lakeID,Date,Time,Depth_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,turbidity_Fnu,pH,orp_MV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
MHK,10/9/2024,10:58:06,0,17.371,9.71,101.3,0.16,-0.38,NA,NA,NA,90.7,0.04,59,NA,0,0,0,726.3
MHK,10/9/2024,10:58:27,0.25,17.398,9.62,100.3,0.18,-0.38,NA,NA,NA,90.5,0.04,59,NA,0,0,0,726.4
MHK,10/9/2024,10:58:47,0.5,17.414,9.57,99.9,0.2,-0.4,NA,NA,NA,90.5,0.04,59,NA,0,0,0,726.3
MHK,10/9/2024,10:59:07,0.75,17.415,9.53,99.4,0.24,-0.35,NA,NA,NA,90.5,0.04,59,NA,0,0,0,726.3
MHK,10/9/2024,10:59:36,1,17.389,9.49,99,0.28,-0.34,NA,NA,NA,90.5,0.04,59,NA,0,0,0,726.3
MHK,10/9/2024,11:00:07,1.25,17.366,9.45,98.6,0.29,-0.33,NA,NA,NA,90.5,0.04,59,NA,0,0,0,726.3
MHK,10/9/2024,11:00:29,1.5,17.356,9.45,98.5,0.31,-0.36,NA,NA,NA,90.5,0.04,59,NA,0,0,0,726.4
MHK,10/9/2024,11:00:58,1.75,17.344,9.46,98.6,0.22,-0.39,NA,NA,NA,90.5,0.04,59,NA,0,0,0,726.3
MHK,10/9/2024,11:01:22,2,17.338,9.46,98.6,0.28,-0.36,NA,NA,NA,90.4,0.04,59,NA,0,0,0,726.3
MHK,10/9/2024,11:01:47,2.25,17.33,9.46,98.5,0.28,-0.39,NA,NA,NA,90.5,0.04,59,NA,0,0,0,726.3
MHK,10/9/2024,11:02:14,2.5,17.332,9.45,98.5,0.27,-0.39,NA,NA,NA,90.5,0.04,59,NA,0,0,0,726.3
MHK,10/9/2024,11:02:34,2.75,17.33,9.45,98.4,0.29,-0.37,NA,NA,NA,90.5,0.04,59,NA,41.76787,-74.1556,383.2,726.3
MHK,10/9/2024,11:02:57,3,17.327,9.44,98.4,0.27,-0.38,NA,NA,NA,90.5,0.04,59,NA,41.76791,-74.15568,384.3,726.3
MHK,10/9/2024,11:03:20,3.25,17.327,9.44,98.4,0.23,-0.41,NA,NA,NA,90.5,0.04,59,NA,41.76785,-74.15564,387,726.2
MHK,10/9/2024,11:03:53,3.5,17.325,9.44,98.4,0.27,-0.38,NA,NA,NA,90.5,0.04,59,NA,41.76796,-74.15559,384.9,726.3
MHK,10/9/2024,11:04:15,3.75,17.323,9.43,98.2,0.26,-0.38,NA,NA,NA,90.5,0.04,59,NA,0,0,0,726.2
MHK,10/9/2024,11:04:39,4,17.32,9.43,98.3,0.26,-0.39,NA,NA,NA,90.5,0.04,59,NA,0,0,0,726.3
MHK,10/9/2024,11:05:04,4.25,17.31,9.43,98.2,0.19,-0.4,NA,NA,NA,90.5,0.04,59,NA,41.76787,-74.15562,380.1,726.3
MHK,10/9/2024,11:05:37,4.5,17.304,9.43,98.2,0.23,-0.41,NA,NA,NA,90.5,0.04,59,NA,41.76788,-74.15563,383.5,726.3
MHK,10/9/2024,11:05:57,4.75,17.305,9.42,98.1,0.21,-0.4,NA,NA,NA,90.5,0.04,59,NA,41.76787,-74.15561,378.3,726.3
MHK,10/9/2024,11:06:20,5,17.296,9.42,98.1,0.22,-0.38,NA,NA,NA,90.5,0.04,59,NA,41.76788,-74.15563,381.5,726.3
MHK,10/9/2024,11:06:52,5.25,17.293,9.41,98,0.2,-0.4,NA,NA,NA,90.6,0.04,59,NA,41.76786,-74.15555,369.2,726.2
MHK,10/9/2024,11:07:15,5.5,17.288,9.4,97.8,0.21,-0.38,NA,NA,NA,90.6,0.04,59,NA,41.76785,-74.15546,350.3,726.3
MHK,10/9/2024,11:07:37,5.75,17.28,9.38,97.6,0.23,-0.36,NA,NA,NA,90.6,0.04,59,NA,41.76779,-74.15547,356.5,726.3
MHK,10/9/2024,11:08:00,6,16.996,9.22,95.4,0.42,-0.29,NA,NA,NA,91.1,0.04,59,NA,41.7678,-74.15549,360.1,726.2
MHK,10/9/2024,11:08:20,6.25,16.299,8.6,87.7,0.55,-0.25,NA,NA,NA,92.3,0.04,60,NA,41.76783,-74.15556,366.8,726.3
MHK,10/9/2024,11:08:54,6.5,14.734,8,78.9,0.51,-0.26,NA,NA,NA,92.6,0.04,60,NA,41.76781,-74.15554,366,726.2
MHK,10/9/2024,11:09:31,6.75,13.619,7.77,74.8,0.39,-0.2,NA,NA,NA,92.9,0.04,60,NA,41.76779,-74.15547,361.8,726.3
MHK,10/9/2024,11:09:58,7,13.007,7.63,72.5,0.5,-0.18,NA,NA,NA,92.6,0.04,60,NA,41.76777,-74.15548,366,726.2
MHK,10/9/2024,11:10:20,7.25,12.456,7.44,69.8,0.42,-0.22,NA,NA,NA,92.6,0.04,60,NA,41.76779,-74.15549,365.1,726.2
MHK,10/9/2024,11:11:03,7.5,11.437,6.9,63.2,0.47,-0.1,NA,NA,NA,92.6,0.04,60,NA,41.76784,-74.15554,371.7,726.2
MHK,10/9/2024,11:11:44,7.75,10.96,6.61,59.9,0.38,-0.14,NA,NA,NA,92.4,0.04,60,NA,41.76783,-74.15559,377.4,726.2
MHK,10/9/2024,11:12:06,8,10.469,6.53,58.5,0.37,-0.18,NA,NA,NA,92.6,0.04,60,NA,41.76783,-74.15561,383.3,726.2
MHK,10/9/2024,11:12:36,8.25,9.91,6.18,54.6,0.29,-0.07,NA,NA,NA,92.5,0.04,60,NA,41.76783,-74.15562,386.6,726.3
MHK,10/9/2024,11:13:06,8.5,9.392,5.64,49.2,0.4,-0.06,NA,NA,NA,92.7,0.04,60,NA,41.76786,-74.15562,389.1,726.3
MHK,10/9/2024,11:13:39,8.75,9.151,5.1,44.3,0.32,0.04,NA,NA,NA,92.6,0.04,60,NA,41.76783,-74.15562,382.8,726.2
MHK,10/9/2024,11:14:15,9,8.736,4.25,36.5,0.42,0.1,NA,NA,NA,92.8,0.04,60,NA,41.76784,-74.15558,378.6,726.2
