lakeID,Date,Time,Depth_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,turbidity_Fnu,pH,orp_MV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
MHK,9/18/2024,11:23:00,NA,20.703,10.75,119.9,1.41,-0.04,NA,9.22,NA,90.7,0.04,59,NA,41.76785,-74.15555,386,732.1
MHK,9/18/2024,11:23:24,NA,20.622,10.69,119,1.37,0,NA,9.18,NA,90.6,0.04,59,NA,41.76785,-74.15555,385.2,732
MHK,9/18/2024,11:23:50,NA,20.566,10.56,117.5,1.13,-0.09,NA,9.11,NA,90.4,0.04,59,NA,41.76785,-74.15556,387.4,732
MHK,9/18/2024,11:24:19,NA,20.445,10.49,116.5,1.2,-0.11,NA,9.08,NA,90.4,0.04,59,NA,41.76784,-74.15557,386.2,732
MHK,9/18/2024,11:24:39,NA,20.342,10.53,116.6,1.22,-0.12,NA,9.11,NA,90.4,0.04,59,NA,41.76786,-74.1556,384,731.9
MHK,9/18/2024,11:25:03,NA,20.264,10.48,115.9,1.21,-0.11,NA,9.07,NA,90.4,0.04,59,NA,41.76785,-74.1556,382.1,732
MHK,9/18/2024,11:25:24,NA,20.172,10.36,114.4,1.21,-0.05,NA,8.98,NA,90.3,0.04,59,NA,41.76786,-74.15556,379.2,732
MHK,9/18/2024,11:25:51,NA,19.857,9.99,109.6,1.32,0.09,NA,8.74,NA,90.2,0.04,59,NA,41.76785,-74.15559,377.2,732
MHK,9/18/2024,11:26:23,NA,19.405,9.7,105.5,1.27,0.14,NA,8.27,NA,90.4,0.04,59,NA,41.76786,-74.15558,380.1,732
MHK,9/18/2024,11:26:46,NA,18.859,9.61,103.3,0.94,0.1,NA,7.94,NA,90.7,0.04,59,NA,41.76787,-74.15558,378.2,732
MHK,9/18/2024,11:27:22,NA,17.883,9.81,103.4,1.07,-0.02,NA,7.64,NA,91.5,0.04,59,NA,41.76788,-74.15559,378.2,732
MHK,9/18/2024,11:27:44,NA,17.41,9.84,102.7,1.08,-0.06,NA,7.46,NA,91.9,0.04,60,NA,41.76789,-74.15559,379.1,732
MHK,9/18/2024,11:28:05,NA,16.695,9.8,100.8,0.87,-0.14,NA,7.33,NA,92,0.04,60,NA,41.76791,-74.15562,376.1,732
MHK,9/18/2024,11:28:34,NA,15.449,9.66,96.8,0.72,-0.15,NA,7.18,NA,92.2,0.04,60,NA,41.76794,-74.15565,376.1,732.1
MHK,9/18/2024,11:29:13,NA,14.08,9.45,91.9,0.65,-0.11,NA,7.05,NA,92.2,0.04,60,NA,41.76791,-74.15561,376.2,731.9
MHK,9/18/2024,11:29:34,NA,13.824,9.23,89.2,0.54,-0.16,NA,7,NA,91.6,0.04,60,NA,41.76789,-74.15555,380,732.1
MHK,9/18/2024,11:29:56,NA,12.848,9.03,85.5,0.68,-0.16,NA,6.96,NA,92.2,0.04,60,NA,41.76786,-74.15554,381.2,732
MHK,9/18/2024,11:30:18,NA,12.178,8.82,82.2,0.57,-0.12,NA,6.92,NA,92,0.04,60,NA,41.76788,-74.15554,382.7,732
MHK,9/18/2024,11:30:43,NA,11.415,8.62,79,0.65,-0.05,NA,6.88,NA,92,0.04,60,NA,41.76788,-74.15554,381,732
MHK,9/18/2024,11:31:09,NA,10.798,8.41,76,0.81,0.03,NA,6.85,NA,92.1,0.04,60,NA,41.76788,-74.15557,376.9,732
MHK,9/18/2024,11:31:33,NA,10.063,8.21,72.9,0.55,-0.05,NA,6.83,NA,91.8,0.04,60,NA,41.76789,-74.15556,377.4,732
MHK,9/18/2024,11:31:59,NA,9.524,7.79,68.3,0.69,0.04,NA,6.79,NA,91.8,0.04,60,NA,41.76786,-74.15557,378.4,732
MHK,9/18/2024,11:32:25,NA,9.194,7.32,63.7,0.61,0.07,NA,6.75,NA,92,0.04,60,NA,41.76787,-74.15558,378.2,732
MHK,9/18/2024,11:32:52,NA,8.678,6.72,57.7,0.73,0.6,NA,6.71,NA,92.5,0.04,60,NA,41.76786,-74.15558,380.9,732
MHK,9/18/2024,11:33:21,NA,8.375,5.98,51,0.61,0.39,NA,6.67,NA,92.4,0.04,60,NA,41.76788,-74.15557,379.3,731.9
MHK,9/18/2024,11:33:47,NA,8.07,5.32,45,0.39,0.09,NA,6.63,NA,92.9,0.04,60,NA,41.76787,-74.15558,375.9,731.9
MHK,9/18/2024,11:34:18,NA,7.786,4.52,38,0.23,-0.05,NA,6.59,NA,93.3,0.04,61,NA,41.76788,-74.15558,378.1,732
MHK,9/18/2024,11:34:51,NA,7.482,3.51,29.2,0.26,-0.03,NA,6.55,NA,93.7,0.04,61,NA,41.76787,-74.15556,377.7,731.9
MHK,9/18/2024,11:35:20,NA,7.198,2.74,22.7,0.26,0.01,NA,6.52,NA,94.5,0.04,61,NA,41.76787,-74.15558,377.1,732
MHK,9/18/2024,11:35:42,NA,7.07,1.97,16.3,0.14,-0.05,NA,6.5,NA,95.5,0.04,62,NA,41.76789,-74.15567,378,731.9
MHK,9/18/2024,11:36:10,NA,6.806,1.24,10.2,0.16,-0.02,NA,6.49,NA,96.1,0.04,62,NA,41.76786,-74.15562,375.5,732
MHK,9/18/2024,11:36:16,NA,6.77,1.13,9.2,0.1,-0.02,NA,6.49,NA,96.2,0.04,63,NA,41.76786,-74.15559,374.2,731.9
MHK,9/18/2024,11:36:48,NA,6.657,0.7,5.7,0.12,-0.01,NA,6.46,NA,97.6,0.05,63,NA,41.76786,-74.15564,367.4,732
MHK,9/18/2024,11:37:17,NA,6.57,0.55,4.5,0.1,-0.01,NA,6.47,NA,99.3,0.05,65,NA,41.76788,-74.15558,379.7,731.9
MHK,9/18/2024,11:37:50,NA,6.416,0.45,3.6,0.08,0.01,NA,6.49,NA,100.4,0.05,65,NA,41.76789,-74.15556,385,731.9
MHK,9/18/2024,11:38:15,NA,6.319,0.4,3.3,0.09,0.01,NA,6.5,NA,100.9,0.05,66,NA,41.76787,-74.15559,379.2,731.8
MHK,9/18/2024,11:38:39,NA,6.204,0.37,3,0.11,0.05,NA,6.5,NA,103,0.05,67,NA,41.76789,-74.15556,386.2,731.9
MHK,9/18/2024,11:39:03,NA,6.154,0.34,2.8,0.68,1.1,NA,6.52,NA,105.9,0.05,69,NA,41.76791,-74.15554,390.7,731.9
