lakeID,Date,Time,Depth_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,turbidity_Fnu,pH,orp_MV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
MHK,10/23/2024,10:39:15,NA,14.298,9.88,96.5,0.08,-0.61,NA,NA,NA,89.3,0.04,58,NA,0,0,0,730.4
MHK,10/23/2024,10:39:43,NA,14.28,9.89,96.6,0.08,-0.58,NA,NA,NA,89,0.04,58,NA,0,0,0,730.5
MHK,10/23/2024,10:40:08,NA,14.286,9.87,96.4,0.06,-0.56,NA,NA,NA,88.9,0.04,58,NA,41.76785,-74.15555,388.3,730.4
MHK,10/23/2024,10:40:39,NA,14.29,9.83,96.1,0.08,-0.53,NA,NA,NA,89,0.04,58,NA,41.76789,-74.15554,389.5,730.3
MHK,10/23/2024,10:41:06,NA,14.288,9.8,95.8,0.09,-0.56,NA,NA,NA,89.1,0.04,58,NA,41.7679,-74.15553,389,730.5
MHK,10/23/2024,10:41:30,NA,14.284,9.78,95.5,0.06,-0.52,NA,NA,NA,89.2,0.04,58,NA,41.7679,-74.15556,387,730.5
MHK,10/23/2024,10:41:58,NA,14.281,9.76,95.3,0.09,-0.49,NA,NA,NA,89.2,0.04,58,NA,0,0,0,730.4
MHK,10/23/2024,10:42:25,NA,14.277,9.74,95.1,0.08,-0.5,NA,NA,NA,89.3,0.04,58,NA,0,0,0,730.5
MHK,10/23/2024,10:42:46,NA,14.27,9.72,94.9,0.1,-0.49,NA,NA,NA,89.4,0.04,58,NA,0,0,0,730.4
MHK,10/23/2024,10:43:11,NA,14.229,9.72,94.9,0.1,-0.51,NA,NA,NA,89.5,0.04,58,NA,41.76794,-74.1555,388.9,730.4
MHK,10/23/2024,10:43:32,NA,14.212,9.73,94.9,0.09,-0.5,NA,NA,NA,89.5,0.04,58,NA,41.76793,-74.15555,387.9,730.4
MHK,10/23/2024,10:43:53,NA,14.195,9.73,94.8,0.09,-0.49,NA,NA,NA,89.6,0.04,58,NA,41.76783,-74.15559,388.4,730.4
MHK,10/23/2024,10:44:17,NA,14.15,9.73,94.7,0.09,-0.48,NA,NA,NA,89.6,0.04,58,NA,41.76792,-74.15549,389.7,730.4
MHK,10/23/2024,10:44:41,NA,14.096,9.73,94.6,0.08,-0.49,NA,NA,NA,89.7,0.04,58,NA,41.76791,-74.15555,387.5,730.4
MHK,10/23/2024,10:45:03,NA,14.036,9.72,94.4,0.12,-0.49,NA,NA,NA,89.7,0.04,58,NA,41.76789,-74.15556,389.4,730.4
MHK,10/23/2024,10:45:23,NA,13.74,9.68,93.5,0.15,-0.44,NA,NA,NA,90,0.04,58,NA,41.76788,-74.15561,386.3,730.4
MHK,10/23/2024,10:45:57,NA,13.461,9.62,92.3,0.18,-0.41,NA,NA,NA,89.7,0.04,58,NA,41.76793,-74.15559,390.2,730.4
MHK,10/23/2024,10:46:26,NA,13.421,9.59,91.9,0.17,-0.38,NA,NA,NA,89.7,0.04,58,NA,0,0,0,730.4
MHK,10/23/2024,10:46:47,NA,13.4,9.59,91.9,0.21,-0.38,NA,NA,NA,89.7,0.04,58,NA,41.76788,-74.15565,387.3,730.5
MHK,10/23/2024,10:47:19,NA,13.353,9.58,91.6,0.18,-0.37,NA,NA,NA,89.8,0.04,58,NA,41.76788,-74.15565,389.4,730.3
MHK,10/23/2024,10:47:57,NA,13.286,9.54,91.1,0.2,-0.38,NA,NA,NA,89.8,0.04,58,NA,41.76787,-74.15561,386.9,730.4
MHK,10/23/2024,10:48:30,NA,13.247,9.53,90.9,0.22,-0.36,NA,NA,NA,89.7,0.04,58,NA,41.76785,-74.15557,387.2,730.5
MHK,10/23/2024,10:49:04,NA,13.195,9.49,90.5,0.18,-0.39,NA,NA,NA,89.8,0.04,58,NA,41.76785,-74.15556,387.7,730.4
MHK,10/23/2024,10:49:26,NA,13.167,9.44,90,0.17,-0.38,NA,NA,NA,89.8,0.04,58,NA,41.76781,-74.1556,388.7,730.3
MHK,10/23/2024,10:49:47,NA,13.128,9.4,89.5,0.13,-0.4,NA,NA,NA,89.9,0.04,58,NA,41.76779,-74.1555,386.8,730.4
MHK,10/23/2024,10:50:11,NA,13.099,9.35,89,0.19,-0.39,NA,NA,NA,89.9,0.04,58,NA,0,0,0,730.3
MHK,10/23/2024,10:50:40,NA,13.064,9.3,88.4,0.13,-0.38,NA,NA,NA,89.9,0.04,58,NA,41.76777,-74.15553,387.9,730.4
MHK,10/23/2024,10:51:05,NA,12.927,9.19,87.1,0.15,-0.38,NA,NA,NA,90,0.04,59,NA,41.76774,-74.15552,388.8,730.4
MHK,10/23/2024,10:51:31,NA,12.699,8.97,84.6,0.14,-0.37,NA,NA,NA,90.2,0.04,59,NA,41.76778,-74.15556,387.5,730.4
MHK,10/23/2024,10:51:55,NA,12.275,8.47,79.1,0.18,-0.31,NA,NA,NA,90.7,0.04,59,NA,41.76783,-74.15564,386.6,730.4
MHK,10/23/2024,10:52:19,NA,11.977,7.92,73.4,0.19,-0.31,NA,NA,NA,90.8,0.04,59,NA,41.76783,-74.15549,388.3,730.4
MHK,10/23/2024,10:52:48,NA,11.692,7.31,67.4,0.2,-0.29,NA,NA,NA,91.2,0.04,59,NA,0,0,0,730.3
MHK,10/23/2024,10:53:13,NA,11.249,6.59,60.2,0.23,-0.24,NA,NA,NA,91.8,0.04,60,NA,41.76781,-74.15553,393,730.4
MHK,10/23/2024,10:53:43,NA,10.783,5.79,52.2,0.37,-0.13,NA,NA,NA,91.8,0.04,60,NA,41.76786,-74.15558,377.4,730.4
MHK,10/23/2024,10:54:17,NA,10.051,5.02,44.5,0.37,-0.13,NA,NA,NA,92.5,0.04,60,NA,41.76788,-74.15562,385.8,730.3
MHK,10/23/2024,10:54:42,NA,9.924,4.54,40.2,0.46,-0.1,NA,NA,NA,92.4,0.04,60,NA,41.76791,-74.15555,378.6,730.3
MHK,10/23/2024,10:55:12,NA,9.372,3.98,34.8,0.16,-0.21,NA,NA,NA,92.7,0.04,60,NA,41.76788,-74.15557,380.8,730.3
MHK,10/23/2024,10:55:39,NA,8.78,3.19,27.5,0.15,-0.19,NA,NA,NA,93.3,0.04,61,NA,41.76736,-74.15562,378.8,730.3
MHK,10/23/2024,10:56:06,NA,8.328,2.32,19.7,0.11,-0.26,NA,NA,NA,93.6,0.04,61,NA,41.76781,-74.15558,387.1,730.3
MHK,10/23/2024,10:56:33,NA,8.053,1.5,12.7,0.2,-0.24,NA,NA,NA,93.6,0.04,61,NA,41.76785,-74.15558,393.2,730.3
MHK,10/23/2024,10:56:56,NA,7.55,1.06,8.8,0.08,-0.25,NA,NA,NA,94.4,0.04,61,NA,41.76786,-74.15558,394.1,730.3
MHK,10/23/2024,10:57:25,NA,7.244,0.71,5.8,0.09,-0.2,NA,NA,NA,97.6,0.05,63,NA,41.76785,-74.15552,392.6,730.3
MHK,10/23/2024,10:57:52,NA,7.105,0.56,4.6,0.13,-0.17,NA,NA,NA,99.7,0.05,65,NA,41.76787,-74.15556,388.5,730.2
MHK,10/23/2024,10:58:17,NA,6.848,0.49,4,0.1,-0.15,NA,NA,NA,101.3,0.05,66,NA,41.76783,-74.15554,398.1,730.3
MHK,10/23/2024,10:58:42,NA,6.634,0.44,3.6,0.11,-0.13,NA,NA,NA,102.9,0.05,67,NA,41.7679,-74.15565,388,730.3
MHK,10/23/2024,10:59:05,NA,6.459,0.41,3.4,0.12,-0.08,NA,NA,NA,104.5,0.05,68,NA,41.76785,-74.15556,388.3,730.3
MHK,10/23/2024,10:59:30,NA,6.395,0.39,3.1,0.12,-0.08,NA,NA,NA,105.4,0.05,68,NA,41.76789,-74.15551,374.1,730.3
MHK,10/23/2024,10:59:54,NA,6.334,0.36,2.9,0.17,0.01,NA,NA,NA,107.6,0.05,70,NA,41.76784,-74.15554,389,730.3
MHK,10/23/2024,11:00:17,NA,6.331,0.36,2.9,1.37,2.09,NA,NA,NA,109.1,0.05,71,NA,41.76785,-74.15554,383.5,730.3
MHK,10/23/2024,11:02:55,NA,10.084,2.83,25.2,0.45,0.29,NA,NA,NA,91.5,0.04,59,NA,41.76779,-74.15566,384.5,730.2
