lakeID,Date,Time,Depth_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,turbidity_Fnu,pH,orp_MV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
MHK,7/3/2024,00:14:59,NA,23.649,9.11,107.6,0.25,-0.35,NA,7.79,NA,91.1,0.04,59,NA,0,0,0,734.7
MHK,7/3/2024,00:15:40,NA,23.68,9.02,106.6,0.24,-0.36,NA,7.79,NA,91,0.04,59,NA,0,0,0,734.7
MHK,7/3/2024,00:15:50,NA,23.69,9,106.3,0.28,-0.34,NA,7.79,NA,91,0.04,59,NA,0,0,0,734.6
MHK,7/3/2024,00:16:30,NA,23.711,9,106.3,0.27,-0.36,NA,7.8,NA,91.2,0.04,59,NA,0,0,0,734.5
MHK,7/3/2024,00:16:58,NA,23.709,8.99,106.2,0.28,-0.37,NA,7.8,NA,91.2,0.04,59,NA,0,0,0,734.6
MHK,7/3/2024,00:17:32,NA,23.703,9,106.3,0.3,-0.34,NA,7.8,NA,91.2,0.04,59,NA,0,0,0,734.6
MHK,7/3/2024,00:18:00,NA,23.64,9.03,106.6,0.27,-0.37,NA,7.84,NA,91.2,0.04,59,NA,0,0,0,734.5
MHK,7/3/2024,00:18:26,NA,23.638,9.03,106.6,0.27,-0.39,NA,7.84,NA,91.2,0.04,59,NA,0,0,0,734.6
MHK,7/3/2024,00:18:54,NA,23.601,9.02,106.4,0.28,-0.38,NA,7.84,NA,91.1,0.04,59,NA,0,0,0,734.6
MHK,7/3/2024,00:19:22,NA,23.582,9.02,106.3,0.33,-0.34,NA,7.84,NA,91.2,0.04,59,NA,0,0,0,734.6
MHK,7/3/2024,00:19:57,NA,23.558,9.02,106.3,0.37,-0.37,NA,7.84,NA,91.2,0.04,59,NA,0,0,0,734.6
MHK,7/3/2024,00:20:23,NA,23.552,9.02,106.2,0.31,-0.36,NA,7.84,NA,91.2,0.04,59,NA,41.76793,-74.15567,369.1,734.6
MHK,7/3/2024,00:20:54,NA,23.277,9.03,105.8,0.35,-0.32,NA,7.85,NA,91.4,0.04,59,NA,41.76792,-74.15559,368.3,734.5
MHK,7/3/2024,00:21:19,NA,22.919,9.03,105.2,0.43,-0.3,NA,7.86,NA,91.2,0.04,59,NA,41.76794,-74.15561,375.4,734.6
MHK,7/3/2024,00:21:43,NA,22.68,9.06,104.9,0.44,-0.31,NA,7.86,NA,91.1,0.04,59,NA,41.76787,-74.15564,376,734.6
MHK,7/3/2024,00:22:20,NA,22.543,9.01,104.2,0.55,-0.24,NA,7.83,NA,91.1,0.04,59,NA,41.76797,-74.15565,378.5,734.6
MHK,7/3/2024,00:22:47,NA,22.432,9,103.8,0.49,-0.25,NA,7.8,NA,91,0.04,59,NA,41.76782,-74.15551,394.1,734.5
MHK,7/3/2024,00:23:10,NA,21.885,9.19,104.9,0.52,-0.23,NA,7.75,NA,91.2,0.04,59,NA,0,0,0,734.6
MHK,7/3/2024,00:23:36,NA,19.492,10.29,114.5,0.57,-0.2,NA,7.66,NA,92.9,0.04,60,NA,41.76785,-74.15553,391.5,734.5
MHK,7/3/2024,00:24:03,NA,17.707,11.7,122.9,0.53,-0.19,NA,7.65,NA,93.3,0.04,61,NA,41.76785,-74.15557,384.8,734.6
MHK,7/3/2024,00:24:34,NA,17.122,12.36,128.3,0.57,-0.12,NA,7.66,NA,91.2,0.04,59,NA,41.76782,-74.15557,383.2,734.6
MHK,7/3/2024,00:24:58,NA,16.545,12.56,128.8,0.48,-0.15,NA,7.71,NA,91,0.04,59,NA,41.76779,-74.15553,385.3,734.5
MHK,7/3/2024,00:25:19,NA,15.685,12.62,127,1.14,0.08,NA,7.69,NA,91.4,0.04,59,NA,41.76781,-74.15556,380.8,734.5
MHK,7/3/2024,00:25:51,NA,15.033,12.51,124.2,0.62,-0.05,NA,7.61,NA,91.5,0.04,59,NA,41.76783,-74.15557,377.9,734.5
MHK,7/3/2024,00:26:19,NA,14.297,12.68,123.8,0.4,-0.06,NA,7.55,NA,91.5,0.04,59,NA,41.76783,-74.15555,383.6,734.5
