Date,Time,Site_Name,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,pH,specificConductivity_uSpcm,salinity_psu,tds_mgpL,barometerAirHandheld_mbars,lakeID,Depth_m,turbidity_Fnu,orp_MV,waterPressure_barA,latitude,longitude,altitude_m,date
6/5/2024,12:39:21,Mohonk,22.739,8.56,99.4,0.13,0.04,7.68,84,0.04,55,726.5,MHK,2.5,NA,NA,NA,41.766,-74.158,379,2024-06-05
6/5/2024,12:39:28,Mohonk,22.688,8.57,99.3,0.15,0.04,7.68,84.1,0.04,55,726.5,MHK,2.75,NA,NA,NA,41.766,-74.158,379,2024-06-05
6/5/2024,12:39:35,Mohonk,21.808,8.53,97,0.18,0.04,7.67,85.3,0.04,55,726.5,MHK,3,NA,NA,NA,41.766,-74.158,379,2024-06-05
6/5/2024,12:39:42,Mohonk,20.714,8.69,96.8,0.27,0.06,7.66,86,0.04,56,726.4,MHK,3.25,NA,NA,NA,41.766,-74.158,379,2024-06-05
6/5/2024,12:39:47,Mohonk,19.675,8.87,96.8,0.28,0.08,7.65,85.9,0.04,56,726.5,MHK,3.5,NA,NA,NA,41.766,-74.158,379,2024-06-05
6/5/2024,12:39:53,Mohonk,18.857,9.44,100.7,0.25,0.1,7.64,85.6,0.04,56,726.5,MHK,3.75,NA,NA,NA,41.766,-74.158,379,2024-06-05
6/5/2024,12:39:59,Mohonk,17.99,9.67,102.2,0.26,0.12,7.63,85.6,0.04,56,726.5,MHK,4,NA,NA,NA,41.766,-74.158,379,2024-06-05
6/5/2024,12:40:06,Mohonk,16.491,10.48,107.2,0.3,0.12,7.64,86.5,0.04,56,726.5,MHK,4.25,NA,NA,NA,41.766,-74.158,379,2024-06-05
6/5/2024,12:40:11,Mohonk,15.185,10.65,106.2,0.36,0.11,7.65,86.9,0.04,57,726.6,MHK,4.5,NA,NA,NA,41.766,-74.158,379,2024-06-05
6/5/2024,12:40:17,Mohonk,14.351,10.94,107.1,0.39,0.14,7.67,86.2,0.04,56,726.5,MHK,4.75,NA,NA,NA,41.766,-74.158,379,2024-06-05
6/5/2024,12:40:23,Mohonk,12.855,11.41,107.8,0.46,0.16,7.68,86.6,0.04,56,726.6,MHK,5,NA,NA,NA,41.766,-74.158,379,2024-06-05
6/5/2024,12:40:29,Mohonk,12.457,11.55,108.4,0.47,0.2,7.71,85.2,0.04,55,726.7,MHK,5.25,NA,NA,NA,41.766,-74.158,379,2024-06-05
6/5/2024,12:40:35,Mohonk,11.273,11.93,108.8,0.47,0.21,7.73,86.2,0.04,56,726.7,MHK,5.5,NA,NA,NA,41.766,-74.158,379,2024-06-05
6/5/2024,12:40:40,Mohonk,10.903,12.1,109.5,0.48,0.22,7.75,84.9,0.04,55,726.6,MHK,5.75,NA,NA,NA,41.766,-74.158,379,2024-06-05
6/5/2024,12:40:46,Mohonk,10.731,12.22,110.2,0.49,0.23,7.77,83.9,0.04,55,726.6,MHK,6,NA,NA,NA,41.766,-74.158,379,2024-06-05
6/5/2024,12:40:52,Mohonk,10.413,12.26,109.8,0.56,0.26,7.79,83.7,0.04,54,726.6,MHK,6.25,NA,NA,NA,41.766,-74.158,379,2024-06-05
6/5/2024,12:40:57,Mohonk,10.062,12.35,109.7,0.59,0.28,7.79,83.7,0.04,54,726.5,MHK,6.5,NA,NA,NA,41.766,-74.158,379,2024-06-05
6/5/2024,12:41:03,Mohonk,9.673,12.46,109.6,0.58,0.3,7.8,83.7,0.04,54,726.5,MHK,6.75,NA,NA,NA,41.766,-74.158,379,2024-06-05
6/5/2024,12:41:09,Mohonk,9.344,12.53,109.4,0.59,0.33,7.8,83.8,0.04,54,726.6,MHK,7,NA,NA,NA,41.766,-74.158,379,2024-06-05
6/5/2024,12:41:14,Mohonk,9.011,12.58,108.9,0.81,0.4,7.8,83.8,0.04,54,726.5,MHK,7.25,NA,NA,NA,41.766,-74.158,379,2024-06-05
6/5/2024,12:41:19,Mohonk,8.669,12.61,108.4,1.19,0.51,7.79,83.8,0.04,54,726.7,MHK,7.5,NA,NA,NA,41.766,-74.158,379,2024-06-05
6/5/2024,12:41:23,Mohonk,8.396,12.63,107.8,1.42,0.63,7.78,83.8,0.04,54,726.6,MHK,7.75,NA,NA,NA,41.766,-74.158,379,2024-06-05
6/5/2024,12:41:29,Mohonk,7.958,12.69,107.1,6.06,0.85,7.77,83.9,0.04,55,726.6,MHK,8,NA,NA,NA,41.766,-74.158,379,2024-06-05
6/5/2024,12:41:37,Mohonk,7.624,12.7,106.3,0.92,1.02,7.75,84,0.04,55,726.6,MHK,8.25,NA,NA,NA,41.766,-74.158,379,2024-06-05
6/5/2024,12:41:42,Mohonk,7.433,12.68,105.7,1.15,0.99,7.74,84,0.04,55,726.6,MHK,8.5,NA,NA,NA,41.766,-74.158,379,2024-06-05
6/5/2024,12:41:46,Mohonk,7.222,12.68,105.1,1.35,0.94,7.73,84,0.04,55,726.6,MHK,8.75,NA,NA,NA,41.766,-74.158,379,2024-06-05
6/5/2024,12:41:52,Mohonk,6.951,12.69,104.5,1.46,1.16,7.72,84,0.04,55,726.6,MHK,9,NA,NA,NA,41.766,-74.158,379,2024-06-05
6/5/2024,12:41:58,Mohonk,6.742,12.7,104,1.33,1.36,7.71,84.1,0.04,55,726.6,MHK,9.25,NA,NA,NA,41.766,-74.158,379,2024-06-05
6/5/2024,12:42:04,Mohonk,6.568,12.63,103,1.11,1.38,7.69,84.3,0.04,55,726.6,MHK,9.5,NA,NA,NA,41.766,-74.158,379,2024-06-05
6/5/2024,12:42:16,Mohonk,6.287,11.73,95,0.85,0.85,7.52,84.5,0.04,55,726.6,MHK,9.75,NA,NA,NA,41.766,-74.158,379,2024-06-05
6/5/2024,12:42:23,Mohonk,6.172,11.49,92.7,0.75,0.82,7.49,84.7,0.04,55,726.6,MHK,10,NA,NA,NA,41.766,-74.158,379,2024-06-05
6/5/2024,12:42:29,Mohonk,6.034,10.63,85.5,0.73,0.76,7.34,85.1,0.04,55,726.7,MHK,10.25,NA,NA,NA,41.766,-74.158,379,2024-06-05
6/5/2024,12:42:34,Mohonk,5.932,10.37,83.2,0.8,0.77,7.31,85.3,0.04,55,726.6,MHK,10.5,NA,NA,NA,41.766,-74.158,379,2024-06-05
6/5/2024,12:42:39,Mohonk,5.831,9.55,76.4,0.78,0.77,7.27,85.5,0.04,56,726.6,MHK,10.75,NA,NA,NA,41.766,-74.158,379,2024-06-05
6/5/2024,12:42:44,Mohonk,5.767,9.33,74.6,0.63,0.73,7.25,85.4,0.04,56,726.6,MHK,11,NA,NA,NA,41.766,-74.158,379,2024-06-05
6/5/2024,12:42:49,Mohonk,5.714,8.65,69,0.46,0.73,7.12,85.3,0.04,55,726.7,MHK,11.25,NA,NA,NA,41.766,-74.158,379,2024-06-05
6/5/2024,12:43:00,Mohonk,5.694,7.77,62,0.4,0.66,7.07,85.5,0.04,56,726.7,MHK,11.5,NA,NA,NA,41.766,-74.158,379,2024-06-05
6/5/2024,12:43:06,Mohonk,5.668,7.52,59.9,0.38,0.67,7.04,85.6,0.04,56,726.6,MHK,11.75,NA,NA,NA,41.766,-74.158,379,2024-06-05
6/5/2024,12:43:15,Mohonk,5.578,6.89,54.7,0.38,0.65,7,86,0.04,56,726.7,MHK,12,NA,NA,NA,41.766,-74.158,379,2024-06-05
