TIME,DATE,FILE NAME,SITE NAME,FAULT CODE,PHYCOCYANIN (RFU)-14C102008,BAROMETER (MMHG)-24C102759,CHLOROPHYLL (RFU)-14C102008,COND (µS/CM)-15F102368,SP COND (µS/CM)-15F102368,TDS (MG/L)-15F102368,SAL (PSU)-15F102368,NLFCOND (µS/CM)-15F102368,DO (% SAT)-13C101369,DO (MG/L)-13C101369,DO (% CB)-13C101369,GPS LATITUDE (°)-24C102759,GPS LONGITUDE (°)-24C102759,ALTITUDE (M)-24C102759,CABLE POWER (VOLT)-24C102759,BATTERY POWER (VOLT)-24C102759,TEMP (°C)-15F102368,
9:20:10 AM,3/18/2026,260318-092008-Mohonk.bin,Mohonk,0,1.03,737.2,0.60,59.0,101.2,66,0.05,102.4,74.8,10.02,76.3,41.76794,-74.15556,388.7,11.9,2.79,3.147,
9:19:31 AM,3/18/2026,260318-091929-Mohonk.bin,Mohonk,0,0.94,737.2,0.97,59.0,101.2,66,0.05,102.4,75.1,10.06,76.6,41.76792,-74.15561,388.1,11.9,2.79,3.143,
9:19:03 AM,3/18/2026,260318-091901-Mohonk.bin,Mohonk,0,0.89,737.2,0.86,59.0,101.3,66,0.05,102.5,75.3,10.09,76.8,41.76791,-74.15552,391.8,11.9,2.79,3.139,
9:18:32 AM,3/18/2026,260318-091830-Mohonk.bin,Mohonk,0,0.89,737.1,0.65,59.0,101.4,66,0.05,102.5,75.5,10.12,77.0,41.76796,-74.15549,396.0,11.9,2.78,3.133,
9:17:55 AM,3/18/2026,260318-091753-Mohonk.bin,Mohonk,0,1.16,737.2,0.63,59.1,101.5,66,0.05,102.6,75.8,10.16,77.3,41.76802,-74.15546,405.0,11.9,2.79,3.131,
9:17:28 AM,3/18/2026,260318-091726-Mohonk.bin,Mohonk,0,1.07,737.3,0.25,59.2,101.6,66,0.05,102.8,76.1,10.20,77.6,41.76789,-74.15556,390.4,11.9,2.78,3.127,
9:16:52 AM,3/18/2026,260318-091650-Mohonk.bin,Mohonk,0,1.14,737.2,0.97,59.2,101.7,66,0.05,102.9,76.6,10.27,78.1,41.76782,-74.15559,364.3,11.9,2.78,3.121,
9:16:21 AM,3/18/2026,260318-091619-Mohonk.bin,Mohonk,0,1.02,737.2,0.83,59.1,101.6,66,0.05,102.8,77.1,10.34,78.6,41.76792,-74.15559,378.7,11.9,2.78,3.114,
9:15:47 AM,3/18/2026,260318-091545-Mohonk.bin,Mohonk,0,1.08,737.2,0.97,58.9,101.2,66,0.05,102.3,77.9,10.46,79.5,41.76797,-74.15558,378.7,11.9,2.78,3.104,
9:15:21 AM,3/18/2026,260318-091519-Mohonk.bin,Mohonk,0,1.05,737.2,0.95,56.7,97.6,63,0.05,98.7,78.7,10.57,80.3,41.76794,-74.15559,379.0,11.9,2.78,3.083,
9:14:53 AM,3/18/2026,260318-091451-Mohonk.bin,Mohonk,0,0.94,737.3,0.57,53.8,92.6,60,0.04,93.6,79.7,10.71,81.3,41.76790,-74.15561,379.5,11.9,2.78,3.065,
9:14:03 AM,3/18/2026,260318-091401-Mohonk.bin,Mohonk,0,0.81,737.2,0.29,46.7,80.3,52,0.04,81.3,82.3,11.05,84.0,41.76792,-74.15558,378.2,11.9,2.78,3.106,
9:13:11 AM,3/18/2026,260318-091309-Mohonk.bin,Mohonk,0,0.79,737.2,0.14,45.2,78.1,51,0.04,78.9,84.2,11.35,85.9,41.76794,-74.15559,379.2,11.9,2.78,2.964,
9:12:37 AM,3/18/2026,260318-091235-Mohonk.bin,Mohonk,0,0.75,737.2,0.13,45.3,80.4,52,0.04,81.2,84.9,11.69,86.6,41.76793,-74.15557,379.0,12.0,2.78,2.140,
9:12:04 AM,3/18/2026,260318-091202-Mohonk.bin,Mohonk,0,0.74,737.3,0.18,43.5,77.9,51,0.04,78.6,87.7,12.18,89.5,0.00000,0.00000,0.0,11.9,2.78,1.857,
11:02:43 AM,3/11/2026,260311-110241-Mohonk.bin,Mohonk,0,2.72,724.8,1.38,76.6,132.9,86,0.06,134.3,59.3,8.02,60.5,41.76788,-74.15559,386.3,11.9,2.80,2.843,
11:02:01 AM,3/11/2026,260311-110159-Mohonk.bin,Mohonk,0,1.27,724.8,0.23,76.3,132.4,86,0.06,133.9,61.4,8.30,62.6,41.76788,-74.15560,382.4,11.9,2.80,2.826,
11:01:32 AM,3/11/2026,260311-110130-Mohonk.bin,Mohonk,0,1.06,724.8,0.12,74.1,128.6,84,0.06,130.0,62.8,8.49,64.0,41.76788,-74.15559,381.3,11.9,2.80,2.810,
11:00:50 AM,3/11/2026,260311-110048-Mohonk.bin,Mohonk,0,0.71,724.9,0.04,73.2,127.0,83,0.06,128.4,63.8,8.63,65.1,41.76790,-74.15556,378.5,11.9,2.80,2.794,
11:00:23 AM,3/11/2026,260311-110021-Mohonk.bin,Mohonk,0,0.71,724.8,0.04,72.4,125.8,82,0.06,127.2,64.4,8.71,65.7,41.76789,-74.15556,378.0,11.9,2.80,2.782,
10:59:59 AM,3/11/2026,260311-105957-Mohonk.bin,Mohonk,0,0.73,724.8,0.15,71.8,124.7,81,0.06,126.0,65.2,8.82,66.5,41.76788,-74.15559,377.7,11.9,2.80,2.781,
10:59:30 AM,3/11/2026,260311-105928-Mohonk.bin,Mohonk,0,0.78,724.9,0.32,71.4,124.1,81,0.06,125.4,66.2,8.97,67.6,41.76787,-74.15558,382.0,11.9,2.80,2.762,
10:59:03 AM,3/11/2026,260311-105901-Mohonk.bin,Mohonk,0,0.90,724.9,0.53,71.0,123.5,80,0.06,124.8,66.9,9.07,68.3,41.76787,-74.15556,380.9,11.9,2.80,2.748,
10:58:37 AM,3/11/2026,260311-105835-Mohonk.bin,Mohonk,0,0.82,724.9,0.17,70.7,123.0,80,0.06,124.3,67.3,9.12,68.7,41.76787,-74.15556,384.9,11.9,2.80,2.738,
10:58:10 AM,3/11/2026,260311-105808-Mohonk.bin,Mohonk,0,0.97,724.9,1.12,70.7,123.1,80,0.06,124.4,67.7,9.17,69.0,41.76788,-74.15554,380.5,11.9,2.80,2.732,
10:57:43 AM,3/11/2026,260311-105741-Mohonk.bin,Mohonk,0,0.93,725.0,0.54,70.5,122.6,80,0.06,123.9,68.2,9.24,69.5,41.76786,-74.15553,381.7,11.9,2.80,2.729,
10:57:20 AM,3/11/2026,260311-105718-Mohonk.bin,Mohonk,0,0.90,725.0,0.54,70.2,122.3,79,0.06,123.6,68.5,9.29,69.9,41.76785,-74.15552,380.1,11.9,2.80,2.713,
10:56:52 AM,3/11/2026,260311-105650-Mohonk.bin,Mohonk,0,0.79,725.0,0.19,70.5,122.8,80,0.06,124.1,68.9,9.35,70.3,41.76784,-74.15553,385.9,11.9,2.80,2.693,
10:56:25 AM,3/11/2026,260311-105623-Mohonk.bin,Mohonk,0,0.92,725.0,0.53,70.6,123.1,80,0.06,124.4,69.0,9.37,70.4,41.76786,-74.15553,380.4,11.9,2.80,2.661,
10:55:54 AM,3/11/2026,260311-105552-Mohonk.bin,Mohonk,0,0.92,725.1,0.48,69.6,121.6,79,0.06,122.9,68.7,9.34,70.1,41.76791,-74.15557,383.3,11.9,2.80,2.622,
10:55:27 AM,3/11/2026,260311-105525-Mohonk.bin,Mohonk,0,0.89,725.0,0.38,68.5,119.6,78,0.06,120.9,68.3,9.29,69.7,41.76789,-74.15559,376.0,11.9,2.80,2.636,
10:55:00 AM,3/11/2026,260311-105458-Mohonk.bin,Mohonk,0,0.86,725.0,0.17,67.4,117.6,76,0.05,118.8,67.8,9.21,69.2,41.76789,-74.15556,377.1,11.9,2.80,2.639,
10:54:31 AM,3/11/2026,260311-105430-Mohonk.bin,Mohonk,0,0.80,725.0,0.19,65.7,114.6,74,0.05,115.8,67.1,9.11,68.5,41.76790,-74.15555,377.1,11.9,2.80,2.664,
10:53:52 AM,3/11/2026,260311-105350-Mohonk.bin,Mohonk,0,0.85,725.0,0.23,63.3,110.2,72,0.05,111.4,66.4,9.00,67.7,41.76786,-74.15559,371.6,11.9,2.80,2.717,
10:53:25 AM,3/11/2026,260311-105323-Mohonk.bin,Mohonk,0,0.84,725.1,0.49,61.6,107.2,70,0.05,108.4,65.9,8.93,67.2,41.76790,-74.15560,377.4,11.9,2.80,2.723,
10:53:01 AM,3/11/2026,260311-105259-Mohonk.bin,Mohonk,0,0.91,725.1,0.62,61.1,106.3,69,0.05,107.5,65.6,8.89,66.9,41.76786,-74.15559,378.8,11.9,2.80,2.745,
10:52:38 AM,3/11/2026,260311-105236-Mohonk.bin,Mohonk,0,1.05,725.2,0.68,60.1,104.5,68,0.05,105.6,65.5,8.88,66.9,41.76783,-74.15551,384.9,11.9,2.80,2.750,
10:52:14 AM,3/11/2026,260311-105212-Mohonk.bin,Mohonk,0,0.79,725.2,0.13,59.5,103.4,67,0.05,104.5,65.8,8.91,67.1,41.76784,-74.15558,383.7,11.9,2.80,2.766,
10:51:44 AM,3/11/2026,260311-105142-Mohonk.bin,Mohonk,0,0.93,725.2,0.17,59.2,103.0,67,0.05,104.1,66.1,8.96,67.5,41.76784,-74.15560,382.9,11.9,2.80,2.760,
10:51:12 AM,3/11/2026,260311-105110-Mohonk.bin,Mohonk,0,0.93,725.2,0.49,58.8,102.2,66,0.05,103.3,66.6,9.02,67.9,41.76787,-74.15559,379.8,11.9,2.80,2.763,
10:50:46 AM,3/11/2026,260311-105044-Mohonk.bin,Mohonk,0,0.82,725.1,0.35,58.8,102.1,66,0.05,103.2,67.0,9.07,68.3,41.76783,-74.15565,376.8,11.9,2.80,2.763,
10:50:16 AM,3/11/2026,260311-105014-Mohonk.bin,Mohonk,0,0.80,725.2,0.29,58.6,101.9,66,0.05,103.0,67.5,9.15,68.9,41.76784,-74.15559,371.6,11.9,2.80,2.765,
10:49:37 AM,3/11/2026,260311-104935-Mohonk.bin,Mohonk,0,0.88,725.2,0.56,58.5,101.7,66,0.05,102.8,67.9,9.20,69.3,41.76785,-74.15559,364.1,11.9,2.80,2.765,
10:49:08 AM,3/11/2026,260311-104906-Mohonk.bin,Mohonk,0,0.80,725.1,0.21,58.4,101.5,66,0.05,102.6,68.1,9.23,69.5,41.76780,-74.15561,364.6,11.9,2.80,2.761,
10:48:39 AM,3/11/2026,260311-104837-Mohonk.bin,Mohonk,0,0.81,725.2,0.24,58.4,101.6,66,0.05,102.6,68.3,9.25,69.7,41.76786,-74.15559,365.8,11.9,2.80,2.758,
10:48:10 AM,3/11/2026,260311-104808-Mohonk.bin,Mohonk,0,0.87,725.2,0.33,58.4,101.6,66,0.05,102.7,68.5,9.28,69.9,41.76787,-74.15557,370.5,11.9,2.80,2.754,
10:47:43 AM,3/11/2026,260311-104741-Mohonk.bin,Mohonk,0,0.82,725.1,0.22,58.5,101.7,66,0.05,102.8,68.8,9.32,70.1,41.76788,-74.15556,377.4,11.9,2.80,2.746,
10:47:15 AM,3/11/2026,260311-104713-Mohonk.bin,Mohonk,0,0.77,725.1,0.14,58.7,102.1,66,0.05,103.1,69.1,9.37,70.5,41.76789,-74.15555,381.1,11.9,2.80,2.734,
10:46:50 AM,3/11/2026,260311-104648-Mohonk.bin,Mohonk,0,0.81,725.2,0.35,58.7,102.1,66,0.05,103.2,69.6,9.43,71.0,41.76787,-74.15557,383.1,11.9,2.80,2.729,
10:46:18 AM,3/11/2026,260311-104616-Mohonk.bin,Mohonk,0,0.77,725.1,0.18,58.7,102.2,66,0.05,103.3,70.2,9.52,71.6,41.76787,-74.15557,384.6,11.9,2.80,2.725,
10:45:45 AM,3/11/2026,260311-104543-Mohonk.bin,Mohonk,0,0.84,725.2,0.25,58.7,102.1,66,0.05,103.2,71.0,9.62,72.4,41.76791,-74.15554,387.7,11.9,2.80,2.719,
10:45:15 AM,3/11/2026,260311-104513-Mohonk.bin,Mohonk,0,0.88,725.2,0.46,58.6,102.0,66,0.05,103.1,71.9,9.75,73.4,41.76788,-74.15555,384.2,11.9,2.80,2.712,
10:44:50 AM,3/11/2026,260311-104448-Mohonk.bin,Mohonk,0,0.75,725.2,0.16,58.7,102.2,66,0.05,103.2,72.8,9.87,74.2,41.76788,-74.15556,382.8,11.9,2.80,2.705,
10:44:23 AM,3/11/2026,260311-104421-Mohonk.bin,Mohonk,0,0.73,725.2,0.17,58.6,102.1,66,0.05,103.2,74.0,10.04,75.5,41.76788,-74.15557,384.0,11.9,2.80,2.698,
10:43:48 AM,3/11/2026,260311-104346-Mohonk.bin,Mohonk,0,0.80,725.2,0.34,58.6,102.1,66,0.05,103.1,76.1,10.32,77.6,41.76789,-74.15559,384.9,11.9,2.80,2.687,
10:43:08 AM,3/11/2026,260311-104306-Mohonk.bin,Mohonk,0,0.84,725.2,0.49,58.4,102.0,66,0.05,103.1,79.7,10.83,81.3,41.76791,-74.15558,378.7,11.9,2.80,2.643,
10:42:40 AM,3/11/2026,260311-104238-Mohonk.bin,Mohonk,0,0.76,725.2,0.26,58.6,102.5,67,0.05,103.6,81.9,11.15,83.6,41.76791,-74.15557,384.6,11.9,2.80,2.571,
10:42:14 AM,3/11/2026,260311-104212-Mohonk.bin,Mohonk,0,0.79,725.2,0.60,58.8,103.2,67,0.05,104.2,83.6,11.41,85.3,41.76791,-74.15556,385.1,11.9,2.80,2.499,
10:41:51 AM,3/11/2026,260311-104149-Mohonk.bin,Mohonk,0,0.75,725.2,0.26,59.0,103.8,67,0.05,104.8,85.0,11.62,86.7,41.76790,-74.15556,381.9,11.9,2.80,2.403,
10:41:24 AM,3/11/2026,260311-104122-Mohonk.bin,Mohonk,0,0.72,725.2,0.39,57.9,102.5,67,0.05,103.4,85.6,11.76,87.3,41.76790,-74.15556,381.1,11.9,2.80,2.253,
10:40:57 AM,3/11/2026,260311-104055-Mohonk.bin,Mohonk,0,0.72,725.2,0.40,53.3,94.5,61,0.04,95.3,85.7,11.79,87.4,41.76788,-74.15556,378.0,11.9,2.80,2.194,
10:40:24 AM,3/11/2026,260311-104022-Mohonk.bin,Mohonk,0,0.61,725.3,0.35,45.3,80.9,53,0.04,81.6,86.0,11.89,87.7,41.76785,-74.15559,368.6,12.0,2.80,2.002,
10:39:46 AM,3/11/2026,260311-103943-Mohonk.bin,Mohonk,0,1.07,725.2,1.99,13.2,24.7,16,0.01,24.8,81.8,11.75,83.5,0.00000,0.00000,0.0,11.9,2.80,0.627,
11:13:52 AM,3/4/2026,260304-111350-Mohonk.bin,Mohonk,0,0.65,734.7,0.02,61.5,106.0,69,0.05,107.2,59.0,7.94,60.2,41.76789,-74.15559,386.7,11.9,2.81,2.996,
11:13:24 AM,3/4/2026,260304-111322-Mohonk.bin,Mohonk,0,0.68,734.7,0.03,60.4,104.1,68,0.05,105.3,59.5,8.01,60.7,41.76788,-74.15557,383.3,11.9,2.81,3.001,
11:13:02 AM,3/4/2026,260304-111300-Mohonk.bin,Mohonk,0,0.66,734.6,0.03,60.2,104.0,68,0.05,105.1,60.5,8.14,61.7,41.76788,-74.15558,380.8,11.9,2.81,2.972,
11:12:38 AM,3/4/2026,260304-111236-Mohonk.bin,Mohonk,0,0.67,734.7,0.02,60.2,104.0,68,0.05,105.2,61.6,8.30,62.8,41.76786,-74.15559,377.0,11.9,2.81,2.924,
11:12:14 AM,3/4/2026,260304-111212-Mohonk.bin,Mohonk,0,0.66,734.6,0.01,60.1,104.2,68,0.05,105.3,62.5,8.45,63.8,41.76788,-74.15559,381.3,11.9,2.81,2.871,
11:11:52 AM,3/4/2026,260304-111150-Mohonk.bin,Mohonk,0,0.69,734.6,0.00,60.0,104.1,68,0.05,105.2,63.4,8.56,64.6,41.76788,-74.15559,383.9,11.9,2.81,2.842,
11:11:28 AM,3/4/2026,260304-111126-Mohonk.bin,Mohonk,0,0.67,734.6,0.02,60.0,104.0,68,0.05,105.2,64.3,8.69,65.6,41.76791,-74.15559,392.0,11.9,2.81,2.832,
11:11:06 AM,3/4/2026,260304-111104-Mohonk.bin,Mohonk,0,0.66,734.7,0.03,59.7,103.7,67,0.05,104.8,64.8,8.77,66.1,41.76793,-74.15557,391.7,11.9,2.81,2.809,
11:10:40 AM,3/4/2026,260304-111038-Mohonk.bin,Mohonk,0,0.67,734.6,0.03,59.6,103.6,67,0.05,104.7,65.5,8.87,66.8,41.76791,-74.15559,396.3,11.9,2.81,2.786,
11:10:16 AM,3/4/2026,260304-111014-Mohonk.bin,Mohonk,0,0.69,734.6,0.02,59.4,103.3,67,0.05,104.4,66.0,8.94,67.3,41.76793,-74.15559,402.6,11.9,2.81,2.766,
11:09:52 AM,3/4/2026,260304-110950-Mohonk.bin,Mohonk,0,0.67,734.6,0.02,59.3,103.1,67,0.05,104.2,66.4,9.00,67.7,41.76792,-74.15557,400.2,11.9,2.81,2.749,
11:09:29 AM,3/4/2026,260304-110927-Mohonk.bin,Mohonk,0,0.69,734.5,0.05,59.2,103.1,67,0.05,104.2,66.8,9.06,68.2,41.76791,-74.15557,396.3,11.9,2.81,2.736,
11:09:01 AM,3/4/2026,260304-110859-Mohonk.bin,Mohonk,0,0.68,734.5,0.02,59.2,103.1,67,0.05,104.2,67.2,9.11,68.5,41.76790,-74.15557,395.4,11.9,2.81,2.714,
11:08:39 AM,3/4/2026,260304-110837-Mohonk.bin,Mohonk,0,0.70,734.5,0.02,59.2,103.1,67,0.05,104.1,67.4,9.14,68.7,41.76790,-74.15558,399.6,11.9,2.81,2.702,
11:07:52 AM,3/4/2026,260304-110750-Mohonk.bin,Mohonk,0,0.69,734.5,0.02,59.2,103.2,67,0.05,104.3,68.0,9.23,69.4,41.76796,-74.15562,404.7,11.9,2.81,2.685,
11:07:29 AM,3/4/2026,260304-110727-Mohonk.bin,Mohonk,0,0.74,734.5,0.05,59.2,103.2,67,0.05,104.3,68.4,9.29,69.8,41.76797,-74.15559,409.6,11.9,2.81,2.670,
11:07:05 AM,3/4/2026,260304-110703-Mohonk.bin,Mohonk,0,0.69,734.5,0.03,59.2,103.2,67,0.05,104.3,68.7,9.34,70.1,41.76803,-74.15556,421.2,11.9,2.81,2.658,
11:06:37 AM,3/4/2026,260304-110635-Mohonk.bin,Mohonk,0,0.69,734.6,0.04,59.1,103.2,67,0.05,104.3,69.1,9.39,70.5,41.76804,-74.15553,418.9,11.9,2.81,2.646,
11:06:13 AM,3/4/2026,260304-110611-Mohonk.bin,Mohonk,0,0.69,734.5,0.04,59.1,103.2,67,0.05,104.3,69.4,9.43,70.8,41.76787,-74.15559,376.9,11.9,2.81,2.638,
11:05:49 AM,3/4/2026,260304-110547-Mohonk.bin,Mohonk,0,0.72,734.5,0.06,59.1,103.2,67,0.05,104.3,69.7,9.47,71.1,41.76788,-74.15556,380.2,11.9,2.81,2.627,
11:05:26 AM,3/4/2026,260304-110524-Mohonk.bin,Mohonk,0,0.73,734.5,0.04,59.1,103.2,67,0.05,104.2,69.9,9.51,71.3,41.76791,-74.15553,382.5,11.9,2.81,2.616,
11:04:57 AM,3/4/2026,260304-110455-Mohonk.bin,Mohonk,0,0.72,734.6,0.07,59.1,103.2,67,0.05,104.3,70.2,9.55,71.7,41.76789,-74.15556,380.9,11.9,2.81,2.604,
11:04:32 AM,3/4/2026,260304-110430-Mohonk.bin,Mohonk,0,0.70,734.7,0.02,59.0,103.2,67,0.05,104.2,70.5,9.60,72.0,41.76785,-74.15559,377.6,11.9,2.81,2.597,
11:04:03 AM,3/4/2026,260304-110401-Mohonk.bin,Mohonk,0,0.71,734.7,0.06,58.9,103.0,67,0.05,104.1,71.0,9.66,72.4,41.76785,-74.15558,376.4,11.9,2.81,2.593,
11:03:39 AM,3/4/2026,260304-110337-Mohonk.bin,Mohonk,0,0.69,734.6,0.04,58.5,102.3,66,0.05,103.3,71.4,9.71,72.8,41.76786,-74.15557,376.7,11.9,2.81,2.589,
11:03:17 AM,3/4/2026,260304-110315-Mohonk.bin,Mohonk,0,0.72,734.5,0.03,58.5,102.4,67,0.05,103.4,71.7,9.76,73.1,41.76785,-74.15559,376.5,11.9,2.81,2.580,
11:02:50 AM,3/4/2026,260304-110248-Mohonk.bin,Mohonk,0,0.73,734.5,0.04,58.5,102.3,66,0.05,103.3,72.2,9.83,73.7,41.76786,-74.15556,376.1,11.9,2.81,2.571,
11:02:23 AM,3/4/2026,260304-110221-Mohonk.bin,Mohonk,0,0.71,734.5,0.06,58.4,102.2,66,0.05,103.2,72.8,9.92,74.3,41.76786,-74.15558,379.6,11.9,2.81,2.564,
11:02:00 AM,3/4/2026,260304-110158-Mohonk.bin,Mohonk,0,0.76,734.6,0.06,58.3,102.1,66,0.05,103.1,73.5,10.01,75.0,41.76788,-74.15556,381.0,11.9,2.81,2.551,
11:01:36 AM,3/4/2026,260304-110134-Mohonk.bin,Mohonk,0,0.74,734.6,0.06,58.3,102.1,66,0.05,103.2,74.3,10.12,75.8,41.76786,-74.15559,381.8,11.9,2.81,2.541,
11:01:10 AM,3/4/2026,260304-110108-Mohonk.bin,Mohonk,0,0.74,734.6,0.03,58.2,102.1,66,0.05,103.1,75.3,10.26,76.8,41.76787,-74.15557,381.2,11.9,2.81,2.521,
11:00:37 AM,3/4/2026,260304-110035-Mohonk.bin,Mohonk,0,0.75,734.7,0.08,58.2,102.0,66,0.05,103.0,76.6,10.44,78.1,41.76788,-74.15556,382.8,11.9,2.81,2.501,
11:00:14 AM,3/4/2026,260304-110012-Mohonk.bin,Mohonk,0,0.76,734.7,0.07,57.9,101.6,66,0.05,102.6,77.7,10.60,79.2,41.76788,-74.15556,380.4,11.9,2.81,2.482,
10:59:50 AM,3/4/2026,260304-105948-Mohonk.bin,Mohonk,0,0.77,734.8,0.08,57.8,101.5,66,0.05,102.5,78.8,10.77,80.4,41.76789,-74.15556,381.1,11.9,2.81,2.454,
10:59:25 AM,3/4/2026,260304-105923-Mohonk.bin,Mohonk,0,0.80,734.7,0.10,57.7,101.6,66,0.05,102.6,80.0,10.94,81.6,41.76789,-74.15556,382.1,11.9,2.81,2.391,
10:59:02 AM,3/4/2026,260304-105900-Mohonk.bin,Mohonk,0,0.79,734.6,0.09,56.7,99.9,65,0.05,100.9,81.1,11.10,82.7,41.76790,-74.15559,381.7,11.9,2.81,2.353,
10:58:40 AM,3/4/2026,260304-105838-Mohonk.bin,Mohonk,0,0.85,734.7,0.20,56.6,100.0,65,0.05,101.0,82.4,11.30,84.1,41.76790,-74.15560,380.7,11.9,2.81,2.292,
10:58:14 AM,3/4/2026,260304-105812-Mohonk.bin,Mohonk,0,0.83,734.7,0.15,56.7,100.6,65,0.05,101.5,84.2,11.60,85.9,41.76791,-74.15561,380.2,11.9,2.81,2.161,
10:57:49 AM,3/4/2026,260304-105747-Mohonk.bin,Mohonk,0,0.91,734.7,0.26,57.2,102.0,66,0.05,102.9,86.2,11.92,87.9,41.76787,-74.15561,383.5,11.9,2.81,1.998,
10:57:26 AM,3/4/2026,260304-105724-Mohonk.bin,Mohonk,0,1.06,734.7,0.52,57.3,103.0,67,0.05,103.9,87.6,12.18,89.4,41.76787,-74.15560,383.7,11.9,2.81,1.787,
10:57:02 AM,3/4/2026,260304-105700-Mohonk.bin,Mohonk,0,2.52,734.7,6.20,57.6,104.5,68,0.05,105.3,88.7,12.44,90.4,41.76789,-74.15562,385.8,11.9,2.81,1.476,
10:56:37 AM,3/4/2026,260304-105635-Mohonk.bin,Mohonk,0,3.38,734.8,4.69,57.7,106.3,69,0.05,106.9,88.9,12.60,90.7,41.76789,-74.15559,383.5,11.9,2.81,1.093,
10:55:59 AM,3/4/2026,260304-105557-Mohonk.bin,Mohonk,0,5.53,734.8,12.99,58.4,111.2,72,0.05,111.6,88.3,12.85,90.1,41.76792,-74.15559,383.2,11.9,2.81,0.146,
10:55:16 AM,3/4/2026,260304-105514-Mohonk.bin,Mohonk,0,1.75,734.7,0.93,58.1,110.7,72,0.05,111.1,86.8,12.65,88.6,41.76793,-74.15558,389.4,11.9,2.81,0.134,
10:54:43 AM,3/4/2026,260304-105441-Mohonk.bin,Mohonk,0,1.38,734.8,1.67,59.4,112.6,73,0.05,113.0,85.7,12.44,87.4,41.76790,-74.15553,386.5,11.9,2.80,0.249,
10:49:32 AM,2/25/2026,260225-104930-Mohonk.bin,Mohonk,0,1.55,718.9,0.75,64.8,111.8,73,0.05,113.1,57.0,7.68,58.2,41.76801,-74.15556,400.9,11.9,2.81,2.990,
10:49:05 AM,2/25/2026,260225-104903-Mohonk.bin,Mohonk,0,1.84,718.8,1.27,65.0,112.1,73,0.05,113.4,56.9,7.66,58.1,41.76806,-74.15557,402.1,11.9,2.81,2.981,
10:48:38 AM,2/25/2026,260225-104836-Mohonk.bin,Mohonk,0,1.82,718.8,0.46,65.3,112.6,73,0.05,113.9,58.0,7.80,59.1,41.76797,-74.15556,390.6,11.9,2.81,2.985,
10:47:27 AM,2/25/2026,260225-104725-Mohonk.bin,Mohonk,0,0.64,718.8,0.02,62.0,107.2,70,0.05,108.4,61.3,8.26,62.6,41.76788,-74.15560,384.0,11.9,2.81,2.948,
10:47:01 AM,2/25/2026,260225-104659-Mohonk.bin,Mohonk,0,0.67,718.8,0.03,61.9,107.1,70,0.05,108.3,62.3,8.40,63.5,41.76785,-74.15564,389.9,11.9,2.81,2.907,
10:46:25 AM,2/25/2026,260225-104623-Mohonk.bin,Mohonk,0,0.67,718.7,0.04,61.6,106.6,69,0.05,107.7,63.4,8.56,64.7,41.76790,-74.15560,383.0,11.9,2.81,2.889,
10:45:54 AM,2/25/2026,260225-104553-Mohonk.bin,Mohonk,0,0.69,718.9,0.02,61.2,106.1,69,0.05,107.3,64.1,8.67,65.4,41.76792,-74.15559,387.5,11.9,2.81,2.847,
10:45:15 AM,2/25/2026,260225-104514-Mohonk.bin,Mohonk,0,0.66,718.7,0.03,61.0,105.8,69,0.05,107.0,64.6,8.74,65.9,41.76813,-74.15549,397.0,11.9,2.81,2.804,
10:44:48 AM,2/25/2026,260225-104446-Mohonk.bin,Mohonk,0,0.71,718.9,0.06,60.5,105.1,68,0.05,106.3,64.9,8.79,66.3,41.76793,-74.15558,379.7,11.9,2.81,2.791,
10:44:21 AM,2/25/2026,260225-104419-Mohonk.bin,Mohonk,0,0.71,718.8,0.04,59.7,103.7,67,0.05,104.8,65.3,8.84,66.6,41.76801,-74.15554,380.3,11.9,2.81,2.777,
10:43:55 AM,2/25/2026,260225-104353-Mohonk.bin,Mohonk,0,0.70,718.8,0.03,59.3,103.1,67,0.05,104.2,65.7,8.90,67.0,41.76801,-74.15555,387.3,11.9,2.81,2.769,
10:43:22 AM,2/25/2026,260225-104321-Mohonk.bin,Mohonk,0,0.68,718.8,0.10,59.1,102.8,67,0.05,103.9,66.2,8.96,67.5,41.76789,-74.15562,392.7,11.9,2.81,2.756,
10:42:37 AM,2/25/2026,260225-104235-Mohonk.bin,Mohonk,0,0.67,718.8,0.04,59.1,102.8,67,0.05,103.9,66.8,9.05,68.1,41.76800,-74.15553,414.9,11.9,2.81,2.740,
10:42:04 AM,2/25/2026,260225-104202-Mohonk.bin,Mohonk,0,0.69,718.8,0.02,59.1,102.8,67,0.05,103.9,67.3,9.12,68.7,41.76796,-74.15550,439.9,11.9,2.81,2.725,
10:41:38 AM,2/25/2026,260225-104136-Mohonk.bin,Mohonk,0,0.70,718.9,0.02,59.1,103.0,67,0.05,104.1,67.6,9.17,69.0,41.76805,-74.15544,460.5,11.9,2.81,2.700,
10:41:12 AM,2/25/2026,260225-104110-Mohonk.bin,Mohonk,0,0.69,718.8,0.03,59.1,103.0,67,0.05,104.1,67.8,9.20,69.1,41.76799,-74.15546,445.9,11.9,2.81,2.686,
10:40:23 AM,2/25/2026,260225-104021-Mohonk.bin,Mohonk,0,0.72,718.8,0.11,59.1,103.0,67,0.05,104.0,68.2,9.26,69.6,41.76817,-74.15529,497.8,11.9,2.81,2.671,
