TIME,DATE,FILE NAME,SITE NAME,FAULT CODE,PHYCOCYANIN (RFU)-14C102008,BAROMETER (MMHG)-24C102759,CHLOROPHYLL (RFU)-14C102008,COND (µS/CM)-15F102368,SP COND (µS/CM)-15F102368,TDS (MG/L)-15F102368,SAL (PSU)-15F102368,NLFCOND (µS/CM)-15F102368,DO (% SAT)-13C101369,DO (MG/L)-13C101369,DO (% CB)-13C101369,GPS LATITUDE (°)-24C102759,GPS LONGITUDE (°)-24C102759,ALTITUDE (M)-24C102759,CABLE POWER (VOLT)-24C102759,BATTERY POWER (VOLT)-24C102759,TEMP (°C)-15F102368,
12:01:35 PM,2/17/2026,260217-120133-Osiris.bin,Osiris,0,7.69,754.1,32.91,167.7,282.6,184,0.13,286.2,126.4,16.68,128.9,41.57935,-74.16605,113.2,11.9,2.82,3.704,
12:01:10 PM,2/17/2026,260217-120108-Osiris.bin,Osiris,0,5.51,754.1,16.59,162.5,281.4,183,0.13,284.4,131.0,17.67,133.7,41.57936,-74.16605,115.1,11.9,2.82,2.886,
12:00:35 PM,2/17/2026,260217-120033-Osiris.bin,Osiris,0,4.04,754.1,10.16,156.9,281.6,183,0.13,284.0,130.1,18.07,132.7,41.57935,-74.16605,114.5,11.9,2.82,1.809,
12:00:04 PM,2/17/2026,260217-120002-Osiris.bin,Osiris,0,2.24,754.0,4.63,154.3,287.6,187,0.14,289.2,125.0,17.89,127.6,41.57935,-74.16605,116.2,11.9,2.82,0.736,
11:58:56 AM,2/17/2026,260217-115854-Mohonk.bin,Mohonk,0,1.81,754.1,3.86,155.5,290.0,189,0.14,291.6,109.1,15.62,111.3,41.57937,-74.16604,122.2,11.9,2.82,0.713,
12:01:19 PM,2/11/2026,260211-120117-Mohonk.bin,Mohonk,0,0.83,720.3,0.09,59.8,103.9,68,0.05,105.0,65.8,8.92,67.2,41.76787,-74.15558,387.9,11.9,2.82,2.758,
12:00:53 PM,2/11/2026,260211-120051-Mohonk.bin,Mohonk,0,0.90,720.3,0.17,59.7,103.8,67,0.05,104.9,66.3,8.97,67.6,41.76788,-74.15556,383.9,11.9,2.82,2.760,
12:00:24 PM,2/11/2026,260211-120022-Mohonk.bin,Mohonk,0,1.50,720.2,0.67,59.6,103.6,67,0.05,104.7,66.8,9.05,68.2,41.76789,-74.15554,380.1,11.9,2.82,2.760,
11:59:57 AM,2/11/2026,260211-115955-Mohonk.bin,Mohonk,0,0.73,720.3,0.04,59.6,103.7,67,0.05,104.8,67.3,9.12,68.6,41.76789,-74.15553,379.0,11.9,2.82,2.719,
11:59:34 AM,2/11/2026,260211-115932-Mohonk.bin,Mohonk,0,0.75,720.2,0.07,59.5,103.6,67,0.05,104.7,67.7,9.18,69.1,41.76788,-74.15554,383.9,11.9,2.82,2.711,
11:59:10 AM,2/11/2026,260211-115908-Mohonk.bin,Mohonk,0,0.79,720.3,0.12,59.5,103.6,67,0.05,104.7,67.9,9.21,69.3,41.76786,-74.15555,388.1,11.9,2.82,2.689,
11:58:45 AM,2/11/2026,260211-115843-Mohonk.bin,Mohonk,0,0.74,720.2,0.06,59.5,103.7,67,0.05,104.8,68.0,9.24,69.4,41.76789,-74.15553,386.8,11.9,2.82,2.670,
11:58:14 AM,2/11/2026,260211-115812-Mohonk.bin,Mohonk,0,0.79,720.2,0.19,59.5,103.7,67,0.05,104.8,68.4,9.29,69.8,41.76788,-74.15554,389.0,11.9,2.82,2.664,
11:57:51 AM,2/11/2026,260211-115749-Mohonk.bin,Mohonk,0,0.74,720.3,0.10,59.4,103.7,67,0.05,104.8,68.6,9.32,69.9,41.76789,-74.15555,389.7,11.9,2.82,2.645,
11:57:21 AM,2/11/2026,260211-115719-Mohonk.bin,Mohonk,0,0.73,720.3,0.10,59.5,103.8,67,0.05,104.9,68.7,9.34,70.1,41.76789,-74.15554,385.5,11.9,2.82,2.649,
11:56:37 AM,2/11/2026,260211-115635-Mohonk.bin,Mohonk,0,0.75,720.2,0.08,59.4,103.8,67,0.05,104.8,69.4,9.43,70.8,41.76791,-74.15555,377.1,11.9,2.82,2.629,
11:56:20 AM,2/11/2026,260211-115618-Mohonk.bin,Mohonk,0,0.76,720.1,0.10,59.4,103.8,67,0.05,104.9,69.6,9.46,71.0,41.76788,-74.15557,388.1,11.9,2.82,2.615,
11:55:47 AM,2/11/2026,260211-115545-Mohonk.bin,Mohonk,0,0.76,720.2,0.17,59.4,103.8,67,0.05,104.9,70.1,9.54,71.5,41.76785,-74.15559,389.3,11.9,2.81,2.605,
11:54:57 AM,2/11/2026,260211-115455-Mohonk.bin,Mohonk,0,0.79,720.2,0.10,59.2,103.4,67,0.05,104.5,70.9,9.65,72.3,41.76786,-74.15556,381.4,11.9,2.81,2.591,
11:54:39 AM,2/11/2026,260211-115437-Mohonk.bin,Mohonk,0,0.78,720.2,0.08,59.1,103.4,67,0.05,104.4,71.2,9.70,72.7,41.76787,-74.15553,381.5,11.9,2.82,2.563,
11:54:11 AM,2/11/2026,260211-115409-Mohonk.bin,Mohonk,0,0.76,720.1,0.09,59.0,103.4,67,0.05,104.4,71.4,9.72,72.8,41.76786,-74.15555,382.8,11.9,2.81,2.554,
11:53:28 AM,2/11/2026,260211-115326-Mohonk.bin,Mohonk,0,0.82,720.2,0.20,59.0,103.3,67,0.05,104.4,71.7,9.76,73.1,41.76788,-74.15553,382.0,11.9,2.82,2.551,
11:52:50 AM,2/11/2026,260211-115248-Mohonk.bin,Mohonk,0,0.80,720.1,0.19,58.9,103.1,67,0.05,104.2,72.2,9.84,73.6,41.76787,-74.15557,380.5,11.9,2.82,2.537,
11:52:25 AM,2/11/2026,260211-115224-Mohonk.bin,Mohonk,0,0.81,720.1,0.27,58.8,103.1,67,0.05,104.2,72.4,9.87,73.9,41.76789,-74.15556,377.1,11.9,2.82,2.518,
11:52:14 AM,2/11/2026,260211-115212-Mohonk.bin,Mohonk,0,0.77,720.2,0.13,58.9,103.2,67,0.05,104.2,72.5,9.88,73.9,41.76789,-74.15556,377.1,11.9,2.81,2.519,
11:51:42 AM,2/11/2026,260211-115141-Mohonk.bin,Mohonk,0,0.77,720.1,0.14,58.9,103.2,67,0.05,104.3,72.6,9.91,74.1,41.76794,-74.15551,371.1,11.9,2.82,2.507,
11:51:03 AM,2/11/2026,260211-115101-Mohonk.bin,Mohonk,0,0.77,720.2,0.10,58.9,103.3,67,0.05,104.4,72.9,9.94,74.3,41.76792,-74.15556,373.2,11.9,2.81,2.497,
11:50:49 AM,2/11/2026,260211-115047-Mohonk.bin,Mohonk,0,0.84,720.1,0.35,58.9,103.4,67,0.05,104.4,72.9,9.95,74.4,41.76791,-74.15556,373.2,11.9,2.81,2.493,
11:50:11 AM,2/11/2026,260211-115009-Mohonk.bin,Mohonk,0,0.87,720.2,0.44,58.9,103.3,67,0.05,104.4,73.1,9.98,74.6,41.76788,-74.15556,376.9,11.9,2.81,2.488,
11:49:41 AM,2/11/2026,260211-114939-Mohonk.bin,Mohonk,0,0.78,720.1,0.06,58.9,103.3,67,0.05,104.4,73.3,10.01,74.8,41.76787,-74.15556,378.0,11.9,2.81,2.480,
11:49:15 AM,2/11/2026,260211-114913-Mohonk.bin,Mohonk,0,0.79,720.1,0.20,58.8,103.3,67,0.05,104.3,73.5,10.03,74.9,41.76788,-74.15556,379.1,11.9,2.81,2.466,
11:48:47 AM,2/11/2026,260211-114846-Mohonk.bin,Mohonk,0,0.76,720.1,0.06,58.8,103.3,67,0.05,104.3,73.6,10.05,75.1,41.76786,-74.15557,377.0,11.9,2.81,2.462,
11:48:21 AM,2/11/2026,260211-114819-Mohonk.bin,Mohonk,0,0.79,720.1,0.08,58.8,103.3,67,0.05,104.3,73.8,10.08,75.3,41.76788,-74.15556,375.5,11.9,2.81,2.457,
11:47:13 AM,2/11/2026,260211-114711-Mohonk.bin,Mohonk,0,0.73,720.2,0.10,58.4,102.6,67,0.05,103.6,74.9,10.23,76.4,41.76791,-74.15554,375.0,11.9,2.81,2.451,
11:46:42 AM,2/11/2026,260211-114640-Mohonk.bin,Mohonk,0,0.75,720.1,0.09,58.2,102.3,66,0.05,103.3,75.3,10.29,76.8,41.76788,-74.15557,380.5,11.9,2.81,2.438,
11:46:16 AM,2/11/2026,260211-114615-Mohonk.bin,Mohonk,0,0.74,720.2,0.06,58.2,102.3,66,0.05,103.3,75.6,10.33,77.1,41.76789,-74.15557,378.1,11.9,2.81,2.433,
11:45:51 AM,2/11/2026,260211-114549-Mohonk.bin,Mohonk,0,0.82,720.1,0.11,58.1,102.1,66,0.05,103.1,75.9,10.38,77.5,41.76786,-74.15559,381.6,11.9,2.81,2.417,
11:45:24 AM,2/11/2026,260211-114523-Mohonk.bin,Mohonk,0,0.77,720.1,0.12,58.0,102.0,66,0.05,103.0,76.3,10.44,77.9,41.76786,-74.15556,378.7,11.9,2.81,2.395,
11:45:00 AM,2/11/2026,260211-114459-Mohonk.bin,Mohonk,0,0.79,720.2,0.17,57.9,101.9,66,0.05,102.9,76.7,10.50,78.3,41.76787,-74.15556,373.4,11.9,2.81,2.386,
11:44:17 AM,2/11/2026,260211-114415-Mohonk.bin,Mohonk,0,0.88,720.2,0.19,57.8,101.8,66,0.05,102.8,77.4,10.60,79.0,41.76789,-74.15556,369.3,11.9,2.81,2.352,
11:43:51 AM,2/11/2026,260211-114349-Mohonk.bin,Mohonk,0,0.83,720.3,0.14,57.7,101.8,66,0.05,102.8,77.7,10.64,79.2,41.76791,-74.15556,369.4,11.9,2.81,2.326,
11:43:19 AM,2/11/2026,260211-114317-Mohonk.bin,Mohonk,0,0.81,720.2,0.13,57.7,101.8,66,0.05,102.8,77.9,10.68,79.5,41.76793,-74.15558,368.4,11.9,2.81,2.320,
11:42:30 AM,2/11/2026,260211-114228-Mohonk.bin,Mohonk,0,0.84,720.2,0.14,57.7,101.8,66,0.05,102.8,78.3,10.73,79.9,41.76788,-74.15560,368.7,11.9,2.81,2.319,
11:42:02 AM,2/11/2026,260211-114200-Mohonk.bin,Mohonk,0,0.91,720.1,0.20,57.7,101.8,66,0.05,102.8,78.6,10.77,80.2,41.76792,-74.15558,376.8,11.9,2.81,2.335,
11:41:24 AM,2/11/2026,260211-114122-Mohonk.bin,Mohonk,0,0.85,720.1,0.10,57.7,101.8,66,0.05,102.7,79.2,10.86,80.8,41.76793,-74.15554,380.0,11.9,2.81,2.310,
11:40:48 AM,2/11/2026,260211-114046-Mohonk.bin,Mohonk,0,0.89,720.1,0.22,57.6,101.7,66,0.05,102.7,79.8,10.94,81.4,41.76794,-74.15552,390.1,11.9,2.81,2.296,
11:39:50 AM,2/11/2026,260211-113948-Mohonk.bin,Mohonk,0,0.84,720.3,0.13,57.6,101.9,66,0.05,102.8,81.9,11.24,83.5,41.76791,-74.15562,370.7,11.9,2.81,2.255,
11:39:28 AM,2/11/2026,260211-113926-Mohonk.bin,Mohonk,0,0.93,720.3,0.20,57.6,102.1,66,0.05,103.1,82.7,11.39,84.4,41.76784,-74.15558,368.2,11.9,2.81,2.160,
11:38:56 AM,2/11/2026,260211-113854-Mohonk.bin,Mohonk,0,0.97,720.3,0.23,57.5,102.3,66,0.05,103.2,84.2,11.61,85.9,41.76788,-74.15555,376.6,11.9,2.81,2.083,
11:38:25 AM,2/11/2026,260211-113823-Mohonk.bin,Mohonk,0,1.02,720.2,0.36,57.5,102.6,67,0.05,103.5,86.8,12.01,88.5,41.76789,-74.15555,381.2,11.9,2.81,1.980,
11:37:55 AM,2/11/2026,260211-113754-Mohonk.bin,Mohonk,0,1.19,720.2,0.68,57.5,103.5,67,0.05,104.4,89.2,12.42,91.0,0.00000,0.00000,0.0,11.9,2.81,1.735,
11:37:11 AM,2/11/2026,260211-113709-Mohonk.bin,Mohonk,0,1.66,720.3,0.59,57.0,107.9,70,0.05,108.3,91.2,13.22,93.0,41.76781,-74.15568,352.0,11.9,2.81,0.312,
11:36:07 AM,2/11/2026,260211-113606-Mohonk.bin,Mohonk,0,4.10,720.1,5.56,56.7,107.9,70,0.05,108.3,95.7,13.93,97.7,41.76781,-74.15569,338.2,11.9,2.81,0.169,
11:35:24 AM,2/11/2026,260211-113522-Mohonk.bin,Mohonk,0,3.04,720.4,3.01,57.5,108.8,71,0.05,109.2,95.0,13.76,96.9,41.76788,-74.15517,385.4,11.9,2.81,0.332,
11:34:37 AM,2/11/2026,260211-113435-Mohonk.bin,Mohonk,0,2.31,720.3,3.57,57.8,110.2,72,0.05,110.6,93.8,13.67,95.7,0.00000,0.00000,0.0,11.9,2.81,0.114,
11:33:47 AM,2/11/2026,260211-113345-Mohonk.bin,Mohonk,0,1.46,720.2,1.45,63.8,120.4,78,0.06,120.9,91.1,13.18,92.9,0.00000,0.00000,0.0,11.9,2.81,0.366,
12:07:50 PM,2/4/2026,260204-120748-Mohonk.bin,Mohonk,0,1.10,731.8,0.82,61.5,106.3,69,0.05,107.5,61.1,8.24,62.4,41.76792,-74.15558,380.8,12.0,2.82,2.961,
12:07:26 PM,2/4/2026,260204-120724-Mohonk.bin,Mohonk,0,1.50,731.8,0.90,61.5,106.3,69,0.05,107.5,64.2,8.65,65.5,41.76798,-74.15559,398.2,11.9,2.82,2.952,
12:07:01 PM,2/4/2026,260204-120659-Mohonk.bin,Mohonk,0,1.29,731.8,0.49,60.5,104.6,68,0.05,105.8,65.9,8.89,67.2,41.76790,-74.15558,382.2,11.9,2.82,2.919,
12:06:37 PM,2/4/2026,260204-120635-Mohonk.bin,Mohonk,0,0.80,731.8,0.14,60.3,104.4,68,0.05,105.6,66.9,9.03,68.2,41.76790,-74.15559,379.6,11.9,2.82,2.877,
12:06:08 PM,2/4/2026,260204-120606-Mohonk.bin,Mohonk,0,0.76,731.8,0.09,59.8,103.8,67,0.05,104.9,67.5,9.14,68.9,41.76787,-74.15559,376.0,11.9,2.82,2.819,
12:05:41 PM,2/4/2026,260204-120539-Mohonk.bin,Mohonk,0,0.81,731.8,0.20,59.3,103.0,67,0.05,104.2,68.1,9.22,69.5,41.76789,-74.15558,379.2,11.9,2.82,2.792,
12:05:16 PM,2/4/2026,260204-120514-Mohonk.bin,Mohonk,0,0.80,731.8,0.13,59.4,103.3,67,0.05,104.4,68.8,9.32,70.2,41.76787,-74.15557,377.1,11.9,2.82,2.764,
12:04:42 PM,2/4/2026,260204-120440-Mohonk.bin,Mohonk,0,0.80,731.8,0.15,59.4,103.4,67,0.05,104.5,69.8,9.46,71.2,41.76790,-74.15559,376.6,11.9,2.82,2.717,
12:04:17 PM,2/4/2026,260204-120415-Mohonk.bin,Mohonk,0,0.77,731.8,0.08,59.3,103.4,67,0.05,104.5,70.4,9.56,71.9,41.76791,-74.15558,375.8,11.9,2.82,2.696,
