lakeID,Date,Time,Depth_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,turbidity_Fnu,pH,orp_MV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
MHK,7/2/2024,11:53:09,NA,22.98,9.08,105.8,0.16,-0.4,NA,7.79,NA,91.5,0.04,59,NA,0,0,0,735.8
MHK,7/2/2024,11:53:59,NA,22.973,8.98,104.7,0.17,-0.38,NA,7.77,NA,91.2,0.04,59,NA,41.76784,-74.15561,385.7,735.7
MHK,7/2/2024,11:54:50,NA,22.813,8.94,103.9,0.21,-0.36,NA,7.76,NA,91,0.04,59,NA,41.76786,-74.1556,387,735.7
MHK,7/2/2024,11:56:32,NA,22.705,8.93,103.6,0.23,-0.36,NA,7.75,NA,90.9,0.04,59,NA,41.76786,-74.15558,384.7,735.7
MHK,7/2/2024,11:57:08,NA,22.65,8.92,103.3,0.3,-0.33,NA,7.75,NA,90.9,0.04,59,NA,41.76787,-74.15556,388.1,735.7
MHK,7/2/2024,11:57:35,NA,22.603,8.92,103.2,0.28,-0.34,NA,7.75,NA,90.9,0.04,59,NA,41.76788,-74.15555,388.4,735.7
MHK,7/2/2024,11:58:13,NA,22.571,8.92,103.2,0.28,-0.32,NA,7.76,NA,90.9,0.04,59,NA,41.76787,-74.15553,390.1,735.6
MHK,7/2/2024,11:58:44,NA,22.489,8.94,103.3,0.26,-0.33,NA,7.76,NA,90.9,0.04,59,NA,41.76788,-74.15556,383,735.7
MHK,7/2/2024,11:59:29,NA,22.478,8.95,103.3,0.22,-0.35,NA,7.77,NA,90.8,0.04,59,NA,41.76786,-74.15557,379.5,735.7
MHK,7/2/2024,12:00:03,NA,22.453,8.96,103.4,0.22,-0.34,NA,7.77,NA,90.8,0.04,59,NA,41.76789,-74.15558,383,735.7
MHK,7/2/2024,12:00:43,NA,22.422,8.96,103.3,0.27,-0.32,NA,7.77,NA,90.9,0.04,59,NA,41.76789,-74.15558,383.5,735.7
MHK,7/2/2024,12:01:08,NA,22.407,8.95,103.2,0.28,-0.33,NA,7.77,NA,90.8,0.04,59,NA,41.76788,-74.15556,388,735.7
MHK,7/2/2024,12:01:35,NA,22.398,8.93,102.9,0.33,-0.33,NA,7.76,NA,90.9,0.04,59,NA,41.76788,-74.15556,387.6,735.7
MHK,7/2/2024,12:02:45,NA,22.36,8.9,102.5,0.35,-0.34,NA,7.73,NA,90.9,0.04,59,NA,41.76788,-74.15556,385,735.7
MHK,7/2/2024,12:03:13,NA,22.312,8.79,101.1,0.31,-0.28,NA,7.68,NA,91,0.04,59,NA,41.76787,-74.15556,390,735.7
MHK,7/2/2024,12:03:48,NA,22.28,8.75,100.6,0.32,-0.32,NA,7.64,NA,91,0.04,59,NA,41.76785,-74.15555,389,735.7
MHK,7/2/2024,12:04:14,NA,20.917,9.59,107.5,0.33,-0.27,NA,7.58,NA,91.7,0.04,60,NA,41.76787,-74.15552,383.8,735.7
MHK,7/2/2024,12:04:41,NA,19.798,10.69,117.2,0.52,-0.17,NA,7.53,NA,91.9,0.04,60,NA,41.76789,-74.15554,386.1,735.7
MHK,7/2/2024,12:05:09,NA,18.686,11.7,125.4,0.44,-0.22,NA,7.56,NA,91.3,0.04,59,NA,41.76789,-74.1556,384.1,735.7
MHK,7/2/2024,12:05:39,NA,17.684,12.16,127.6,0.37,-0.17,NA,7.6,NA,91.6,0.04,60,NA,41.76789,-74.1556,383.3,735.7
MHK,7/2/2024,12:06:21,NA,16.044,12.32,124.9,0.4,-0.14,NA,7.58,NA,91.7,0.04,60,NA,41.76786,-74.15555,383.8,735.7
MHK,7/2/2024,12:06:51,NA,15.057,12.28,122,0.36,-0.14,NA,7.5,NA,92,0.04,60,NA,41.7679,-74.15559,383.9,735.7
MHK,7/2/2024,12:07:14,NA,14.189,12.36,120.5,0.44,-0.05,NA,7.47,NA,91.7,0.04,60,NA,41.76784,-74.15558,384.5,735.7
MHK,7/2/2024,12:07:35,NA,13.055,12.54,119.3,0.38,-0.07,NA,7.47,NA,91.9,0.04,60,NA,41.76783,-74.15557,383.1,735.7
MHK,7/2/2024,12:07:58,NA,12.352,12.84,120.2,0.5,0.01,NA,7.5,NA,91.3,0.04,59,NA,41.76785,-74.15559,384.9,735.7
MHK,7/2/2024,12:08:39,NA,10.862,13.07,118.1,0.45,0.02,NA,7.52,NA,90.5,0.04,59,NA,41.76789,-74.15557,385.2,735.7
MHK,7/2/2024,12:09:15,NA,10.562,13.08,117.5,0.41,0.08,NA,7.5,NA,90.8,0.04,59,NA,41.76791,-74.15562,381.9,735.7
MHK,7/2/2024,12:09:39,NA,10.045,13.02,115.5,0.41,0.17,NA,7.49,NA,90.5,0.04,59,NA,41.76791,-74.15559,379.1,735.7
MHK,7/2/2024,12:10:02,NA,9.379,12.93,112.9,0.45,0.16,NA,7.46,NA,90.6,0.04,59,NA,41.76788,-74.15559,385.9,735.7
MHK,7/2/2024,12:10:34,NA,8.786,12.68,109.2,0.46,0.17,NA,7.4,NA,91.3,0.04,59,NA,41.76788,-74.15561,386,735.7
MHK,7/2/2024,12:11:05,NA,8.529,12.47,106.7,0.42,0.19,NA,7.35,NA,90.9,0.04,59,NA,41.76789,-74.15561,384.7,735.7
MHK,7/2/2024,12:11:35,NA,8.214,12.35,104.8,0.42,0.18,NA,7.32,NA,90.8,0.04,59,NA,41.76783,-74.15564,395,735.7
MHK,7/2/2024,12:12:02,NA,7.817,12.12,101.9,0.4,0.17,NA,7.27,NA,91,0.04,59,NA,41.76785,-74.1556,391.9,735.7
MHK,7/2/2024,12:12:28,NA,7.489,11.86,98.9,0.39,0.2,NA,7.21,NA,91,0.04,59,NA,41.76786,-74.15558,391.2,735.7
MHK,7/2/2024,12:12:56,NA,7.2,11.5,95.3,0.34,0.22,NA,7.16,NA,91.5,0.04,59,NA,41.76789,-74.15561,385,735.7
