lakeID,Date,Time,Depth_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,turbidity_Fnu,pH,orp_MV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
MHK,2/20/2025,10:17:58,0,0.145,13.8,94.8,0.61,0.11,NA,NA,NA,103.9,0.05,68,NA,0,0,0,726.1
MHK,2/20/2025,10:18:35,0.25,0.943,13.84,97.2,1.21,0.19,NA,NA,NA,98.9,0.05,64,NA,0,0,0,726.1
MHK,2/20/2025,10:19:05,0.5,1.518,13.65,97.4,1.11,0.18,NA,NA,NA,97.2,0.05,63,NA,41.76789,-74.15558,379,726.1
MHK,2/20/2025,10:19:27,0.75,1.673,13.53,97,0.91,0.18,NA,NA,NA,96.8,0.04,63,NA,41.76788,-74.15555,381.8,726.1
MHK,2/20/2025,10:19:49,1,1.937,13.41,96.8,1,0.26,NA,NA,NA,95.6,0.04,62,NA,41.7679,-74.15549,378.4,726.1
MHK,2/20/2025,10:20:09,1.25,2.06,13.22,95.7,1.1,0.15,NA,NA,NA,95.1,0.04,62,NA,41.76785,-74.15558,378.5,726
MHK,2/20/2025,10:20:31,1.5,2.139,13.05,94.7,0.74,0.04,NA,NA,NA,95.1,0.04,62,NA,41.76783,-74.15561,378.6,726.1
MHK,2/20/2025,10:21:01,1.75,2.179,12.85,93.4,0.43,0.06,NA,NA,NA,95.2,0.04,62,NA,41.76788,-74.15557,378,726.1
MHK,2/20/2025,10:21:21,2,2.192,12.76,92.7,0.34,0,NA,NA,NA,95.5,0.04,62,NA,41.7678,-74.15567,379.3,726
MHK,2/20/2025,10:21:40,2.25,2.204,12.66,92.1,0.31,-0.01,NA,NA,NA,95.6,0.04,62,NA,41.76781,-74.15565,380,726.1
MHK,2/20/2025,10:21:59,2.5,2.211,12.58,91.5,0.42,0.02,NA,NA,NA,95.7,0.04,62,NA,41.76776,-74.15567,380.4,726.1
MHK,2/20/2025,10:22:23,2.75,2.216,12.51,91,0.23,-0.05,NA,NA,NA,95.9,0.04,62,NA,41.76765,-74.15566,320.2,726
MHK,2/20/2025,10:22:43,3,2.22,12.47,90.7,0.23,0.08,NA,NA,NA,96.1,0.04,62,NA,41.76771,-74.15565,326.9,726.1
MHK,2/20/2025,10:23:04,3.25,2.222,12.44,90.5,0.36,0.06,NA,NA,NA,96.3,0.04,63,NA,41.76776,-74.15565,338,726.1
MHK,2/20/2025,10:23:30,3.5,2.225,12.42,90.4,0.23,-0.02,NA,NA,NA,96.5,0.04,63,NA,41.7677,-74.15555,342.6,726
MHK,2/20/2025,10:23:56,3.75,2.229,12.4,90.3,0.38,0.02,NA,NA,NA,96.6,0.04,63,NA,41.76775,-74.15554,355,726
MHK,2/20/2025,10:24:20,4,2.233,12.38,90.1,0.75,0.08,NA,NA,NA,96.9,0.05,63,NA,41.76787,-74.15559,374.3,726.1
MHK,2/20/2025,10:24:43,4.25,2.238,12.36,90,0.49,0.07,NA,NA,NA,97.1,0.05,63,NA,41.7678,-74.15561,365.3,726
MHK,2/20/2025,10:25:06,4.5,2.247,12.33,89.8,0.53,0.05,NA,NA,NA,97.2,0.05,63,NA,41.76778,-74.15556,363.6,726
MHK,2/20/2025,10:25:49,4.75,2.26,12.24,89.2,0.3,0.04,NA,NA,NA,97,0.05,63,NA,41.7679,-74.15562,369.5,726
MHK,2/20/2025,10:26:14,5,2.264,12.19,88.8,0.48,0.06,NA,NA,NA,97,0.05,63,NA,41.76786,-74.15559,368.7,726
MHK,2/20/2025,10:26:32,5.25,2.268,12.15,88.6,0.36,0,NA,NA,NA,97.2,0.05,63,NA,41.76783,-74.15562,365.9,725.9
MHK,2/20/2025,10:26:56,5.5,2.273,12.1,88.2,0.33,0.04,NA,NA,NA,97.2,0.05,63,NA,41.7678,-74.15556,363.9,726
MHK,2/20/2025,10:27:27,5.75,2.282,12.04,87.7,1.15,0.27,NA,NA,NA,97.4,0.05,63,NA,41.76785,-74.15564,369.9,725.9
MHK,2/20/2025,10:27:50,6,2.292,11.98,87.4,1.22,0.24,NA,NA,NA,97.5,0.05,63,NA,41.76785,-74.15562,369.8,725.9
MHK,2/20/2025,10:28:13,6.25,2.311,11.92,87,0.61,0.07,NA,NA,NA,97.4,0.05,63,NA,41.76786,-74.15562,371.6,725.9
MHK,2/20/2025,10:28:34,6.5,2.324,11.86,86.5,0.34,-0.01,NA,NA,NA,97,0.05,63,NA,41.7679,-74.1556,370.7,726
MHK,2/20/2025,10:28:56,6.75,2.336,11.78,86,0.78,0.11,NA,NA,NA,96.9,0.05,63,NA,41.76785,-74.15557,370.2,725.9
MHK,2/20/2025,10:29:16,7,2.363,11.71,85.5,0.97,0.25,NA,NA,NA,96.7,0.04,63,NA,41.7678,-74.15562,365.6,725.9
MHK,2/20/2025,10:29:38,7.25,2.379,11.65,85.1,0.41,-0.05,NA,NA,NA,96.5,0.04,63,NA,41.76786,-74.15566,368.8,725.9
MHK,2/20/2025,10:29:59,7.5,2.393,11.6,84.8,0.52,0.05,NA,NA,NA,96.4,0.04,63,NA,41.76788,-74.15567,374.3,725.9
MHK,2/20/2025,10:30:22,7.75,2.395,11.55,84.4,0.55,0.03,NA,NA,NA,97.4,0.05,63,NA,41.76784,-74.1556,376.1,725.9
MHK,2/20/2025,10:30:43,8,2.389,11.5,84.1,0.38,-0.02,NA,NA,NA,100.8,0.05,65,NA,41.76785,-74.15561,378.2,725.9
MHK,2/20/2025,10:31:09,8.25,2.401,11.42,83.5,4.61,0.62,NA,NA,NA,102,0.05,66,NA,41.76776,-74.15557,372.7,725.9
MHK,2/20/2025,10:31:34,8.5,2.467,11.28,82.6,0.49,0.11,NA,NA,NA,102,0.05,66,NA,41.76778,-74.15561,374.9,725.9
MHK,2/20/2025,10:31:57,8.75,2.542,11.13,81.7,0.35,0.04,NA,NA,NA,101.3,0.05,66,NA,41.76779,-74.15558,372.9,725.9
MHK,2/20/2025,10:32:18,9,2.605,10.98,80.7,0.14,-0.06,NA,NA,NA,100.8,0.05,65,NA,41.76779,-74.15559,368,725.8
MHK,2/20/2025,10:32:39,9.25,2.667,10.86,80,0.92,0.12,NA,NA,NA,100,0.05,65,NA,41.76778,-74.15562,368.6,725.8
MHK,2/20/2025,10:33:01,9.5,2.723,10.76,79.3,0.2,-0.04,NA,NA,NA,99.9,0.05,65,NA,41.76784,-74.15558,366.3,726
MHK,2/20/2025,10:33:25,9.75,2.763,10.59,78.2,0.23,0.04,NA,NA,NA,100.3,0.05,65,NA,41.76781,-74.15562,368.9,725.9
MHK,2/20/2025,10:33:50,10,2.892,10.38,76.9,0.24,-0.01,NA,NA,NA,100.4,0.05,65,NA,41.76787,-74.15554,367.2,725.9
MHK,2/20/2025,10:34:11,10.25,2.926,10.18,75.5,0.65,0.12,NA,NA,NA,100.8,0.05,66,NA,41.76782,-74.15557,369.5,726
MHK,2/20/2025,10:34:33,10.5,2.999,9.98,74.1,0.29,-0.03,NA,NA,NA,101.2,0.05,66,NA,41.76781,-74.15561,367.4,726
MHK,2/20/2025,10:34:56,10.75,3.031,9.8,72.9,0.24,-0.07,NA,NA,NA,101.4,0.05,66,NA,41.76781,-74.15566,366.2,725.9
MHK,2/20/2025,10:35:19,11,3.109,9.67,72,0.25,0.06,NA,NA,NA,101.3,0.05,66,NA,41.76782,-74.15565,364.2,725.9
MHK,2/20/2025,10:35:40,11.25,3.182,9.57,71.4,0.67,-0.01,NA,NA,NA,100.8,0.05,66,NA,0,0,0,725.9
MHK,2/20/2025,10:36:04,11.5,3.225,9.48,70.9,0.32,-0.03,NA,NA,NA,100.6,0.05,65,NA,41.76778,-74.15559,365.8,725.9
MHK,2/20/2025,10:36:28,11.75,3.319,9.38,70.3,0.26,-0.09,NA,NA,NA,100,0.05,65,NA,41.76775,-74.15549,373.1,725.9
MHK,2/20/2025,10:36:51,12,3.398,9.17,68.9,0.69,0.02,NA,NA,NA,99.3,0.05,65,NA,41.76788,-74.15572,373.9,725.8
