lakeID,Date,Time,Depth_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,turbidity_Fnu,pH,orp_MV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
MHK,7/17/2024,10:22:23,0,26.569,8.77,109.2,0.43,-0.42,NA,8.23,NA,92.8,0.04,60,NA,0,0,0,725.9
MHK,7/17/2024,10:22:48,0.25,26.598,8.73,108.8,0.36,-0.42,NA,8.21,NA,91.2,0.04,59,NA,0,0,0,725.9
MHK,7/17/2024,10:23:08,0.5,26.622,8.73,108.9,0.39,-0.42,NA,8.2,NA,91,0.04,59,NA,41.76771,-74.15551,400.2,726
MHK,7/17/2024,10:23:35,0.75,26.624,8.71,108.6,0.43,-0.4,NA,8.2,NA,91,0.04,59,NA,41.76764,-74.15553,402.4,725.9
MHK,7/17/2024,10:24:03,1,26.618,8.68,108.2,0.46,-0.39,NA,8.2,NA,91,0.04,59,NA,41.76792,-74.15556,401.8,725.9
MHK,7/17/2024,10:24:25,1.25,26.6,8.68,108.2,0.47,-0.42,NA,8.2,NA,91,0.04,59,NA,41.76772,-74.15553,399.8,725.9
MHK,7/17/2024,10:24:48,1.5,26.578,8.66,107.9,0.53,-0.41,NA,8.19,NA,91.1,0.04,59,NA,41.76772,-74.15551,400.1,725.9
MHK,7/17/2024,10:25:11,1.75,26.557,8.64,107.6,0.56,-0.4,NA,8.17,NA,91.1,0.04,59,NA,41.76788,-74.15554,385.5,725.9
MHK,7/17/2024,10:25:36,2,26.546,8.63,107.4,0.58,-0.39,NA,8.15,NA,91.1,0.04,59,NA,41.76792,-74.15553,381.1,725.9
MHK,7/17/2024,10:26:04,2.25,26.521,8.62,107.2,0.6,-0.35,NA,8.14,NA,91.2,0.04,59,NA,41.76788,-74.15552,382.7,725.9
MHK,7/17/2024,10:26:39,2.5,26.49,8.58,106.7,0.58,-0.38,NA,8.08,NA,91.2,0.04,59,NA,41.7679,-74.15549,387.5,725.9
MHK,7/17/2024,10:27:03,2.75,26.46,8.55,106.2,0.71,-0.33,NA,8.04,NA,91.2,0.04,59,NA,41.76792,-74.15554,383.9,725.8
MHK,7/17/2024,10:27:29,3,26.432,8.51,105.8,0.61,-0.38,NA,8.02,NA,91.2,0.04,59,NA,41.76795,-74.15557,386,725.9
MHK,7/17/2024,10:27:58,3.25,26.42,8.5,105.6,0.55,-0.37,NA,7.99,NA,91.1,0.04,59,NA,41.76794,-74.15557,383.7,725.9
MHK,7/17/2024,10:28:21,3.5,25.849,9.11,112.1,0.78,-0.27,NA,8.44,NA,91.9,0.04,60,NA,41.76793,-74.15556,383.9,725.9
MHK,7/17/2024,10:28:44,3.75,24.632,9.64,115.9,0.67,-0.29,NA,8.49,NA,92.9,0.04,60,NA,41.76794,-74.15557,383.1,726
MHK,7/17/2024,10:29:06,4,23.431,10.07,118.4,0.87,-0.24,NA,8.53,NA,92.8,0.04,60,NA,41.76793,-74.15557,382,725.9
MHK,7/17/2024,10:29:38,4.25,21.446,10.87,123.1,0.98,-0.09,NA,8.12,NA,93.3,0.04,61,NA,41.76792,-74.15556,380.4,726
