lakeID,Date,Time,Depth_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,turbidity_Fnu,pH,orp_MV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
MHK,6/5/2024,12:38:14,0,23.097,8.44,98.7,0.24,0.08,NA,7.92,NA,85,0.04,55,NA,41.76787,-74.15556,381,726.6
MHK,6/5/2024,12:38:20,0.25,23.111,8.46,98.8,0.12,0.08,NA,7.88,NA,84.5,0.04,55,NA,41.76787,-74.15556,380.9,726.6
MHK,6/5/2024,12:38:26,0.5,23.136,8.47,99,0.15,0.09,NA,7.84,NA,84.3,0.04,55,NA,41.76786,-74.15556,381.3,726.7
MHK,6/5/2024,12:38:37,0.75,23.123,8.49,99.2,0.12,0.1,NA,7.79,NA,84.2,0.04,55,NA,41.76785,-74.15558,383.2,726.6
MHK,6/5/2024,12:38:43,1,23.011,8.49,99,0.11,0.1,NA,7.75,NA,84.2,0.04,55,NA,41.76785,-74.15557,385,726.6
MHK,6/5/2024,12:38:50,1.25,22.871,8.5,98.9,0.12,0.1,NA,7.73,NA,84.2,0.04,55,NA,41.76784,-74.15556,386.4,726.5
MHK,6/5/2024,12:38:55,1.5,22.801,8.52,99,0.12,0.08,NA,7.72,NA,84.2,0.04,55,NA,41.76783,-74.15556,386.8,726.5
MHK,6/5/2024,12:39:02,1.75,22.772,8.54,99.1,0.13,0.06,NA,7.71,NA,84.1,0.04,55,NA,41.76787,-74.15554,386.2,726.7
MHK,6/5/2024,12:39:08,2,22.762,8.55,99.3,0.12,0.05,NA,7.7,NA,84.1,0.04,55,NA,41.76788,-74.15553,387.6,726.6
MHK,6/5/2024,12:39:14,2.25,22.753,8.56,99.3,0.11,0.05,NA,7.69,NA,84.1,0.04,55,NA,41.76789,-74.15551,388.5,726.6
MHK,6/5/2024,12:39:21,2.5,22.739,8.56,99.4,0.13,0.04,NA,7.68,NA,84,0.04,55,NA,41.76785,-74.15554,394.8,726.5
MHK,6/5/2024,12:39:28,2.75,22.688,8.57,99.3,0.15,0.04,NA,7.68,NA,84.1,0.04,55,NA,41.76779,-74.15557,402,726.5
MHK,6/5/2024,12:39:35,3,21.808,8.53,97,0.18,0.04,NA,7.67,NA,85.3,0.04,55,NA,41.76778,-74.15558,404.1,726.5
MHK,6/5/2024,12:39:42,3.25,20.714,8.69,96.8,0.27,0.06,NA,7.66,NA,86,0.04,56,NA,41.76779,-74.15556,405.2,726.4
MHK,6/5/2024,12:39:47,3.5,19.675,8.87,96.8,0.28,0.08,NA,7.65,NA,85.9,0.04,56,NA,41.7678,-74.15556,405.1,726.5
MHK,6/5/2024,12:39:53,3.75,18.857,9.44,100.7,0.25,0.1,NA,7.64,NA,85.6,0.04,56,NA,41.76782,-74.15556,403.4,726.5
MHK,6/5/2024,12:39:59,4,17.99,9.67,102.2,0.26,0.12,NA,7.63,NA,85.6,0.04,56,NA,41.76784,-74.15555,402.1,726.5
MHK,6/5/2024,12:40:06,4.25,16.491,10.48,107.2,0.3,0.12,NA,7.64,NA,86.5,0.04,56,NA,41.76782,-74.15556,399.6,726.5
MHK,6/5/2024,12:40:11,4.5,15.185,10.65,106.2,0.36,0.11,NA,7.65,NA,86.9,0.04,57,NA,41.7678,-74.15557,397.9,726.6
MHK,6/5/2024,12:40:17,4.75,14.351,10.94,107.1,0.39,0.14,NA,7.67,NA,86.2,0.04,56,NA,41.7678,-74.15557,396.9,726.5
MHK,6/5/2024,12:40:23,5,12.855,11.41,107.8,0.46,0.16,NA,7.68,NA,86.6,0.04,56,NA,41.76781,-74.15556,395.5,726.6
MHK,6/5/2024,12:40:29,5.25,12.457,11.55,108.4,0.47,0.2,NA,7.71,NA,85.2,0.04,55,NA,41.76783,-74.15555,394,726.7
MHK,6/5/2024,12:40:35,5.5,11.273,11.93,108.8,0.47,0.21,NA,7.73,NA,86.2,0.04,56,NA,41.76782,-74.15556,393.3,726.7
MHK,6/5/2024,12:40:40,5.75,10.903,12.1,109.5,0.48,0.22,NA,7.75,NA,84.9,0.04,55,NA,41.76783,-74.15556,392.2,726.6
MHK,6/5/2024,12:40:46,6,10.731,12.22,110.2,0.49,0.23,NA,7.77,NA,83.9,0.04,55,NA,41.76785,-74.15555,390.4,726.6
MHK,6/5/2024,12:40:52,6.25,10.413,12.26,109.8,0.56,0.26,NA,7.79,NA,83.7,0.04,54,NA,41.76787,-74.15554,389,726.6
MHK,6/5/2024,12:40:57,6.5,10.062,12.35,109.7,0.59,0.28,NA,7.79,NA,83.7,0.04,54,NA,41.76788,-74.15554,388.2,726.5
MHK,6/5/2024,12:41:03,6.75,9.673,12.46,109.6,0.58,0.3,NA,7.8,NA,83.7,0.04,54,NA,41.76788,-74.15554,388.8,726.5
MHK,6/5/2024,12:41:09,7,9.344,12.53,109.4,0.59,0.33,NA,7.8,NA,83.8,0.04,54,NA,41.76789,-74.15555,387,726.6
MHK,6/5/2024,12:41:14,7.25,9.011,12.58,108.9,0.81,0.4,NA,7.8,NA,83.8,0.04,54,NA,41.76789,-74.15555,385,726.5
MHK,6/5/2024,12:41:19,7.5,8.669,12.61,108.4,1.19,0.51,NA,7.79,NA,83.8,0.04,54,NA,41.7679,-74.15555,384,726.7
MHK,6/5/2024,12:41:23,7.75,8.396,12.63,107.8,1.42,0.63,NA,7.78,NA,83.8,0.04,54,NA,41.7679,-74.15556,382.8,726.6
MHK,6/5/2024,12:41:29,8,7.958,12.69,107.1,6.06,0.85,NA,7.77,NA,83.9,0.04,55,NA,41.7679,-74.15555,380.2,726.6
MHK,6/5/2024,12:41:37,8.25,7.624,12.7,106.3,0.92,1.02,NA,7.75,NA,84,0.04,55,NA,41.76791,-74.15555,379,726.6
MHK,6/5/2024,12:41:42,8.5,7.433,12.68,105.7,1.15,0.99,NA,7.74,NA,84,0.04,55,NA,41.76791,-74.15556,377.4,726.6
