lakeID,Date,Time,Depth_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,turbidity_Fnu,pH,orp_MV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
MHK,1/15/2025,12:02:09,0,0.234,13.18,90.8,0.8,0.24,NA,NA,NA,99.6,0.05,65,NA,0,0,0,730
MHK,1/15/2025,12:02:51,0.25,1.028,12.86,90.6,1.28,0.36,NA,NA,NA,96.8,0.04,63,NA,0,0,0,730
MHK,1/15/2025,12:03:29,0.5,1.361,12.75,90.6,1.34,0.35,NA,NA,NA,95.9,0.04,62,NA,0,0,0,729.8
MHK,1/15/2025,12:04:25,0.75,1.387,12.74,90.6,0.89,0.4,NA,NA,NA,96.7,0.04,63,NA,0,0,0,729.9
MHK,1/15/2025,12:04:53,1,1.392,12.73,90.5,1.06,0.29,NA,NA,NA,96.7,0.04,63,NA,0,0,0,729.9
MHK,1/15/2025,12:06:41,1.25,1.396,12.69,90.2,1.03,0.31,NA,NA,NA,96.9,0.04,63,NA,41.76794,-74.15567,390.3,729.7
MHK,1/15/2025,12:07:29,1.5,1.399,12.67,90.1,1.18,0.4,NA,NA,NA,96.8,0.04,63,NA,41.76788,-74.15559,390.3,729.7
MHK,1/15/2025,12:08:01,1.75,1.402,12.66,90,1.29,0.38,NA,NA,NA,96.7,0.04,63,NA,41.76784,-74.15552,391.1,729.7
MHK,1/15/2025,12:08:46,2,1.403,12.63,89.9,1.34,0.36,NA,NA,NA,96.6,0.04,63,NA,41.76789,-74.15557,392.6,729.7
MHK,1/15/2025,12:10:43,2.25,1.415,12.58,89.5,1.19,0.35,NA,NA,NA,96.6,0.04,63,NA,41.76797,-74.15569,391.9,729.8
MHK,1/15/2025,12:11:08,2.5,1.408,12.57,89.4,1.2,0.43,NA,NA,NA,96.6,0.04,63,NA,41.76786,-74.1556,391.9,729.7
MHK,1/15/2025,12:11:42,2.75,1.408,12.55,89.3,1.43,0.44,NA,NA,NA,96.5,0.04,63,NA,41.76776,-74.15555,391.8,729.7
MHK,1/15/2025,12:12:09,3,1.409,12.55,89.3,1.52,0.37,NA,NA,NA,96.5,0.04,63,NA,41.7678,-74.15553,394.8,729.8
MHK,1/15/2025,12:12:48,3.25,1.412,12.54,89.3,0.88,0.34,NA,NA,NA,96.5,0.04,63,NA,41.76783,-74.15553,390.1,729.8
MHK,1/15/2025,12:13:17,3.5,1.412,12.54,89.2,1.77,0.44,NA,NA,NA,96.5,0.04,63,NA,41.76782,-74.15555,392.6,729.7
MHK,1/15/2025,12:13:44,3.75,1.413,12.54,89.2,0.99,0.4,NA,NA,NA,96.5,0.04,63,NA,41.76785,-74.15557,390.6,729.7
MHK,1/15/2025,12:14:15,4,1.414,12.52,89.1,0.77,0.36,NA,NA,NA,96.5,0.04,63,NA,41.76783,-74.15553,389.1,729.6
MHK,1/15/2025,12:14:41,4.25,1.419,12.49,88.9,1,0.33,NA,NA,NA,96.5,0.04,63,NA,41.76787,-74.15553,387.7,729.7
MHK,1/15/2025,12:15:05,4.5,1.426,12.46,88.7,0.87,0.28,NA,NA,NA,96.4,0.04,63,NA,41.76781,-74.15546,387.4,729.7
MHK,1/15/2025,12:15:34,4.75,1.434,12.41,88.4,2.54,0.52,NA,NA,NA,96.4,0.04,63,NA,41.7678,-74.15546,385.1,729.7
MHK,1/15/2025,12:16:11,5,1.441,12.37,88.1,0.93,0.36,NA,NA,NA,96.3,0.04,63,NA,41.76785,-74.15555,382.7,729.3
MHK,1/15/2025,12:16:35,5.25,1.45,12.32,87.8,0.83,0.41,NA,NA,NA,96.1,0.04,62,NA,41.76794,-74.15566,384.8,729.3
MHK,1/15/2025,12:17:00,5.5,1.458,12.26,87.4,1.57,0.41,NA,NA,NA,96.1,0.04,62,NA,41.76792,-74.15561,383.8,729.4
MHK,1/15/2025,12:17:27,5.75,1.465,12.23,87.1,1,0.32,NA,NA,NA,96.1,0.04,62,NA,41.76791,-74.15556,386.5,729.5
MHK,1/15/2025,12:17:53,6,1.475,12.21,87.1,0.66,0.28,NA,NA,NA,96.2,0.04,63,NA,41.76791,-74.15557,388.9,729.6
MHK,1/15/2025,12:18:19,6.25,1.508,12.23,87.3,1.76,0.29,NA,NA,NA,96.5,0.04,63,NA,41.76794,-74.15565,386.4,729.6
MHK,1/15/2025,12:18:48,6.5,1.526,12.22,87.2,0.67,0.43,NA,NA,NA,96.5,0.04,63,NA,41.7681,-74.15595,389.2,729.7
MHK,1/15/2025,12:19:23,6.75,1.544,12.18,87,1.08,0.26,NA,NA,NA,96.5,0.04,63,NA,41.76795,-74.15565,387,729.6
MHK,1/15/2025,12:21:09,7,1.576,12.1,86.5,0.36,0.2,NA,NA,NA,96.6,0.04,63,NA,41.76788,-74.15556,391.2,729.5
MHK,1/15/2025,12:21:43,7.25,1.608,12.04,86.2,0.75,0.36,NA,NA,NA,96.8,0.04,63,NA,41.76789,-74.15544,387.6,729.5
MHK,1/15/2025,12:22:20,7.5,1.692,12.01,86.2,0.75,0.4,NA,NA,NA,96.1,0.04,62,NA,41.76787,-74.15553,381.8,729.7
MHK,1/15/2025,12:22:55,7.75,1.739,11.94,85.7,0.73,0.14,NA,NA,NA,95.8,0.04,62,NA,41.76785,-74.15553,371.7,729.5
MHK,1/15/2025,12:23:39,8,1.822,11.86,85.4,0.5,0.21,NA,NA,NA,95.6,0.04,62,NA,41.76781,-74.15554,369.6,729.5
MHK,1/15/2025,12:25:17,8.25,1.924,11.67,84.2,0.77,0.13,NA,NA,NA,95.4,0.04,62,NA,41.76788,-74.15559,373.4,729.5
MHK,1/15/2025,12:25:50,8.5,2.013,11.58,83.8,1.18,0.27,NA,NA,NA,95.5,0.04,62,NA,41.76785,-74.15556,375.4,729.5
MHK,1/15/2025,12:26:25,8.75,2.068,11.51,83.4,0.56,0.12,NA,NA,NA,95.6,0.04,62,NA,41.76781,-74.15564,381.7,729.4
MHK,1/15/2025,12:27:04,9,2.201,11.38,82.8,0.53,0.61,NA,NA,NA,95.4,0.04,62,NA,41.76781,-74.15554,382.2,729.5
MHK,1/15/2025,12:27:29,9.25,2.372,11.26,82.3,0.4,0.11,NA,NA,NA,95.4,0.04,62,NA,41.76784,-74.15556,376.6,729.3
MHK,1/15/2025,12:27:56,9.5,2.496,11.14,81.7,0.78,0.21,NA,NA,NA,95.3,0.04,62,NA,41.76785,-74.15558,381,729.4
MHK,1/15/2025,12:28:32,9.75,2.707,10.98,80.9,0.55,0.12,NA,NA,NA,95.2,0.04,62,NA,41.76787,-74.15557,367.3,729.4
MHK,1/15/2025,12:29:13,10,2.73,10.88,80.3,0.44,0.09,NA,NA,NA,95.3,0.04,62,NA,41.76792,-74.15559,378.5,729.5
MHK,1/15/2025,12:29:38,10.25,2.847,10.8,79.9,0.42,0.09,NA,NA,NA,95.3,0.04,62,NA,41.7679,-74.15559,378.6,729.4
MHK,1/15/2025,12:30:03,10.5,2.98,10.7,79.5,0.58,0.05,NA,NA,NA,95.2,0.04,62,NA,41.76791,-74.15553,364.6,729.4
MHK,1/15/2025,12:30:26,10.75,3.064,10.58,78.7,0.67,0.09,NA,NA,NA,95.3,0.04,62,NA,41.76785,-74.15559,380.5,729.4
MHK,1/15/2025,12:30:51,11,3.105,10.46,78,0.49,-0.01,NA,NA,NA,95.3,0.04,62,NA,41.76783,-74.15571,427.5,729.4
MHK,1/15/2025,12:31:15,11.25,3.163,10.35,77.2,0.26,0.06,NA,NA,NA,95.4,0.04,62,NA,41.76789,-74.15559,394.4,729.4
MHK,1/15/2025,12:31:41,11.5,3.19,10.23,76.4,0.61,0.09,NA,NA,NA,95.4,0.04,62,NA,41.7679,-74.15555,388,729.5
MHK,1/15/2025,12:32:09,11.75,3.233,10.06,75.3,0.51,0.12,NA,NA,NA,95.8,0.04,62,NA,41.76788,-74.15555,388.6,729.4
MHK,1/15/2025,12:32:46,12,3.256,9.87,73.8,0.16,-0.09,NA,NA,NA,96,0.04,62,NA,41.76788,-74.15556,385.7,729.4
