lakeID,Date,Time,Depth_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,turbidity_Fnu,pH,orp_MV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
MHK,9/11/2024,11:20:42,0,20.374,9.8,108.6,0.38,-0.45,NA,8.12,NA,91.6,0.04,60,NA,0,0,0,734.5
MHK,9/11/2024,11:21:12,0.25,20.264,9.85,108.9,0.4,-0.42,NA,8.23,NA,89.5,0.04,58,NA,0,0,0,734.5
MHK,9/11/2024,11:21:36,0.5,20.096,9.85,108.5,0.53,-0.39,NA,8.27,NA,89.4,0.04,58,NA,0,0,0,734.5
MHK,9/11/2024,11:22:01,0.75,19.903,9.83,107.9,0.48,-0.39,NA,8.27,NA,89.4,0.04,58,NA,0,0,0,734.6
MHK,9/11/2024,11:22:29,1,19.82,9.8,107.4,0.56,-0.35,NA,8.26,NA,89.4,0.04,58,NA,0,0,0,734.5
MHK,9/11/2024,11:22:50,1.25,19.772,9.74,106.7,0.75,-0.31,NA,8.23,NA,89.4,0.04,58,NA,0,0,0,734.5
MHK,9/11/2024,11:23:15,1.5,19.724,9.71,106.2,0.74,-0.28,NA,8.23,NA,89.4,0.04,58,NA,0,0,0,734.5
MHK,9/11/2024,11:23:39,1.75,19.704,9.69,106,0.67,-0.31,NA,8.27,NA,89.4,0.04,58,NA,0,0,0,734.5
MHK,9/11/2024,11:24:03,2,19.684,9.69,105.9,0.66,-0.31,NA,8.3,NA,89.4,0.04,58,NA,0,0,0,734.5
MHK,9/11/2024,11:24:28,2.25,19.672,9.68,105.8,0.76,-0.26,NA,8.3,NA,89.4,0.04,58,NA,41.7679,-74.15546,368.5,734.5
MHK,9/11/2024,11:24:53,2.5,19.66,9.66,105.5,0.78,-0.26,NA,8.27,NA,89.5,0.04,58,NA,41.76793,-74.15543,369.3,734.5
MHK,9/11/2024,11:25:14,2.75,19.65,9.63,105.2,0.84,-0.22,NA,8.25,NA,89.5,0.04,58,NA,41.76786,-74.15561,385.3,734.4
MHK,9/11/2024,11:25:44,3,19.639,9.62,105.1,0.87,-0.22,NA,8.24,NA,89.5,0.04,58,NA,41.76785,-74.15565,402,734.5
MHK,9/11/2024,11:26:12,3.25,19.635,9.61,105,0.84,-0.23,NA,8.24,NA,89.6,0.04,58,NA,41.76784,-74.15574,408.5,734.5
MHK,9/11/2024,11:26:35,3.5,19.626,9.63,105.1,0.92,-0.19,NA,8.26,NA,89.6,0.04,58,NA,0,0,0,734.5
MHK,9/11/2024,11:27:04,3.75,19.622,9.62,105,0.9,-0.22,NA,8.26,NA,89.6,0.04,58,NA,41.76804,-74.15543,338.7,734.5
MHK,9/11/2024,11:27:30,4,19.608,9.6,104.7,0.96,-0.23,NA,8.23,NA,89.6,0.04,58,NA,41.76801,-74.15555,353.5,734.5
MHK,9/11/2024,11:28:07,4.25,19.611,9.57,104.4,0.78,-0.22,NA,8.2,NA,89.6,0.04,58,NA,41.76806,-74.15543,338.4,734.5
MHK,9/11/2024,11:28:27,4.5,19.604,9.56,104.3,0.86,-0.18,NA,8.2,NA,89.7,0.04,58,NA,41.76805,-74.15545,348,734.5
MHK,9/11/2024,11:28:49,4.75,19.613,9.55,104.3,0.94,-0.19,NA,8.19,NA,89.7,0.04,58,NA,41.76797,-74.15556,362.6,734.5
MHK,9/11/2024,11:29:16,5,19.601,9.52,103.9,0.86,-0.21,NA,8.17,NA,89.7,0.04,58,NA,41.76792,-74.15558,375.4,734.4
MHK,9/11/2024,11:29:54,5.25,19.548,9.47,103.2,0.9,-0.2,NA,8.1,NA,89.8,0.04,58,NA,41.76789,-74.15555,379.3,734.5
MHK,9/11/2024,11:30:31,5.5,19.527,9.45,103,0.98,-0.13,NA,8.03,NA,89.8,0.04,58,NA,41.76794,-74.15559,375.3,734.5
MHK,9/11/2024,11:30:55,5.75,19.289,9.45,102.5,1.18,-0.08,NA,7.95,NA,90.1,0.04,59,NA,41.76792,-74.15558,376.9,734.5
MHK,9/11/2024,11:31:15,6,17.764,9.96,104.7,0.95,-0.17,NA,7.67,NA,91.6,0.04,60,NA,41.76791,-74.15558,378.4,734.5
MHK,9/11/2024,11:31:39,6.25,16.355,10.31,105.3,0.9,-0.21,NA,7.43,NA,91.9,0.04,60,NA,41.76788,-74.15556,381,734.4
MHK,9/11/2024,11:32:00,6.5,15.603,10.12,101.7,0.94,-0.16,NA,7.29,NA,92.3,0.04,60,NA,41.76788,-74.15557,381.1,734.4
MHK,9/11/2024,11:32:52,6.75,14.417,9.84,96.4,0.92,-0.1,NA,7.09,NA,91.9,0.04,60,NA,41.76788,-74.15557,384.7,734.4
MHK,9/11/2024,11:33:17,7,13.112,9.63,91.6,0.56,0.05,NA,7.03,NA,91.7,0.04,60,NA,41.76794,-74.15561,380.5,734.5
MHK,9/11/2024,11:33:41,7.25,12.258,9.28,86.6,0.78,-0.08,NA,6.97,NA,92.5,0.04,60,NA,41.76792,-74.15559,380.3,734.5
MHK,9/11/2024,11:34:01,7.5,11.768,9.02,83.3,1.08,0.04,NA,6.94,NA,91.8,0.04,60,NA,41.76793,-74.1556,380.4,734.5
MHK,9/11/2024,11:34:30,7.75,11.094,8.88,80.7,0.64,-0.06,NA,6.9,NA,91.8,0.04,60,NA,41.7679,-74.15558,382.2,734.5
MHK,9/11/2024,11:35:04,8,10.369,8.86,79.2,1.02,0.09,NA,6.87,NA,91.8,0.04,60,NA,41.76785,-74.15555,385.9,734.4
MHK,9/11/2024,11:35:34,8.25,10.084,8.67,77,0.59,0.16,NA,6.84,NA,91.5,0.04,59,NA,41.76783,-74.15555,389.8,734.5
MHK,9/11/2024,11:35:59,8.5,9.72,8.48,74.6,0.6,0.03,NA,6.82,NA,91.6,0.04,60,NA,41.76781,-74.15555,389.2,734.5
MHK,9/11/2024,11:36:48,8.75,8.963,7.5,64.8,0.25,0.17,NA,6.75,NA,91.8,0.04,60,NA,41.76783,-74.15556,385.3,734.5
MHK,9/11/2024,11:37:11,9,8.431,6.97,59.5,0.53,0.29,NA,6.71,NA,92.4,0.04,60,NA,41.76783,-74.15558,383.8,734.5
MHK,9/11/2024,11:37:36,9.25,8.054,6.18,52.3,0.31,0.02,NA,6.67,NA,92.3,0.04,60,NA,41.76785,-74.15559,381.4,734.5
MHK,9/11/2024,11:38:06,9.5,7.64,5.03,42.1,0.26,-0.08,NA,6.61,NA,93.3,0.04,61,NA,41.76787,-74.15558,379.5,734.5
MHK,9/11/2024,11:38:31,9.75,7.41,4.06,33.8,0.16,-0.1,NA,6.58,NA,93.6,0.04,61,NA,41.76787,-74.15558,379.5,734.4
MHK,9/11/2024,11:38:57,10,7.185,3.32,27.5,0.18,-0.07,NA,6.55,NA,93.8,0.04,61,NA,41.76786,-74.15559,378.8,734.5
MHK,9/11/2024,11:39:25,10.25,6.949,2.68,22.1,0.14,-0.09,NA,6.52,NA,94.4,0.04,61,NA,41.76787,-74.15557,380.9,734.4
MHK,9/11/2024,11:39:58,10.5,6.825,1.93,15.9,0.12,-0.05,NA,6.5,NA,94.8,0.04,62,NA,41.76787,-74.15561,383.5,734.5
MHK,9/11/2024,11:40:46,10.75,6.656,1.22,10,0.26,-0.01,NA,6.48,NA,95.4,0.04,62,NA,41.76786,-74.15561,386.4,734.4
MHK,9/11/2024,11:41:13,11,6.532,0.88,7.2,0.08,-0.06,NA,6.47,NA,95.9,0.04,62,NA,41.76788,-74.15558,380.3,734.5
MHK,9/11/2024,11:41:45,11.25,6.404,0.61,5,0.12,0,NA,6.46,NA,97.1,0.05,63,NA,41.76788,-74.15558,379.6,734.4
MHK,9/11/2024,11:42:10,11.5,6.27,0.5,4.1,0.1,0,NA,6.46,NA,99,0.05,64,NA,41.76786,-74.15559,379.8,734.5
MHK,9/11/2024,11:42:40,11.75,6.229,0.43,3.5,0.1,0.01,NA,6.47,NA,100.4,0.05,65,NA,41.76788,-74.15557,376.8,734.5
MHK,9/11/2024,11:43:11,12,6.177,0.38,3.1,0.14,0.15,NA,6.48,NA,102.5,0.05,67,NA,41.76787,-74.1556,379,734.4
