lakeID,Date,Time,Depth_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,turbidity_Fnu,pH,orp_MV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
MHK,8/13/2024,10:54:30,0,23.241,8.87,103.9,0.41,-0.48,NA,7.75,NA,85.3,0.04,55,NA,41.76789,-74.15556,379.2,730
MHK,8/13/2024,10:56:05,0.25,23.233,8.62,101,0.42,-0.46,NA,7.59,NA,88.9,0.04,58,NA,41.76789,-74.15556,379.3,730
MHK,8/13/2024,10:56:51,0.5,23.238,8.6,100.7,0.41,-0.44,NA,7.58,NA,89.8,0.04,58,NA,41.7679,-74.15555,375.9,730
MHK,8/13/2024,10:57:23,0.75,23.147,8.57,100.2,0.5,-0.43,NA,7.57,NA,89.9,0.04,58,NA,41.76791,-74.15555,373.7,730
MHK,8/13/2024,10:57:55,1,23.099,8.57,100.1,0.49,-0.42,NA,7.56,NA,89.9,0.04,58,NA,41.76788,-74.15555,380,730
MHK,8/13/2024,10:58:25,1.25,22.987,8.67,101.1,0.62,-0.39,NA,7.59,NA,89.7,0.04,58,NA,41.76788,-74.15556,381.2,730
MHK,8/13/2024,10:58:50,1.5,22.938,8.74,101.8,0.63,-0.43,NA,7.62,NA,89.6,0.04,58,NA,41.76789,-74.15554,383.8,730
MHK,8/13/2024,10:59:20,1.75,22.907,8.77,102.1,0.61,-0.41,NA,7.65,NA,89.5,0.04,58,NA,41.76787,-74.15554,387.2,730
MHK,8/13/2024,10:59:44,2,22.894,8.71,101.4,0.66,-0.38,NA,7.64,NA,89.6,0.04,58,NA,41.76786,-74.15556,388.5,730
MHK,8/13/2024,11:00:07,2.25,22.887,8.67,100.8,0.64,-0.37,NA,7.62,NA,89.6,0.04,58,NA,41.76788,-74.15554,388.8,730
MHK,8/13/2024,11:00:58,2.5,22.872,8.63,100.4,0.71,-0.38,NA,7.6,NA,89.6,0.04,58,NA,41.76787,-74.15554,384.6,730
MHK,8/13/2024,11:01:29,2.75,22.868,8.68,100.9,0.64,-0.37,NA,7.6,NA,89.5,0.04,58,NA,41.76787,-74.15555,382.7,730
MHK,8/13/2024,11:01:52,3,22.862,8.71,101.3,0.72,-0.35,NA,7.62,NA,89.5,0.04,58,NA,41.76786,-74.15557,384.4,730
MHK,8/13/2024,11:02:20,3.25,22.853,8.71,101.2,0.68,-0.38,NA,7.63,NA,89.5,0.04,58,NA,41.76786,-74.15556,388,729.9
MHK,8/13/2024,11:02:58,3.5,22.84,8.68,100.9,0.74,-0.38,NA,7.61,NA,89.4,0.04,58,NA,41.76785,-74.15556,389.8,730
MHK,8/13/2024,11:03:20,3.75,22.836,8.65,100.6,0.61,-0.4,NA,7.61,NA,89.5,0.04,58,NA,41.76785,-74.15556,388.7,730
MHK,8/13/2024,11:03:47,4,22.809,8.58,99.7,0.73,-0.34,NA,7.58,NA,89.5,0.04,58,NA,41.76783,-74.15556,390.2,730
MHK,8/13/2024,11:04:11,4.25,22.717,8.62,100,0.79,-0.32,NA,7.56,NA,89.5,0.04,58,NA,41.76783,-74.15556,389.7,730
MHK,8/13/2024,11:04:40,4.5,21.777,9.09,103.6,0.77,-0.29,NA,7.37,NA,92.3,0.04,60,NA,41.76785,-74.15554,391.7,730
MHK,8/13/2024,11:05:09,4.75,19.316,10.4,112.9,0.85,-0.24,NA,7.3,NA,94.2,0.04,61,NA,41.76793,-74.15553,382.6,730
MHK,8/13/2024,11:05:32,5,18.181,10.94,116.1,0.55,-0.31,NA,7.27,NA,93.1,0.04,61,NA,41.76793,-74.15553,388.5,730
MHK,8/13/2024,11:06:36,5.25,16.912,11.34,117.2,0.64,-0.2,NA,7.2,NA,93.3,0.04,61,NA,41.76788,-74.15556,385.6,730
