lakeID,Date,Time,Depth_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,turbidity_Fnu,pH,orp_MV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
MHK,8/5/2024,11:39:04,0,26.729,8.66,108.2,0.46,-0.54,NA,7.95,NA,92.9,0.04,60,NA,41.76794,-74.15558,356.5,730.2
MHK,8/5/2024,11:39:34,0.25,26.703,8.66,108.1,0.4,-0.53,NA,8.05,NA,90.9,0.04,59,NA,41.76796,-74.15561,356.1,730.3
MHK,8/5/2024,11:40:01,0.5,26.646,8.67,108.2,0.47,-0.52,NA,8.08,NA,90.6,0.04,59,NA,41.76794,-74.1556,366,730.3
MHK,8/5/2024,11:40:41,0.75,26.451,8.67,107.8,0.45,-0.5,NA,8.13,NA,90.6,0.04,59,NA,41.76788,-74.15556,381.9,730.2
MHK,8/5/2024,11:41:08,1,26.25,8.7,107.8,0.49,-0.5,NA,8.17,NA,90.5,0.04,59,NA,0,0,0,730.1
MHK,8/5/2024,11:41:38,1.25,25.968,8.79,108.2,0.6,-0.44,NA,8.26,NA,90.5,0.04,59,NA,0,0,0,730.2
MHK,8/5/2024,11:42:06,1.5,25.914,8.85,108.9,0.57,-0.46,NA,8.36,NA,90.4,0.04,59,NA,0,0,0,730.2
MHK,8/5/2024,11:42:30,1.75,25.843,8.88,109.1,0.58,-0.46,NA,8.4,NA,90.4,0.04,59,NA,0,0,0,730.2
MHK,8/5/2024,11:42:54,2,25.807,8.87,108.9,0.6,-0.46,NA,8.39,NA,90.3,0.04,59,NA,41.76784,-74.15553,403.6,730.1
MHK,8/5/2024,11:43:33,2.25,25.761,8.82,108.3,0.59,-0.46,NA,8.33,NA,90.3,0.04,59,NA,41.76787,-74.15553,394.2,730.2
MHK,8/5/2024,11:43:57,2.5,25.754,8.78,107.7,0.79,-0.41,NA,8.28,NA,90.2,0.04,59,NA,41.76786,-74.15553,389.6,730.1
MHK,8/5/2024,11:44:24,2.75,25.713,8.7,106.7,0.78,-0.39,NA,8.19,NA,90.3,0.04,59,NA,41.76785,-74.15552,394.8,730.2
MHK,8/5/2024,11:44:53,3,25.695,8.68,106.4,0.78,-0.38,NA,8.14,NA,90.3,0.04,59,NA,0,0,0,730.2
MHK,8/5/2024,11:45:20,3.25,25.69,8.56,104.9,0.8,-0.38,NA,8.12,NA,90.4,0.04,59,NA,41.76782,-74.15551,398.7,730.2
MHK,8/5/2024,11:45:43,3.5,25.384,8.49,103.5,0.8,-0.37,NA,8.01,NA,90.8,0.04,59,NA,41.76781,-74.1555,399.3,730.2
MHK,8/5/2024,11:46:08,3.75,24.842,8.77,105.8,0.77,-0.33,NA,7.97,NA,91.2,0.04,59,NA,41.76782,-74.15551,397.1,730.1
MHK,8/5/2024,11:46:40,4,24.082,8.38,99.7,1,-0.25,NA,7.61,NA,91.9,0.04,60,NA,41.76783,-74.15553,393.2,730
MHK,8/5/2024,11:47:04,4.25,23.556,8.7,102.5,1,-0.21,NA,7.53,NA,92.1,0.04,60,NA,41.76783,-74.15555,393.8,730.1
MHK,8/5/2024,11:47:30,4.5,22.151,9.83,112.8,1.03,-0.18,NA,7.48,NA,93,0.04,60,NA,41.76782,-74.15555,395.4,730.2
MHK,8/5/2024,11:47:55,4.75,21.012,10.8,121.3,0.98,-0.16,NA,7.47,NA,93.4,0.04,61,NA,41.76784,-74.15555,388.8,730.1
MHK,8/5/2024,11:48:35,5,18.906,12.26,132,1.29,0.08,NA,7.57,NA,92.8,0.04,60,NA,41.76787,-74.15553,382.8,730.2
MHK,8/5/2024,11:49:05,5.25,17.97,12.41,131.1,0.8,-0.1,NA,7.58,NA,93,0.04,60,NA,41.76786,-74.15554,378.1,730.1
MHK,8/5/2024,11:49:31,5.5,17.06,12.37,128.2,0.78,-0.09,NA,7.53,NA,92.3,0.04,60,NA,41.76788,-74.15556,377.5,730
MHK,8/5/2024,11:49:58,5.75,15.746,12.31,124.1,0.7,-0.11,NA,7.47,NA,92.5,0.04,60,NA,41.76786,-74.15556,379.4,730.1
MHK,8/5/2024,11:50:25,6,14.805,12.15,120,0.56,-0.16,NA,7.41,NA,92.3,0.04,60,NA,41.76786,-74.15556,377.9,730
MHK,8/5/2024,11:50:50,6.25,13.918,12.08,117,0.57,-0.15,NA,7.36,NA,91.6,0.04,60,NA,41.76788,-74.15557,379.4,730.1
MHK,8/5/2024,11:51:16,6.5,12.651,12.13,114.4,0.46,-0.17,NA,7.33,NA,91.5,0.04,59,NA,41.76788,-74.15555,375.9,730.1
MHK,8/5/2024,11:51:45,6.75,11.982,12.01,111.4,0.52,-0.1,NA,7.3,NA,91.1,0.04,59,NA,41.76788,-74.15558,374.4,730.1
MHK,8/5/2024,11:52:12,7,11.054,11.95,108.6,0.45,-0.07,NA,7.26,NA,91.9,0.04,60,NA,41.76787,-74.15559,377.6,730
MHK,8/5/2024,11:52:36,7.25,10.601,11.68,105,0.57,-0.02,NA,7.22,NA,91,0.04,59,NA,41.76788,-74.1556,376.9,730
MHK,8/5/2024,11:52:59,7.5,10.164,11.31,100.7,0.51,0,NA,7.17,NA,91.3,0.04,59,NA,41.76786,-74.15559,379.2,730.1
MHK,8/5/2024,11:53:23,7.75,9.533,10.95,96,0.45,0.05,NA,7.12,NA,92,0.04,60,NA,41.76785,-74.15556,386.4,730
MHK,8/5/2024,11:53:49,8,9.179,10.52,91.4,0.43,0.05,NA,7.07,NA,91.6,0.04,60,NA,41.76788,-74.15556,382.6,730
MHK,8/5/2024,11:54:12,8.25,8.654,10.14,87,0.44,0.09,NA,7.02,NA,91.6,0.04,60,NA,41.76787,-74.15556,384.9,730
MHK,8/5/2024,11:54:37,8.5,8.366,9.55,81.4,0.37,0.04,NA,6.96,NA,91.7,0.04,60,NA,41.76791,-74.1556,370.6,730
MHK,8/5/2024,11:55:12,8.75,7.852,8.86,74.6,0.76,0.25,NA,6.89,NA,92.3,0.04,60,NA,41.76795,-74.15562,360.6,730.1
MHK,8/5/2024,11:55:36,9,7.692,8.37,70.2,0.35,0.11,NA,6.84,NA,92.1,0.04,60,NA,41.76798,-74.15565,349.5,730
MHK,8/5/2024,11:56:00,9.25,7.571,7.88,65.8,0.75,0.37,NA,6.8,NA,92.1,0.04,60,NA,41.76796,-74.15563,355.1,730
MHK,8/5/2024,11:56:23,9.5,7.128,6.89,56.9,0.2,0.07,NA,6.74,NA,93.2,0.04,61,NA,41.76792,-74.1556,373,730
MHK,8/5/2024,11:56:50,9.75,6.938,5.94,48.8,0.32,0.16,NA,6.67,NA,93.4,0.04,61,NA,41.76788,-74.15556,382.5,730
MHK,8/5/2024,11:57:17,10,6.824,5.15,42.3,0.23,0.1,NA,6.63,NA,93.6,0.04,61,NA,41.76794,-74.15561,373.9,730
MHK,8/5/2024,11:57:42,10.25,6.714,4.46,36.5,0.2,0.11,NA,6.59,NA,94.1,0.04,61,NA,41.76794,-74.15562,365.4,730
MHK,8/5/2024,11:58:07,10.5,6.671,3.75,30.6,0.42,0.17,NA,6.56,NA,94.4,0.04,61,NA,41.76794,-74.15562,371.8,730
MHK,8/5/2024,11:58:31,10.75,6.564,3.09,25.2,0.14,0.09,NA,6.54,NA,94.9,0.04,62,NA,41.76792,-74.15561,372.5,730
MHK,8/5/2024,11:58:55,11,6.341,2.31,18.7,0.12,0.08,NA,6.51,NA,96.1,0.04,62,NA,41.76791,-74.15559,374.3,730
MHK,8/5/2024,11:59:24,11.25,6.258,1.49,12.1,0.08,0.08,NA,6.48,NA,97,0.05,63,NA,41.7679,-74.15559,373.1,730
MHK,8/5/2024,11:59:49,11.5,6.137,0.98,7.9,0.14,0.1,NA,6.46,NA,97.8,0.05,64,NA,41.76788,-74.15559,374,730
MHK,8/5/2024,12:00:11,11.75,6.09,0.72,5.8,0.1,0.08,NA,6.44,NA,98.8,0.05,64,NA,41.76787,-74.15559,376.6,730
MHK,8/5/2024,12:00:36,12,6.018,0.58,4.6,0.08,0.08,NA,6.44,NA,100.8,0.05,66,NA,41.76791,-74.15558,371.3,730
