lakeID,Date,Time,Depth_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,turbidity_Fnu,pH,orp_MV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
MHK,10/2/2024,11:08:25,12,6.335,0.3,2.5,2.35,3.31,NA,6.47,NA,109.9,0.05,71,NA,41.76788,-74.15567,387.8,729.4
MHK,10/2/2024,11:08:04,11.75,6.45,0.32,2.6,0.09,-0.01,NA,6.51,NA,101.9,0.05,66,NA,41.76788,-74.15576,386.4,729.4
MHK,10/2/2024,11:07:39,11.5,6.556,0.34,2.8,0.09,-0.02,NA,6.5,NA,101,0.05,66,NA,41.76793,-74.15569,384.3,729.4
MHK,10/2/2024,11:07:15,11.25,6.626,0.36,3,0.11,0,NA,6.48,NA,100.4,0.05,65,NA,41.76796,-74.15553,387.1,729.4
MHK,10/2/2024,11:06:51,11,6.665,0.4,3.3,0.1,-0.04,NA,6.47,NA,99.8,0.05,65,NA,41.76796,-74.15544,386.7,729.4
MHK,10/2/2024,11:06:13,10.75,6.818,0.5,4.1,0.09,-0.06,NA,6.47,NA,97.3,0.05,63,NA,0,0,0,729.4
MHK,10/2/2024,11:05:50,10.5,6.99,0.63,5.2,0.11,-0.07,NA,6.47,NA,96.9,0.05,63,NA,41.76774,-74.15579,388.6,729.4
MHK,10/2/2024,11:05:23,10.25,7.211,0.94,7.8,0.12,-0.05,NA,6.47,NA,96.4,0.05,63,NA,41.76799,-74.15551,387.2,729.4
MHK,10/2/2024,11:04:59,10,7.401,1.42,11.8,0.26,0,NA,6.48,NA,95.4,0.04,62,NA,0,0,0,729.4
MHK,10/2/2024,11:04:25,9.75,7.677,1.94,16.3,0.46,0.07,NA,6.49,NA,94.4,0.04,61,NA,41.76788,-74.15551,388.8,729.4
MHK,10/2/2024,11:03:55,9.5,7.785,2.45,20.6,0.34,0,NA,6.51,NA,93.9,0.04,61,NA,41.76786,-74.15562,388.8,729.5
MHK,10/2/2024,11:02:23,9,8.326,4.07,34.7,0.32,-0.03,NA,6.57,NA,93,0.04,60,NA,41.76773,-74.15554,388.6,729.5
MHK,10/2/2024,11:01:57,8.75,8.477,4.63,39.6,0.27,-0.09,NA,6.6,NA,92.8,0.04,60,NA,41.7679,-74.15562,390,729.5
MHK,10/2/2024,11:01:37,8.5,8.812,5.24,45.1,0.23,-0.17,NA,6.63,NA,93,0.04,60,NA,41.76799,-74.15544,391.6,729.4
MHK,10/2/2024,11:01:12,8.25,9.389,5.8,50.7,0.41,-0.11,NA,6.65,NA,93.1,0.04,61,NA,41.768,-74.15543,390.2,729.5
MHK,10/2/2024,11:00:51,8,9.854,6.26,55.3,0.34,-0.12,NA,6.68,NA,93.6,0.04,61,NA,41.76796,-74.15547,389.1,729.5
MHK,10/2/2024,11:00:26,7.75,10.705,6.79,61.2,0.4,0.07,NA,6.71,NA,93.1,0.04,61,NA,41.76794,-74.15548,387,729.5
MHK,10/2/2024,10:59:58,7.5,11.547,7.22,66.3,0.38,-0.19,NA,6.74,NA,92.6,0.04,60,NA,41.76797,-74.15549,386.7,729.5
MHK,10/2/2024,10:59:23,7.25,12.253,7.57,70.7,0.39,-0.19,NA,6.77,NA,92.5,0.04,60,NA,41.76786,-74.1555,381.2,729.4
MHK,10/2/2024,10:59:00,7,12.627,7.72,72.7,0.4,-0.19,NA,6.79,NA,92.4,0.04,60,NA,41.76781,-74.15554,379.3,729.4
MHK,10/2/2024,10:58:21,6.75,13.715,8.05,77.6,0.47,-0.26,NA,6.84,NA,92.8,0.04,60,NA,41.76788,-74.15558,380.7,729.4
MHK,10/2/2024,10:58:00,6.5,14.696,8.1,79.8,0.46,-0.24,NA,6.88,NA,93,0.04,60,NA,41.76792,-74.15556,379.4,729.5
MHK,10/2/2024,10:57:18,6.25,16.221,8.38,85.4,0.53,-0.25,NA,6.99,NA,92.5,0.04,60,NA,41.76785,-74.15562,377.2,729.6
MHK,10/2/2024,10:56:54,6,16.809,8.52,87.8,0.64,-0.16,NA,7.09,NA,92.3,0.04,60,NA,41.76789,-74.15561,376.8,729.5
MHK,10/2/2024,10:56:09,5.75,17.378,8.87,92.5,0.8,-0.12,NA,7.38,NA,92,0.04,60,NA,41.76787,-74.15562,378.7,729.5
MHK,10/2/2024,10:55:42,5.5,18.19,9.21,97.7,0.61,-0.23,NA,7.59,NA,90.6,0.04,59,NA,0,0,0,729.5
MHK,10/2/2024,10:55:18,5.25,18.353,9.37,99.7,0.55,-0.18,NA,7.66,NA,90.3,0.04,59,NA,0,0,0,729.5
MHK,10/2/2024,10:54:56,5,18.387,9.42,100.3,0.48,-0.26,NA,7.68,NA,90.3,0.04,59,NA,0,0,0,729.6
MHK,10/2/2024,10:54:28,4.75,18.412,9.46,100.8,0.5,-0.29,NA,7.72,NA,90.3,0.04,59,NA,0,0,0,729.5
MHK,10/2/2024,10:54:05,4.5,18.415,9.48,101,0.54,-0.19,NA,7.72,NA,90.3,0.04,59,NA,0,0,0,729.5
MHK,10/2/2024,10:53:38,4.25,18.428,9.5,101.2,0.46,-0.3,NA,7.76,NA,90.3,0.04,59,NA,0,0,0,729.5
MHK,10/2/2024,10:52:54,4,18.448,9.51,101.4,0.47,-0.29,NA,7.78,NA,90.2,0.04,59,NA,0,0,0,729.5
MHK,10/2/2024,10:52:28,3.75,18.446,9.52,101.5,0.49,-0.26,NA,7.8,NA,90.3,0.04,59,NA,0,0,0,729.5
MHK,10/2/2024,10:51:51,3.5,18.465,9.54,101.8,0.4,-0.34,NA,7.83,NA,90.2,0.04,59,NA,0,0,0,729.5
MHK,10/2/2024,10:51:09,3.25,18.508,9.56,102,0.36,-0.38,NA,7.84,NA,90.2,0.04,59,NA,0,0,0,729.5
MHK,10/2/2024,10:48:55,2.75,18.516,9.56,102,0.39,-0.32,NA,7.83,NA,90.2,0.04,59,NA,0,0,0,729.6
MHK,10/2/2024,10:48:21,2.5,18.523,9.57,102.2,0.37,-0.32,NA,7.85,NA,90.2,0.04,59,NA,0,0,0,729.5
MHK,10/2/2024,10:47:49,2.25,18.541,9.59,102.4,0.44,-0.32,NA,7.86,NA,90.3,0.04,59,NA,0,0,0,729.6
MHK,10/2/2024,10:46:27,2,18.554,9.57,102.3,0.3,-0.35,NA,7.84,NA,90.2,0.04,59,NA,41.76781,-74.15556,385.3,729.5
MHK,10/2/2024,10:45:46,1.75,18.575,9.5,101.6,0.36,-0.35,NA,7.8,NA,90.1,0.04,59,NA,41.76782,-74.15554,390.4,729.5
MHK,10/2/2024,10:44:11,1.5,18.599,9.49,101.5,0.34,-0.3,NA,7.81,NA,90.2,0.04,59,NA,41.76786,-74.15553,392.9,729.6
MHK,10/2/2024,10:43:38,1.25,18.605,9.51,101.8,0.46,-0.31,NA,7.83,NA,90.2,0.04,59,NA,41.76787,-74.15553,390.5,729.7
MHK,10/2/2024,10:42:34,1,18.642,9.55,102.2,0.46,-0.29,NA,7.86,NA,90.3,0.04,59,NA,41.76787,-74.15556,382.4,729.6
MHK,10/2/2024,10:40:07,0.75,18.671,9.6,102.8,0.34,-0.32,NA,7.84,NA,90.4,0.04,59,NA,0,0,0,729.5
MHK,10/2/2024,10:38:27,0.5,18.708,9.68,103.8,0.21,-0.37,NA,7.55,NA,90.4,0.04,59,NA,0,0,0,729.5
MHK,10/2/2024,10:37:58,0.25,18.703,9.71,104.1,0.22,-0.39,NA,7.23,NA,90.5,0.04,59,NA,0,0,0,729.5
MHK,10/2/2024,10:37:36,0,18.696,9.74,104.4,0.23,-0.37,NA,8.34,NA,90.5,0.04,59,NA,0,0,0,729.6
