Date,temp_degC,doConcentration_mgpL,doSaturation_percent,Depth_m,lakeID
2024-09-25,19.1,9.14,102.4,0,MHK
2024-09-25,19.4,1.07,102.2,1,MHK
2024-09-25,19.4,9.06,102.2,2,MHK
2024-09-25,19.3,8.96,100.9,3,MHK
2024-09-25,19.4,8.96,101,4,MHK
2024-09-25,19.2,8.89,99.9,5,MHK
2024-09-25,17.4,8.77,95,6,MHK
2024-09-25,13.9,7.86,78.9,7,MHK
2024-09-25,11,6.66,62.6,8,MHK
2024-09-25,8,3.37,30.3,9,MHK
2024-09-25,7.6,1.24,10.8,10,MHK
2024-09-25,6.9,0.3,2.6,11,MHK
2024-09-25,6.5,0.26,2.2,12,MHK
