Date,Time,Site_Name,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,pH,specificConductivity_uSpcm,salinity_psu,tds_mgpL,barometerAirHandheld_mbars,lakeID,Depth_m,turbidity_Fnu,orp_MV,waterPressure_barA,latitude,longitude,altitude_m
8/21/2024,11:48:55,Mohonk,21.987,8.71,99.6,0.67,-0.38,7.62,89.1,0.04,58,729.3,MHK,4,NA,NA,NA,41.766,-74.158,379
8/21/2024,11:49:27,Mohonk,21.976,8.7,99.5,0.6,-0.37,7.61,89.2,0.04,58,729.3,MHK,4.25,NA,NA,NA,41.766,-74.158,379
8/21/2024,11:49:50,Mohonk,21.97,8.68,99.3,0.6,-0.36,7.6,89.2,0.04,58,729.3,MHK,4.5,NA,NA,NA,41.766,-74.158,379
8/21/2024,11:50:14,Mohonk,21.928,8.62,98.5,0.71,-0.35,7.59,89.3,0.04,58,729.3,MHK,4.75,NA,NA,NA,41.766,-74.158,379
8/21/2024,11:50:36,Mohonk,21.874,8.67,98.9,0.59,-0.33,7.57,89.3,0.04,58,729.3,MHK,5,NA,NA,NA,41.766,-74.158,379
8/21/2024,11:50:56,Mohonk,20.552,9.73,108.2,0.89,-0.19,7.5,91.5,0.04,59,729.2,MHK,5.25,NA,NA,NA,41.766,-74.158,379
8/21/2024,11:51:25,Mohonk,18.525,10.97,117.2,0.9,-0.17,7.36,92.6,0.04,60,729.2,MHK,5.5,NA,NA,NA,41.766,-74.158,379
8/21/2024,11:51:52,Mohonk,17.391,11.15,116.4,0.74,-0.23,7.3,92.7,0.04,60,729.1,MHK,5.75,NA,NA,NA,41.766,-74.158,379
8/21/2024,11:52:16,Mohonk,16.062,10.94,111.1,0.54,-0.24,7.22,92.7,0.04,60,729.2,MHK,6,NA,NA,NA,41.766,-74.158,379
8/21/2024,11:52:39,Mohonk,15.436,10.63,106.5,0.61,-0.24,7.15,92.5,0.04,60,729.2,MHK,6.25,NA,NA,NA,41.766,-74.158,379
8/21/2024,11:53:06,Mohonk,14.55,10.54,103.6,0.57,-0.22,7.1,92.5,0.04,60,729.2,MHK,6.5,NA,NA,NA,41.766,-74.158,379
8/21/2024,11:53:32,Mohonk,13.829,10.47,101.3,1,-0.09,7.07,91.7,0.04,60,729.2,MHK,6.75,NA,NA,NA,41.766,-74.158,379
8/21/2024,11:54:04,Mohonk,12.786,10.4,98.2,0.49,-0.2,7.03,92.2,0.04,60,729.2,MHK,7,NA,NA,NA,41.766,-74.158,379
8/21/2024,11:54:31,Mohonk,12,10.26,95.3,0.46,-0.15,7.01,92.1,0.04,60,729.1,MHK,7.25,NA,NA,NA,41.766,-74.158,379
8/21/2024,11:54:58,Mohonk,11.053,10.12,91.9,0.48,-0.1,6.98,91.7,0.04,60,729.3,MHK,7.5,NA,NA,NA,41.766,-74.158,379
8/21/2024,11:55:41,Mohonk,10.324,10.05,89.8,0.45,-0.06,6.95,91.7,0.04,60,729.1,MHK,7.75,NA,NA,NA,41.766,-74.158,379
8/21/2024,11:56:07,Mohonk,9.785,9.81,86.4,0.33,-0.11,6.93,91.5,0.04,59,729.1,MHK,8,NA,NA,NA,41.766,-74.158,379
8/21/2024,11:56:35,Mohonk,9.295,9.54,83.1,0.87,0.11,6.9,91.4,0.04,59,729.1,MHK,8.25,NA,NA,NA,41.766,-74.158,379
8/21/2024,11:57:05,Mohonk,8.878,9.08,78.3,0.36,-0.01,6.87,91.8,0.04,60,729.1,MHK,8.5,NA,NA,NA,41.766,-74.158,379
8/21/2024,11:57:27,Mohonk,8.634,8.74,75,0.34,0.04,6.83,91.6,0.04,60,729.2,MHK,8.75,NA,NA,NA,41.766,-74.158,379
8/21/2024,11:57:56,Mohonk,8.104,8.06,68.2,0.26,-0.02,6.78,92.1,0.04,60,729.2,MHK,9,NA,NA,NA,41.766,-74.158,379
8/21/2024,11:58:19,Mohonk,7.709,6.83,57.2,0.18,0.05,6.72,92.9,0.04,60,729.1,MHK,9.25,NA,NA,NA,41.766,-74.158,379
8/21/2024,11:58:43,Mohonk,7.403,5.84,48.6,0.19,-0.06,6.66,93.6,0.04,61,729.1,MHK,9.5,NA,NA,NA,41.766,-74.158,379
8/21/2024,11:59:10,Mohonk,7.052,4.8,39.6,0.16,-0.05,6.61,94.4,0.04,61,729.1,MHK,9.75,NA,NA,NA,41.766,-74.158,379
8/21/2024,12:00:03,Mohonk,6.774,3.52,28.8,0.12,-0.06,6.55,94.4,0.04,61,729.2,MHK,10,NA,NA,NA,41.766,-74.158,379
8/21/2024,12:00:26,Mohonk,6.72,3.08,25.2,0.11,-0.01,6.53,94.5,0.04,61,729.2,MHK,10.25,NA,NA,NA,41.766,-74.158,379
8/21/2024,12:00:51,Mohonk,6.522,2.5,20.4,0.1,-0.01,6.51,95.3,0.04,62,729.2,MHK,10.5,NA,NA,NA,41.766,-74.158,379
8/21/2024,12:01:22,Mohonk,6.349,1.48,12,0.13,0.02,6.48,96.3,0.05,63,729.2,MHK,10.75,NA,NA,NA,41.766,-74.158,379
8/21/2024,12:01:46,Mohonk,6.277,1.02,8.3,0.09,-0.01,6.47,96.4,0.05,63,729.2,MHK,11,NA,NA,NA,41.766,-74.158,379
8/21/2024,12:02:08,Mohonk,6.225,0.75,6.1,0.1,0.04,6.46,96.8,0.05,63,729.2,MHK,11.25,NA,NA,NA,41.766,-74.158,379
8/21/2024,12:02:37,Mohonk,6.136,0.57,4.6,0.11,0.04,6.45,98.4,0.05,64,729.1,MHK,11.5,NA,NA,NA,41.766,-74.158,379
8/21/2024,12:03:08,Mohonk,6.1,0.47,3.8,0.1,0.03,6.46,99.6,0.05,65,729.2,MHK,11.75,NA,NA,NA,41.766,-74.158,379
8/21/2024,12:03:36,Mohonk,6.064,0.41,3.3,0.07,0.02,6.47,100.2,0.05,65,729.1,MHK,12,NA,NA,NA,41.766,-74.158,379
8/21/2024,12:04:00,Mohonk,6.037,0.38,3.1,0.71,0.95,6.48,101.9,0.05,66,729.1,MHK,12.25,NA,NA,NA,41.766,-74.158,379
