sample_no,Depth_m,collect_date,Temp_C_DOProbe,DO_mgpL,DO_Sat_Percent
13,0,04/02/2025,6.6,11.39,95.8
13,1,04/02/2025,6.3,11.42,95.3
13,2,04/02/2025,6.1,11.46,95.1
13,3,04/02/2025,6,11.45,94.7
13,4,04/02/2025,5.9,11.46,94.6
13,5,04/02/2025,5.8,11.37,93.6
13,6,04/02/2025,5.7,11.29,92.6
13,7,04/02/2025,5.6,11.25,92.2
13,8,04/02/2025,5.6,11.22,91.8
13,9,04/02/2025,5.4,11.09,90.3
13,10,04/02/2025,5.1,10.77,87
13,11,04/02/2025,5,10.58,85.2
13,12,04/02/2025,4.9,10.44,84
