Date,temp_degC_probe,doConcentration_mgpL_probe,doSaturation_percent_probe,Depth_m,lakeID
2024-10-30,13.5,9.15,90.7,0,MHK
2024-10-30,12.8,9.28,90.7,1,MHK
2024-10-30,12.7,9.3,90.7,2,MHK
2024-10-30,12.5,9.33,90.6,3,MHK
2024-10-30,12.5,9.31,90.3,4,MHK
2024-10-30,12.4,9.3,90.2,5,MHK
2024-10-30,12.4,9.28,89.8,6,MHK
2024-10-30,12.3,9.29,89.7,7,MHK
2024-10-30,12.2,8.89,85.7,8,MHK
2024-10-30,9.4,1.35,12.2,9,MHK
2024-10-30,8.3,0.32,2.8,10,MHK
2024-10-30,7.5,0.27,2.4,11,MHK
