Date,temp_degC_probe,doConcentration_mgpL_probe,doSaturation_percent_probe,Depth_m,lakeID
2024-12-18,4,10.11,80,0,MHK
2024-12-18,4,10.11,80.1,1,MHK
2024-12-18,3.9,10.09,79.7,2,MHK
2024-12-18,3.9,10.04,79.2,3,MHK
2024-12-18,3.9,10.03,79,4,MHK
2024-12-18,3.8,10.05,79,5,MHK
2024-12-18,3.8,9.94,78.2,6,MHK
2024-12-18,3.8,9.88,77.8,7,MHK
2024-12-18,3.8,9.87,77.7,8,MHK
2024-12-18,3.8,9.92,78.1,9,MHK
2024-12-18,3.8,9.92,78.1,10,MHK
2024-12-18,3.8,9.89,77.8,11,MHK
2024-12-18,3.8,9.3,73.3,12,MHK
