Date,temp_degC_probe,doConcentration_mgpL_probe,doSaturation_percent_probe,Depth_m,lakeID
2024-10-23,15,9.04,93.5,0,MHK
2024-10-23,14.8,9.1,93.6,1,MHK
2024-10-23,14.6,9.13,93.6,2,MHK
2024-10-23,14.5,9.15,93.6,3,MHK
2024-10-23,14,8.97,90.8,4,MHK
2024-10-23,13.7,8.98,90.1,5,MHK
2024-10-23,13.5,8.86,88.7,6,MHK
2024-10-23,13.2,8.43,83.8,7,MHK
2024-10-23,12.2,6.29,61.2,8,MHK
2024-10-23,10.2,3.18,29.5,9,MHK
2024-10-23,8.2,0.38,3.3,10,MHK
2024-10-23,7.4,0.31,2.7,11,MHK
2024-10-23,7,0.28,2.4,12,MHK
