Date,temp_degC,doConcentration_mgpL,doSaturation_percent,Depth_m,lakeID
2024-05-07,16.4,9.61,103.3,0,MHK
2024-05-07,15.5,9.9,104.4,1,MHK
2024-05-07,15.1,10.1,105.6,2,MHK
2024-05-07,14,10.82,110.4,3,MHK
2024-05-07,12.5,11.03,108.9,4,MHK
2024-05-07,11.1,11.11,106.2,5,MHK
2024-05-07,9.4,11.48,105.4,6,MHK
2024-05-07,8.1,11.88,105.8,7,MHK
2024-05-07,7.1,12.02,104.5,8,MHK
2024-05-07,6.4,10.34,88.1,9,MHK
2024-05-07,6,9.12,77,10,MHK
2024-05-07,5.7,8.86,74.2,11,MHK
2024-05-07,5.6,8.45,70.6,12,MHK
