Date,temp_degC,doConcentration_mgpL,doSaturation_percent,Depth_m,lakeID
2024-08-28,24.1,8.71,108.5,0,MHK
2024-08-28,23.7,8.87,109.6,1,MHK
2024-08-28,23.4,9.22,113.3,2,MHK
2024-08-28,23,9.58,117,3,MHK
2024-08-28,22.3,9.55,114.9,4,MHK
2024-08-28,20.5,9.27,107.7,5,MHK
2024-08-28,17,9.77,105.8,6,MHK
2024-08-28,14.2,9.38,95.7,7,MHK
2024-08-28,11,8.14,77.2,8,MHK
2024-08-28,8.7,5.5,49.4,9,MHK
2024-08-28,7.7,3.02,26.4,10,MHK
2024-08-28,6.7,0.66,5.7,11,MHK
2024-08-28,6.4,0.32,2.7,12,MHK
