Date,temp_degC_probe,doConcentration_mgpL_probe,doSaturation_percent_probe,Depth_m,lakeID
2024-03-26,7.2,11.4,98.1,0,MHK
2024-03-26,5.7,11.91,98.7,1,MHK
2024-03-26,5.5,11.91,98.2,2,MHK
2024-03-26,5.2,12,98.1,3,MHK
2024-03-26,5,12.01,97.9,4,MHK
2024-03-26,4.9,12,97.3,5,MHK
2024-03-26,4.8,11.97,96.8,6,MHK
2024-03-26,4.7,11.94,96.4,7,MHK
2024-03-26,4.7,11.93,96.3,8,MHK
2024-03-26,4.6,11.95,96.3,9,MHK
2024-03-26,4.6,11.9,95.8,10,MHK
2024-03-26,4.6,11.84,95.3,11,MHK
2024-03-26,4.5,11.83,95,12,MHK
