Date,temp_degC_probe,doConcentration_mgpL_probe,doSaturation_percent_probe,Depth_m,lakeID
2025-02-20,0.4,13.76,99.6,0,MHK
2025-02-20,1.8,12.36,92.9,1,MHK
2025-02-20,2.1,11.75,89.1,2,MHK
2025-02-20,2.1,11.63,88.3,3,MHK
2025-02-20,2.2,11.61,88.2,4,MHK
2025-02-20,2.2,11.58,88,5,MHK
2025-02-20,2.2,11.35,86.3,6,MHK
2025-02-20,2.3,11,83.9,7,MHK
2025-02-20,2.4,10.57,80.7,8,MHK
2025-02-20,2.6,10.06,77.2,9,MHK
2025-02-20,2.9,9.21,71.3,10,MHK
2025-02-20,3.1,8.87,69,11,MHK
2025-02-20,3.3,8.6,67.3,12,MHK
