Date,temp_degC_probe,doConcentration_mgpL_probe,doSaturation_percent_probe,Depth_m,lakeID
2024-12-04,6.2,8.52,71.6,0,MHK
2024-12-04,5.6,8.42,69.7,1,MHK
2024-12-04,5.4,8.44,69.5,2,MHK
2024-12-04,5.3,8.46,69.4,3,MHK
2024-12-04,5.2,8.46,69.3,4,MHK
2024-12-04,5.2,8.45,69.1,5,MHK
2024-12-04,5.1,8.44,69,6,MHK
2024-12-04,5.1,8.44,68.9,7,MHK
2024-12-04,5.1,8.44,68.9,8,MHK
2024-12-04,5.1,8.42,68.7,9,MHK
2024-12-04,5,8.41,68.5,10,MHK
2024-12-04,5,8.4,68.4,11,MHK
2024-12-04,5,8.21,66.9,12,MHK
