Date,temp_degC_probe,doConcentration_mgpL_probe,doSaturation_percent_probe,Depth_m,lakeID
2024-11-20,10.3,8.73,81.9,0,MHK
2024-11-20,9.3,8.8,80.7,1,MHK
2024-11-20,9.1,8.83,80.6,2,MHK
2024-11-20,9,8.84,80.5,3,MHK
2024-11-20,8.9,8.83,80.2,4,MHK
2024-11-20,8.8,8.79,79.7,5,MHK
2024-11-20,8.8,8.78,79.5,6,MHK
2024-11-20,8.8,8.77,79.4,7,MHK
2024-11-20,8.8,8.71,78.9,8,MHK
2024-11-20,8.7,8.6,77.8,9,MHK
2024-11-20,8.7,8.22,74.3,10,MHK
2024-11-20,8.4,5.55,49.8,11,MHK
