Date,Time,Site_Name,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,specificConductivity_uSpcm,salinity_psu,tds_mgpL,barometerAirHandheld_mbars,lakeID,Depth_m,turbidity_Fnu,orp_MV,waterPressure_barA,pH,latitude,longitude,altitude_m,date
2/25/2026,10:28:45,Mohonk,2.374,10.7,78.2,0.07,0.79,100.7,0.05,65,718.9,MHK,2.75,NA,NA,NA,NA,41.766,-74.158,379,2026-02-25
2/25/2026,10:29:16,Mohonk,2.415,10.57,77.3,0.06,0.77,100.7,0.05,65,718.9,MHK,3,NA,NA,NA,NA,41.766,-74.158,379,2026-02-25
2/25/2026,10:29:54,Mohonk,2.449,10.44,76.4,0.04,0.77,100.8,0.05,66,718.9,MHK,3.25,NA,NA,NA,NA,41.766,-74.158,379,2026-02-25
2/25/2026,10:30:23,Mohonk,2.47,10.34,75.8,0.09,0.79,101,0.05,66,718.9,MHK,3.5,NA,NA,NA,NA,41.766,-74.158,379,2026-02-25
2/25/2026,10:31:19,Mohonk,2.501,10.17,74.6,0.06,0.77,101.2,0.05,66,719,MHK,3.75,NA,NA,NA,NA,41.766,-74.158,379,2026-02-25
2/25/2026,10:31:47,Mohonk,2.515,10.11,74.2,0.04,0.72,101.3,0.05,66,718.9,MHK,4,NA,NA,NA,NA,41.766,-74.158,379,2026-02-25
2/25/2026,10:32:13,Mohonk,2.528,10.05,73.7,0.05,0.74,101.4,0.05,66,718.9,MHK,4.25,NA,NA,NA,NA,41.766,-74.158,379,2026-02-25
2/25/2026,10:32:44,Mohonk,2.536,9.98,73.2,0.04,0.73,101.4,0.05,66,718.9,MHK,4.5,NA,NA,NA,NA,41.766,-74.158,379,2026-02-25
2/25/2026,10:33:15,Mohonk,2.544,9.93,72.9,0.07,0.76,101.5,0.05,66,718.9,MHK,4.75,NA,NA,NA,NA,41.766,-74.158,379,2026-02-25
2/25/2026,10:34:02,Mohonk,2.55,9.87,72.4,0.03,0.76,101.6,0.05,66,718.9,MHK,5,NA,NA,NA,NA,41.766,-74.158,379,2026-02-25
2/25/2026,10:34:31,Mohonk,2.557,9.83,72.2,0.05,0.72,101.6,0.05,66,718.9,MHK,5.25,NA,NA,NA,NA,41.766,-74.158,379,2026-02-25
2/25/2026,10:35:02,Mohonk,2.564,9.78,71.8,0.06,0.72,101.6,0.05,66,718.9,MHK,5.5,NA,NA,NA,NA,41.766,-74.158,379,2026-02-25
2/25/2026,10:35:44,Mohonk,2.575,9.73,71.5,0.04,0.69,101.9,0.05,66,718.8,MHK,5.75,NA,NA,NA,NA,41.766,-74.158,379,2026-02-25
2/25/2026,10:36:15,Mohonk,2.587,9.68,71.1,0.03,0.71,102,0.05,66,718.8,MHK,6,NA,NA,NA,NA,41.766,-74.158,379,2026-02-25
2/25/2026,10:36:40,Mohonk,2.595,9.65,70.9,0.06,0.76,102,0.05,66,718.8,MHK,6.25,NA,NA,NA,NA,41.766,-74.158,379,2026-02-25
2/25/2026,10:37:06,Mohonk,2.608,9.61,70.7,0.02,0.73,102.1,0.05,66,718.8,MHK,6.5,NA,NA,NA,NA,41.766,-74.158,379,2026-02-25
2/25/2026,10:37:34,Mohonk,2.617,9.57,70.4,0.03,0.71,102.1,0.05,66,718.8,MHK,6.75,NA,NA,NA,NA,41.766,-74.158,379,2026-02-25
2/25/2026,10:38:23,Mohonk,2.632,9.5,69.9,0.02,0.68,102.2,0.05,66,718.8,MHK,7,NA,NA,NA,NA,41.766,-74.158,379,2026-02-25
2/25/2026,10:38:53,Mohonk,2.645,9.44,69.5,0.02,0.69,102.5,0.05,67,718.8,MHK,7.25,NA,NA,NA,NA,41.766,-74.158,379,2026-02-25
2/25/2026,10:39:20,Mohonk,2.65,9.39,69.1,0.06,0.71,102.6,0.05,67,718.9,MHK,7.5,NA,NA,NA,NA,41.766,-74.158,379,2026-02-25
2/25/2026,10:39:46,Mohonk,2.658,9.33,68.7,0.02,0.72,102.9,0.05,67,718.9,MHK,7.75,NA,NA,NA,NA,41.766,-74.158,379,2026-02-25
2/25/2026,10:40:23,Mohonk,2.671,9.26,68.2,0.11,0.72,103,0.05,67,718.8,MHK,8,NA,NA,NA,NA,41.766,-74.158,379,2026-02-25
2/25/2026,10:41:12,Mohonk,2.686,9.2,67.8,0.03,0.69,103,0.05,67,718.8,MHK,8.25,NA,NA,NA,NA,41.766,-74.158,379,2026-02-25
2/25/2026,10:41:38,Mohonk,2.7,9.17,67.6,0.02,0.7,103,0.05,67,718.9,MHK,8.5,NA,NA,NA,NA,41.766,-74.158,379,2026-02-25
2/25/2026,10:42:04,Mohonk,2.725,9.12,67.3,0.02,0.69,102.8,0.05,67,718.8,MHK,8.75,NA,NA,NA,NA,41.766,-74.158,379,2026-02-25
2/25/2026,10:42:37,Mohonk,2.74,9.05,66.8,0.04,0.67,102.8,0.05,67,718.8,MHK,9,NA,NA,NA,NA,41.766,-74.158,379,2026-02-25
2/25/2026,10:43:22,Mohonk,2.756,8.96,66.2,0.1,0.68,102.8,0.05,67,718.8,MHK,9.25,NA,NA,NA,NA,41.766,-74.158,379,2026-02-25
2/25/2026,10:43:55,Mohonk,2.769,8.9,65.7,0.03,0.7,103.1,0.05,67,718.8,MHK,9.5,NA,NA,NA,NA,41.766,-74.158,379,2026-02-25
2/25/2026,10:44:21,Mohonk,2.777,8.84,65.3,0.04,0.71,103.7,0.05,67,718.8,MHK,9.75,NA,NA,NA,NA,41.766,-74.158,379,2026-02-25
2/25/2026,10:44:48,Mohonk,2.791,8.79,64.9,0.06,0.71,105.1,0.05,68,718.9,MHK,10,NA,NA,NA,NA,41.766,-74.158,379,2026-02-25
2/25/2026,10:45:15,Mohonk,2.804,8.74,64.6,0.03,0.66,105.8,0.05,69,718.7,MHK,10.25,NA,NA,NA,NA,41.766,-74.158,379,2026-02-25
2/25/2026,10:45:54,Mohonk,2.847,8.67,64.1,0.02,0.69,106.1,0.05,69,718.9,MHK,10.5,NA,NA,NA,NA,41.766,-74.158,379,2026-02-25
2/25/2026,10:46:25,Mohonk,2.889,8.56,63.4,0.04,0.67,106.6,0.05,69,718.7,MHK,10.75,NA,NA,NA,NA,41.766,-74.158,379,2026-02-25
2/25/2026,10:47:01,Mohonk,2.907,8.4,62.3,0.03,0.67,107.1,0.05,70,718.8,MHK,11,NA,NA,NA,NA,41.766,-74.158,379,2026-02-25
2/25/2026,10:47:27,Mohonk,2.948,8.26,61.3,0.02,0.64,107.2,0.05,70,718.8,MHK,11.25,NA,NA,NA,NA,41.766,-74.158,379,2026-02-25
