Date,Time,Site_Name,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,specificConductivity_uSpcm,salinity_psu,tds_mgpL,barometerAirHandheld_mbars,lakeID,Depth_m,turbidity_Fnu,orp_MV,waterPressure_barA,pH,latitude,longitude,altitude_m,date
7/29/2026,13:57:53,Mohonk,8.985,9.83,85,0.83,0.58,101.4,0.05,66,718.4,MHK,8.5,NA,NA,NA,NA,41.766,-74.158,379,2026-07-29
7/29/2026,13:58:19,Mohonk,8.699,9.27,79.6,0.71,0.61,101.4,0.05,66,718.4,MHK,8.75,NA,NA,NA,NA,41.766,-74.158,379,2026-07-29
7/29/2026,13:58:49,Mohonk,8.468,8.74,74.7,0.71,0.6,101.3,0.05,66,718.4,MHK,9,NA,NA,NA,NA,41.766,-74.158,379,2026-07-29
7/29/2026,13:59:18,Mohonk,8.146,8.22,69.6,0.65,0.63,101.6,0.05,66,718.4,MHK,9.25,NA,NA,NA,NA,41.766,-74.158,379,2026-07-29
7/29/2026,13:59:52,Mohonk,7.845,7.44,62.6,0.82,0.67,102,0.05,66,718.4,MHK,9.5,NA,NA,NA,NA,41.766,-74.158,379,2026-07-29
7/29/2026,14:00:21,Mohonk,7.6,6.46,54,0.55,0.58,103.3,0.05,67,718.4,MHK,9.75,NA,NA,NA,NA,41.766,-74.158,379,2026-07-29
7/29/2026,14:00:54,Mohonk,7.361,5.47,45.5,0.52,0.6,104.2,0.05,68,718.4,MHK,10,NA,NA,NA,NA,41.766,-74.158,379,2026-07-29
7/29/2026,14:01:17,Mohonk,7.163,4.34,35.9,0.37,0.52,105.9,0.05,69,718.3,MHK,10.25,NA,NA,NA,NA,41.766,-74.158,379,2026-07-29
7/29/2026,14:01:47,Mohonk,7.038,3.32,27.4,0.31,0.5,106.2,0.05,69,718.5,MHK,10.5,NA,NA,NA,NA,41.766,-74.158,379,2026-07-29
7/29/2026,14:02:17,Mohonk,6.862,2.71,22.2,0.34,0.59,106.2,0.05,69,718.4,MHK,10.75,NA,NA,NA,NA,41.766,-74.158,379,2026-07-29
7/29/2026,14:02:29,Mohonk,6.799,2.55,20.9,0.3,0.57,106.4,0.05,69,718.4,MHK,11,NA,NA,NA,NA,41.766,-74.158,379,2026-07-29
7/29/2026,14:03:03,Mohonk,6.643,1.75,14.3,0.25,0.53,107.3,0.05,70,718.4,MHK,11.25,NA,NA,NA,NA,41.766,-74.158,379,2026-07-29
7/29/2026,14:03:31,Mohonk,6.471,1.25,10.2,0.14,0.47,107.6,0.05,70,718.4,MHK,11.5,NA,NA,NA,NA,41.766,-74.158,379,2026-07-29
7/29/2026,14:03:58,Mohonk,6.367,0.93,7.5,0.14,0.47,108.4,0.05,70,718.4,MHK,11.75,NA,NA,NA,NA,41.766,-74.158,379,2026-07-29
7/29/2026,14:04:26,Mohonk,6.302,0.73,5.9,0.44,2.17,110.7,0.05,72,718.3,MHK,12,NA,NA,NA,NA,41.766,-74.158,379,2026-07-29
