Date,Time,Site_Name,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,specificConductivity_uSpcm,salinity_psu,tds_mgpL,barometerAirHandheld_mbars,lakeID,Depth_m,turbidity_Fnu,orp_MV,waterPressure_barA,pH,latitude,longitude,altitude_m,date
1/21/2026,10:23:39,Mohonk,2.275,11.53,84,0.6,1.03,100.8,0.05,66,737.9,MHK,3.75,NA,NA,NA,NA,41.766,-74.158,379,2026-01-21
1/21/2026,10:24:07,Mohonk,2.277,11.46,83.5,0.7,1.09,100.9,0.05,66,737.8,MHK,4,NA,NA,NA,NA,41.766,-74.158,379,2026-01-21
1/21/2026,10:24:38,Mohonk,2.279,11.4,83.1,0.72,1.04,101.1,0.05,66,737.8,MHK,4.25,NA,NA,NA,NA,41.766,-74.158,379,2026-01-21
1/21/2026,10:25:03,Mohonk,2.286,11.36,82.8,0.75,0.97,101.2,0.05,66,737.8,MHK,4.5,NA,NA,NA,NA,41.766,-74.158,379,2026-01-21
1/21/2026,10:25:29,Mohonk,2.296,11.3,82.4,0.53,0.99,101.3,0.05,66,737.9,MHK,4.75,NA,NA,NA,NA,41.766,-74.158,379,2026-01-21
1/21/2026,10:25:52,Mohonk,2.297,11.26,82.1,0.74,0.96,101.6,0.05,66,737.8,MHK,5,NA,NA,NA,NA,41.766,-74.158,379,2026-01-21
1/21/2026,10:26:22,Mohonk,2.304,11.16,81.4,0.46,0.98,101.7,0.05,66,737.8,MHK,5.25,NA,NA,NA,NA,41.766,-74.158,379,2026-01-21
1/21/2026,10:26:44,Mohonk,2.307,11.1,80.9,0.48,0.93,101.7,0.05,66,737.8,MHK,5.5,NA,NA,NA,NA,41.766,-74.158,379,2026-01-21
1/21/2026,10:27:08,Mohonk,2.311,11.05,80.6,0.25,0.84,101.8,0.05,66,737.8,MHK,5.75,NA,NA,NA,NA,41.766,-74.158,379,2026-01-21
1/21/2026,10:27:36,Mohonk,2.321,11.02,80.4,0.48,0.95,102,0.05,66,737.8,MHK,6,NA,NA,NA,NA,41.766,-74.158,379,2026-01-21
1/21/2026,10:28:12,Mohonk,2.321,11.03,80.5,0.93,1.14,102.1,0.05,66,737.9,MHK,6.25,NA,NA,NA,NA,41.766,-74.158,379,2026-01-21
1/21/2026,10:28:47,Mohonk,2.328,11.01,80.3,0.81,1.04,102.1,0.05,66,737.9,MHK,6.5,NA,NA,NA,NA,41.766,-74.158,379,2026-01-21
1/21/2026,10:29:11,Mohonk,2.337,10.96,80,0.54,0.93,102.5,0.05,67,737.9,MHK,6.75,NA,NA,NA,NA,41.766,-74.158,379,2026-01-21
1/21/2026,10:29:32,Mohonk,2.339,10.92,79.7,0.69,1,102.5,0.05,67,737.9,MHK,7,NA,NA,NA,NA,41.766,-74.158,379,2026-01-21
1/21/2026,10:30:01,Mohonk,2.35,10.86,79.3,0.75,1.04,102.4,0.05,67,737.9,MHK,7.25,NA,NA,NA,NA,41.766,-74.158,379,2026-01-21
1/21/2026,10:30:24,Mohonk,2.363,10.79,78.8,0.88,1.02,102.4,0.05,67,737.9,MHK,7.5,NA,NA,NA,NA,41.766,-74.158,379,2026-01-21
1/21/2026,10:30:45,Mohonk,2.369,10.73,78.4,0.47,0.94,102.5,0.05,67,737.8,MHK,7.75,NA,NA,NA,NA,41.766,-74.158,379,2026-01-21
1/21/2026,10:31:08,Mohonk,2.381,10.69,78.1,0.63,1.02,102.4,0.05,67,737.8,MHK,8,NA,NA,NA,NA,41.766,-74.158,379,2026-01-21
1/21/2026,10:31:31,Mohonk,2.396,10.68,78.1,0.43,1.1,102.7,0.05,67,737.8,MHK,8.25,NA,NA,NA,NA,41.766,-74.158,379,2026-01-21
1/21/2026,10:31:53,Mohonk,2.41,10.71,78.3,0.85,1.04,103.2,0.05,67,737.9,MHK,8.5,NA,NA,NA,NA,41.766,-74.158,379,2026-01-21
1/21/2026,10:32:16,Mohonk,2.418,10.74,78.6,0.62,0.97,103.5,0.05,67,737.9,MHK,8.75,NA,NA,NA,NA,41.766,-74.158,379,2026-01-21
1/21/2026,10:32:39,Mohonk,2.436,10.74,78.6,0.78,1.01,103.8,0.05,67,737.8,MHK,9,NA,NA,NA,NA,41.766,-74.158,379,2026-01-21
1/21/2026,10:33:02,Mohonk,2.46,10.67,78.1,0.42,0.91,104.1,0.05,68,737.8,MHK,9.25,NA,NA,NA,NA,41.766,-74.158,379,2026-01-21
1/21/2026,10:33:28,Mohonk,2.47,10.59,77.6,0.5,0.94,105.2,0.05,68,737.8,MHK,9.5,NA,NA,NA,NA,41.766,-74.158,379,2026-01-21
1/21/2026,10:33:52,Mohonk,2.485,10.54,77.2,0.54,0.96,106.3,0.05,69,737.8,MHK,9.75,NA,NA,NA,NA,41.766,-74.158,379,2026-01-21
1/21/2026,10:34:14,Mohonk,2.509,10.49,76.9,0.5,0.93,107.3,0.05,70,737.8,MHK,10,NA,NA,NA,NA,41.766,-74.158,379,2026-01-21
1/21/2026,10:34:39,Mohonk,2.528,10.41,76.4,0.55,0.9,107.6,0.05,70,737.8,MHK,10.25,NA,NA,NA,NA,41.766,-74.158,379,2026-01-21
1/21/2026,10:35:03,Mohonk,2.547,10.33,75.8,0.36,0.85,107.8,0.05,70,737.9,MHK,10.5,NA,NA,NA,NA,41.766,-74.158,379,2026-01-21
1/21/2026,10:35:26,Mohonk,2.611,10.25,75.3,0.32,0.84,108.4,0.05,70,737.8,MHK,10.75,NA,NA,NA,NA,41.766,-74.158,379,2026-01-21
1/21/2026,10:35:48,Mohonk,2.637,10.15,74.7,0.41,0.85,109.1,0.05,71,737.8,MHK,11,NA,NA,NA,NA,41.766,-74.158,379,2026-01-21
1/21/2026,10:36:12,Mohonk,2.695,10.04,74,0.32,0.85,109,0.05,71,737.8,MHK,11.25,NA,NA,NA,NA,41.766,-74.158,379,2026-01-21
1/21/2026,10:36:34,Mohonk,2.738,9.73,71.8,1.81,3.25,111.8,0.05,73,737.8,MHK,11.5,NA,NA,NA,NA,41.766,-74.158,379,2026-01-21
1/21/2026,10:36:57,Mohonk,2.756,9.27,68.4,2.24,5.47,120.4,0.06,78,737.8,MHK,11.75,NA,NA,NA,NA,41.766,-74.158,379,2026-01-21
1/21/2026,10:37:19,Mohonk,2.78,8.71,64.3,4.3,7.03,118.4,0.06,77,737.8,MHK,12,NA,NA,NA,NA,41.766,-74.158,379,2026-01-21
