Date,Time,Site_Name,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,specificConductivity_uSpcm,salinity_psu,tds_mgpL,barometerAirHandheld_mbars,lakeID,Depth_m,turbidity_Fnu,orp_MV,waterPressure_barA,pH,latitude,longitude,altitude_m,date
3/25/2026,10:39:02,Mohonk,2.725,10.66,78.6,0.2,0.37,97.6,0.05,63,736.4,MHK,0,NA,NA,NA,NA,41.766,-74.158,379,2026-03-25
3/25/2026,10:39:56,Mohonk,3.195,10.33,77.2,0.52,0.65,96.7,0.05,63,736.5,MHK,0.25,NA,NA,NA,NA,41.766,-74.158,379,2026-03-25
3/25/2026,10:40:27,Mohonk,3.257,10.2,76.3,0.39,0.71,97,0.05,63,736.5,MHK,0.5,NA,NA,NA,NA,41.766,-74.158,379,2026-03-25
3/25/2026,10:41:00,Mohonk,3.283,10.13,75.8,0.72,0.83,96.9,0.05,63,736.6,MHK,0.75,NA,NA,NA,NA,41.766,-74.158,379,2026-03-25
3/25/2026,10:41:28,Mohonk,3.336,10.05,75.3,0.68,0.84,97.2,0.05,63,736.6,MHK,1,NA,NA,NA,NA,41.766,-74.158,379,2026-03-25
3/25/2026,10:41:56,Mohonk,3.341,9.99,74.9,1.16,0.93,97.3,0.05,63,736.6,MHK,1.25,NA,NA,NA,NA,41.766,-74.158,379,2026-03-25
3/25/2026,10:42:26,Mohonk,3.35,9.96,74.7,0.72,0.91,97.3,0.05,63,736.5,MHK,1.5,NA,NA,NA,NA,41.766,-74.158,379,2026-03-25
3/25/2026,10:42:53,Mohonk,3.367,9.91,74.4,0.71,0.86,97.4,0.05,63,736.4,MHK,1.75,NA,NA,NA,NA,41.766,-74.158,379,2026-03-25
3/25/2026,10:43:53,Mohonk,3.388,9.84,73.9,0.61,0.91,97.5,0.05,63,736.5,MHK,2,NA,NA,NA,NA,41.766,-74.158,379,2026-03-25
3/25/2026,10:44:21,Mohonk,3.399,9.82,73.7,0.67,0.86,97.6,0.05,63,736.5,MHK,2.25,NA,NA,NA,NA,41.766,-74.158,379,2026-03-25
3/25/2026,10:44:53,Mohonk,3.413,9.79,73.6,0.74,0.92,97.6,0.05,63,736.5,MHK,2.5,NA,NA,NA,NA,41.766,-74.158,379,2026-03-25
3/25/2026,10:45:19,Mohonk,3.414,9.78,73.5,1.06,0.96,97.7,0.05,64,736.6,MHK,2.75,NA,NA,NA,NA,41.766,-74.158,379,2026-03-25
3/25/2026,10:45:46,Mohonk,3.423,9.78,73.5,0.79,0.9,97.7,0.05,63,736.5,MHK,3,NA,NA,NA,NA,41.766,-74.158,379,2026-03-25
3/25/2026,10:46:19,Mohonk,3.439,9.76,73.4,0.94,0.97,97.7,0.05,64,736.4,MHK,3.25,NA,NA,NA,NA,41.766,-74.158,379,2026-03-25
3/25/2026,10:47:14,Mohonk,3.444,9.74,73.2,0.82,0.94,97.8,0.05,64,736.5,MHK,3.5,NA,NA,NA,NA,41.766,-74.158,379,2026-03-25
3/25/2026,10:47:43,Mohonk,3.461,9.73,73.2,1.15,1.02,97.8,0.05,64,736.4,MHK,3.75,NA,NA,NA,NA,41.766,-74.158,379,2026-03-25
3/25/2026,10:48:19,Mohonk,3.487,9.69,72.9,0.66,0.87,97.9,0.05,64,736.4,MHK,4,NA,NA,NA,NA,41.766,-74.158,379,2026-03-25
3/25/2026,10:48:50,Mohonk,3.559,9.61,72.5,0.88,0.89,98,0.05,64,736.4,MHK,4.25,NA,NA,NA,NA,41.766,-74.158,379,2026-03-25
3/25/2026,10:49:18,Mohonk,3.599,9.56,72.1,0.83,0.88,98.1,0.05,64,736.5,MHK,4.5,NA,NA,NA,NA,41.766,-74.158,379,2026-03-25
3/25/2026,10:49:51,Mohonk,3.657,9.52,72,0.71,0.88,98,0.05,64,736.5,MHK,4.75,NA,NA,NA,NA,41.766,-74.158,379,2026-03-25
3/25/2026,10:50:40,Mohonk,3.66,9.47,71.6,0.69,0.87,98.2,0.05,64,736.4,MHK,5,NA,NA,NA,NA,41.766,-74.158,379,2026-03-25
3/25/2026,10:51:15,Mohonk,3.667,9.44,71.4,0.77,0.9,98.4,0.05,64,736.4,MHK,5.25,NA,NA,NA,NA,41.766,-74.158,379,2026-03-25
3/25/2026,10:51:54,Mohonk,3.658,9.41,71.1,0.76,0.85,98.5,0.05,64,736.5,MHK,5.5,NA,NA,NA,NA,41.766,-74.158,379,2026-03-25
3/25/2026,10:52:23,Mohonk,3.666,9.38,71,0.68,0.87,98.6,0.05,64,736.5,MHK,5.75,NA,NA,NA,NA,41.766,-74.158,379,2026-03-25
3/25/2026,10:53:10,Mohonk,3.667,9.36,70.8,0.46,0.84,98.7,0.05,64,736.5,MHK,6,NA,NA,NA,NA,41.766,-74.158,379,2026-03-25
3/25/2026,10:53:36,Mohonk,3.671,9.34,70.7,0.79,0.91,98.9,0.05,64,736.5,MHK,6.25,NA,NA,NA,NA,41.766,-74.158,379,2026-03-25
3/25/2026,10:54:05,Mohonk,3.669,9.33,70.6,0.58,0.94,99,0.05,64,736.4,MHK,6.5,NA,NA,NA,NA,41.766,-74.158,379,2026-03-25
3/25/2026,10:54:39,Mohonk,3.67,9.31,70.5,1.11,0.98,99.1,0.05,64,736.5,MHK,6.75,NA,NA,NA,NA,41.766,-74.158,379,2026-03-25
3/25/2026,10:55:13,Mohonk,3.673,9.3,70.3,0.89,0.91,99.2,0.05,64,736.4,MHK,7,NA,NA,NA,NA,41.766,-74.158,379,2026-03-25
3/25/2026,10:55:44,Mohonk,3.695,9.27,70.1,0.68,0.89,99.5,0.05,65,736.4,MHK,7.25,NA,NA,NA,NA,41.766,-74.158,379,2026-03-25
3/25/2026,10:56:10,Mohonk,3.706,9.21,69.7,0.76,0.9,100.1,0.05,65,736.5,MHK,7.5,NA,NA,NA,NA,41.766,-74.158,379,2026-03-25
3/25/2026,10:56:36,Mohonk,3.716,9.14,69.2,0.8,0.86,100.7,0.05,65,736.5,MHK,7.75,NA,NA,NA,NA,41.766,-74.158,379,2026-03-25
3/25/2026,10:57:03,Mohonk,3.715,9.09,68.9,0.78,0.93,101,0.05,66,736.5,MHK,8,NA,NA,NA,NA,41.766,-74.158,379,2026-03-25
3/25/2026,10:57:32,Mohonk,3.711,9.07,68.7,0.72,0.87,100.8,0.05,66,736.5,MHK,8.25,NA,NA,NA,NA,41.766,-74.158,379,2026-03-25
3/25/2026,10:57:57,Mohonk,3.712,9.05,68.5,0.58,0.83,100.9,0.05,66,736.5,MHK,8.5,NA,NA,NA,NA,41.766,-74.158,379,2026-03-25
3/25/2026,10:58:23,Mohonk,3.709,9.01,68.2,0.85,0.88,101.3,0.05,66,736.6,MHK,8.75,NA,NA,NA,NA,41.766,-74.158,379,2026-03-25
3/25/2026,10:58:55,Mohonk,3.706,8.94,67.7,0.72,0.89,101.3,0.05,66,736.4,MHK,9,NA,NA,NA,NA,41.766,-74.158,379,2026-03-25
3/25/2026,10:59:39,Mohonk,3.705,8.93,67.6,0.73,0.88,101.2,0.05,66,736.5,MHK,9.25,NA,NA,NA,NA,41.766,-74.158,379,2026-03-25
3/25/2026,11:00:05,Mohonk,3.696,8.9,67.4,0.59,0.87,101.5,0.05,66,736.5,MHK,9.5,NA,NA,NA,NA,41.766,-74.158,379,2026-03-25
3/25/2026,11:00:31,Mohonk,3.697,8.82,66.7,0.67,0.85,102,0.05,66,736.5,MHK,9.75,NA,NA,NA,NA,41.766,-74.158,379,2026-03-25
3/25/2026,11:01:03,Mohonk,3.703,8.7,65.8,0.68,0.87,102.4,0.05,67,736.6,MHK,10,NA,NA,NA,NA,41.766,-74.158,379,2026-03-25
3/25/2026,11:01:29,Mohonk,3.705,8.59,65,0.52,0.84,103.2,0.05,67,736.5,MHK,10.25,NA,NA,NA,NA,41.766,-74.158,379,2026-03-25
3/25/2026,11:02:03,Mohonk,3.708,8.5,64.4,0.72,0.83,103.3,0.05,67,736.6,MHK,10.5,NA,NA,NA,NA,41.766,-74.158,379,2026-03-25
3/25/2026,11:02:27,Mohonk,3.708,8.45,64,0.57,0.81,103.5,0.05,67,736.5,MHK,10.75,NA,NA,NA,NA,41.766,-74.158,379,2026-03-25
3/25/2026,11:02:53,Mohonk,3.701,8.38,63.4,0.52,0.83,104.1,0.05,68,736.5,MHK,11,NA,NA,NA,NA,41.766,-74.158,379,2026-03-25
3/25/2026,11:03:24,Mohonk,3.692,8.18,61.9,0.5,0.82,104.8,0.05,68,736.5,MHK,11.25,NA,NA,NA,NA,41.766,-74.158,379,2026-03-25
3/25/2026,11:03:53,Mohonk,3.684,8.02,60.7,0.42,0.79,105.2,0.05,68,736.5,MHK,11.5,NA,NA,NA,NA,41.766,-74.158,379,2026-03-25
3/25/2026,11:04:21,Mohonk,3.669,7.83,59.2,0.44,0.78,105.8,0.05,69,736.5,MHK,11.75,NA,NA,NA,NA,41.766,-74.158,379,2026-03-25
3/25/2026,11:04:51,Mohonk,3.656,7.65,57.8,0.32,0.75,106.3,0.05,69,736.6,MHK,12,NA,NA,NA,NA,41.766,-74.158,379,2026-03-25
