Date,Time,Site_Name,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,specificConductivity_uSpcm,salinity_psu,tds_mgpL,barometerAirHandheld_mbars,lakeID,Depth_m,turbidity_Fnu,orp_MV,waterPressure_barA,pH,latitude,longitude,altitude_m,date
6/24/2026,09:45:36,Mohonk,20.806,8.65,96.7,0.1,-0.39,103,0.05,67,727.6,MHK,0,NA,NA,NA,NA,41.766,-74.158,379,2026-06-24
6/24/2026,09:46:30,Mohonk,20.767,8.55,95.4,0.11,-0.38,102.7,0.05,67,727.6,MHK,0.25,NA,NA,NA,NA,41.766,-74.158,379,2026-06-24
6/24/2026,09:46:55,Mohonk,20.757,8.54,95.3,0.13,-0.37,102.7,0.05,67,727.6,MHK,0.5,NA,NA,NA,NA,41.766,-74.158,379,2026-06-24
6/24/2026,09:47:23,Mohonk,20.632,8.53,95,0.14,-0.37,102.7,0.05,67,727.6,MHK,0.75,NA,NA,NA,NA,41.766,-74.158,379,2026-06-24
6/24/2026,09:47:42,Mohonk,20.59,8.52,94.8,0.13,-0.41,102.7,0.05,67,727.7,MHK,1,NA,NA,NA,NA,41.766,-74.158,379,2026-06-24
6/24/2026,09:48:04,Mohonk,20.557,8.52,94.7,0.16,-0.35,102.6,0.05,67,727.7,MHK,1.25,NA,NA,NA,NA,41.766,-74.158,379,2026-06-24
6/24/2026,09:48:30,Mohonk,20.547,8.52,94.7,0.15,-0.4,102.6,0.05,67,727.7,MHK,1.5,NA,NA,NA,NA,41.766,-74.158,379,2026-06-24
6/24/2026,09:48:54,Mohonk,20.538,8.53,94.8,0.14,-0.38,102.6,0.05,67,727.8,MHK,1.75,NA,NA,NA,NA,41.766,-74.158,379,2026-06-24
6/24/2026,09:49:24,Mohonk,20.51,8.55,95,0.13,-0.32,102.6,0.05,67,727.7,MHK,2,NA,NA,NA,NA,41.766,-74.158,379,2026-06-24
6/24/2026,09:49:52,Mohonk,20.49,8.57,95.2,0.13,-0.36,102.6,0.05,67,727.7,MHK,2.25,NA,NA,NA,NA,41.766,-74.158,379,2026-06-24
6/24/2026,09:50:19,Mohonk,20.483,8.58,95.3,0.11,-0.35,102.6,0.05,67,727.7,MHK,2.5,NA,NA,NA,NA,41.766,-74.158,379,2026-06-24
6/24/2026,09:50:56,Mohonk,20.481,8.58,95.2,0.14,-0.35,102.5,0.05,67,727.7,MHK,2.75,NA,NA,NA,NA,41.766,-74.158,379,2026-06-24
6/24/2026,09:51:23,Mohonk,20.481,8.57,95.2,0.15,-0.32,102.6,0.05,67,727.8,MHK,3,NA,NA,NA,NA,41.766,-74.158,379,2026-06-24
6/24/2026,09:51:49,Mohonk,20.462,8.56,95.1,0.15,-0.36,102.6,0.05,67,727.7,MHK,3.25,NA,NA,NA,NA,41.766,-74.158,379,2026-06-24
6/24/2026,09:52:23,Mohonk,20.446,8.56,94.9,0.16,-0.3,102.5,0.05,67,727.7,MHK,3.5,NA,NA,NA,NA,41.766,-74.158,379,2026-06-24
6/24/2026,09:52:47,Mohonk,20.422,8.58,95.2,0.15,-0.34,102.5,0.05,67,727.8,MHK,3.75,NA,NA,NA,NA,41.766,-74.158,379,2026-06-24
6/24/2026,09:53:13,Mohonk,20.349,8.67,96,0.22,-0.29,102.5,0.05,67,727.7,MHK,4,NA,NA,NA,NA,41.766,-74.158,379,2026-06-24
6/24/2026,09:53:38,Mohonk,20.291,8.75,96.8,0.18,-0.31,102.4,0.05,67,727.8,MHK,4.25,NA,NA,NA,NA,41.766,-74.158,379,2026-06-24
6/24/2026,09:54:04,Mohonk,20.05,9.04,99.5,0.19,-0.26,102.5,0.05,67,727.7,MHK,4.5,NA,NA,NA,NA,41.766,-74.158,379,2026-06-24
6/24/2026,09:54:30,Mohonk,18.453,10.36,110.6,0.29,-0.22,103.1,0.05,67,727.6,MHK,4.75,NA,NA,NA,NA,41.766,-74.158,379,2026-06-24
6/24/2026,09:54:46,Mohonk,18.471,10.8,115.2,0.24,-0.22,102.4,0.05,67,727.7,MHK,5,NA,NA,NA,NA,41.766,-74.158,379,2026-06-24
