Date,Time,Site_Name,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,specificConductivity_uSpcm,salinity_psu,tds_mgpL,barometerAirHandheld_mbars,lakeID,Depth_m,turbidity_Fnu,orp_MV,waterPressure_barA,pH,latitude,longitude,altitude_m,date
6/3/2026,10:33:08,Mohonk,16.729,9.61,98.8,0.33,0,99.6,0.05,65,734.5,MHK,3.75,NA,NA,NA,NA,41.766,-74.158,379,2026-06-03
6/3/2026,10:33:36,Mohonk,16.612,9.63,98.9,0.37,0.03,99.6,0.05,65,734.5,MHK,4,NA,NA,NA,NA,41.766,-74.158,379,2026-06-03
6/3/2026,10:34:12,Mohonk,16.405,9.77,99.8,0.38,0.03,99.8,0.05,65,734.5,MHK,4.25,NA,NA,NA,NA,41.766,-74.158,379,2026-06-03
6/3/2026,10:34:38,Mohonk,15.885,10.28,103.9,0.37,0.05,100.1,0.05,65,734.5,MHK,4.5,NA,NA,NA,NA,41.766,-74.158,379,2026-06-03
6/3/2026,10:35:20,Mohonk,14.852,10.86,107.4,0.45,0.13,102,0.05,66,734.5,MHK,4.75,NA,NA,NA,NA,41.766,-74.158,379,2026-06-03
6/3/2026,10:35:58,Mohonk,13.348,11.84,113.3,0.43,0.23,103.5,0.05,67,734.5,MHK,5,NA,NA,NA,NA,41.766,-74.158,379,2026-06-03
6/3/2026,10:36:38,Mohonk,12.884,12.33,116.8,0.42,0.18,102.5,0.05,67,734.5,MHK,5.25,NA,NA,NA,NA,41.766,-74.158,379,2026-06-03
6/3/2026,10:37:27,Mohonk,11.529,13.18,121,0.56,0.31,102.2,0.05,66,734.5,MHK,5.5,NA,NA,NA,NA,41.766,-74.158,379,2026-06-03
6/3/2026,10:38:08,Mohonk,10.769,13.42,121.1,0.52,0.37,102.2,0.05,66,734.5,MHK,5.75,NA,NA,NA,NA,41.766,-74.158,379,2026-06-03
6/3/2026,10:38:34,Mohonk,10.431,13.25,118.7,0.48,0.38,101.8,0.05,66,734.5,MHK,6,NA,NA,NA,NA,41.766,-74.158,379,2026-06-03
6/3/2026,10:39:11,Mohonk,9.879,13.25,117.1,0.6,0.45,101.8,0.05,66,734.5,MHK,6.25,NA,NA,NA,NA,41.766,-74.158,379,2026-06-03
6/3/2026,10:39:38,Mohonk,9.498,13.27,116.2,0.68,0.52,101,0.05,66,734.5,MHK,6.5,NA,NA,NA,NA,41.766,-74.158,379,2026-06-03
6/3/2026,10:40:21,Mohonk,9.069,13.25,114.9,0.78,0.6,101,0.05,66,734.5,MHK,6.75,NA,NA,NA,NA,41.766,-74.158,379,2026-06-03
6/3/2026,10:40:47,Mohonk,8.714,13.14,113,0.94,0.76,100.8,0.05,66,734.5,MHK,7,NA,NA,NA,NA,41.766,-74.158,379,2026-06-03
6/3/2026,10:41:27,Mohonk,8.129,12.97,109.9,0.74,0.67,101.1,0.05,66,734.5,MHK,7.25,NA,NA,NA,NA,41.766,-74.158,379,2026-06-03
6/3/2026,10:42:06,Mohonk,7.614,12.27,102.6,0.84,0.77,101,0.05,66,734.5,MHK,7.5,NA,NA,NA,NA,41.766,-74.158,379,2026-06-03
6/3/2026,10:42:44,Mohonk,7.353,11.7,97.2,0.82,0.79,101.1,0.05,66,734.5,MHK,7.75,NA,NA,NA,NA,41.766,-74.158,379,2026-06-03
6/3/2026,10:43:20,Mohonk,7.171,11.18,92.5,0.76,0.74,101.3,0.05,66,734.5,MHK,8,NA,NA,NA,NA,41.766,-74.158,379,2026-06-03
6/3/2026,10:43:55,Mohonk,6.993,10.7,88.1,0.77,0.75,101.4,0.05,66,734.5,MHK,8.25,NA,NA,NA,NA,41.766,-74.158,379,2026-06-03
6/3/2026,10:44:25,Mohonk,6.769,10.25,83.9,1.07,0.85,101.8,0.05,66,734.5,MHK,8.5,NA,NA,NA,NA,41.766,-74.158,379,2026-06-03
6/3/2026,10:45:00,Mohonk,6.512,9.58,78,1.04,0.82,102.4,0.05,67,734.5,MHK,8.75,NA,NA,NA,NA,41.766,-74.158,379,2026-06-03
6/3/2026,10:45:42,Mohonk,6.257,8.8,71.2,1.92,0.95,103.7,0.05,67,734.5,MHK,9,NA,NA,NA,NA,41.766,-74.158,379,2026-06-03
6/3/2026,10:46:11,Mohonk,6.209,8.4,67.8,2.55,1.09,103.4,0.05,67,734.5,MHK,9.25,NA,NA,NA,NA,41.766,-74.158,379,2026-06-03
6/3/2026,10:46:48,Mohonk,5.988,8,64.3,2.16,1.12,103.3,0.05,67,734.5,MHK,9.5,NA,NA,NA,NA,41.766,-74.158,379,2026-06-03
6/3/2026,10:47:18,Mohonk,5.896,7.64,61.2,2.55,1.27,103.2,0.05,67,734.5,MHK,9.75,NA,NA,NA,NA,41.766,-74.158,379,2026-06-03
6/3/2026,10:47:54,Mohonk,5.74,7.3,58.3,3.48,1.4,103.4,0.05,67,734.5,MHK,10,NA,NA,NA,NA,41.766,-74.158,379,2026-06-03
6/3/2026,10:48:24,Mohonk,5.641,6.78,54,4.31,1.55,103.3,0.05,67,734.5,MHK,10.25,NA,NA,NA,NA,41.766,-74.158,379,2026-06-03
6/3/2026,10:49:04,Mohonk,5.522,5.83,46.2,3.72,1.31,104.6,0.05,68,734.5,MHK,10.5,NA,NA,NA,NA,41.766,-74.158,379,2026-06-03
6/3/2026,10:49:38,Mohonk,5.516,5.18,41.1,2.31,1.19,105,0.05,68,734.5,MHK,10.75,NA,NA,NA,NA,41.766,-74.158,379,2026-06-03
6/3/2026,10:50:36,Mohonk,5.495,4.58,36.4,2.59,1.31,105.3,0.05,68,734.5,MHK,11,NA,NA,NA,NA,41.766,-74.158,379,2026-06-03
6/3/2026,10:51:20,Mohonk,5.496,3.97,31.5,2.12,1.15,106.5,0.05,69,734.5,MHK,11.25,NA,NA,NA,NA,41.766,-74.158,379,2026-06-03
6/3/2026,10:52:09,Mohonk,5.459,3.09,24.5,1.16,0.98,108.5,0.05,70,734.5,MHK,11.5,NA,NA,NA,NA,41.766,-74.158,379,2026-06-03
6/3/2026,10:52:34,Mohonk,5.456,2.71,21.5,7.14,4.4,115.4,0.05,75,734.5,MHK,11.75,NA,NA,NA,NA,41.766,-74.158,379,2026-06-03
