Date,Time,Site_Name,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,specificConductivity_uSpcm,salinity_psu,tds_mgpL,barometerAirHandheld_mbars,lakeID,Depth_m,turbidity_Fnu,orp_MV,waterPressure_barA,pH,latitude,longitude,altitude_m,date
1/28/2026,11:52:41,Mohonk,2.309,10.89,79.4,0.3,0.86,101.9,0.05,66,728.1,MHK,3.5,NA,NA,NA,NA,41.766,-74.158,379,2026-01-28
1/28/2026,11:53:29,Mohonk,2.316,10.85,79.2,0.3,0.87,101.9,0.05,66,728.2,MHK,3.75,NA,NA,NA,NA,41.766,-74.158,379,2026-01-28
1/28/2026,11:53:58,Mohonk,2.321,10.83,79,0.32,0.88,101.9,0.05,66,728.2,MHK,4,NA,NA,NA,NA,41.766,-74.158,379,2026-01-28
1/28/2026,11:54:26,Mohonk,2.33,10.81,78.9,0.28,0.94,102,0.05,66,728.2,MHK,4.25,NA,NA,NA,NA,41.766,-74.158,379,2026-01-28
1/28/2026,11:54:52,Mohonk,2.338,10.79,78.8,0.27,0.86,102,0.05,66,728.1,MHK,4.5,NA,NA,NA,NA,41.766,-74.158,379,2026-01-28
1/28/2026,11:55:19,Mohonk,2.343,10.74,78.4,0.37,0.86,102.3,0.05,66,728.1,MHK,4.75,NA,NA,NA,NA,41.766,-74.158,379,2026-01-28
1/28/2026,11:55:47,Mohonk,2.344,10.7,78.1,0.45,0.94,102.3,0.05,66,728.1,MHK,5,NA,NA,NA,NA,41.766,-74.158,379,2026-01-28
1/28/2026,11:56:17,Mohonk,2.349,10.68,78,0.24,0.91,102.4,0.05,67,728.1,MHK,5.25,NA,NA,NA,NA,41.766,-74.158,379,2026-01-28
1/28/2026,11:56:42,Mohonk,2.355,10.64,77.7,0.51,0.91,102.5,0.05,67,728,MHK,5.5,NA,NA,NA,NA,41.766,-74.158,379,2026-01-28
1/28/2026,11:57:12,Mohonk,2.361,10.56,77.1,0.17,0.82,102.7,0.05,67,728.1,MHK,5.75,NA,NA,NA,NA,41.766,-74.158,379,2026-01-28
1/28/2026,11:57:37,Mohonk,2.371,10.52,76.9,0.26,0.95,102.8,0.05,67,728.1,MHK,6,NA,NA,NA,NA,41.766,-74.158,379,2026-01-28
1/28/2026,11:58:03,Mohonk,2.379,10.49,76.6,0.23,0.81,103,0.05,67,728.1,MHK,6.25,NA,NA,NA,NA,41.766,-74.158,379,2026-01-28
1/28/2026,11:58:35,Mohonk,2.388,10.44,76.3,0.13,0.83,103,0.05,67,728.1,MHK,6.5,NA,NA,NA,NA,41.766,-74.158,379,2026-01-28
1/28/2026,11:59:02,Mohonk,2.402,10.41,76.1,0.4,0.89,103.1,0.05,67,728,MHK,6.75,NA,NA,NA,NA,41.766,-74.158,379,2026-01-28
1/28/2026,11:59:39,Mohonk,2.42,10.38,75.9,0.24,0.82,103.1,0.05,67,728.1,MHK,7,NA,NA,NA,NA,41.766,-74.158,379,2026-01-28
1/28/2026,12:00:06,Mohonk,2.437,10.34,75.7,0.19,0.81,103.3,0.05,67,728,MHK,7.25,NA,NA,NA,NA,41.766,-74.158,379,2026-01-28
1/28/2026,12:00:31,Mohonk,2.448,10.31,75.4,0.14,0.82,103.4,0.05,67,728.1,MHK,7.5,NA,NA,NA,NA,41.766,-74.158,379,2026-01-28
1/28/2026,12:00:56,Mohonk,2.461,10.26,75.1,0.26,0.87,103.6,0.05,67,728,MHK,7.75,NA,NA,NA,NA,41.766,-74.158,379,2026-01-28
1/28/2026,12:01:20,Mohonk,2.467,10.21,74.8,0.34,0.89,103.7,0.05,67,728.1,MHK,8,NA,NA,NA,NA,41.766,-74.158,379,2026-01-28
1/28/2026,12:01:46,Mohonk,2.481,10.15,74.4,0.28,0.85,103.9,0.05,68,728.1,MHK,8.25,NA,NA,NA,NA,41.766,-74.158,379,2026-01-28
1/28/2026,12:02:12,Mohonk,2.486,10.08,73.9,0.2,0.85,104.1,0.05,68,728.1,MHK,8.5,NA,NA,NA,NA,41.766,-74.158,379,2026-01-28
1/28/2026,12:02:37,Mohonk,2.494,10.04,73.6,0.15,0.79,104.2,0.05,68,728,MHK,8.75,NA,NA,NA,NA,41.766,-74.158,379,2026-01-28
1/28/2026,12:03:04,Mohonk,2.513,10,73.3,0.34,0.87,104.4,0.05,68,728,MHK,9,NA,NA,NA,NA,41.766,-74.158,379,2026-01-28
1/28/2026,12:03:32,Mohonk,2.533,9.95,73,0.2,0.85,104.5,0.05,68,728.1,MHK,9.25,NA,NA,NA,NA,41.766,-74.158,379,2026-01-28
1/28/2026,12:03:59,Mohonk,2.554,9.9,72.7,0.25,0.83,104.4,0.05,68,728.1,MHK,9.5,NA,NA,NA,NA,41.766,-74.158,379,2026-01-28
1/28/2026,12:04:28,Mohonk,2.587,9.8,72,0.27,0.84,104.4,0.05,68,728,MHK,9.75,NA,NA,NA,NA,41.766,-74.158,379,2026-01-28
1/28/2026,12:04:59,Mohonk,2.632,9.68,71.3,0.25,0.81,104.3,0.05,68,727.9,MHK,10,NA,NA,NA,NA,41.766,-74.158,379,2026-01-28
1/28/2026,12:05:26,Mohonk,2.674,9.57,70.5,0.49,0.92,103.9,0.05,68,727.9,MHK,10.25,NA,NA,NA,NA,41.766,-74.158,379,2026-01-28
1/28/2026,12:05:52,Mohonk,2.717,9.46,69.8,0.14,0.78,103.6,0.05,67,728,MHK,10.5,NA,NA,NA,NA,41.766,-74.158,379,2026-01-28
1/28/2026,12:06:19,Mohonk,2.756,9.36,69.1,0.37,0.84,103.5,0.05,67,727.9,MHK,10.75,NA,NA,NA,NA,41.766,-74.158,379,2026-01-28
1/28/2026,12:06:45,Mohonk,2.773,9.25,68.3,0.13,0.76,103.6,0.05,67,727.9,MHK,11,NA,NA,NA,NA,41.766,-74.158,379,2026-01-28
1/28/2026,12:07:12,Mohonk,2.808,9.1,67.3,0.89,2.2,104.3,0.05,68,727.9,MHK,11.25,NA,NA,NA,NA,41.766,-74.158,379,2026-01-28
1/28/2026,12:07:44,Mohonk,2.824,8.95,66.2,1.28,2.09,106.9,0.05,69,727.9,MHK,11.5,NA,NA,NA,NA,41.766,-74.158,379,2026-01-28
1/28/2026,12:08:09,Mohonk,2.829,8.9,65.8,2.4,3.79,107.7,0.05,70,727.9,MHK,11.75,NA,NA,NA,NA,41.766,-74.158,379,2026-01-28
