Date,Time,Site_Name,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,specificConductivity_uSpcm,salinity_psu,tds_mgpL,barometerAirHandheld_mbars,lakeID,Depth_m,turbidity_Fnu,orp_MV,waterPressure_barA,pH,latitude,longitude,altitude_m,date
5/11/2026,12:19:43,Mohonk,7.169,12.16,100.7,2.34,1.01,101.5,0.05,66,730.4,MHK,7,NA,NA,NA,NA,41.766,-74.158,379,2026-05-11
5/11/2026,12:20:07,Mohonk,6.899,11.92,97.9,3.15,1.03,101.8,0.05,66,730.4,MHK,7.25,NA,NA,NA,NA,41.766,-74.158,379,2026-05-11
5/11/2026,12:20:32,Mohonk,6.628,11.58,94.6,2.89,1.09,101.3,0.05,66,730.4,MHK,7.5,NA,NA,NA,NA,41.766,-74.158,379,2026-05-11
5/11/2026,12:20:56,Mohonk,6.327,11.05,89.6,1.2,1.04,101.7,0.05,66,730.4,MHK,7.75,NA,NA,NA,NA,41.766,-74.158,379,2026-05-11
5/11/2026,12:21:19,Mohonk,6.232,10.62,85.9,3.05,1.04,101.3,0.05,66,730.5,MHK,8,NA,NA,NA,NA,41.766,-74.158,379,2026-05-11
5/11/2026,12:21:47,Mohonk,6.085,10.24,82.4,1.41,1.13,101.4,0.05,66,730.4,MHK,8.25,NA,NA,NA,NA,41.766,-74.158,379,2026-05-11
5/11/2026,12:22:18,Mohonk,5.881,9.71,77.8,2.14,1.14,101.2,0.05,66,730.5,MHK,8.5,NA,NA,NA,NA,41.766,-74.158,379,2026-05-11
5/11/2026,12:22:42,Mohonk,5.758,9.34,74.6,2.41,1.29,101.4,0.05,66,730.4,MHK,8.75,NA,NA,NA,NA,41.766,-74.158,379,2026-05-11
5/11/2026,12:23:07,Mohonk,5.683,9.02,71.9,3.81,1.45,101.5,0.05,66,730.4,MHK,9,NA,NA,NA,NA,41.766,-74.158,379,2026-05-11
5/11/2026,12:23:35,Mohonk,5.595,8.72,69.4,3.03,1.53,101.7,0.05,66,730.4,MHK,9.25,NA,NA,NA,NA,41.766,-74.158,379,2026-05-11
5/11/2026,12:23:59,Mohonk,5.535,8.47,67.2,4.29,1.69,101.9,0.05,66,730.4,MHK,9.5,NA,NA,NA,NA,41.766,-74.158,379,2026-05-11
5/11/2026,12:24:24,Mohonk,5.491,8.19,65,2.77,1.81,102,0.05,66,730.3,MHK,9.75,NA,NA,NA,NA,41.766,-74.158,379,2026-05-11
5/11/2026,12:24:47,Mohonk,5.452,7.82,61.9,4.37,1.78,103,0.05,67,730.4,MHK,10,NA,NA,NA,NA,41.766,-74.158,379,2026-05-11
5/11/2026,12:25:10,Mohonk,5.347,7.4,58.5,1.44,1.36,103.7,0.05,67,730.4,MHK,10.25,NA,NA,NA,NA,41.766,-74.158,379,2026-05-11
5/11/2026,12:25:34,Mohonk,5.296,7.09,56,2.27,1.62,103.6,0.05,67,730.3,MHK,10.5,NA,NA,NA,NA,41.766,-74.158,379,2026-05-11
5/11/2026,12:26:03,Mohonk,5.227,6.91,54.5,2.24,1.5,103.4,0.05,67,730.4,MHK,10.75,NA,NA,NA,NA,41.766,-74.158,379,2026-05-11
5/11/2026,12:26:34,Mohonk,5.213,6.68,52.6,2.75,1.54,103.8,0.05,67,730.4,MHK,11,NA,NA,NA,NA,41.766,-74.158,379,2026-05-11
5/11/2026,12:26:59,Mohonk,5.197,6.47,51,3.98,1.6,104.1,0.05,68,730.5,MHK,11.25,NA,NA,NA,NA,41.766,-74.158,379,2026-05-11
5/11/2026,12:27:48,Mohonk,5.192,6.26,49.3,2.99,1.57,104.4,0.05,68,730.3,MHK,11.5,NA,NA,NA,NA,41.766,-74.158,379,2026-05-11
5/11/2026,12:28:22,Mohonk,5.189,5.99,47.2,3.63,3.11,105.2,0.05,68,730.4,MHK,11.75,NA,NA,NA,NA,41.766,-74.158,379,2026-05-11
