Date,Time,Site_Name,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,pH,specificConductivity_uSpcm,salinity_psu,tds_mgpL,barometerAirHandheld_mbars,lakeID,Depth_m,turbidity_Fnu,orp_MV,waterPressure_barA,latitude,longitude,altitude_m
10/9/2024,11:19:56,Mohonk,6.271,0.34,2.7,0.36,0.4,NA,105.7,0.05,69,726.2,MHK,12,NA,NA,NA,41.766,-74.158,379
10/9/2024,11:19:28,Mohonk,6.335,0.35,2.8,0.13,0.05,NA,103.1,0.05,67,726.2,MHK,11.75,NA,NA,NA,41.766,-74.158,379
10/9/2024,11:19:03,Mohonk,6.462,0.37,3,0.12,-0.02,NA,101.4,0.05,66,726.1,MHK,11.5,NA,NA,NA,41.766,-74.158,379
10/9/2024,11:18:38,Mohonk,6.527,0.4,3.2,0.15,0.02,NA,100.9,0.05,66,726.2,MHK,11.25,NA,NA,NA,41.766,-74.158,379
10/9/2024,11:18:02,Mohonk,6.71,0.45,3.6,0.08,-0.04,NA,99.8,0.05,65,726.3,MHK,11,NA,NA,NA,41.766,-74.158,379
10/9/2024,11:17:35,Mohonk,6.838,0.52,4.3,0.09,-0.03,NA,97.5,0.05,63,726.2,MHK,10.75,NA,NA,NA,41.766,-74.158,379
10/9/2024,11:16:57,Mohonk,7.18,0.7,5.8,0.11,-0.08,NA,94.6,0.04,62,726.1,MHK,10.5,NA,NA,NA,41.766,-74.158,379
10/9/2024,11:16:22,Mohonk,7.334,1.08,9,0.18,-0.03,NA,94.4,0.04,61,726.3,MHK,10.25,NA,NA,NA,41.766,-74.158,379
10/9/2024,11:15:54,Mohonk,7.618,1.69,14.2,0.47,0.01,NA,94,0.04,61,726.3,MHK,10,NA,NA,NA,41.766,-74.158,379
10/9/2024,11:15:28,Mohonk,7.811,2.22,18.7,0.19,-0.08,NA,93.7,0.04,61,726.2,MHK,9.75,NA,NA,NA,41.766,-74.158,379
10/9/2024,11:15:04,Mohonk,7.963,2.91,24.6,0.36,0.04,NA,93.5,0.04,61,726.3,MHK,9.5,NA,NA,NA,41.766,-74.158,379
10/9/2024,11:14:40,Mohonk,8.248,3.69,31.4,0.32,-0.01,NA,93.5,0.04,61,726.2,MHK,9.25,NA,NA,NA,41.766,-74.158,379
10/9/2024,11:14:15,Mohonk,8.736,4.25,36.5,0.42,0.1,NA,92.8,0.04,60,726.2,MHK,9,NA,NA,NA,41.766,-74.158,379
10/9/2024,11:13:39,Mohonk,9.151,5.1,44.3,0.32,0.04,NA,92.6,0.04,60,726.2,MHK,8.75,NA,NA,NA,41.766,-74.158,379
10/9/2024,11:13:06,Mohonk,9.392,5.64,49.2,0.4,-0.06,NA,92.7,0.04,60,726.3,MHK,8.5,NA,NA,NA,41.766,-74.158,379
10/9/2024,11:12:36,Mohonk,9.91,6.18,54.6,0.29,-0.07,NA,92.5,0.04,60,726.3,MHK,8.25,NA,NA,NA,41.766,-74.158,379
10/9/2024,11:12:06,Mohonk,10.469,6.53,58.5,0.37,-0.18,NA,92.6,0.04,60,726.2,MHK,8,NA,NA,NA,41.766,-74.158,379
10/9/2024,11:11:44,Mohonk,10.96,6.61,59.9,0.38,-0.14,NA,92.4,0.04,60,726.2,MHK,7.75,NA,NA,NA,41.766,-74.158,379
10/9/2024,11:11:03,Mohonk,11.437,6.9,63.2,0.47,-0.1,NA,92.6,0.04,60,726.2,MHK,7.5,NA,NA,NA,41.766,-74.158,379
10/9/2024,11:10:20,Mohonk,12.456,7.44,69.8,0.42,-0.22,NA,92.6,0.04,60,726.2,MHK,7.25,NA,NA,NA,41.766,-74.158,379
10/9/2024,11:09:58,Mohonk,13.007,7.63,72.5,0.5,-0.18,NA,92.6,0.04,60,726.2,MHK,7,NA,NA,NA,41.766,-74.158,379
10/9/2024,11:09:31,Mohonk,13.619,7.77,74.8,0.39,-0.2,NA,92.9,0.04,60,726.3,MHK,6.75,NA,NA,NA,41.766,-74.158,379
