Date,Time,Site_Name,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,specificConductivity_uSpcm,salinity_psu,tds_mgpL,barometerAirHandheld_mbars,lakeID,Depth_m,turbidity_Fnu,orp_MV,waterPressure_barA,latitude,longitude,altitude_m
6/18/2025,10:20:06,Mohonk,19.6,9.08,99.1,0.29,-0.85,72.2,0.03,47,727.4,MHK,0,NA,NA,NA,41.766,-74.158,379
6/18/2025,10:20:30,Mohonk,19.601,9.08,99.1,0.27,-0.84,72.2,0.03,47,727.4,MHK,0.25,NA,NA,NA,41.766,-74.158,379
6/18/2025,10:20:35,Mohonk,19.601,9.08,99.1,0.27,-0.85,72.2,0.03,47,727.4,MHK,0.5,NA,NA,NA,41.766,-74.158,379
6/18/2025,10:20:55,Mohonk,19.602,9.09,99.1,0.4,-0.81,72.2,0.03,47,727.4,MHK,0.75,NA,NA,NA,41.766,-74.158,379
6/18/2025,10:21:16,Mohonk,19.601,9.08,99.1,0.29,-0.84,72.2,0.03,47,727.3,MHK,1,NA,NA,NA,41.766,-74.158,379
6/18/2025,10:21:39,Mohonk,19.6,9.09,99.1,0.27,-0.83,72.2,0.03,47,727.4,MHK,1.25,NA,NA,NA,41.766,-74.158,379
6/18/2025,10:22:06,Mohonk,19.6,9.09,99.2,0.36,-0.81,72.2,0.03,47,727.4,MHK,1.5,NA,NA,NA,41.766,-74.158,379
6/18/2025,10:22:31,Mohonk,19.598,9.09,99.2,0.31,-0.81,72.3,0.03,47,727.3,MHK,1.75,NA,NA,NA,41.766,-74.158,379
6/18/2025,10:23:05,Mohonk,19.599,9.08,99.1,0.33,-0.82,72.3,0.03,47,727.4,MHK,2,NA,NA,NA,41.766,-74.158,379
6/18/2025,10:23:27,Mohonk,19.597,9.08,99.1,0.28,-0.83,72.3,0.03,47,727.3,MHK,2.25,NA,NA,NA,41.766,-74.158,379
6/18/2025,10:23:50,Mohonk,19.592,9.08,99.1,0.27,-0.83,72.3,0.03,47,727.3,MHK,2.5,NA,NA,NA,41.766,-74.158,379
6/18/2025,10:24:16,Mohonk,19.568,9.04,98.6,0.33,-0.82,72.4,0.03,47,727.4,MHK,2.75,NA,NA,NA,41.766,-74.158,379
6/18/2025,10:24:40,Mohonk,19.522,8.97,97.7,0.26,-0.84,72.6,0.03,47,727.4,MHK,3,NA,NA,NA,41.766,-74.158,379
6/18/2025,10:25:06,Mohonk,18.764,9.01,96.7,0.48,-0.73,74.4,0.03,48,727.3,MHK,3.25,NA,NA,NA,41.766,-74.158,379
6/18/2025,10:25:25,Mohonk,17.218,9.96,103.6,0.86,-0.65,75.5,0.03,49,727.3,MHK,3.5,NA,NA,NA,41.766,-74.158,379
6/18/2025,10:26:01,Mohonk,16.272,10.64,108.4,1.02,-0.48,75.3,0.03,49,727.4,MHK,3.75,NA,NA,NA,41.766,-74.158,379
6/18/2025,10:26:28,Mohonk,15.452,10.82,108.4,1.1,-0.45,76,0.04,49,727.3,MHK,4,NA,NA,NA,41.766,-74.158,379
6/18/2025,10:26:54,Mohonk,14.647,11.12,109.4,0.58,-0.37,76.6,0.04,50,727.3,MHK,4.25,NA,NA,NA,41.766,-74.158,379
6/18/2025,10:27:18,Mohonk,14.273,11.25,109.9,0.92,-0.33,77,0.04,50,727.3,MHK,4.5,NA,NA,NA,41.766,-74.158,379
6/18/2025,10:27:40,Mohonk,13.502,11.75,112.8,1.35,-0.3,78.1,0.04,51,727.3,MHK,4.75,NA,NA,NA,41.766,-74.158,379
6/18/2025,10:28:08,Mohonk,12.814,12.17,115,1.41,-0.15,78.7,0.04,51,727.3,MHK,5,NA,NA,NA,41.766,-74.158,379
6/18/2025,10:28:34,Mohonk,12.072,12.49,116.1,2.33,-0.14,79.4,0.04,52,727.4,MHK,5.25,NA,NA,NA,41.766,-74.158,379
6/18/2025,10:28:57,Mohonk,11.202,12.83,117,3.98,0.23,80,0.04,52,727.4,MHK,5.5,NA,NA,NA,41.766,-74.158,379
6/18/2025,10:29:21,Mohonk,10.553,13.08,117.4,3.83,0.51,80.2,0.04,52,727.4,MHK,5.75,NA,NA,NA,41.766,-74.158,379
6/18/2025,10:29:43,Mohonk,9.835,13.16,116.1,1.7,0.59,80.2,0.04,52,727.3,MHK,6,NA,NA,NA,41.766,-74.158,379
6/18/2025,10:30:04,Mohonk,9.292,13.07,113.9,2.82,0.41,80.3,0.04,52,727.4,MHK,6.25,NA,NA,NA,41.766,-74.158,379
6/18/2025,10:30:25,Mohonk,8.762,12.6,108.4,4.06,0.27,80.5,0.04,52,727.4,MHK,6.5,NA,NA,NA,41.766,-74.158,379
6/18/2025,10:30:48,Mohonk,8.487,11.95,102.1,1.22,0.24,80.4,0.04,52,727.4,MHK,6.75,NA,NA,NA,41.766,-74.158,379
