Date,Time,Site_Name,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,specificConductivity_uSpcm,salinity_psu,tds_mgpL,barometerAirHandheld_mbars,lakeID,Depth_m,turbidity_Fnu,orp_MV,waterPressure_barA,latitude,longitude,altitude_m
9/17/2025,13:19:43,Mohonk,6.4,0.43,3.5,1.34,3.44,98.6,0.05,64,731.5,MHK,12,NA,NA,NA,41.766,-74.158,379
9/17/2025,13:19:18,Mohonk,6.417,0.45,3.6,0.48,0.27,90.1,0.04,59,731.5,MHK,11.75,NA,NA,NA,41.766,-74.158,379
9/17/2025,13:18:51,Mohonk,6.458,0.48,3.9,0.11,-0.54,88.8,0.04,58,731.5,MHK,11.5,NA,NA,NA,41.766,-74.158,379
9/17/2025,13:18:26,Mohonk,6.526,0.5,4.1,0.08,-0.58,87.9,0.04,57,731.5,MHK,11.25,NA,NA,NA,41.766,-74.158,379
9/17/2025,13:17:57,Mohonk,6.583,0.55,4.5,0.09,-0.57,87.3,0.04,57,731.5,MHK,11,NA,NA,NA,41.766,-74.158,379
9/17/2025,13:17:31,Mohonk,6.643,0.61,5,0.11,-0.57,86.7,0.04,56,731.5,MHK,10.75,NA,NA,NA,41.766,-74.158,379
9/17/2025,13:16:57,Mohonk,6.765,0.76,6.3,0.09,-0.55,85.4,0.04,55,731.5,MHK,10.5,NA,NA,NA,41.766,-74.158,379
9/17/2025,13:16:27,Mohonk,6.921,1.06,8.7,0.17,-0.52,84.8,0.04,55,731.5,MHK,10.25,NA,NA,NA,41.766,-74.158,379
9/17/2025,13:16:04,Mohonk,6.996,1.47,12.1,0.12,-0.53,84.7,0.04,55,731.5,MHK,10,NA,NA,NA,41.766,-74.158,379
9/17/2025,13:15:39,Mohonk,7.232,2.11,17.5,0.37,-0.38,84.2,0.04,55,731.5,MHK,9.75,NA,NA,NA,41.766,-74.158,379
9/17/2025,13:15:10,Mohonk,7.392,3.21,26.7,0.47,-0.43,83.3,0.04,54,731.6,MHK,9.5,NA,NA,NA,41.766,-74.158,379
9/17/2025,13:14:43,Mohonk,7.618,4.21,35.2,0.52,-0.43,82.4,0.04,54,731.5,MHK,9.25,NA,NA,NA,41.766,-74.158,379
9/17/2025,13:14:18,Mohonk,7.807,4.77,40.1,0.46,-0.45,82.3,0.04,53,731.5,MHK,9,NA,NA,NA,41.766,-74.158,379
9/17/2025,13:13:44,Mohonk,7.965,5.68,47.9,0.58,-0.42,82.1,0.04,53,731.5,MHK,8.75,NA,NA,NA,41.766,-74.158,379
9/17/2025,13:13:16,Mohonk,8.297,6.79,57.8,0.35,-0.51,81.5,0.04,53,731.6,MHK,8.5,NA,NA,NA,41.766,-74.158,379
9/17/2025,13:12:50,Mohonk,8.633,7.69,66,0.53,-0.48,81.2,0.04,53,731.6,MHK,8.25,NA,NA,NA,41.766,-74.158,379
9/17/2025,13:12:27,Mohonk,8.988,8.4,72.6,0.41,-0.53,81,0.04,53,731.6,MHK,8,NA,NA,NA,41.766,-74.158,379
9/17/2025,13:11:58,Mohonk,9.664,9.25,81.4,0.35,-0.61,80.8,0.04,53,731.7,MHK,7.75,NA,NA,NA,41.766,-74.158,379
9/17/2025,13:11:29,Mohonk,10.264,9.87,88,0.22,-0.43,80.4,0.04,52,731.6,MHK,7.5,NA,NA,NA,41.766,-74.158,379
9/17/2025,13:10:56,Mohonk,10.854,10.53,95.2,0.28,-0.71,80.4,0.04,52,731.7,MHK,7.25,NA,NA,NA,41.766,-74.158,379
9/17/2025,13:10:25,Mohonk,11.585,10.84,99.6,0.58,-0.51,80.2,0.04,52,731.6,MHK,7,NA,NA,NA,41.766,-74.158,379
9/17/2025,13:10:00,Mohonk,11.732,11,101.5,0.56,-0.58,80.4,0.04,52,731.8,MHK,6.75,NA,NA,NA,41.766,-74.158,379
9/17/2025,13:09:26,Mohonk,12.853,11.23,106.3,0.23,-0.78,80.4,0.04,52,731.7,MHK,6.5,NA,NA,NA,41.766,-74.158,379
9/17/2025,13:08:56,Mohonk,13.736,11.29,108.9,0.36,-0.67,80.1,0.04,52,731.7,MHK,6.25,NA,NA,NA,41.766,-74.158,379
9/17/2025,13:08:30,Mohonk,14.432,11.34,111.1,0.19,-0.87,80.3,0.04,52,731.8,MHK,6,NA,NA,NA,41.766,-74.158,379
