Date,Time,Site_Name,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,pH,specificConductivity_uSpcm,salinity_psu,tds_mgpL,barometerAirHandheld_mbars,lakeID,Depth_m,turbidity_Fnu,orp_MV,waterPressure_barA,latitude,longitude,altitude_m
4/9/2025,09:28:39,Mohonk,5.437,11.11,88,0.97,-0.2,NA,95.3,0.04,62,733.1,MHK,13,NA,NA,NA,41.766,-74.158,379
4/9/2025,09:28:14,Mohonk,5.485,11.4,90.4,0.76,-0.21,NA,95.2,0.04,62,733,MHK,12.75,NA,NA,NA,41.766,-74.158,379
4/9/2025,09:27:46,Mohonk,5.72,11.65,92.9,0.94,-0.22,NA,94.8,0.04,62,733,MHK,12.5,NA,NA,NA,41.766,-74.158,379
4/9/2025,09:27:14,Mohonk,5.781,11.74,93.8,0.94,-0.26,NA,94.7,0.04,62,733,MHK,12.25,NA,NA,NA,41.766,-74.158,379
4/9/2025,09:26:45,Mohonk,5.84,11.83,94.6,0.9,-0.26,NA,94.6,0.04,61,733,MHK,12,NA,NA,NA,41.766,-74.158,379
4/9/2025,09:26:19,Mohonk,5.885,11.86,95,0.98,-0.18,NA,94.5,0.04,61,733,MHK,11.75,NA,NA,NA,41.766,-74.158,379
4/9/2025,09:25:53,Mohonk,5.892,11.88,95.2,1.03,-0.19,NA,94.5,0.04,61,733,MHK,11.5,NA,NA,NA,41.766,-74.158,379
4/9/2025,09:25:25,Mohonk,5.916,11.89,95.4,0.99,-0.2,NA,94.3,0.04,61,733,MHK,11.25,NA,NA,NA,41.766,-74.158,379
4/9/2025,09:24:54,Mohonk,5.925,11.9,95.4,0.98,-0.18,NA,94.4,0.04,61,733,MHK,11,NA,NA,NA,41.766,-74.158,379
4/9/2025,09:24:29,Mohonk,5.928,11.9,95.5,1.23,-0.16,NA,94.2,0.04,61,732.9,MHK,10.75,NA,NA,NA,41.766,-74.158,379
4/9/2025,09:24:00,Mohonk,5.928,11.91,95.5,1.54,-0.12,NA,94.2,0.04,61,733,MHK,10.5,NA,NA,NA,41.766,-74.158,379
4/9/2025,09:23:25,Mohonk,5.927,11.91,95.5,1.15,-0.11,NA,94.2,0.04,61,733,MHK,10.25,NA,NA,NA,41.766,-74.158,379
4/9/2025,09:22:42,Mohonk,5.924,11.91,95.5,0.86,-0.22,NA,94.2,0.04,61,733,MHK,10,NA,NA,NA,41.766,-74.158,379
4/9/2025,09:22:13,Mohonk,5.924,11.91,95.5,0.97,-0.27,NA,94.2,0.04,61,733,MHK,9.75,NA,NA,NA,41.766,-74.158,379
4/9/2025,09:21:45,Mohonk,5.927,11.92,95.6,1.13,-0.21,NA,94.2,0.04,61,732.8,MHK,9.5,NA,NA,NA,41.766,-74.158,379
4/9/2025,09:21:15,Mohonk,5.931,11.92,95.6,0.93,-0.26,NA,94.1,0.04,61,733,MHK,9.25,NA,NA,NA,41.766,-74.158,379
4/9/2025,09:20:50,Mohonk,5.93,11.92,95.6,1.06,-0.22,NA,94.1,0.04,61,733,MHK,9,NA,NA,NA,41.766,-74.158,379
4/9/2025,09:20:25,Mohonk,5.931,11.93,95.7,0.98,-0.25,NA,94.1,0.04,61,732.9,MHK,8.75,NA,NA,NA,41.766,-74.158,379
4/9/2025,09:19:58,Mohonk,5.936,11.93,95.7,0.9,-0.28,NA,94,0.04,61,733,MHK,8.5,NA,NA,NA,41.766,-74.158,379
4/9/2025,09:19:29,Mohonk,5.937,11.93,95.7,1.06,-0.27,NA,94,0.04,61,732.9,MHK,8.25,NA,NA,NA,41.766,-74.158,379
4/9/2025,09:19:01,Mohonk,5.943,11.94,95.8,0.98,-0.2,NA,93.9,0.04,61,732.9,MHK,8,NA,NA,NA,41.766,-74.158,379
4/9/2025,09:18:31,Mohonk,5.948,11.94,95.8,1.02,-0.24,NA,93.9,0.04,61,733,MHK,7.75,NA,NA,NA,41.766,-74.158,379
4/9/2025,09:18:02,Mohonk,5.949,11.95,95.9,0.8,-0.32,NA,93.8,0.04,61,733,MHK,7.5,NA,NA,NA,41.766,-74.158,379
4/9/2025,09:17:34,Mohonk,5.951,11.95,95.9,0.92,-0.26,NA,93.8,0.04,61,733,MHK,7.25,NA,NA,NA,41.766,-74.158,379
4/9/2025,09:17:08,Mohonk,5.954,11.96,96,0.8,-0.29,NA,93.7,0.04,61,733,MHK,7,NA,NA,NA,41.766,-74.158,379
4/9/2025,09:16:38,Mohonk,5.954,11.96,96,0.79,-0.28,NA,93.6,0.04,61,733,MHK,6.75,NA,NA,NA,41.766,-74.158,379
4/9/2025,09:16:14,Mohonk,5.952,11.97,96.1,0.84,-0.26,NA,93.7,0.04,61,733,MHK,6.5,NA,NA,NA,41.766,-74.158,379
4/9/2025,09:15:44,Mohonk,5.962,11.98,96.1,0.71,-0.31,NA,93.6,0.04,61,733,MHK,6.25,NA,NA,NA,41.766,-74.158,379
4/9/2025,09:15:15,Mohonk,5.966,11.98,96.2,0.7,-0.34,NA,93.5,0.04,61,733,MHK,6,NA,NA,NA,41.766,-74.158,379
4/9/2025,09:14:49,Mohonk,5.969,11.99,96.3,0.74,-0.29,NA,93.5,0.04,61,732.9,MHK,5.75,NA,NA,NA,41.766,-74.158,379
4/9/2025,09:14:20,Mohonk,5.962,12,96.3,0.75,-0.32,NA,93.5,0.04,61,733,MHK,5.5,NA,NA,NA,41.766,-74.158,379
4/9/2025,09:13:55,Mohonk,5.967,12,96.4,0.78,-0.34,NA,93.3,0.04,61,732.9,MHK,5.25,NA,NA,NA,41.766,-74.158,379
4/9/2025,09:13:32,Mohonk,5.961,12.01,96.4,0.78,-0.32,NA,93.3,0.04,61,732.9,MHK,5,NA,NA,NA,41.766,-74.158,379
4/9/2025,09:13:04,Mohonk,5.958,12.02,96.5,0.88,-0.27,NA,93.3,0.04,61,733,MHK,4.75,NA,NA,NA,41.766,-74.158,379
4/9/2025,09:12:21,Mohonk,5.958,12.04,96.6,0.78,-0.29,NA,93.2,0.04,61,732.9,MHK,4.5,NA,NA,NA,41.766,-74.158,379
4/9/2025,09:11:57,Mohonk,5.964,12.05,96.7,0.89,-0.28,NA,93.1,0.04,61,732.9,MHK,4.25,NA,NA,NA,41.766,-74.158,379
4/9/2025,09:11:35,Mohonk,5.963,12.06,96.8,0.75,-0.32,NA,93.1,0.04,61,733,MHK,4,NA,NA,NA,41.766,-74.158,379
4/9/2025,09:10:59,Mohonk,5.968,12.08,97,0.68,-0.31,NA,93,0.04,60,733,MHK,3.75,NA,NA,NA,41.766,-74.158,379
4/9/2025,09:10:29,Mohonk,5.969,12.09,97.1,0.76,-0.28,NA,93,0.04,60,733,MHK,3.5,NA,NA,NA,41.766,-74.158,379
4/9/2025,09:09:54,Mohonk,5.975,12.1,97.2,0.71,-0.31,NA,92.9,0.04,60,732.9,MHK,3.25,NA,NA,NA,41.766,-74.158,379
4/9/2025,09:09:34,Mohonk,5.974,12.11,97.2,0.81,-0.31,NA,92.9,0.04,60,733,MHK,3,NA,NA,NA,41.766,-74.158,379
4/9/2025,09:09:03,Mohonk,5.979,12.13,97.4,0.83,-0.31,NA,92.7,0.04,60,732.9,MHK,2.75,NA,NA,NA,41.766,-74.158,379
4/9/2025,09:08:37,Mohonk,6.006,12.14,97.6,0.64,-0.33,NA,92.7,0.04,60,733,MHK,2.5,NA,NA,NA,41.766,-74.158,379
4/9/2025,09:08:12,Mohonk,6.016,12.15,97.7,0.53,-0.37,NA,92.7,0.04,60,733,MHK,2.25,NA,NA,NA,41.766,-74.158,379
4/9/2025,09:07:47,Mohonk,6.033,12.17,97.9,0.46,-0.39,NA,92.6,0.04,60,733,MHK,2,NA,NA,NA,41.766,-74.158,379
4/9/2025,09:07:20,Mohonk,6.024,12.19,98,0.56,-0.37,NA,92.6,0.04,60,732.9,MHK,1.75,NA,NA,NA,41.766,-74.158,379
4/9/2025,09:06:57,Mohonk,6.035,12.21,98.2,0.5,-0.38,NA,92.4,0.04,60,732.9,MHK,1.5,NA,NA,NA,41.766,-74.158,379
4/9/2025,09:06:29,Mohonk,6.033,12.22,98.3,0.52,-0.43,NA,92.4,0.04,60,733,MHK,1.25,NA,NA,NA,41.766,-74.158,379
4/9/2025,09:05:58,Mohonk,6.064,12.23,98.4,0.39,-0.46,NA,92.3,0.04,60,732.9,MHK,1,NA,NA,NA,41.766,-74.158,379
4/9/2025,09:05:29,Mohonk,6.059,12.21,98.3,0.36,-0.52,NA,92.2,0.04,60,732.8,MHK,0.75,NA,NA,NA,41.766,-74.158,379
4/9/2025,09:05:17,Mohonk,6.056,12.2,98.1,0.38,-0.53,NA,92.2,0.04,60,732.8,MHK,0.5,NA,NA,NA,41.766,-74.158,379
4/9/2025,09:04:49,Mohonk,6.062,12.1,97.4,0.61,-0.47,NA,92.5,0.04,60,732.9,MHK,0.25,NA,NA,NA,41.766,-74.158,379
4/9/2025,09:04:24,Mohonk,6.081,11.86,95.5,0.36,-0.67,NA,93.4,0.04,61,732.8,MHK,0,NA,NA,NA,41.766,-74.158,379
