Date,Time,Site_Name,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,specificConductivity_uSpcm,salinity_psu,tds_mgpL,barometerAirHandheld_mbars,lakeID,Depth_m,turbidity_Fnu,orp_MV,waterPressure_barA,latitude,longitude,altitude_m
6/11/2025,13:49:10,Mohonk,21.586,9.21,104.5,0.22,-0.9,73.4,0.03,48,729.6,MHK,0,NA,NA,NA,41.766,-74.158,379
6/11/2025,13:49:30,Mohonk,21.584,9.27,105.2,0.26,-0.89,73.3,0.03,48,729.5,MHK,0.25,NA,NA,NA,41.766,-74.158,379
6/11/2025,13:49:55,Mohonk,21.532,9.32,105.7,0.23,-0.86,73.3,0.03,48,729.6,MHK,0.5,NA,NA,NA,41.766,-74.158,379
6/11/2025,13:50:21,Mohonk,21.478,9.38,106.2,0.22,-0.87,73.2,0.03,48,729.6,MHK,0.75,NA,NA,NA,41.766,-74.158,379
6/11/2025,13:50:44,Mohonk,21.471,9.41,106.5,0.26,-0.83,73.2,0.03,48,729.6,MHK,1,NA,NA,NA,41.766,-74.158,379
6/11/2025,13:51:11,Mohonk,21.423,9.44,106.8,0.28,-0.85,73.2,0.03,48,729.6,MHK,1.25,NA,NA,NA,41.766,-74.158,379
6/11/2025,13:51:38,Mohonk,21.259,9.43,106.3,0.42,-0.84,73.3,0.03,48,729.6,MHK,1.5,NA,NA,NA,41.766,-74.158,379
6/11/2025,13:52:01,Mohonk,20.611,9.37,104.4,0.58,-0.78,74.1,0.03,48,729.6,MHK,1.75,NA,NA,NA,41.766,-74.158,379
6/11/2025,13:52:21,Mohonk,19.516,9.75,106.2,1.56,-0.54,74,0.03,48,729.7,MHK,2,NA,NA,NA,41.766,-74.158,379
6/11/2025,13:52:43,Mohonk,18.639,10.37,111,4.65,-0.28,74.2,0.03,48,729.7,MHK,2.25,NA,NA,NA,41.766,-74.158,379
6/11/2025,13:53:04,Mohonk,17.171,10.67,110.9,3.28,-0.09,74.7,0.03,49,729.7,MHK,2.5,NA,NA,NA,41.766,-74.158,379
6/11/2025,13:53:36,Mohonk,16.559,10.89,111.6,1.52,-0.1,74.5,0.03,48,729.6,MHK,2.75,NA,NA,NA,41.766,-74.158,379
6/11/2025,13:53:57,Mohonk,16.166,10.95,111.4,0.78,-0.32,74.5,0.03,48,729.6,MHK,3,NA,NA,NA,41.766,-74.158,379
6/11/2025,13:54:24,Mohonk,15.347,11.11,111,0.95,-0.23,75.3,0.03,49,729.7,MHK,3.25,NA,NA,NA,41.766,-74.158,379
6/11/2025,13:54:55,Mohonk,15.288,11.17,111.4,1.17,-0.33,75.1,0.03,49,729.5,MHK,3.5,NA,NA,NA,41.766,-74.158,379
6/11/2025,13:55:17,Mohonk,14.794,11.17,110.3,1.06,-0.37,75.8,0.03,49,729.5,MHK,3.75,NA,NA,NA,41.766,-74.158,379
6/11/2025,13:55:42,Mohonk,14.304,11.31,110.5,1.55,-0.2,76.3,0.04,50,729.7,MHK,4,NA,NA,NA,41.766,-74.158,379
6/11/2025,13:56:06,Mohonk,13.843,11.53,111.6,1.2,-0.35,76.8,0.04,50,729.6,MHK,4.25,NA,NA,NA,41.766,-74.158,379
6/11/2025,13:56:31,Mohonk,13.254,11.84,113,0.68,-0.33,77.6,0.04,50,729.5,MHK,4.5,NA,NA,NA,41.766,-74.158,379
6/11/2025,13:56:53,Mohonk,12.647,12.16,114.5,2.11,-0.28,78.5,0.04,51,729.6,MHK,4.75,NA,NA,NA,41.766,-74.158,379
6/11/2025,13:57:21,Mohonk,12.298,12.34,115.3,1.1,-0.04,79.1,0.04,51,729.5,MHK,5,NA,NA,NA,41.766,-74.158,379
6/11/2025,13:57:53,Mohonk,11.666,12.69,116.9,1.06,-0.19,79.8,0.04,52,729.7,MHK,5.25,NA,NA,NA,41.766,-74.158,379
6/11/2025,13:58:24,Mohonk,10.979,12.88,116.8,8.31,0.16,80.5,0.04,52,729.7,MHK,5.5,NA,NA,NA,41.766,-74.158,379
6/11/2025,13:58:50,Mohonk,9.798,12.72,112.2,1.77,0.26,81.6,0.04,53,729.7,MHK,5.75,NA,NA,NA,41.766,-74.158,379
6/11/2025,13:59:16,Mohonk,9.278,12.64,110.1,3.65,0.59,80.7,0.04,52,729.6,MHK,6,NA,NA,NA,41.766,-74.158,379
6/11/2025,13:59:50,Mohonk,8.86,12.49,107.7,2.47,-0.01,80.3,0.04,52,729.7,MHK,6.25,NA,NA,NA,41.766,-74.158,379
