Date,Time,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,pH,specificConductivity_uSpcm,salinity_psu,tds_mgpL,barometerAirHandheld_mbars,lakeID,Depth_m,turbidity_Fnu,orp_MV,waterPressure_barA,latitude,longitude,altitude_m
8/28/2024,11:24:32,6.142,0.44,3.5,0.65,0.39,6.47,101.9,0.05,66,728.7,MHK,0,NA,NA,NA,41.766,−74.158,379
8/28/2024,11:24:09,6.177,0.51,4.1,0.05,0.01,6.46,100.8,0.05,66,728.6,MHK,0.25,NA,NA,NA,41.766,−74.158,379
8/28/2024,11:23:40,6.237,0.69,5.5,0.09,0.03,6.46,98.1,0.05,64,728.5,MHK,0.5,NA,NA,NA,41.766,−74.158,379
8/28/2024,11:23:15,6.284,0.97,7.9,0.07,0.01,6.47,96.4,0.05,63,728.7,MHK,0.75,NA,NA,NA,41.766,−74.158,379
8/28/2024,11:22:43,6.448,1.53,12.4,0.2,0.02,6.49,95.8,0.04,62,728.6,MHK,1,NA,NA,NA,41.766,−74.158,379
8/28/2024,11:22:18,6.672,2.02,16.5,0.33,0.04,6.5,95.1,0.04,62,728.6,MHK,1.25,NA,NA,NA,41.766,−74.158,379
8/28/2024,11:21:48,6.722,2.56,21,0.11,-0.03,6.52,94.9,0.04,62,728.5,MHK,1.5,NA,NA,NA,41.766,−74.158,379
8/28/2024,11:21:18,6.857,3.13,25.7,0.18,-0.01,6.54,94.5,0.04,61,728.5,MHK,1.75,NA,NA,NA,41.766,−74.158,379
8/28/2024,11:20:26,7.115,4.39,36.3,0.18,-0.01,6.6,93.9,0.04,61,728.5,MHK,2,NA,NA,NA,41.766,−74.158,379
8/28/2024,11:20:03,7.454,5.09,42.4,0.27,0.01,6.63,93.4,0.04,61,728.5,MHK,2.25,NA,NA,NA,41.766,−74.158,379
8/28/2024,11:19:36,7.615,5.91,49.4,0.21,0.5,6.67,93.1,0.04,61,728.6,MHK,2.5,NA,NA,NA,41.766,−74.158,379
8/28/2024,11:19:17,7.794,6.56,55.1,0.29,0.01,6.7,92.8,0.04,60,728.6,MHK,2.75,NA,NA,NA,41.766,−74.158,379
8/28/2024,11:18:57,8.118,7.18,60.8,0.62,0.29,6.74,92.4,0.04,60,728.6,MHK,3,NA,NA,NA,41.766,−74.158,379
8/28/2024,11:18:33,8.389,7.63,65.1,0.67,0.29,6.78,92.3,0.04,60,728.6,MHK,3.25,NA,NA,NA,41.766,−74.158,379
8/28/2024,11:18:01,8.795,8.24,71,0.46,0.01,6.82,92.4,0.04,60,728.6,MHK,3.5,NA,NA,NA,41.766,−74.158,379
8/28/2024,11:17:36,9.385,8.72,76.1,0.86,0.09,6.86,91.8,0.04,60,728.5,MHK,3.75,NA,NA,NA,41.766,−74.158,379
8/28/2024,11:17:06,9.771,9.31,82.1,0.6,0.04,6.92,91.6,0.04,60,728.6,MHK,4,NA,NA,NA,41.766,−74.158,379
8/28/2024,11:16:40,10.149,9.68,86.1,0.62,-0.02,6.96,92,0.04,60,728.6,MHK,4.25,NA,NA,NA,41.766,−74.158,379
8/28/2024,11:16:16,10.595,9.95,89.4,0.66,-0.01,6.99,92.3,0.04,60,728.6,MHK,4.5,NA,NA,NA,41.766,−74.158,379
8/28/2024,11:15:49,11.664,10.22,94.3,0.87,0.03,7.03,92.4,0.04,60,728.6,MHK,4.75,NA,NA,NA,41.766,−74.158,379
8/28/2024,11:15:23,12.737,10.3,97.2,0.76,-0.04,7.06,91.9,0.04,60,728.6,MHK,5,NA,NA,NA,41.766,−74.158,379
8/28/2024,11:15:01,13.715,10.37,100.1,0.8,0.01,7.09,92,0.04,60,728.7,MHK,5.25,NA,NA,NA,41.766,−74.158,379
8/28/2024,11:14:36,14.598,10.5,103.3,1.01,-0.06,7.13,91.7,0.04,60,728.6,MHK,5.5,NA,NA,NA,41.766,−74.158,379
8/28/2024,11:14:12,14.929,10.63,105.3,1.07,-0.05,7.18,92.7,0.04,60,728.5,MHK,5.75,NA,NA,NA,41.766,−74.158,379
8/28/2024,11:13:41,16.554,10.52,107.9,0.91,-0.1,7.25,92.7,0.04,60,728.5,MHK,6,NA,NA,NA,41.766,−74.158,379
8/28/2024,11:13:18,17.183,10.37,107.8,0.93,-0.11,7.34,93.7,0.04,61,728.5,MHK,6.25,NA,NA,NA,41.766,−74.158,379
8/28/2024,11:12:55,18.448,10.16,108.4,1.03,-0.11,7.44,92.7,0.04,60,728.5,MHK,6.5,NA,NA,NA,41.766,−74.158,379
8/28/2024,11:12:33,19.066,9.98,107.7,1.21,-0.05,7.57,92.6,0.04,60,728.5,MHK,6.75,NA,NA,NA,41.766,−74.158,379
8/28/2024,11:11:59,20.286,9.43,104.4,1.33,-0.04,7.84,91.1,0.04,59,728.6,MHK,7,NA,NA,NA,41.766,−74.158,379
8/28/2024,11:11:40,20.957,9.43,105.8,1.36,-0.06,8.07,90.3,0.04,59,728.5,MHK,7.25,NA,NA,NA,41.766,−74.158,379
8/28/2024,11:11:14,21.421,9.44,106.8,1.31,-0.12,8.16,90.1,0.04,59,728.5,MHK,7.5,NA,NA,NA,41.766,−74.158,379
8/28/2024,11:10:55,21.691,9.62,109.4,1.14,-0.23,8.33,90,0.04,59,728.5,MHK,7.75,NA,NA,NA,41.766,−74.158,379
8/28/2024,11:10:32,22.038,9.8,112.2,0.91,-0.29,8.65,90.2,0.04,59,728.5,MHK,8,NA,NA,NA,41.766,−74.158,379
8/28/2024,11:10:10,22.246,9.73,111.9,0.96,-0.24,8.48,90.3,0.04,59,728.5,MHK,8.25,NA,NA,NA,41.766,−74.158,379
8/28/2024,11:09:43,22.466,9.8,113.1,0.78,-0.37,8.5,90.2,0.04,59,728.6,MHK,8.5,NA,NA,NA,41.766,−74.158,379
8/28/2024,11:09:22,22.694,9.93,115.1,0.77,-0.37,8.73,90.4,0.04,59,728.5,MHK,8.75,NA,NA,NA,41.766,−74.158,379
8/28/2024,11:08:36,22.775,10.02,116.3,0.84,-0.34,8.79,90.5,0.04,59,728.6,MHK,9,NA,NA,NA,41.766,−74.158,379
8/28/2024,11:08:16,22.789,9.9,114.9,0.85,-0.32,8.79,90.5,0.04,59,728.6,MHK,9.25,NA,NA,NA,41.766,−74.158,379
8/28/2024,11:07:56,22.947,9.79,114,0.66,-0.38,8.63,90.4,0.04,59,728.6,MHK,9.5,NA,NA,NA,41.766,−74.158,379
8/28/2024,11:07:37,23.078,9.61,112.2,0.63,-0.4,8.62,90.4,0.04,59,728.5,MHK,9.75,NA,NA,NA,41.766,−74.158,379
8/28/2024,11:07:16,23.206,9.4,110.1,0.5,-0.45,8.31,90.4,0.04,59,728.5,MHK,10,NA,NA,NA,41.766,−74.158,379
8/28/2024,11:06:48,23.309,9.26,108.6,0.44,-0.48,8.22,90.4,0.04,59,728.5,MHK,10.25,NA,NA,NA,41.766,−74.158,379
8/28/2024,11:06:23,23.354,9.2,108,0.52,-0.48,8.17,90.4,0.04,59,728.6,MHK,10.5,NA,NA,NA,41.766,−74.158,379
8/28/2024,11:06:03,23.373,9.16,107.5,0.46,-0.47,8.14,90.4,0.04,59,728.6,MHK,10.75,NA,NA,NA,41.766,−74.158,379
8/28/2024,11:05:39,23.468,9.05,106.5,0.41,-0.5,8.05,90.4,0.04,59,728.5,MHK,11,NA,NA,NA,41.766,−74.158,379
8/28/2024,11:05:19,23.633,8.99,106.1,0.41,-0.48,8.02,90.5,0.04,59,728.6,MHK,11.25,NA,NA,NA,41.766,−74.158,379
8/28/2024,11:04:59,23.741,8.99,106.3,0.38,-0.52,8.02,90.5,0.04,59,728.6,MHK,11.5,NA,NA,NA,41.766,−74.158,379
8/28/2024,11:04:40,23.824,8.97,106.2,0.34,-0.52,8.02,90.5,0.04,59,728.5,MHK,11.75,NA,NA,NA,41.766,−74.158,379
8/28/2024,11:04:20,23.824,8.94,105.8,0.26,-0.54,8.03,90.6,0.04,59,728.6,MHK,12,NA,NA,NA,41.766,−74.158,379
