Date,Time,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,specificConductivity_uSpcm,salinity_psu,tds_mgpL,barometerAirHandheld_mbars,lakeID,Depth_m,turbidity_Fnu,orp_MV,waterPressure_barA,latitude,longitude,altitude_m
12/3/2025,13:31:15,4.619,9.47,73.4,0.23,0.78,99,0.05,64,728.2,MHK,2.75,NA,NA,NA,41.766,−74.158,379
12/3/2025,13:30:39,4.618,9.48,73.5,0.23,0.82,99,0.05,64,728.2,MHK,3,NA,NA,NA,41.766,−74.158,379
12/3/2025,13:30:13,4.617,9.48,73.5,0.32,0.83,98.9,0.05,64,728.2,MHK,3.25,NA,NA,NA,41.766,−74.158,379
12/3/2025,13:29:47,4.617,9.49,73.6,0.17,0.77,99,0.05,64,728.2,MHK,3.5,NA,NA,NA,41.766,−74.158,379
12/3/2025,13:29:22,4.615,9.49,73.6,0.24,0.76,99,0.05,64,728.2,MHK,3.75,NA,NA,NA,41.766,−74.158,379
12/3/2025,13:28:49,4.616,9.5,73.7,0.28,0.82,98.9,0.05,64,728.2,MHK,4,NA,NA,NA,41.766,−74.158,379
12/3/2025,13:28:25,4.62,9.51,73.7,0.2,0.79,98.9,0.05,64,728.2,MHK,4.25,NA,NA,NA,41.766,−74.158,379
12/3/2025,13:27:55,4.623,9.51,73.8,0.27,0.8,98.9,0.05,64,728.2,MHK,4.5,NA,NA,NA,41.766,−74.158,379
12/3/2025,13:27:27,4.624,9.52,73.8,0.22,0.82,98.9,0.05,64,728.2,MHK,4.75,NA,NA,NA,41.766,−74.158,379
12/3/2025,13:27:03,4.626,9.53,73.9,0.2,0.82,98.8,0.05,64,728.3,MHK,5,NA,NA,NA,41.766,−74.158,379
12/3/2025,13:26:40,4.622,9.53,73.9,0.19,0.78,98.8,0.05,64,728.2,MHK,5.25,NA,NA,NA,41.766,−74.158,379
12/3/2025,13:26:00,4.626,9.54,74,0.16,0.81,98.8,0.05,64,728.3,MHK,5.5,NA,NA,NA,41.766,−74.158,379
12/3/2025,13:25:35,4.625,9.55,74.1,0.18,0.79,98.8,0.05,64,728.2,MHK,5.75,NA,NA,NA,41.766,−74.158,379
12/3/2025,13:24:52,4.627,9.58,74.3,0.18,0.84,98.7,0.05,64,728.2,MHK,6,NA,NA,NA,41.766,−74.158,379
12/3/2025,13:24:25,4.627,9.59,74.4,0.24,0.81,98.7,0.05,64,728.2,MHK,6.25,NA,NA,NA,41.766,−74.158,379
12/3/2025,13:23:54,4.628,9.6,74.5,0.25,0.77,98.6,0.05,64,728.2,MHK,6.5,NA,NA,NA,41.766,−74.158,379
12/3/2025,13:23:21,4.635,9.61,74.6,0.21,0.79,98.6,0.05,64,728.2,MHK,6.75,NA,NA,NA,41.766,−74.158,379
12/3/2025,13:22:55,4.636,9.62,74.7,0.29,0.82,98.5,0.05,64,728.1,MHK,7,NA,NA,NA,41.766,−74.158,379
12/3/2025,13:22:17,4.635,9.64,74.8,0.19,0.79,98.5,0.05,64,728.2,MHK,7.25,NA,NA,NA,41.766,−74.158,379
12/3/2025,13:21:48,4.635,9.65,74.9,0.21,0.78,98.4,0.05,64,728.1,MHK,7.5,NA,NA,NA,41.766,−74.158,379
12/3/2025,13:21:25,4.643,9.66,75,0.18,0.82,98.4,0.05,64,728.2,MHK,7.75,NA,NA,NA,41.766,−74.158,379
12/3/2025,13:21:03,4.655,9.67,75,0.19,0.81,98.3,0.05,64,728.2,MHK,8,NA,NA,NA,41.766,−74.158,379
12/3/2025,13:20:34,4.655,9.68,75.2,0.19,0.78,98.3,0.05,64,728.2,MHK,8.25,NA,NA,NA,41.766,−74.158,379
12/3/2025,13:20:01,4.661,9.7,75.3,0.16,0.81,98.3,0.05,64,728.2,MHK,8.5,NA,NA,NA,41.766,−74.158,379
12/3/2025,13:19:32,4.665,9.72,75.5,0.21,0.79,98.3,0.05,64,728.2,MHK,8.75,NA,NA,NA,41.766,−74.158,379
12/3/2025,13:19:00,4.672,9.75,75.7,0.12,0.77,98.2,0.05,64,728.2,MHK,9,NA,NA,NA,41.766,−74.158,379
12/3/2025,13:18:35,4.673,9.77,75.9,0.13,0.77,98.1,0.05,64,728.2,MHK,9.25,NA,NA,NA,41.766,−74.158,379
12/3/2025,13:17:56,4.681,9.81,76.2,0.16,0.76,98.1,0.05,64,728.2,MHK,9.5,NA,NA,NA,41.766,−74.158,379
12/3/2025,13:17:29,4.706,9.84,76.5,0.11,0.8,98,0.05,64,728.2,MHK,9.75,NA,NA,NA,41.766,−74.158,379
12/3/2025,13:16:56,4.706,9.88,76.8,0.11,0.75,97.8,0.05,64,728.3,MHK,10,NA,NA,NA,41.766,−74.158,379
12/3/2025,13:16:31,4.7,9.92,77.1,0.08,0.74,97.7,0.05,64,728.2,MHK,10.25,NA,NA,NA,41.766,−74.158,379
12/3/2025,13:16:04,4.681,9.98,77.5,0.13,0.77,97.7,0.05,64,728.2,MHK,10.5,NA,NA,NA,41.766,−74.158,379
12/3/2025,13:15:31,4.682,10.08,78.3,0.12,0.75,97.6,0.05,63,728.2,MHK,10.75,NA,NA,NA,41.766,−74.158,379
12/3/2025,13:15:02,4.677,10.23,79.4,0.12,0.7,97.6,0.05,63,728.2,MHK,11,NA,NA,NA,41.766,−74.158,379
12/3/2025,13:14:36,4.692,10.42,81,0.11,0.7,97.6,0.05,63,728.2,MHK,11.25,NA,NA,NA,41.766,−74.158,379
12/3/2025,13:14:11,4.709,10.74,83.5,0.1,0.68,97.6,0.05,63,728.2,MHK,11.5,NA,NA,NA,41.766,−74.158,379
