Date,Time,Site_Name,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,pH,specificConductivity_uSpcm,salinity_psu,tds_mgpL,barometerAirHandheld_mbars,lakeID,Depth_m,turbidity_Fnu,orp_MV,waterPressure_barA,latitude,longitude,altitude_m
4/2/2025,11:16:30,Mohonk,4.917,11.12,86.9,1.14,-0.19,NA,94.5,0.04,61,738.6,MHK,11.75,NA,NA,NA,41.766,-74.158,379
4/2/2025,11:16:02,Mohonk,4.918,11.15,87.1,0.99,-0.18,NA,94.4,0.04,61,738.6,MHK,11.5,NA,NA,NA,41.766,-74.158,379
4/2/2025,11:15:35,Mohonk,4.918,11.17,87.3,0.9,-0.23,NA,94.3,0.04,61,738.6,MHK,11.25,NA,NA,NA,41.766,-74.158,379
4/2/2025,11:14:57,Mohonk,4.927,11.23,87.7,1.11,-0.16,NA,94,0.04,61,738.7,MHK,11,NA,NA,NA,41.766,-74.158,379
4/2/2025,11:14:21,Mohonk,4.949,11.28,88.2,1.17,-0.22,NA,94,0.04,61,738.6,MHK,10.75,NA,NA,NA,41.766,-74.158,379
4/2/2025,11:13:48,Mohonk,4.966,11.34,88.7,1.14,-0.22,NA,94,0.04,61,738.6,MHK,10.5,NA,NA,NA,41.766,-74.158,379
4/2/2025,11:13:20,Mohonk,5.021,11.4,89.3,1.21,-0.18,NA,94.3,0.04,61,738.5,MHK,10.25,NA,NA,NA,41.766,-74.158,379
4/2/2025,11:12:53,Mohonk,5.055,11.47,90,1.25,-0.17,NA,93.9,0.04,61,738.6,MHK,10,NA,NA,NA,41.766,-74.158,379
4/2/2025,11:12:20,Mohonk,5.136,11.55,90.8,1.13,-0.12,NA,93.4,0.04,61,738.7,MHK,9.75,NA,NA,NA,41.766,-74.158,379
4/2/2025,11:11:52,Mohonk,5.18,11.6,91.3,1.35,0.01,NA,93.2,0.04,61,738.7,MHK,9.5,NA,NA,NA,41.766,-74.158,379
4/2/2025,11:11:10,Mohonk,5.243,11.64,91.8,1.31,-0.13,NA,93.1,0.04,61,738.6,MHK,9.25,NA,NA,NA,41.766,-74.158,379
4/2/2025,11:10:38,Mohonk,5.297,11.67,92.1,1.21,-0.07,NA,93,0.04,60,738.6,MHK,9,NA,NA,NA,41.766,-74.158,379
4/2/2025,11:10:02,Mohonk,5.357,11.69,92.4,1.27,-0.06,NA,92.8,0.04,60,738.6,MHK,8.75,NA,NA,NA,41.766,-74.158,379
4/2/2025,11:09:33,Mohonk,5.378,11.71,92.6,1.29,-0.09,NA,92.9,0.04,60,738.6,MHK,8.5,NA,NA,NA,41.766,-74.158,379
