Date,Time,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,pH,specificConductivity_uSpcm,salinity_psu,tds_mgpL,barometerAirHandheld_mbars,lakeID,Depth_m,turbidity_Fnu,orp_MV,waterPressure_barA,latitude,longitude,altitude_m
7/2/2024,12:03:13,22.312,8.79,101.1,0.31,-0.28,7.68,91,0.04,59,735.7,MHK,NA,NA,NA,NA,41.766,−74.158,379
7/2/2024,12:03:48,22.28,8.75,100.6,0.32,-0.32,7.64,91,0.04,59,735.7,MHK,NA,NA,NA,NA,41.766,−74.158,379
7/2/2024,12:04:14,20.917,9.59,107.5,0.33,-0.27,7.58,91.7,0.04,60,735.7,MHK,NA,NA,NA,NA,41.766,−74.158,379
7/2/2024,12:04:41,19.798,10.69,117.2,0.52,-0.17,7.53,91.9,0.04,60,735.7,MHK,NA,NA,NA,NA,41.766,−74.158,379
7/2/2024,12:05:09,18.686,11.7,125.4,0.44,-0.22,7.56,91.3,0.04,59,735.7,MHK,NA,NA,NA,NA,41.766,−74.158,379
7/2/2024,12:05:39,17.684,12.16,127.6,0.37,-0.17,7.6,91.6,0.04,60,735.7,MHK,NA,NA,NA,NA,41.766,−74.158,379
7/2/2024,12:06:21,16.044,12.32,124.9,0.4,-0.14,7.58,91.7,0.04,60,735.7,MHK,NA,NA,NA,NA,41.766,−74.158,379
7/2/2024,12:06:51,15.057,12.28,122,0.36,-0.14,7.5,92,0.04,60,735.7,MHK,NA,NA,NA,NA,41.766,−74.158,379
7/2/2024,12:07:14,14.189,12.36,120.5,0.44,-0.05,7.47,91.7,0.04,60,735.7,MHK,NA,NA,NA,NA,41.766,−74.158,379
7/2/2024,12:07:35,13.055,12.54,119.3,0.38,-0.07,7.47,91.9,0.04,60,735.7,MHK,NA,NA,NA,NA,41.766,−74.158,379
7/2/2024,12:07:58,12.352,12.84,120.2,0.5,0.01,7.5,91.3,0.04,59,735.7,MHK,NA,NA,NA,NA,41.766,−74.158,379
7/2/2024,12:08:39,10.862,13.07,118.1,0.45,0.02,7.52,90.5,0.04,59,735.7,MHK,NA,NA,NA,NA,41.766,−74.158,379
7/2/2024,12:09:15,10.562,13.08,117.5,0.41,0.08,7.5,90.8,0.04,59,735.7,MHK,NA,NA,NA,NA,41.766,−74.158,379
7/2/2024,12:09:39,10.045,13.02,115.5,0.41,0.17,7.49,90.5,0.04,59,735.7,MHK,NA,NA,NA,NA,41.766,−74.158,379
7/2/2024,12:10:02,9.379,12.93,112.9,0.45,0.16,7.46,90.6,0.04,59,735.7,MHK,NA,NA,NA,NA,41.766,−74.158,379
7/2/2024,12:10:34,8.786,12.68,109.2,0.46,0.17,7.4,91.3,0.04,59,735.7,MHK,NA,NA,NA,NA,41.766,−74.158,379
7/2/2024,12:11:05,8.529,12.47,106.7,0.42,0.19,7.35,90.9,0.04,59,735.7,MHK,NA,NA,NA,NA,41.766,−74.158,379
7/2/2024,12:11:35,8.214,12.35,104.8,0.42,0.18,7.32,90.8,0.04,59,735.7,MHK,NA,NA,NA,NA,41.766,−74.158,379
7/2/2024,12:12:02,7.817,12.12,101.9,0.4,0.17,7.27,91,0.04,59,735.7,MHK,NA,NA,NA,NA,41.766,−74.158,379
7/2/2024,12:12:28,7.489,11.86,98.9,0.39,0.2,7.21,91,0.04,59,735.7,MHK,NA,NA,NA,NA,41.766,−74.158,379
7/2/2024,12:12:56,7.2,11.5,95.3,0.34,0.22,7.16,91.5,0.04,59,735.7,MHK,NA,NA,NA,NA,41.766,−74.158,379
7/2/2024,12:13:19,7.073,11.07,91.4,0.36,0.25,7.1,91.3,0.04,59,735.7,MHK,NA,NA,NA,NA,41.766,−74.158,379
7/2/2024,12:13:44,6.877,10.7,87.9,0.26,0.2,7.03,91.5,0.04,59,735.7,MHK,NA,NA,NA,NA,41.766,−74.158,379
7/2/2024,12:14:06,6.732,9.51,77.8,0.24,0.2,6.95,92,0.04,60,735.7,MHK,NA,NA,NA,NA,41.766,−74.158,379
7/2/2024,12:14:31,6.599,8.41,68.6,0.2,0.19,6.84,92.4,0.04,60,735.7,MHK,NA,NA,NA,NA,41.766,−74.158,379
7/2/2024,12:15:09,6.375,7.26,58.9,0.17,0.18,6.72,93,0.04,60,735.7,MHK,NA,NA,NA,NA,41.766,−74.158,379
7/2/2024,12:15:37,6.281,6.54,52.9,0.24,0.23,6.65,93.3,0.04,61,735.7,MHK,NA,NA,NA,NA,41.766,−74.158,379
7/2/2024,12:17:12,6.246,6.01,48.6,0.18,0.25,6.6,93.5,0.04,61,735.7,MHK,NA,NA,NA,NA,41.766,−74.158,379
7/2/2024,12:17:57,6.042,5.1,41,0.17,0.23,6.53,93.1,0.04,61,735.7,MHK,NA,NA,NA,NA,41.766,−74.158,379
7/2/2024,12:18:19,5.921,4.74,38,0.15,0.22,6.5,93.2,0.04,61,735.6,MHK,NA,NA,NA,NA,41.766,−74.158,379
7/2/2024,12:18:44,5.896,4.55,36.4,0.13,0.25,6.49,93.2,0.04,61,735.7,MHK,NA,NA,NA,NA,41.766,−74.158,379
7/2/2024,12:19:24,5.783,3.84,30.7,0.1,0.22,6.46,93.7,0.04,61,735.7,MHK,NA,NA,NA,NA,41.766,−74.158,379
7/2/2024,12:19:51,5.767,3.4,27.2,0.1,0.23,6.44,94.3,0.04,61,735.7,MHK,NA,NA,NA,NA,41.766,−74.158,379
7/2/2024,12:20:17,5.746,2.76,22.1,0.07,0.22,6.42,95.2,0.04,62,735.7,MHK,NA,NA,NA,NA,41.766,−74.158,379
7/2/2024,12:20:41,5.74,2.21,17.7,0.06,0.24,6.4,95.7,0.04,62,735.6,MHK,NA,NA,NA,NA,41.766,−74.158,379
7/2/2024,13:46:22,24.489,8.95,107.3,0.36,5.85,5.57,0.3,0,0,759.3,MHK,NA,NA,NA,NA,41.766,−74.158,379
