Date,Time,Site_Name,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,specificConductivity_uSpcm,salinity_psu,tds_mgpL,barometerAirHandheld_mbars,lakeID,Depth_m,turbidity_Fnu,orp_MV,waterPressure_barA,latitude,longitude,altitude_m
9/9/2025,09:59:22,Mohonk,20.036,9.24,101.8,0.12,-1.04,71.8,0.03,47,737.4,MHK,0,NA,NA,NA,41.766,-74.158,379
9/9/2025,10:01:26,Mohonk,20.038,9.14,100.7,0.14,-1.04,71.2,0.03,46,737.3,MHK,0.25,NA,NA,NA,41.766,-74.158,379
9/9/2025,10:01:54,Mohonk,20.03,9.12,100.4,0.14,-1.07,71.2,0.03,46,737.3,MHK,0.5,NA,NA,NA,41.766,-74.158,379
9/9/2025,10:02:27,Mohonk,20.026,9.11,100.2,0.16,-1.03,71.4,0.03,46,737.3,MHK,0.75,NA,NA,NA,41.766,-74.158,379
9/9/2025,10:02:56,Mohonk,20.008,9.11,100.2,0.16,-1.04,71.5,0.03,46,737.4,MHK,1,NA,NA,NA,41.766,-74.158,379
9/9/2025,10:03:22,Mohonk,20.001,9.11,100.2,0.14,-1.04,71.6,0.03,47,737.4,MHK,1.25,NA,NA,NA,41.766,-74.158,379
9/9/2025,10:03:58,Mohonk,19.992,9.1,100,0.2,-1.02,71.7,0.03,47,737.3,MHK,1.5,NA,NA,NA,41.766,-74.158,379
9/9/2025,10:04:25,Mohonk,19.988,9.09,100,0.23,-1.01,71.8,0.03,47,737.3,MHK,1.75,NA,NA,NA,41.766,-74.158,379
9/9/2025,10:04:50,Mohonk,19.985,9.09,99.9,0.15,-1.04,71.9,0.03,47,737.3,MHK,2,NA,NA,NA,41.766,-74.158,379
9/9/2025,10:05:39,Mohonk,19.955,9.09,99.9,0.16,-1.03,72.1,0.03,47,737.3,MHK,2.25,NA,NA,NA,41.766,-74.158,379
9/9/2025,10:06:15,Mohonk,19.945,9.1,99.9,0.18,-1.03,73.5,0.03,48,737.3,MHK,2.5,NA,NA,NA,41.766,-74.158,379
9/9/2025,10:06:46,Mohonk,19.939,9.09,99.9,0.18,-1.03,73.5,0.03,48,737.3,MHK,2.75,NA,NA,NA,41.766,-74.158,379
9/9/2025,10:07:15,Mohonk,19.936,9.08,99.8,0.13,-1.04,73.7,0.03,48,737.2,MHK,3,NA,NA,NA,41.766,-74.158,379
9/9/2025,10:07:47,Mohonk,19.928,9.08,99.7,0.15,-1.03,73.8,0.03,48,737.4,MHK,3.25,NA,NA,NA,41.766,-74.158,379
9/9/2025,10:08:14,Mohonk,19.914,9.05,99.4,0.16,-1.08,73.8,0.03,48,737.3,MHK,3.5,NA,NA,NA,41.766,-74.158,379
9/9/2025,10:08:45,Mohonk,19.85,9.02,98.9,0.16,-1.04,74,0.03,48,737.3,MHK,3.75,NA,NA,NA,41.766,-74.158,379
9/9/2025,10:09:09,Mohonk,19.829,9.01,98.8,0.17,-1.03,74,0.03,48,737.3,MHK,4,NA,NA,NA,41.766,-74.158,379
9/9/2025,10:09:35,Mohonk,19.743,9,98.5,0.29,-0.96,74.2,0.03,48,737.3,MHK,4.25,NA,NA,NA,41.766,-74.158,379
9/9/2025,10:10:04,Mohonk,19.318,9.34,101.4,0.17,-0.99,74.9,0.03,49,737.3,MHK,4.5,NA,NA,NA,41.766,-74.158,379
9/9/2025,10:10:34,Mohonk,18.635,10.12,108.4,0.26,-0.95,76.5,0.04,50,737.4,MHK,4.75,NA,NA,NA,41.766,-74.158,379
9/9/2025,10:10:59,Mohonk,17.836,11.13,117.2,0.32,-0.95,78.1,0.04,51,737.3,MHK,5,NA,NA,NA,41.766,-74.158,379
9/9/2025,10:11:25,Mohonk,17.148,11.84,122.9,0.53,-0.78,78.7,0.04,51,737.4,MHK,5.25,NA,NA,NA,41.766,-74.158,379
9/9/2025,10:11:57,Mohonk,15.858,11.66,117.9,0.18,-0.92,79.3,0.04,52,737.4,MHK,5.5,NA,NA,NA,41.766,-74.158,379
9/9/2025,10:12:19,Mohonk,14.581,11.54,113.5,0.3,-0.9,79.9,0.04,52,737.4,MHK,5.75,NA,NA,NA,41.766,-74.158,379
9/9/2025,10:12:41,Mohonk,13.681,11.4,109.9,0.58,-0.75,79.6,0.04,52,737.4,MHK,6,NA,NA,NA,41.766,-74.158,379
9/9/2025,10:13:05,Mohonk,12.53,11.56,108.5,0.28,-0.77,80.2,0.04,52,737.5,MHK,6.25,NA,NA,NA,41.766,-74.158,379
9/9/2025,10:13:46,Mohonk,11.732,11.11,102.5,0.22,-0.72,79.6,0.04,52,737.5,MHK,6.5,NA,NA,NA,41.766,-74.158,379
9/9/2025,10:14:11,Mohonk,10.945,10.82,98,0.35,-0.61,80.1,0.04,52,737.5,MHK,6.75,NA,NA,NA,41.766,-74.158,379
9/9/2025,10:14:35,Mohonk,10.352,10.35,92.5,0.26,-0.71,80.1,0.04,52,737.4,MHK,7,NA,NA,NA,41.766,-74.158,379
9/9/2025,10:15:03,Mohonk,9.697,9.9,87.2,0.53,-0.44,80.3,0.04,52,737.4,MHK,7.25,NA,NA,NA,41.766,-74.158,379
9/9/2025,10:15:27,Mohonk,9.445,9.43,82.5,0.72,-0.53,80.3,0.04,52,737.4,MHK,7.5,NA,NA,NA,41.766,-74.158,379
9/9/2025,10:15:50,Mohonk,8.936,8.9,76.9,0.19,-0.6,80.9,0.04,53,737.5,MHK,7.75,NA,NA,NA,41.766,-74.158,379
9/9/2025,10:16:18,Mohonk,8.626,8.04,69,0.72,-0.39,81.1,0.04,53,737.5,MHK,8,NA,NA,NA,41.766,-74.158,379
9/9/2025,10:16:42,Mohonk,8.481,7.53,64.3,0.62,-0.4,81.1,0.04,53,737.5,MHK,8.25,NA,NA,NA,41.766,-74.158,379
9/9/2025,10:17:04,Mohonk,8.259,7.13,60.6,0.35,-0.6,80.9,0.04,53,737.5,MHK,8.5,NA,NA,NA,41.766,-74.158,379
9/9/2025,10:17:34,Mohonk,8.056,6.59,55.8,0.25,-0.57,81.1,0.04,53,737.5,MHK,8.75,NA,NA,NA,41.766,-74.158,379
9/9/2025,10:17:59,Mohonk,7.844,5.82,49,0.23,-0.58,81.4,0.04,53,737.5,MHK,9,NA,NA,NA,41.766,-74.158,379
9/9/2025,10:18:22,Mohonk,7.621,5.14,43,0.23,-0.57,81.8,0.04,53,737.5,MHK,9.25,NA,NA,NA,41.766,-74.158,379
9/9/2025,10:18:54,Mohonk,7.354,3.85,32,0.21,-0.41,82.6,0.04,54,737.5,MHK,9.5,NA,NA,NA,41.766,-74.158,379
