Date,Time,Site_Name,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,pH,specificConductivity_uSpcm,salinity_psu,tds_mgpL,barometerAirHandheld_mbars,lakeID,Depth_m,turbidity_Fnu,orp_MV,waterPressure_barA,latitude,longitude,altitude_m
11/25/2024,13:35:41,Mohonk,7.303,8.5,70.5,1.03,0.13,NA,94.4,0.04,61,728,MHK,11.75,NA,NA,NA,41.766,-74.158,379
11/25/2024,13:34:57,Mohonk,7.309,8.6,71.4,0.28,-0.14,NA,94.1,0.04,61,728.2,MHK,11.5,NA,NA,NA,41.766,-74.158,379
11/25/2024,13:34:31,Mohonk,7.308,8.61,71.5,0.19,-0.21,NA,94.1,0.04,61,728,MHK,11.25,NA,NA,NA,41.766,-74.158,379
11/25/2024,13:34:04,Mohonk,7.309,8.62,71.6,0.2,-0.2,NA,94.1,0.04,61,728.2,MHK,11,NA,NA,NA,41.766,-74.158,379
11/25/2024,13:33:35,Mohonk,7.316,8.63,71.7,0.2,-0.17,NA,94,0.04,61,728,MHK,10.75,NA,NA,NA,41.766,-74.158,379
11/25/2024,13:33:05,Mohonk,7.313,8.64,71.7,0.22,-0.13,NA,94,0.04,61,728.1,MHK,10.5,NA,NA,NA,41.766,-74.158,379
11/25/2024,13:32:23,Mohonk,7.316,8.64,71.7,0.25,-0.15,NA,93.9,0.04,61,728.1,MHK,10.25,NA,NA,NA,41.766,-74.158,379
11/25/2024,13:31:58,Mohonk,7.317,8.64,71.7,0.2,-0.12,NA,93.9,0.04,61,728.2,MHK,10,NA,NA,NA,41.766,-74.158,379
11/25/2024,13:31:23,Mohonk,7.318,8.64,71.8,0.23,-0.14,NA,93.9,0.04,61,728,MHK,9.75,NA,NA,NA,41.766,-74.158,379
11/25/2024,13:30:55,Mohonk,7.317,8.65,71.8,0.42,-0.12,NA,93.9,0.04,61,728.1,MHK,9.5,NA,NA,NA,41.766,-74.158,379
11/25/2024,13:30:34,Mohonk,7.321,8.65,71.8,0.14,-0.17,NA,93.9,0.04,61,728,MHK,9.25,NA,NA,NA,41.766,-74.158,379
11/25/2024,13:30:09,Mohonk,7.322,8.66,71.9,0.29,-0.12,NA,93.8,0.04,61,728,MHK,9,NA,NA,NA,41.766,-74.158,379
11/25/2024,13:29:35,Mohonk,7.323,8.66,71.9,0.29,-0.16,NA,93.8,0.04,61,728,MHK,8.75,NA,NA,NA,41.766,-74.158,379
11/25/2024,13:29:07,Mohonk,7.321,8.66,72,0.26,-0.13,NA,93.8,0.04,61,728.1,MHK,8.5,NA,NA,NA,41.766,-74.158,379
11/25/2024,13:28:31,Mohonk,7.321,8.67,72,0.26,-0.07,NA,93.8,0.04,61,728.1,MHK,8.25,NA,NA,NA,41.766,-74.158,379
11/25/2024,13:27:30,Mohonk,7.326,8.69,72.2,0.18,-0.11,NA,93.7,0.04,61,728.1,MHK,8,NA,NA,NA,41.766,-74.158,379
11/25/2024,13:26:57,Mohonk,7.327,8.69,72.2,0.24,-0.16,NA,93.8,0.04,61,728,MHK,7.75,NA,NA,NA,41.766,-74.158,379
11/25/2024,13:26:29,Mohonk,7.327,8.7,72.2,0.14,-0.14,NA,93.7,0.04,61,728.1,MHK,7.5,NA,NA,NA,41.766,-74.158,379
11/25/2024,13:25:53,Mohonk,7.326,8.7,72.3,0.19,-0.16,NA,93.7,0.04,61,728.2,MHK,7.25,NA,NA,NA,41.766,-74.158,379
11/25/2024,13:25:19,Mohonk,7.329,8.71,72.4,0.15,-0.18,NA,93.7,0.04,61,728.1,MHK,7,NA,NA,NA,41.766,-74.158,379
11/25/2024,13:24:49,Mohonk,7.33,8.73,72.5,0.29,-0.12,NA,93.6,0.04,61,728.2,MHK,6.75,NA,NA,NA,41.766,-74.158,379
11/25/2024,13:24:19,Mohonk,7.331,8.73,72.6,0.38,-0.11,NA,93.6,0.04,61,728.2,MHK,6.5,NA,NA,NA,41.766,-74.158,379
11/25/2024,13:23:45,Mohonk,7.339,8.75,72.7,0.16,-0.18,NA,93.5,0.04,61,728.1,MHK,6.25,NA,NA,NA,41.766,-74.158,379
11/25/2024,13:23:20,Mohonk,7.34,8.75,72.7,0.33,-0.11,NA,93.5,0.04,61,728.2,MHK,6,NA,NA,NA,41.766,-74.158,379
11/25/2024,13:22:58,Mohonk,7.341,8.76,72.8,0.19,-0.13,NA,93.5,0.04,61,728.2,MHK,5.75,NA,NA,NA,41.766,-74.158,379
11/25/2024,13:22:32,Mohonk,7.344,8.78,72.9,0.53,-0.07,NA,93.5,0.04,61,728.2,MHK,5.5,NA,NA,NA,41.766,-74.158,379
11/25/2024,13:22:10,Mohonk,7.351,8.79,73,0.47,-0.06,NA,93.4,0.04,61,728.2,MHK,5.25,NA,NA,NA,41.766,-74.158,379
11/25/2024,13:21:42,Mohonk,7.35,8.8,73.2,0.22,-0.16,NA,93.4,0.04,61,728.2,MHK,5,NA,NA,NA,41.766,-74.158,379
11/25/2024,13:21:16,Mohonk,7.351,8.82,73.3,0.23,-0.18,NA,93.4,0.04,61,728.2,MHK,4.75,NA,NA,NA,41.766,-74.158,379
11/25/2024,13:20:47,Mohonk,7.359,8.84,73.5,0.32,-0.11,NA,93.4,0.04,61,728.1,MHK,4.5,NA,NA,NA,41.766,-74.158,379
11/25/2024,13:20:12,Mohonk,7.36,8.86,73.7,0.3,-0.13,NA,93.2,0.04,61,728.2,MHK,4.25,NA,NA,NA,41.766,-74.158,379
11/25/2024,13:19:43,Mohonk,7.361,8.87,73.7,0.17,-0.16,NA,93.2,0.04,61,728.2,MHK,4,NA,NA,NA,41.766,-74.158,379
11/25/2024,13:19:15,Mohonk,7.364,8.88,73.9,0.17,-0.18,NA,93.1,0.04,61,728.2,MHK,3.75,NA,NA,NA,41.766,-74.158,379
11/25/2024,13:18:53,Mohonk,7.373,8.89,73.9,0.47,-0.06,NA,93,0.04,60,728.2,MHK,3.5,NA,NA,NA,41.766,-74.158,379
11/25/2024,13:18:25,Mohonk,7.383,8.91,74.1,0.22,-0.14,NA,93,0.04,60,728.2,MHK,3.25,NA,NA,NA,41.766,-74.158,379
11/25/2024,13:18:00,Mohonk,7.405,8.94,74.4,0.21,-0.15,NA,92.9,0.04,60,728.2,MHK,3,NA,NA,NA,41.766,-74.158,379
11/25/2024,13:17:39,Mohonk,7.425,8.96,74.7,0.25,-0.13,NA,92.8,0.04,60,728.2,MHK,2.75,NA,NA,NA,41.766,-74.158,379
11/25/2024,13:17:14,Mohonk,7.449,9,75,0.28,-0.12,NA,92.4,0.04,60,728.2,MHK,2.5,NA,NA,NA,41.766,-74.158,379
11/25/2024,13:16:49,Mohonk,7.483,9.04,75.3,0.21,-0.19,NA,92.3,0.04,60,728.2,MHK,2.25,NA,NA,NA,41.766,-74.158,379
11/25/2024,13:16:22,Mohonk,7.509,9.06,75.6,0.19,-0.18,NA,92.4,0.04,60,728.2,MHK,2,NA,NA,NA,41.766,-74.158,379
11/25/2024,13:15:48,Mohonk,7.619,9.1,76.1,0.25,-0.17,NA,92.4,0.04,60,728.2,MHK,1.75,NA,NA,NA,41.766,-74.158,379
11/25/2024,13:15:24,Mohonk,7.698,9.16,76.8,0.1,-0.31,NA,92.4,0.04,60,728.3,MHK,1.5,NA,NA,NA,41.766,-74.158,379
11/25/2024,13:14:56,Mohonk,7.745,9.24,77.6,0.1,-0.3,NA,92.5,0.04,60,728.2,MHK,1.25,NA,NA,NA,41.766,-74.158,379
11/25/2024,13:14:23,Mohonk,7.83,9.33,78.5,0.07,-0.34,NA,92.4,0.04,60,728.2,MHK,1,NA,NA,NA,41.766,-74.158,379
11/25/2024,13:14:01,Mohonk,7.897,9.41,79.3,0.01,-0.41,NA,92.3,0.04,60,728.2,MHK,0.75,NA,NA,NA,41.766,-74.158,379
11/25/2024,13:13:37,Mohonk,7.908,9.53,80.3,0.02,-0.45,NA,92.4,0.04,60,728.2,MHK,0.5,NA,NA,NA,41.766,-74.158,379
11/25/2024,13:13:18,Mohonk,7.968,9.66,81.5,0.05,-0.48,NA,92.9,0.04,60,728.2,MHK,0.25,NA,NA,NA,41.766,-74.158,379
11/25/2024,13:12:48,Mohonk,8.04,10.01,84.6,0.01,-0.55,NA,93.9,0.04,61,728.4,MHK,0,NA,NA,NA,41.766,-74.158,379
