Date,Time,Site_Name,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,pH,specificConductivity_uSpcm,salinity_psu,tds_mgpL,barometerAirHandheld_mbars,lakeID,Depth_m,turbidity_Fnu,orp_MV,waterPressure_barA,latitude,longitude,altitude_m
2/12/2025,10:18:12,Mohonk,3.318,9.32,69.9,0.42,0,NA,96.1,0.04,62,734.7,MHK,11.75,NA,NA,NA,41.766,-74.158,379
2/12/2025,10:17:53,Mohonk,3.309,9.48,71,0.68,0.12,NA,96,0.04,62,734.8,MHK,11.5,NA,NA,NA,41.766,-74.158,379
2/12/2025,10:17:26,Mohonk,3.281,9.75,73,1.05,0.28,NA,95.3,0.04,62,734.7,MHK,11.25,NA,NA,NA,41.766,-74.158,379
2/12/2025,10:17:04,Mohonk,3.208,9.89,73.9,0.42,0.1,NA,95.2,0.04,62,734.7,MHK,11,NA,NA,NA,41.766,-74.158,379
2/12/2025,10:16:30,Mohonk,3.142,10.08,75.2,0.7,0.32,NA,95.1,0.04,62,734.8,MHK,10.75,NA,NA,NA,41.766,-74.158,379
2/12/2025,10:16:05,Mohonk,3.093,10.16,75.7,0.89,0.19,NA,95,0.04,62,734.9,MHK,10.5,NA,NA,NA,41.766,-74.158,379
2/12/2025,10:15:41,Mohonk,3.033,10.27,76.4,0.97,0.37,NA,95,0.04,62,734.8,MHK,10.25,NA,NA,NA,41.766,-74.158,379
2/12/2025,10:15:19,Mohonk,2.99,10.39,77.2,0.44,0.07,NA,95.1,0.04,62,734.8,MHK,10,NA,NA,NA,41.766,-74.158,379
2/12/2025,10:14:51,Mohonk,2.927,10.52,78,0.41,0.05,NA,95,0.04,62,734.7,MHK,9.75,NA,NA,NA,41.766,-74.158,379
2/12/2025,10:14:23,Mohonk,2.833,10.68,79,0.35,0.07,NA,95.2,0.04,62,734.8,MHK,9.5,NA,NA,NA,41.766,-74.158,379
2/12/2025,10:13:48,Mohonk,2.723,10.86,80.1,0.49,0.25,NA,95.5,0.04,62,734.8,MHK,9.25,NA,NA,NA,41.766,-74.158,379
2/12/2025,10:13:07,Mohonk,2.63,11.2,82.4,0.48,0.07,NA,95.9,0.04,62,734.8,MHK,9,NA,NA,NA,41.766,-74.158,379
2/12/2025,10:12:41,Mohonk,2.541,11.45,84,0.54,0.09,NA,96.3,0.04,63,734.8,MHK,8.75,NA,NA,NA,41.766,-74.158,379
2/12/2025,10:12:12,Mohonk,2.445,11.66,85.4,0.91,0.21,NA,97,0.05,63,734.8,MHK,8.5,NA,NA,NA,41.766,-74.158,379
