Date,Time,Site_Name,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,specificConductivity_uSpcm,salinity_psu,tds_mgpL,barometerAirHandheld_mbars,lakeID,Depth_m,turbidity_Fnu,orp_MV,waterPressure_barA,latitude,longitude,altitude_m
7/1/2025,10:43:41,Mohonk,25.027,8.3,100.6,0.13,-1.06,72.8,0.03,47,725,MHK,0,NA,NA,NA,41.766,-74.158,379
7/1/2025,10:44:18,Mohonk,25.015,8.52,103.1,0.13,-1.06,72.6,0.03,47,724.9,MHK,0.25,NA,NA,NA,41.766,-74.158,379
7/1/2025,10:44:50,Mohonk,25.012,8.51,103.1,0.15,-1.04,72.6,0.03,47,724.9,MHK,0.5,NA,NA,NA,41.766,-74.158,379
7/1/2025,10:45:03,Mohonk,24.997,8.51,103,0.13,-1.06,72.7,0.03,47,725,MHK,0.75,NA,NA,NA,41.766,-74.158,379
7/1/2025,10:45:25,Mohonk,24.991,8.52,103.1,0.15,-1.05,72.7,0.03,47,725,MHK,1,NA,NA,NA,41.766,-74.158,379
7/1/2025,10:46:09,Mohonk,24.982,8.52,103.1,0.17,-1.06,72.7,0.03,47,725,MHK,1.25,NA,NA,NA,41.766,-74.158,379
7/1/2025,10:46:35,Mohonk,24.98,8.51,103,0.17,-1.04,72.8,0.03,47,724.9,MHK,1.5,NA,NA,NA,41.766,-74.158,379
7/1/2025,10:47:12,Mohonk,24.931,8.49,102.6,0.18,-1.05,72.9,0.03,47,725,MHK,1.75,NA,NA,NA,41.766,-74.158,379
7/1/2025,10:47:34,Mohonk,24.816,8.49,102.5,0.18,-1.07,72.9,0.03,47,724.9,MHK,2,NA,NA,NA,41.766,-74.158,379
7/1/2025,10:47:55,Mohonk,24.709,8.5,102.4,0.2,-1.02,72.9,0.03,47,725.1,MHK,2.25,NA,NA,NA,41.766,-74.158,379
7/1/2025,10:48:18,Mohonk,23.937,8.72,103.5,0.35,-0.97,73.2,0.03,48,725,MHK,2.5,NA,NA,NA,41.766,-74.158,379
7/1/2025,10:48:40,Mohonk,23.686,8.86,104.6,0.44,-0.91,73.1,0.03,47,725.1,MHK,2.75,NA,NA,NA,41.766,-74.158,379
7/1/2025,10:49:15,Mohonk,23.304,8.98,105.3,0.53,-0.89,72.7,0.03,47,725.1,MHK,3,NA,NA,NA,41.766,-74.158,379
7/1/2025,10:49:44,Mohonk,22.445,8.94,103.2,0.27,-0.93,73,0.03,47,725,MHK,3.25,NA,NA,NA,41.766,-74.158,379
7/1/2025,10:50:23,Mohonk,21.691,9.26,105.3,0.23,-0.93,72.6,0.03,47,724.9,MHK,3.5,NA,NA,NA,41.766,-74.158,379
7/1/2025,10:50:43,Mohonk,20.751,9.9,110.5,0.41,-0.85,73.6,0.03,48,725,MHK,3.75,NA,NA,NA,41.766,-74.158,379
7/1/2025,10:51:05,Mohonk,19.389,10.39,112.9,0.48,-0.82,75.1,0.03,49,724.9,MHK,4,NA,NA,NA,41.766,-74.158,379
7/1/2025,10:51:18,Mohonk,17.735,10.77,113.1,0.48,-0.75,76.8,0.04,50,725,MHK,4.25,NA,NA,NA,41.766,-74.158,379
7/1/2025,10:51:38,Mohonk,16.867,10.97,113.3,0.57,-0.74,77.1,0.04,50,724.9,MHK,4.5,NA,NA,NA,41.766,-74.158,379
7/1/2025,10:52:04,Mohonk,15.384,11.38,113.9,0.63,-0.66,78.4,0.04,51,724.9,MHK,4.75,NA,NA,NA,41.766,-74.158,379
7/1/2025,10:52:28,Mohonk,14.118,11.88,115.6,1.28,-0.53,79.4,0.04,52,725,MHK,5,NA,NA,NA,41.766,-74.158,379
7/1/2025,10:52:49,Mohonk,13.041,12.49,118.7,1.04,-0.45,79.6,0.04,52,725.1,MHK,5.25,NA,NA,NA,41.766,-74.158,379
7/1/2025,10:53:09,Mohonk,12.423,12.85,120.4,1.37,-0.43,80,0.04,52,724.9,MHK,5.5,NA,NA,NA,41.766,-74.158,379
7/1/2025,10:53:33,Mohonk,11.306,13.19,120.6,0.92,-0.45,80.2,0.04,52,724.9,MHK,5.75,NA,NA,NA,41.766,-74.158,379
7/1/2025,10:53:55,Mohonk,10.78,13.37,120.6,0.6,-0.45,79.5,0.04,52,725,MHK,6,NA,NA,NA,41.766,-74.158,379
7/1/2025,10:54:20,Mohonk,10.181,13.55,120.6,0.73,-0.34,79.7,0.04,52,725,MHK,6.25,NA,NA,NA,41.766,-74.158,379
7/1/2025,10:54:41,Mohonk,9.927,13.56,119.9,0.8,-0.33,79.4,0.04,52,725,MHK,6.5,NA,NA,NA,41.766,-74.158,379
7/1/2025,10:55:07,Mohonk,9.515,13.58,119,0.78,-0.36,79.4,0.04,52,725,MHK,6.75,NA,NA,NA,41.766,-74.158,379
7/1/2025,10:55:32,Mohonk,9.147,13.6,118.1,0.74,-0.31,79.4,0.04,52,725,MHK,7,NA,NA,NA,41.766,-74.158,379
7/1/2025,10:56:00,Mohonk,8.622,13.49,115.6,4.41,-0.01,79.7,0.04,52,725.1,MHK,7.25,NA,NA,NA,41.766,-74.158,379
7/1/2025,10:56:23,Mohonk,8.391,13.33,113.7,0.92,0.03,79.5,0.04,52,724.9,MHK,7.5,NA,NA,NA,41.766,-74.158,379
7/1/2025,10:56:45,Mohonk,8.042,12.7,107.4,1.92,0.65,79.9,0.04,52,725,MHK,7.75,NA,NA,NA,41.766,-74.158,379
7/1/2025,10:57:05,Mohonk,7.723,11.76,98.6,2.7,0.51,80.2,0.04,52,725.1,MHK,8,NA,NA,NA,41.766,-74.158,379
7/1/2025,10:57:35,Mohonk,7.437,10.63,88.5,5,0.67,80.2,0.04,52,725,MHK,8.25,NA,NA,NA,41.766,-74.158,379
7/1/2025,10:58:04,Mohonk,7.227,10.23,84.8,3.79,0.82,80.2,0.04,52,725,MHK,8.5,NA,NA,NA,41.766,-74.158,379
7/1/2025,10:58:26,Mohonk,7.169,10.14,83.9,2.11,0.91,80,0.04,52,725,MHK,8.75,NA,NA,NA,41.766,-74.158,379
7/1/2025,10:58:47,Mohonk,7.077,9.99,82.5,6.62,1.45,79.6,0.04,52,724.9,MHK,9,NA,NA,NA,41.766,-74.158,379
7/1/2025,10:59:09,Mohonk,6.902,9.54,78.4,6.95,1.64,79.7,0.04,52,724.9,MHK,9.25,NA,NA,NA,41.766,-74.158,379
