Date,Time,Site_Name,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,specificConductivity_uSpcm,salinity_psu,tds_mgpL,barometerAirHandheld_mbars,lakeID,Depth_m,turbidity_Fnu,orp_MV,waterPressure_barA,latitude,longitude,altitude_m
6/26/2025,11:04:54,Mohonk,5.993,2.49,20,0.28,-0.13,85,0.04,55,731.5,MHK,12.25,NA,NA,NA,41.766,-74.158,379
6/26/2025,11:04:33,Mohonk,6.006,2.82,22.6,0.2,-0.16,84.6,0.04,55,731.5,MHK,12,NA,NA,NA,41.766,-74.158,379
6/26/2025,11:04:07,Mohonk,6.006,3.26,26.2,0.37,-0.17,84.4,0.04,55,731.6,MHK,11.75,NA,NA,NA,41.766,-74.158,379
6/26/2025,11:03:44,Mohonk,6.024,3.76,30.2,0.19,-0.21,83.8,0.04,54,731.5,MHK,11.5,NA,NA,NA,41.766,-74.158,379
6/26/2025,11:03:07,Mohonk,6.041,4.38,35.2,0.27,-0.18,83,0.04,54,731.6,MHK,11.25,NA,NA,NA,41.766,-74.158,379
6/26/2025,11:02:28,Mohonk,6.077,4.59,36.9,0.38,-0.17,82.8,0.04,54,731.5,MHK,11,NA,NA,NA,41.766,-74.158,379
6/26/2025,11:01:58,Mohonk,6.135,4.67,37.7,0.29,-0.15,83.2,0.04,54,731.5,MHK,10.75,NA,NA,NA,41.766,-74.158,379
6/26/2025,11:01:26,Mohonk,6.204,5.01,40.4,0.32,-0.17,83.1,0.04,54,731.5,MHK,10.5,NA,NA,NA,41.766,-74.158,379
6/26/2025,11:00:55,Mohonk,6.251,5.71,46.2,0.34,-0.13,82.4,0.04,54,731.5,MHK,10.25,NA,NA,NA,41.766,-74.158,379
6/26/2025,11:00:26,Mohonk,6.316,6.39,51.8,0.65,0.09,81.8,0.04,53,731.4,MHK,10,NA,NA,NA,41.766,-74.158,379
6/26/2025,10:59:57,Mohonk,6.349,6.94,56.2,0.59,-0.08,81.4,0.04,53,731.5,MHK,9.75,NA,NA,NA,41.766,-74.158,379
6/26/2025,10:59:28,Mohonk,6.453,7.34,59.6,0.97,0.11,81.1,0.04,53,731.5,MHK,9.5,NA,NA,NA,41.766,-74.158,379
6/26/2025,10:58:47,Mohonk,6.602,7.63,62.3,1.17,0.13,81.1,0.04,53,731.5,MHK,9.25,NA,NA,NA,41.766,-74.158,379
6/26/2025,10:58:13,Mohonk,6.762,8.14,66.6,1.65,0.35,81.1,0.04,53,731.5,MHK,9,NA,NA,NA,41.766,-74.158,379
6/26/2025,10:57:31,Mohonk,6.938,9.26,76.2,1.14,0.52,80.5,0.04,52,731.5,MHK,8.75,NA,NA,NA,41.766,-74.158,379
6/26/2025,10:57:02,Mohonk,7.036,9.81,80.9,3.45,0.91,80.3,0.04,52,731.4,MHK,8.5,NA,NA,NA,41.766,-74.158,379
6/26/2025,10:56:28,Mohonk,7.246,10.58,87.7,2.45,1.49,80.1,0.04,52,731.4,MHK,8.25,NA,NA,NA,41.766,-74.158,379
6/26/2025,10:56:05,Mohonk,7.352,10.96,91.1,5.77,1.39,80.2,0.04,52,731.5,MHK,8,NA,NA,NA,41.766,-74.158,379
6/26/2025,10:55:26,Mohonk,7.492,11.31,94.3,1.48,1.06,80.1,0.04,52,731.5,MHK,7.75,NA,NA,NA,41.766,-74.158,379
6/26/2025,10:54:53,Mohonk,7.607,11.67,97.6,3.24,1.05,80.2,0.04,52,731.4,MHK,7.5,NA,NA,NA,41.766,-74.158,379
6/26/2025,10:54:23,Mohonk,7.782,12.27,103.1,0.76,0.43,80.3,0.04,52,731.5,MHK,7.25,NA,NA,NA,41.766,-74.158,379
6/26/2025,10:53:57,Mohonk,8.137,12.63,107,0.99,0.14,80.2,0.04,52,731.5,MHK,7,NA,NA,NA,41.766,-74.158,379
6/26/2025,10:53:14,Mohonk,8.553,13.39,114.6,3.32,0.32,80.3,0.04,52,731.4,MHK,6.75,NA,NA,NA,41.766,-74.158,379
6/26/2025,10:52:43,Mohonk,9.1,13.62,118.1,1.5,0.19,80.2,0.04,52,731.4,MHK,6.5,NA,NA,NA,41.766,-74.158,379
6/26/2025,10:52:11,Mohonk,9.487,13.62,119.3,1.97,-0.04,80.4,0.04,52,731.4,MHK,6.25,NA,NA,NA,41.766,-74.158,379
6/26/2025,10:51:31,Mohonk,10.238,13.57,121,0.58,-0.13,80.3,0.04,52,731.5,MHK,6,NA,NA,NA,41.766,-74.158,379
6/26/2025,10:51:02,Mohonk,10.559,13.52,121.4,1.07,-0.19,80.3,0.04,52,731.3,MHK,5.75,NA,NA,NA,41.766,-74.158,379
6/26/2025,10:50:35,Mohonk,11.062,13.46,122.2,1.23,-0.28,80.3,0.04,52,731.4,MHK,5.5,NA,NA,NA,41.766,-74.158,379
6/26/2025,10:50:06,Mohonk,11.559,13.34,122.6,1.26,-0.28,80.5,0.04,52,731.4,MHK,5.25,NA,NA,NA,41.766,-74.158,379
6/26/2025,10:49:43,Mohonk,12.074,13.09,121.7,1.14,-0.37,80.2,0.04,52,731.4,MHK,5,NA,NA,NA,41.766,-74.158,379
6/26/2025,10:49:10,Mohonk,12.586,12.76,120,0.97,-0.43,80.6,0.04,52,731.4,MHK,4.75,NA,NA,NA,41.766,-74.158,379
6/26/2025,10:48:38,Mohonk,13.159,12.34,117.6,1.2,-0.45,80.2,0.04,52,731.3,MHK,4.5,NA,NA,NA,41.766,-74.158,379
6/26/2025,10:47:46,Mohonk,14.159,11.94,116.3,1.1,-0.49,79.3,0.04,52,731.5,MHK,4.25,NA,NA,NA,41.766,-74.158,379
