Date,Time,Site_Name,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,pH,specificConductivity_uSpcm,salinity_psu,tds_mgpL,barometerAirHandheld_mbars,lakeID,Depth_m,turbidity_Fnu,orp_MV,waterPressure_barA,latitude,longitude,altitude_m
10/23/2024,11:02:55,Mohonk,10.084,2.83,25.2,0.45,0.29,NA,91.5,0.04,59,730.2,MHK,12.25,NA,NA,NA,41.766,-74.158,379
10/23/2024,11:00:17,Mohonk,6.331,0.36,2.9,1.37,2.09,NA,109.1,0.05,71,730.3,MHK,12,NA,NA,NA,41.766,-74.158,379
10/23/2024,10:59:54,Mohonk,6.334,0.36,2.9,0.17,0.01,NA,107.6,0.05,70,730.3,MHK,11.75,NA,NA,NA,41.766,-74.158,379
10/23/2024,10:59:30,Mohonk,6.395,0.39,3.1,0.12,-0.08,NA,105.4,0.05,68,730.3,MHK,11.5,NA,NA,NA,41.766,-74.158,379
10/23/2024,10:59:05,Mohonk,6.459,0.41,3.4,0.12,-0.08,NA,104.5,0.05,68,730.3,MHK,11.25,NA,NA,NA,41.766,-74.158,379
10/23/2024,10:58:42,Mohonk,6.634,0.44,3.6,0.11,-0.13,NA,102.9,0.05,67,730.3,MHK,11,NA,NA,NA,41.766,-74.158,379
10/23/2024,10:58:17,Mohonk,6.848,0.49,4,0.1,-0.15,NA,101.3,0.05,66,730.3,MHK,10.75,NA,NA,NA,41.766,-74.158,379
10/23/2024,10:57:52,Mohonk,7.105,0.56,4.6,0.13,-0.17,NA,99.7,0.05,65,730.2,MHK,10.5,NA,NA,NA,41.766,-74.158,379
10/23/2024,10:57:25,Mohonk,7.244,0.71,5.8,0.09,-0.2,NA,97.6,0.05,63,730.3,MHK,10.25,NA,NA,NA,41.766,-74.158,379
10/23/2024,10:56:56,Mohonk,7.55,1.06,8.8,0.08,-0.25,NA,94.4,0.04,61,730.3,MHK,10,NA,NA,NA,41.766,-74.158,379
10/23/2024,10:56:33,Mohonk,8.053,1.5,12.7,0.2,-0.24,NA,93.6,0.04,61,730.3,MHK,9.75,NA,NA,NA,41.766,-74.158,379
10/23/2024,10:56:06,Mohonk,8.328,2.32,19.7,0.11,-0.26,NA,93.6,0.04,61,730.3,MHK,9.5,NA,NA,NA,41.766,-74.158,379
10/23/2024,10:55:39,Mohonk,8.78,3.19,27.5,0.15,-0.19,NA,93.3,0.04,61,730.3,MHK,9.25,NA,NA,NA,41.766,-74.158,379
10/23/2024,10:55:12,Mohonk,9.372,3.98,34.8,0.16,-0.21,NA,92.7,0.04,60,730.3,MHK,9,NA,NA,NA,41.766,-74.158,379
10/23/2024,10:54:42,Mohonk,9.924,4.54,40.2,0.46,-0.1,NA,92.4,0.04,60,730.3,MHK,8.75,NA,NA,NA,41.766,-74.158,379
10/23/2024,10:54:17,Mohonk,10.051,5.02,44.5,0.37,-0.13,NA,92.5,0.04,60,730.3,MHK,8.5,NA,NA,NA,41.766,-74.158,379
10/23/2024,10:53:43,Mohonk,10.783,5.79,52.2,0.37,-0.13,NA,91.8,0.04,60,730.4,MHK,8.25,NA,NA,NA,41.766,-74.158,379
10/23/2024,10:53:13,Mohonk,11.249,6.59,60.2,0.23,-0.24,NA,91.8,0.04,60,730.4,MHK,8,NA,NA,NA,41.766,-74.158,379
10/23/2024,10:52:48,Mohonk,11.692,7.31,67.4,0.2,-0.29,NA,91.2,0.04,59,730.3,MHK,7.75,NA,NA,NA,41.766,-74.158,379
10/23/2024,10:52:19,Mohonk,11.977,7.92,73.4,0.19,-0.31,NA,90.8,0.04,59,730.4,MHK,7.5,NA,NA,NA,41.766,-74.158,379
10/23/2024,10:51:55,Mohonk,12.275,8.47,79.1,0.18,-0.31,NA,90.7,0.04,59,730.4,MHK,7.25,NA,NA,NA,41.766,-74.158,379
10/23/2024,10:51:31,Mohonk,12.699,8.97,84.6,0.14,-0.37,NA,90.2,0.04,59,730.4,MHK,7,NA,NA,NA,41.766,-74.158,379
10/23/2024,10:51:05,Mohonk,12.927,9.19,87.1,0.15,-0.38,NA,90,0.04,59,730.4,MHK,6.75,NA,NA,NA,41.766,-74.158,379
10/23/2024,10:50:40,Mohonk,13.064,9.3,88.4,0.13,-0.38,NA,89.9,0.04,58,730.4,MHK,6.5,NA,NA,NA,41.766,-74.158,379
10/23/2024,10:50:11,Mohonk,13.099,9.35,89,0.19,-0.39,NA,89.9,0.04,58,730.3,MHK,6.25,NA,NA,NA,41.766,-74.158,379
10/23/2024,10:49:47,Mohonk,13.128,9.4,89.5,0.13,-0.4,NA,89.9,0.04,58,730.4,MHK,6,NA,NA,NA,41.766,-74.158,379
10/23/2024,10:49:26,Mohonk,13.167,9.44,90,0.17,-0.38,NA,89.8,0.04,58,730.3,MHK,5.75,NA,NA,NA,41.766,-74.158,379
10/23/2024,10:49:04,Mohonk,13.195,9.49,90.5,0.18,-0.39,NA,89.8,0.04,58,730.4,MHK,5.5,NA,NA,NA,41.766,-74.158,379
10/23/2024,10:48:30,Mohonk,13.247,9.53,90.9,0.22,-0.36,NA,89.7,0.04,58,730.5,MHK,5.25,NA,NA,NA,41.766,-74.158,379
10/23/2024,10:47:57,Mohonk,13.286,9.54,91.1,0.2,-0.38,NA,89.8,0.04,58,730.4,MHK,5,NA,NA,NA,41.766,-74.158,379
10/23/2024,10:47:19,Mohonk,13.353,9.58,91.6,0.18,-0.37,NA,89.8,0.04,58,730.3,MHK,4.75,NA,NA,NA,41.766,-74.158,379
10/23/2024,10:46:47,Mohonk,13.4,9.59,91.9,0.21,-0.38,NA,89.7,0.04,58,730.5,MHK,4.5,NA,NA,NA,41.766,-74.158,379
10/23/2024,10:46:26,Mohonk,13.421,9.59,91.9,0.17,-0.38,NA,89.7,0.04,58,730.4,MHK,4.25,NA,NA,NA,41.766,-74.158,379
10/23/2024,10:45:57,Mohonk,13.461,9.62,92.3,0.18,-0.41,NA,89.7,0.04,58,730.4,MHK,4,NA,NA,NA,41.766,-74.158,379
10/23/2024,10:45:23,Mohonk,13.74,9.68,93.5,0.15,-0.44,NA,90,0.04,58,730.4,MHK,3.75,NA,NA,NA,41.766,-74.158,379
10/23/2024,10:45:03,Mohonk,14.036,9.72,94.4,0.12,-0.49,NA,89.7,0.04,58,730.4,MHK,3.5,NA,NA,NA,41.766,-74.158,379
10/23/2024,10:44:41,Mohonk,14.096,9.73,94.6,0.08,-0.49,NA,89.7,0.04,58,730.4,MHK,3.25,NA,NA,NA,41.766,-74.158,379
10/23/2024,10:44:17,Mohonk,14.15,9.73,94.7,0.09,-0.48,NA,89.6,0.04,58,730.4,MHK,3,NA,NA,NA,41.766,-74.158,379
10/23/2024,10:43:53,Mohonk,14.195,9.73,94.8,0.09,-0.49,NA,89.6,0.04,58,730.4,MHK,2.75,NA,NA,NA,41.766,-74.158,379
10/23/2024,10:43:32,Mohonk,14.212,9.73,94.9,0.09,-0.5,NA,89.5,0.04,58,730.4,MHK,2.5,NA,NA,NA,41.766,-74.158,379
10/23/2024,10:43:11,Mohonk,14.229,9.72,94.9,0.1,-0.51,NA,89.5,0.04,58,730.4,MHK,2.25,NA,NA,NA,41.766,-74.158,379
