Date,Time,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,pH,specificConductivity_uSpcm,salinity_psu,tds_mgpL,barometerAirHandheld_mbars,lakeID,Depth_m,turbidity_Fnu,orp_MV,waterPressure_barA,latitude,longitude,altitude_m
10/16/2024,10:48:26,13.877,9.24,89.4,0.12,-0.4,NA,90.5,0.04,59,728.5,MHK,NA,NA,NA,NA,41.766,−74.158,379
10/16/2024,10:48:49,13.87,9.24,89.4,0.15,-0.37,NA,90.4,0.04,59,728.5,MHK,NA,NA,NA,NA,41.766,−74.158,379
10/16/2024,10:49:13,13.867,9.22,89.2,0.16,-0.39,NA,90.5,0.04,59,728.5,MHK,NA,NA,NA,NA,41.766,−74.158,379
10/16/2024,10:49:51,13.866,9.21,89.1,0.18,-0.36,NA,90.5,0.04,59,728.5,MHK,NA,NA,NA,NA,41.766,−74.158,379
10/16/2024,10:50:16,13.865,9.21,89.1,0.13,-0.4,NA,90.5,0.04,59,728.5,MHK,NA,NA,NA,NA,41.766,−74.158,379
10/16/2024,10:50:39,13.861,9.21,89.1,0.16,-0.35,NA,90.5,0.04,59,728.5,MHK,NA,NA,NA,NA,41.766,−74.158,379
10/16/2024,10:51:01,13.858,9.22,89.2,0.2,-0.38,NA,90.5,0.04,59,728.6,MHK,NA,NA,NA,NA,41.766,−74.158,379
10/16/2024,10:51:23,13.856,9.23,89.3,0.15,-0.38,NA,90.5,0.04,59,728.5,MHK,NA,NA,NA,NA,41.766,−74.158,379
10/16/2024,10:51:44,13.855,9.22,89.2,0.18,-0.37,NA,90.5,0.04,59,728.5,MHK,NA,NA,NA,NA,41.766,−74.158,379
10/16/2024,10:52:06,13.851,9.22,89.2,0.15,-0.39,NA,90.5,0.04,59,728.6,MHK,NA,NA,NA,NA,41.766,−74.158,379
10/16/2024,10:52:28,13.845,9.21,89.1,0.14,-0.39,NA,90.5,0.04,59,728.6,MHK,NA,NA,NA,NA,41.766,−74.158,379
10/16/2024,10:52:50,13.841,9.21,89.1,0.18,-0.39,NA,90.6,0.04,59,728.5,MHK,NA,NA,NA,NA,41.766,−74.158,379
10/16/2024,10:53:13,13.839,9.2,89,0.16,-0.37,NA,90.6,0.04,59,728.5,MHK,NA,NA,NA,NA,41.766,−74.158,379
10/16/2024,10:53:37,13.833,9.19,88.8,0.17,-0.36,NA,90.5,0.04,59,728.5,MHK,NA,NA,NA,NA,41.766,−74.158,379
10/16/2024,10:54:02,13.826,9.18,88.7,0.18,-0.39,NA,90.5,0.04,59,728.5,MHK,NA,NA,NA,NA,41.766,−74.158,379
10/16/2024,10:54:24,13.821,9.17,88.7,0.18,-0.37,NA,90.5,0.04,59,728.5,MHK,NA,NA,NA,NA,41.766,−74.158,379
10/16/2024,10:55:10,13.815,9.16,88.6,0.16,-0.37,NA,90.6,0.04,59,728.5,MHK,NA,NA,NA,NA,41.766,−74.158,379
10/16/2024,10:55:32,13.804,9.15,88.4,0.26,-0.37,NA,90.6,0.04,59,728.5,MHK,NA,NA,NA,NA,41.766,−74.158,379
10/16/2024,10:55:58,13.755,9.11,87.9,0.13,-0.4,NA,90.6,0.04,59,728.5,MHK,NA,NA,NA,NA,41.766,−74.158,379
10/16/2024,10:56:22,13.714,9.06,87.3,0.14,-0.36,NA,90.7,0.04,59,728.5,MHK,NA,NA,NA,NA,41.766,−74.158,379
10/16/2024,10:56:56,13.473,8.5,81.5,0.15,-0.36,NA,91,0.04,59,728.5,MHK,NA,NA,NA,NA,41.766,−74.158,379
10/16/2024,10:57:22,11.65,7.24,66.7,0.21,-0.3,NA,93.4,0.04,61,728.5,MHK,NA,NA,NA,NA,41.766,−74.158,379
10/16/2024,10:57:46,10.669,6.35,57.2,0.6,-0.14,NA,93.5,0.04,61,728.5,MHK,NA,NA,NA,NA,41.766,−74.158,379
10/16/2024,10:58:12,10.192,5.59,49.8,0.42,-0.16,NA,93.4,0.04,61,728.5,MHK,NA,NA,NA,NA,41.766,−74.158,379
10/16/2024,10:58:40,9.293,4.7,40.9,0.44,-0.12,NA,93.8,0.04,61,728.6,MHK,NA,NA,NA,NA,41.766,−74.158,379
10/16/2024,10:59:04,8.837,3.9,33.6,0.18,-0.2,NA,93.4,0.04,61,728.6,MHK,NA,NA,NA,NA,41.766,−74.158,379
10/16/2024,10:59:41,8.548,3.07,26.3,0.23,-0.18,NA,93.3,0.04,61,728.6,MHK,NA,NA,NA,NA,41.766,−74.158,379
10/16/2024,11:00:03,8.464,2.8,23.9,0.45,-0.08,NA,93.2,0.04,61,728.5,MHK,NA,NA,NA,NA,41.766,−74.158,379
10/16/2024,11:00:29,8.366,2.47,21,0.29,-0.01,NA,93.4,0.04,61,728.5,MHK,NA,NA,NA,NA,41.766,−74.158,379
10/16/2024,11:01:07,8.081,1.86,15.8,0.15,-0.17,NA,93.6,0.04,61,728.6,MHK,NA,NA,NA,NA,41.766,−74.158,379
10/16/2024,11:01:28,7.896,1.46,12.3,0.19,-0.12,NA,93.9,0.04,61,728.6,MHK,NA,NA,NA,NA,41.766,−74.158,379
10/16/2024,11:01:52,7.662,1.05,8.8,0.15,-0.11,NA,94.4,0.04,61,728.5,MHK,NA,NA,NA,NA,41.766,−74.158,379
10/16/2024,11:02:17,7.433,0.76,6.3,0.09,-0.14,NA,95.3,0.04,62,728.6,MHK,NA,NA,NA,NA,41.766,−74.158,379
10/16/2024,11:02:39,7.153,0.6,5,0.09,-0.13,NA,96.8,0.05,63,728.6,MHK,NA,NA,NA,NA,41.766,−74.158,379
10/16/2024,11:03:00,6.95,0.52,4.3,0.1,-0.11,NA,99.2,0.05,64,728.6,MHK,NA,NA,NA,NA,41.766,−74.158,379
10/16/2024,11:03:24,6.718,0.47,3.8,0.09,-0.11,NA,101,0.05,66,728.6,MHK,NA,NA,NA,NA,41.766,−74.158,379
10/16/2024,11:03:46,6.608,0.43,3.5,0.08,-0.1,NA,102.6,0.05,67,728.7,MHK,NA,NA,NA,NA,41.766,−74.158,379
10/16/2024,11:04:09,6.521,0.41,3.3,0.09,-0.07,NA,103.5,0.05,67,728.7,MHK,NA,NA,NA,NA,41.766,−74.158,379
10/16/2024,11:04:34,6.442,0.39,3.2,0.11,-0.05,NA,104.3,0.05,68,728.7,MHK,NA,NA,NA,NA,41.766,−74.158,379
10/16/2024,11:04:59,6.381,0.37,3,7.28,6.79,NA,108.3,0.05,70,728.7,MHK,NA,NA,NA,NA,41.766,−74.158,379
