Date,Time,Site_Name,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,specificConductivity_uSpcm,salinity_psu,tds_mgpL,barometerAirHandheld_mbars,lakeID,Depth_m,turbidity_Fnu,orp_MV,waterPressure_barA,latitude,longitude,altitude_m
10/7/2025,11:59:24,Mohonk,6.443,0.42,3.4,2.61,6.44,97.7,0.05,63,731.5,MHK,11.5,NA,NA,NA,41.766,-74.158,379
10/7/2025,11:58:58,Mohonk,6.448,0.42,3.4,0.72,3.38,94.2,0.04,61,731.5,MHK,11.25,NA,NA,NA,41.766,-74.158,379
10/7/2025,11:58:34,Mohonk,6.461,0.44,3.6,0.11,-0.66,91.5,0.04,59,731.5,MHK,11,NA,NA,NA,41.766,-74.158,379
10/7/2025,11:58:05,Mohonk,6.49,0.46,3.8,0.11,-0.64,89.6,0.04,58,731.5,MHK,10.75,NA,NA,NA,41.766,-74.158,379
10/7/2025,11:57:34,Mohonk,6.593,0.5,4.1,0.09,-0.66,87.9,0.04,57,731.5,MHK,10.5,NA,NA,NA,41.766,-74.158,379
10/7/2025,11:57:04,Mohonk,6.686,0.55,4.5,0.1,-0.68,87.3,0.04,57,731.5,MHK,10.25,NA,NA,NA,41.766,-74.158,379
10/7/2025,11:56:32,Mohonk,6.751,0.65,5.3,0.1,-0.69,87.1,0.04,57,731.5,MHK,10,NA,NA,NA,41.766,-74.158,379
10/7/2025,11:56:01,Mohonk,7.025,0.83,6.8,0.12,-0.7,85.7,0.04,56,731.5,MHK,9.75,NA,NA,NA,41.766,-74.158,379
10/7/2025,11:55:45,Mohonk,7.211,0.98,8.1,0.11,-0.73,84.6,0.04,55,731.5,MHK,9.5,NA,NA,NA,41.766,-74.158,379
10/7/2025,11:55:20,Mohonk,7.413,1.34,11.2,0.1,-0.73,83.8,0.04,54,731.5,MHK,9.25,NA,NA,NA,41.766,-74.158,379
10/7/2025,11:54:56,Mohonk,7.58,1.89,15.8,0.17,-0.62,83.3,0.04,54,731.5,MHK,9,NA,NA,NA,41.766,-74.158,379
10/7/2025,11:54:33,Mohonk,7.781,2.55,21.5,0.15,-0.71,82.7,0.04,54,731.5,MHK,8.75,NA,NA,NA,41.766,-74.158,379
10/7/2025,11:54:04,Mohonk,8.003,3.43,29,0.23,-0.65,82.4,0.04,54,731.5,MHK,8.5,NA,NA,NA,41.766,-74.158,379
10/7/2025,11:53:40,Mohonk,8.197,4.24,36,0.44,-0.64,82.1,0.04,53,731.5,MHK,8.25,NA,NA,NA,41.766,-74.158,379
10/7/2025,11:53:16,Mohonk,8.584,5.1,43.7,0.55,-0.63,81.5,0.04,53,731.5,MHK,8,NA,NA,NA,41.766,-74.158,379
10/7/2025,11:52:53,Mohonk,8.841,5.89,50.8,0.57,-0.45,81.3,0.04,53,731.5,MHK,7.75,NA,NA,NA,41.766,-74.158,379
10/7/2025,11:52:26,Mohonk,9.313,6.69,58.3,0.43,-0.77,81,0.04,53,731.5,MHK,7.5,NA,NA,NA,41.766,-74.158,379
10/7/2025,11:51:58,Mohonk,10.021,7.46,66.1,0.3,-0.86,81.1,0.04,53,731.5,MHK,7.25,NA,NA,NA,41.766,-74.158,379
10/7/2025,11:51:33,Mohonk,10.532,8.32,74.7,0.72,-0.62,80.8,0.04,53,731.5,MHK,7,NA,NA,NA,41.766,-74.158,379
10/7/2025,11:51:06,Mohonk,11.105,8.97,81.6,0.29,-0.86,80.4,0.04,52,731.5,MHK,6.75,NA,NA,NA,41.766,-74.158,379
10/7/2025,11:50:40,Mohonk,11.718,9.29,85.7,0.22,-0.94,80.2,0.04,52,731.5,MHK,6.5,NA,NA,NA,41.766,-74.158,379
10/7/2025,11:50:13,Mohonk,12.464,9.6,90.1,0.28,-0.92,80.5,0.04,52,731.5,MHK,6.25,NA,NA,NA,41.766,-74.158,379
10/7/2025,11:49:49,Mohonk,13.466,9.81,94.1,0.25,-0.91,80.3,0.04,52,731.5,MHK,6,NA,NA,NA,41.766,-74.158,379
10/7/2025,11:49:15,Mohonk,14.62,10.14,99.8,0.37,-0.88,79.7,0.04,52,731.5,MHK,5.75,NA,NA,NA,41.766,-74.158,379
10/7/2025,11:48:52,Mohonk,16.013,10.05,101.9,0.23,-0.88,78.2,0.04,51,731.5,MHK,5.5,NA,NA,NA,41.766,-74.158,379
10/7/2025,11:48:27,Mohonk,16.747,9.73,100.2,0.5,-0.78,76.6,0.04,50,731.5,MHK,5.25,NA,NA,NA,41.766,-74.158,379
10/7/2025,11:47:58,Mohonk,17.467,9.59,100.2,0.33,-0.79,75.8,0.03,49,731.5,MHK,5,NA,NA,NA,41.766,-74.158,379
10/7/2025,11:47:36,Mohonk,17.612,9.69,101.6,0.28,-0.81,75.5,0.03,49,731.6,MHK,4.75,NA,NA,NA,41.766,-74.158,379
10/7/2025,11:47:08,Mohonk,17.691,9.82,103.1,0.32,-0.84,75.5,0.03,49,731.5,MHK,4.5,NA,NA,NA,41.766,-74.158,379
10/7/2025,11:46:41,Mohonk,17.756,9.96,104.7,0.36,-0.82,75.5,0.03,49,731.5,MHK,4.25,NA,NA,NA,41.766,-74.158,379
10/7/2025,11:46:11,Mohonk,17.835,10.03,105.7,0.45,-0.85,75.5,0.03,49,731.5,MHK,4,NA,NA,NA,41.766,-74.158,379
10/7/2025,11:45:46,Mohonk,17.872,10.04,105.8,0.27,-0.92,75.4,0.03,49,731.5,MHK,3.75,NA,NA,NA,41.766,-74.158,379
