Date,Time,Site_Name,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,specificConductivity_uSpcm,salinity_psu,tds_mgpL,barometerAirHandheld_mbars,lakeID,Depth_m,turbidity_Fnu,orp_MV,waterPressure_barA,latitude,longitude,altitude_m
7/9/2025,11:39:18,Mohonk,6.091,2.73,22,0.19,-0.34,85.2,0.04,55,729.7,MHK,11.75,NA,NA,NA,41.766,-74.158,379
7/9/2025,11:39:07,Mohonk,6.115,3.29,26.5,0.16,-0.34,84.9,0.04,55,729.7,MHK,11.5,NA,NA,NA,41.766,-74.158,379
7/9/2025,11:38:59,Mohonk,6.133,3.52,28.4,0.17,-0.32,84.6,0.04,55,729.7,MHK,11.25,NA,NA,NA,41.766,-74.158,379
7/9/2025,11:38:51,Mohonk,6.152,4.21,34,0.21,-0.33,84.1,0.04,55,729.7,MHK,11,NA,NA,NA,41.766,-74.158,379
7/9/2025,11:38:37,Mohonk,6.173,4.76,38.5,0.27,-0.31,83.2,0.04,54,729.7,MHK,10.75,NA,NA,NA,41.766,-74.158,379
7/9/2025,11:38:29,Mohonk,6.195,5.48,44.3,0.29,-0.29,82.7,0.04,54,729.7,MHK,10.5,NA,NA,NA,41.766,-74.158,379
7/9/2025,11:38:20,Mohonk,6.226,6.36,51.4,0.46,-0.22,82.2,0.04,53,729.7,MHK,10.25,NA,NA,NA,41.766,-74.158,379
7/9/2025,11:38:12,Mohonk,6.287,6.67,54,0.74,-0.07,81.8,0.04,53,729.7,MHK,10,NA,NA,NA,41.766,-74.158,379
7/9/2025,11:38:04,Mohonk,6.375,7.41,60.1,1.17,0.04,81.4,0.04,53,729.7,MHK,9.75,NA,NA,NA,41.766,-74.158,379
7/9/2025,11:37:55,Mohonk,6.435,8.24,66.9,2.93,0.07,81.2,0.04,53,729.7,MHK,9.5,NA,NA,NA,41.766,-74.158,379
7/9/2025,11:37:46,Mohonk,6.517,8.71,70.9,0.64,0.19,80.9,0.04,53,729.7,MHK,9.25,NA,NA,NA,41.766,-74.158,379
7/9/2025,11:37:38,Mohonk,6.647,9.49,77.5,1.64,0.23,80.6,0.04,52,729.7,MHK,9,NA,NA,NA,41.766,-74.158,379
7/9/2025,11:37:30,Mohonk,6.847,10.42,85.5,1.65,0.27,80.4,0.04,52,729.7,MHK,8.75,NA,NA,NA,41.766,-74.158,379
7/9/2025,11:37:20,Mohonk,7.022,11.29,93.1,2.18,0.36,80.3,0.04,52,729.7,MHK,8.5,NA,NA,NA,41.766,-74.158,379
7/9/2025,11:37:11,Mohonk,7.187,12.07,99.9,3.23,0.22,80.2,0.04,52,729.7,MHK,8.25,NA,NA,NA,41.766,-74.158,379
7/9/2025,11:37:02,Mohonk,7.486,12.36,103.1,3.95,0.03,80.2,0.04,52,729.6,MHK,8,NA,NA,NA,41.766,-74.158,379
7/9/2025,11:36:53,Mohonk,7.852,13.02,109.6,1.34,-0.1,79.9,0.04,52,729.7,MHK,7.75,NA,NA,NA,41.766,-74.158,379
7/9/2025,11:36:43,Mohonk,8.076,13.18,111.5,1.03,-0.22,79.8,0.04,52,729.7,MHK,7.5,NA,NA,NA,41.766,-74.158,379
7/9/2025,11:36:34,Mohonk,8.249,13.24,112.5,0.68,-0.34,80,0.04,52,729.6,MHK,7.25,NA,NA,NA,41.766,-74.158,379
7/9/2025,11:36:14,Mohonk,8.767,13.31,114.6,0.51,-0.43,79.9,0.04,52,729.7,MHK,7,NA,NA,NA,41.766,-74.158,379
7/9/2025,11:36:05,Mohonk,9.093,13.27,115.1,0.39,-0.45,79.8,0.04,52,729.6,MHK,6.75,NA,NA,NA,41.766,-74.158,379
7/9/2025,11:35:55,Mohonk,9.444,13.24,115.8,0.4,-0.45,80,0.04,52,729.6,MHK,6.5,NA,NA,NA,41.766,-74.158,379
7/9/2025,11:35:45,Mohonk,9.835,13.22,116.7,0.43,-0.47,80.3,0.04,52,729.6,MHK,6.25,NA,NA,NA,41.766,-74.158,379
7/9/2025,11:35:36,Mohonk,10.51,13.22,118.6,0.51,-0.48,80.4,0.04,52,729.7,MHK,6,NA,NA,NA,41.766,-74.158,379
7/9/2025,11:35:26,Mohonk,11.147,13.18,120,0.45,-0.5,80.7,0.04,52,729.6,MHK,5.75,NA,NA,NA,41.766,-74.158,379
7/9/2025,11:35:13,Mohonk,12.094,13.23,123,0.39,-0.48,79.8,0.04,52,729.6,MHK,5.5,NA,NA,NA,41.766,-74.158,379
7/9/2025,11:35:04,Mohonk,12.162,13.27,123.6,0.48,-0.49,79.7,0.04,52,729.7,MHK,5.25,NA,NA,NA,41.766,-74.158,379
7/9/2025,11:30:18,Mohonk,14.242,12.19,119,0.37,-0.81,79.8,0.04,52,729.7,MHK,5,NA,NA,NA,41.766,-74.158,379
7/9/2025,11:30:10,Mohonk,14.963,12,118.8,0.35,-0.83,79.8,0.04,52,729.7,MHK,4.75,NA,NA,NA,41.766,-74.158,379
7/9/2025,11:30:02,Mohonk,16.205,11.62,118.4,0.39,-0.86,78.4,0.04,51,729.7,MHK,4.5,NA,NA,NA,41.766,-74.158,379
7/9/2025,11:29:56,Mohonk,16.674,11.52,118.5,0.35,-0.87,78.2,0.04,51,729.7,MHK,4.25,NA,NA,NA,41.766,-74.158,379
7/9/2025,11:29:47,Mohonk,17.325,11.28,117.6,0.3,-0.88,77.9,0.04,51,729.7,MHK,4,NA,NA,NA,41.766,-74.158,379
7/9/2025,11:29:36,Mohonk,18.141,11.03,116.9,0.31,-0.88,77.7,0.04,50,729.7,MHK,3.75,NA,NA,NA,41.766,-74.158,379
7/9/2025,11:29:07,Mohonk,19.158,10.5,113.6,0.27,-0.98,77.8,0.04,51,729.7,MHK,3.5,NA,NA,NA,41.766,-74.158,379
7/9/2025,11:28:58,Mohonk,20.074,9.95,111.9,0.26,-1.01,77.4,0.04,50,729.7,MHK,3.25,NA,NA,NA,41.766,-74.158,379
7/9/2025,11:28:48,Mohonk,21.886,9.8,111.9,0.34,-0.96,75.4,0.03,49,729.7,MHK,3,NA,NA,NA,41.766,-74.158,379
7/9/2025,11:28:11,Mohonk,24.817,8.65,104.4,0.69,-0.97,74,0.03,48,729.7,MHK,2.75,NA,NA,NA,41.766,-74.158,379
7/9/2025,11:28:01,Mohonk,25.31,8.6,104.7,0.43,-1.03,73.8,0.03,48,729.7,MHK,2.5,NA,NA,NA,41.766,-74.158,379
7/9/2025,11:27:50,Mohonk,25.532,8.46,103.4,0.32,-1.09,73.7,0.03,48,729.7,MHK,2.25,NA,NA,NA,41.766,-74.158,379
7/9/2025,11:27:41,Mohonk,25.661,8.42,103.2,0.29,-1.1,73.7,0.03,48,729.7,MHK,2,NA,NA,NA,41.766,-74.158,379
7/9/2025,11:27:09,Mohonk,26.125,8.35,103.2,0.14,-1.12,73.4,0.03,48,729.7,MHK,1.75,NA,NA,NA,41.766,-74.158,379
7/9/2025,11:27:02,Mohonk,26.192,8.36,103.4,0.13,-1.13,73.4,0.03,48,729.7,MHK,1.5,NA,NA,NA,41.766,-74.158,379
7/9/2025,11:26:53,Mohonk,26.325,8.35,103.5,0.13,-1.14,73.4,0.03,48,729.7,MHK,1.25,NA,NA,NA,41.766,-74.158,379
7/9/2025,11:26:45,Mohonk,26.423,8.34,103.6,0.15,-1.16,73.5,0.03,48,729.7,MHK,1,NA,NA,NA,41.766,-74.158,379
7/9/2025,11:26:39,Mohonk,26.516,8.34,103.8,0.13,-1.16,73.5,0.03,48,729.7,MHK,0.75,NA,NA,NA,41.766,-74.158,379
