Date,Time,Site_Name,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,pH,specificConductivity_uSpcm,salinity_psu,tds_mgpL,barometerAirHandheld_mbars,lakeID,Depth_m,turbidity_Fnu,orp_MV,waterPressure_barA,latitude,longitude,altitude_m
10/16/2024,10:44:10,Mohonk,13.919,9.74,94.3,0.11,-0.43,NA,90.5,0.04,59,728.5,MHK,0,NA,NA,NA,41.766,-74.158,379
10/16/2024,10:44:40,Mohonk,13.935,9.53,92.4,0.11,-0.45,NA,90.5,0.04,59,728.5,MHK,0.25,NA,NA,NA,41.766,-74.158,379
10/16/2024,10:45:09,Mohonk,13.944,9.44,91.5,0.07,-0.4,NA,90.4,0.04,59,728.5,MHK,0.5,NA,NA,NA,41.766,-74.158,379
10/16/2024,10:45:33,Mohonk,13.943,9.38,90.9,0.12,-0.41,NA,90.4,0.04,59,728.5,MHK,0.75,NA,NA,NA,41.766,-74.158,379
10/16/2024,10:45:55,Mohonk,13.94,9.35,90.6,0.09,-0.4,NA,90.4,0.04,59,728.5,MHK,1,NA,NA,NA,41.766,-74.158,379
10/16/2024,10:46:22,Mohonk,13.936,9.32,90.3,0.11,-0.39,NA,90.4,0.04,59,728.5,MHK,1.25,NA,NA,NA,41.766,-74.158,379
10/16/2024,10:46:48,Mohonk,13.897,9.28,89.9,0.13,-0.39,NA,90.4,0.04,59,728.5,MHK,1.5,NA,NA,NA,41.766,-74.158,379
10/16/2024,10:47:11,Mohonk,13.889,9.25,89.6,0.1,-0.4,NA,90.5,0.04,59,728.5,MHK,1.75,NA,NA,NA,41.766,-74.158,379
10/16/2024,10:47:38,Mohonk,13.885,9.23,89.3,0.11,-0.4,NA,90.5,0.04,59,728.5,MHK,2,NA,NA,NA,41.766,-74.158,379
10/16/2024,10:48:03,Mohonk,13.882,9.22,89.3,0.14,-0.37,NA,90.5,0.04,59,728.5,MHK,2.25,NA,NA,NA,41.766,-74.158,379
10/16/2024,10:48:26,Mohonk,13.877,9.24,89.4,0.12,-0.4,NA,90.5,0.04,59,728.5,MHK,2.5,NA,NA,NA,41.766,-74.158,379
10/16/2024,10:48:49,Mohonk,13.87,9.24,89.4,0.15,-0.37,NA,90.4,0.04,59,728.5,MHK,2.75,NA,NA,NA,41.766,-74.158,379
10/16/2024,10:49:13,Mohonk,13.867,9.22,89.2,0.16,-0.39,NA,90.5,0.04,59,728.5,MHK,3,NA,NA,NA,41.766,-74.158,379
10/16/2024,10:49:51,Mohonk,13.866,9.21,89.1,0.18,-0.36,NA,90.5,0.04,59,728.5,MHK,3.25,NA,NA,NA,41.766,-74.158,379
