Date,Time,Site_Name,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,pH,specificConductivity_uSpcm,salinity_psu,tds_mgpL,barometerAirHandheld_mbars,lakeID,Depth_m,turbidity_Fnu,orp_MV,waterPressure_barA,latitude,longitude,altitude_m
7/2/2024,12:15:37,Mohonk,6.281,6.54,52.9,0.24,0.23,6.65,93.3,0.04,61,735.7,MHK,10,NA,NA,NA,41.766,-74.158,379
7/2/2024,12:17:12,Mohonk,6.246,6.01,48.6,0.18,0.25,6.6,93.5,0.04,61,735.7,MHK,10.25,NA,NA,NA,41.766,-74.158,379
7/2/2024,12:17:57,Mohonk,6.042,5.1,41,0.17,0.23,6.53,93.1,0.04,61,735.7,MHK,10.5,NA,NA,NA,41.766,-74.158,379
7/2/2024,12:18:19,Mohonk,5.921,4.74,38,0.15,0.22,6.5,93.2,0.04,61,735.6,MHK,10.75,NA,NA,NA,41.766,-74.158,379
7/2/2024,12:18:44,Mohonk,5.896,4.55,36.4,0.13,0.25,6.49,93.2,0.04,61,735.7,MHK,11,NA,NA,NA,41.766,-74.158,379
7/2/2024,12:19:24,Mohonk,5.783,3.84,30.7,0.1,0.22,6.46,93.7,0.04,61,735.7,MHK,11.25,NA,NA,NA,41.766,-74.158,379
7/2/2024,12:19:51,Mohonk,5.767,3.4,27.2,0.1,0.23,6.44,94.3,0.04,61,735.7,MHK,11.5,NA,NA,NA,41.766,-74.158,379
7/2/2024,12:20:17,Mohonk,5.746,2.76,22.1,0.07,0.22,6.42,95.2,0.04,62,735.7,MHK,11.75,NA,NA,NA,41.766,-74.158,379
7/2/2024,12:20:41,Mohonk,5.74,2.21,17.7,0.06,0.24,6.4,95.7,0.04,62,735.6,MHK,12,NA,NA,NA,41.766,-74.158,379
7/2/2024,13:46:22,Mohonk,24.489,8.95,107.3,0.36,5.85,5.57,0.3,0,0,759.3,MHK,12.25,NA,NA,NA,41.766,-74.158,379
