Date,Time,Site_Name,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,specificConductivity_uSpcm,salinity_psu,tds_mgpL,barometerAirHandheld_mbars,lakeID,Depth_m,turbidity_Fnu,orp_MV,waterPressure_barA,latitude,longitude,altitude_m
6/4/2025,10:44:36,Mohonk,5.871,4.67,37.4,0.15,-0.29,83.5,0.04,54,733.2,MHK,13,NA,NA,NA,41.766,-74.158,379
6/4/2025,10:44:12,Mohonk,5.922,4.87,39,0.14,-0.36,83.6,0.04,54,733.2,MHK,12.75,NA,NA,NA,41.766,-74.158,379
6/4/2025,10:43:52,Mohonk,5.924,5.13,41.2,0.18,-0.34,83.5,0.04,54,733.2,MHK,12.5,NA,NA,NA,41.766,-74.158,379
6/4/2025,10:43:45,Mohonk,5.935,5.25,42.1,0.14,-0.36,83.4,0.04,54,733.2,MHK,12.25,NA,NA,NA,41.766,-74.158,379
6/4/2025,10:43:24,Mohonk,5.97,5.63,45.2,0.12,-0.36,83.1,0.04,54,733.2,MHK,12,NA,NA,NA,41.766,-74.158,379
6/4/2025,10:43:05,Mohonk,5.997,5.9,47.4,0.15,-0.35,82.8,0.04,54,733.2,MHK,11.75,NA,NA,NA,41.766,-74.158,379
6/4/2025,10:42:44,Mohonk,6.033,6.32,50.8,0.18,-0.32,82.7,0.04,54,733.2,MHK,11.5,NA,NA,NA,41.766,-74.158,379
6/4/2025,10:42:24,Mohonk,6.064,6.85,55.2,0.24,-0.31,82.1,0.04,53,733.2,MHK,11.25,NA,NA,NA,41.766,-74.158,379
6/4/2025,10:42:04,Mohonk,6.094,7.17,57.7,0.2,-0.35,81.8,0.04,53,733.2,MHK,11,NA,NA,NA,41.766,-74.158,379
6/4/2025,10:41:45,Mohonk,6.112,7.43,59.8,0.2,-0.33,81.7,0.04,53,733.1,MHK,10.75,NA,NA,NA,41.766,-74.158,379
6/4/2025,10:41:24,Mohonk,6.162,7.75,62.5,0.23,-0.35,81.4,0.04,53,733.2,MHK,10.5,NA,NA,NA,41.766,-74.158,379
6/4/2025,10:41:05,Mohonk,6.244,8.1,65.5,0.27,-0.33,80.9,0.04,53,733.2,MHK,10.25,NA,NA,NA,41.766,-74.158,379
6/4/2025,10:40:45,Mohonk,6.322,8.43,68.3,0.36,-0.32,80.7,0.04,52,733.2,MHK,10,NA,NA,NA,41.766,-74.158,379
6/4/2025,10:40:25,Mohonk,6.415,8.67,70.4,0.42,-0.27,80.5,0.04,52,733.2,MHK,9.75,NA,NA,NA,41.766,-74.158,379
6/4/2025,10:40:05,Mohonk,6.498,8.86,72.1,0.76,-0.15,80.4,0.04,52,733.2,MHK,9.5,NA,NA,NA,41.766,-74.158,379
6/4/2025,10:39:37,Mohonk,6.576,9.24,75.4,0.85,-0.13,80.3,0.04,52,733.2,MHK,9.25,NA,NA,NA,41.766,-74.158,379
6/4/2025,10:39:28,Mohonk,6.642,9.35,76.3,1,-0.12,80.3,0.04,52,733.2,MHK,9,NA,NA,NA,41.766,-74.158,379
6/4/2025,10:39:07,Mohonk,6.765,9.51,77.9,1.19,0.01,80.2,0.04,52,733.2,MHK,8.75,NA,NA,NA,41.766,-74.158,379
6/4/2025,10:38:47,Mohonk,6.899,9.6,78.9,1.25,-0.07,80.2,0.04,52,733.1,MHK,8.5,NA,NA,NA,41.766,-74.158,379
6/4/2025,10:38:28,Mohonk,7.057,9.67,79.8,0.93,0,80.3,0.04,52,733.1,MHK,8.25,NA,NA,NA,41.766,-74.158,379
6/4/2025,10:38:09,Mohonk,7.27,9.73,80.7,1.28,-0.05,80.5,0.04,52,733.2,MHK,8,NA,NA,NA,41.766,-74.158,379
6/4/2025,10:37:30,Mohonk,7.447,10.1,84.2,1.2,0.13,80.9,0.04,53,733.2,MHK,7.75,NA,NA,NA,41.766,-74.158,379
6/4/2025,10:37:26,Mohonk,7.48,10.17,84.8,1.12,0.15,81,0.04,53,733.1,MHK,7.5,NA,NA,NA,41.766,-74.158,379
6/4/2025,10:37:04,Mohonk,7.902,10.59,89.3,1.64,0.09,80.7,0.04,52,733.2,MHK,7.25,NA,NA,NA,41.766,-74.158,379
6/4/2025,10:36:43,Mohonk,8.154,10.87,92.2,1.33,0.06,80.6,0.04,52,733.1,MHK,7,NA,NA,NA,41.766,-74.158,379
6/4/2025,10:36:22,Mohonk,8.485,11.14,95.2,8.65,0.01,80.6,0.04,52,733.1,MHK,6.75,NA,NA,NA,41.766,-74.158,379
6/4/2025,10:36:03,Mohonk,8.846,11.43,98.6,2.58,-0.02,80.8,0.04,53,733.1,MHK,6.5,NA,NA,NA,41.766,-74.158,379
6/4/2025,10:35:39,Mohonk,9.331,11.71,102.1,1,-0.12,80.7,0.04,52,733.2,MHK,6.25,NA,NA,NA,41.766,-74.158,379
6/4/2025,10:35:19,Mohonk,9.649,11.98,105.2,1.27,-0.16,80.5,0.04,52,733.1,MHK,6,NA,NA,NA,41.766,-74.158,379
6/4/2025,10:34:49,Mohonk,10.136,12.36,109.9,1.63,0.18,80.3,0.04,52,733.2,MHK,5.75,NA,NA,NA,41.766,-74.158,379
6/4/2025,10:34:22,Mohonk,10.576,12.5,112.3,1.21,-0.2,80.1,0.04,52,733.3,MHK,5.5,NA,NA,NA,41.766,-74.158,379
6/4/2025,10:33:59,Mohonk,10.898,12.55,113.6,1.43,-0.19,79.7,0.04,52,733.1,MHK,5.25,NA,NA,NA,41.766,-74.158,379
6/4/2025,10:33:27,Mohonk,11.612,12.38,113.9,1.09,-0.34,79.1,0.04,51,733.2,MHK,5,NA,NA,NA,41.766,-74.158,379
6/4/2025,10:33:07,Mohonk,12.037,12.09,112.3,1.23,-0.26,78.6,0.04,51,733.3,MHK,4.75,NA,NA,NA,41.766,-74.158,379
6/4/2025,10:32:41,Mohonk,12.677,11.61,109.5,0.93,-0.42,77.6,0.04,50,733.2,MHK,4.5,NA,NA,NA,41.766,-74.158,379
6/4/2025,10:32:15,Mohonk,13.054,11.39,108.3,1.22,-0.31,76.9,0.04,50,733.2,MHK,4.25,NA,NA,NA,41.766,-74.158,379
6/4/2025,10:30:37,Mohonk,13.766,10.74,103.7,1.15,-0.46,76.5,0.04,50,733.1,MHK,4,NA,NA,NA,41.766,-74.158,379
6/4/2025,10:30:13,Mohonk,14.309,10.48,102.4,0.92,-0.48,76.2,0.04,50,733.2,MHK,3.75,NA,NA,NA,41.766,-74.158,379
6/4/2025,10:29:51,Mohonk,14.625,10.37,102.1,3.18,-0.43,76.6,0.04,50,733.2,MHK,3.5,NA,NA,NA,41.766,-74.158,379
6/4/2025,10:29:21,Mohonk,15.186,10.39,103.4,0.71,-0.39,74.4,0.03,48,733.2,MHK,3.25,NA,NA,NA,41.766,-74.158,379
6/4/2025,10:29:00,Mohonk,15.215,10.4,103.6,3.85,-0.41,74.3,0.03,48,733.2,MHK,3,NA,NA,NA,41.766,-74.158,379
6/4/2025,10:28:39,Mohonk,15.435,10.44,104.5,1.06,-0.38,73.9,0.03,48,733.2,MHK,2.75,NA,NA,NA,41.766,-74.158,379
6/4/2025,10:28:18,Mohonk,15.546,10.48,105.1,0.78,-0.37,73.8,0.03,48,733.1,MHK,2.5,NA,NA,NA,41.766,-74.158,379
6/4/2025,10:27:54,Mohonk,15.703,10.49,105.6,1.49,-0.37,73.4,0.03,48,733.2,MHK,2.25,NA,NA,NA,41.766,-74.158,379
6/4/2025,10:27:32,Mohonk,15.929,10.41,105.4,0.86,-0.4,73.5,0.03,48,733.2,MHK,2,NA,NA,NA,41.766,-74.158,379
6/4/2025,10:27:10,Mohonk,16.642,10.14,104.1,2.38,-0.5,73.9,0.03,48,733.2,MHK,1.75,NA,NA,NA,41.766,-74.158,379
6/4/2025,10:26:47,Mohonk,17.646,10.04,105.3,0.74,-0.74,73.6,0.03,48,733.2,MHK,1.5,NA,NA,NA,41.766,-74.158,379
6/4/2025,10:26:24,Mohonk,17.681,10.03,105.2,0.58,-0.78,73.7,0.03,48,733.1,MHK,1.25,NA,NA,NA,41.766,-74.158,379
6/4/2025,10:25:40,Mohonk,18.045,9.97,105.4,0.42,-0.74,73.6,0.03,48,733.2,MHK,1,NA,NA,NA,41.766,-74.158,379
6/4/2025,10:25:09,Mohonk,18.229,9.95,105.6,0.37,-0.8,73.7,0.03,48,733.3,MHK,0.75,NA,NA,NA,41.766,-74.158,379
6/4/2025,10:24:39,Mohonk,18.444,9.91,105.6,0.32,-0.8,73.8,0.03,48,733.1,MHK,0.5,NA,NA,NA,41.766,-74.158,379
6/4/2025,10:24:35,Mohonk,18.466,9.9,105.6,0.28,-0.87,73.8,0.03,48,733.3,MHK,0.25,NA,NA,NA,41.766,-74.158,379
6/4/2025,10:24:10,Mohonk,18.533,9.81,104.7,0.22,-0.88,74,0.03,48,733.1,MHK,0,NA,NA,NA,41.766,-74.158,379
