Date,Time,Site_Name,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,pH,specificConductivity_uSpcm,salinity_psu,tds_mgpL,barometerAirHandheld_mbars,lakeID,Depth_m,turbidity_Fnu,orp_MV,waterPressure_barA,latitude,longitude,altitude_m
3/12/2025,11:12:20,Mohonk,3.423,12.29,92.3,3.14,0.24,NA,99.4,0.05,65,728.2,MHK,12.25,NA,NA,NA,41.766,-74.158,379
3/12/2025,11:11:54,Mohonk,3.437,12.32,92.6,2.87,0.29,NA,98.6,0.05,64,728.3,MHK,12,NA,NA,NA,41.766,-74.158,379
3/12/2025,11:11:34,Mohonk,3.445,12.34,92.8,2.29,0.4,NA,98.3,0.05,64,728.4,MHK,11.75,NA,NA,NA,41.766,-74.158,379
3/12/2025,11:11:06,Mohonk,3.445,12.35,92.9,4.48,0.43,NA,98.3,0.05,64,728.2,MHK,11.5,NA,NA,NA,41.766,-74.158,379
3/12/2025,11:10:43,Mohonk,3.443,12.36,92.9,4.1,0.24,NA,98.4,0.05,64,728.3,MHK,11.25,NA,NA,NA,41.766,-74.158,379
3/12/2025,11:10:22,Mohonk,3.442,12.36,92.9,2.57,0.45,NA,98.5,0.05,64,728.4,MHK,11,NA,NA,NA,41.766,-74.158,379
3/12/2025,11:10:01,Mohonk,3.438,12.37,93,0.97,0.25,NA,98.5,0.05,64,728.3,MHK,10.75,NA,NA,NA,41.766,-74.158,379
3/12/2025,11:09:39,Mohonk,3.439,12.38,93.1,1.5,0.28,NA,98.4,0.05,64,728.3,MHK,10.5,NA,NA,NA,41.766,-74.158,379
3/12/2025,11:09:16,Mohonk,3.443,12.4,93.2,3.4,0.39,NA,98.4,0.05,64,728.2,MHK,10.25,NA,NA,NA,41.766,-74.158,379
3/12/2025,11:08:54,Mohonk,3.433,12.41,93.3,1.44,0.29,NA,98.6,0.05,64,728.2,MHK,10,NA,NA,NA,41.766,-74.158,379
