Date,Time,Site_Name,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,pH,specificConductivity_uSpcm,salinity_psu,tds_mgpL,barometerAirHandheld_mbars,lakeID,Depth_m,turbidity_Fnu,orp_MV,waterPressure_barA,latitude,longitude,altitude_m
7/30/2024,13:20:45,Mohonk,5.912,0.45,3.6,1.23,0.91,6.43,99.8,0.05,65,727.9,MHK,12.75,NA,NA,NA,41.766,-74.158,379
7/30/2024,13:20:14,Mohonk,5.965,0.58,4.6,0.1,0.09,6.45,97.4,0.05,63,728,MHK,12.5,NA,NA,NA,41.766,-74.158,379
7/30/2024,13:19:48,Mohonk,5.977,0.79,6.3,0.07,0.05,6.46,96.8,0.05,63,727.9,MHK,12.25,NA,NA,NA,41.766,-74.158,379
7/30/2024,13:19:19,Mohonk,6.038,1.11,9,0.12,0.07,6.48,96.1,0.04,62,727.9,MHK,12,NA,NA,NA,41.766,-74.158,379
7/30/2024,13:19:11,Mohonk,6.055,1.23,9.9,0.1,0.08,6.48,96,0.04,62,727.9,MHK,11.75,NA,NA,NA,41.766,-74.158,379
7/30/2024,13:18:48,Mohonk,6.112,1.68,13.6,0.07,0.06,6.5,95.7,0.04,62,727.9,MHK,11.5,NA,NA,NA,41.766,-74.158,379
7/30/2024,13:18:22,Mohonk,6.152,2.46,19.8,0.11,0.07,6.51,95.2,0.04,62,727.9,MHK,11.25,NA,NA,NA,41.766,-74.158,379
7/30/2024,13:17:59,Mohonk,6.214,3.15,25.5,0.64,0.21,6.54,94.5,0.04,61,727.9,MHK,11,NA,NA,NA,41.766,-74.158,379
7/30/2024,13:17:37,Mohonk,6.347,3.89,31.5,0.13,0.06,6.57,94.1,0.04,61,727.9,MHK,10.75,NA,NA,NA,41.766,-74.158,379
7/30/2024,13:17:10,Mohonk,6.506,4.67,38,0.18,0.08,6.61,93.8,0.04,61,728,MHK,10.5,NA,NA,NA,41.766,-74.158,379
7/30/2024,13:16:38,Mohonk,6.598,5.56,45.4,0.21,0.1,6.67,93.6,0.04,61,728,MHK,10.25,NA,NA,NA,41.766,-74.158,379
7/30/2024,13:16:06,Mohonk,6.929,6.81,56,0.26,0.12,6.74,93,0.04,60,727.9,MHK,10,NA,NA,NA,41.766,-74.158,379
7/30/2024,13:15:40,Mohonk,7.351,7.53,62.6,0.84,0.26,6.79,92.3,0.04,60,728,MHK,9.75,NA,NA,NA,41.766,-74.158,379
7/30/2024,13:15:15,Mohonk,7.527,8.06,67.3,0.45,0.15,6.84,92.6,0.04,60,728,MHK,9.5,NA,NA,NA,41.766,-74.158,379
7/30/2024,13:14:49,Mohonk,7.739,8.57,71.9,0.41,0.19,6.89,92.5,0.04,60,728,MHK,9.25,NA,NA,NA,41.766,-74.158,379
7/30/2024,13:14:26,Mohonk,7.943,9,75.9,0.69,0.14,6.94,92,0.04,60,728,MHK,9,NA,NA,NA,41.766,-74.158,379
7/30/2024,13:14:01,Mohonk,8.236,9.64,81.9,0.39,0.1,7.01,91.8,0.04,60,728,MHK,8.75,NA,NA,NA,41.766,-74.158,379
7/30/2024,13:13:35,Mohonk,8.66,10.41,89.3,0.43,0.04,7.09,91.6,0.04,60,728.1,MHK,8.5,NA,NA,NA,41.766,-74.158,379
7/30/2024,13:13:13,Mohonk,9.021,10.93,94.6,0.5,0.04,7.15,91.7,0.04,60,728.1,MHK,8.25,NA,NA,NA,41.766,-74.158,379
7/30/2024,13:12:36,Mohonk,9.895,11.77,104.1,0.65,0.04,7.26,91.5,0.04,59,728,MHK,8,NA,NA,NA,41.766,-74.158,379
7/30/2024,13:12:10,Mohonk,10.535,12.07,108.3,0.67,0.05,7.31,91.4,0.04,59,728,MHK,7.75,NA,NA,NA,41.766,-74.158,379
7/30/2024,13:11:42,Mohonk,11.039,12.37,112.4,0.84,0.1,7.37,91.9,0.04,60,728,MHK,7.5,NA,NA,NA,41.766,-74.158,379
7/30/2024,13:11:15,Mohonk,11.797,12.52,115.7,0.73,0.03,7.41,91.7,0.04,60,728.1,MHK,7.25,NA,NA,NA,41.766,-74.158,379
7/30/2024,13:10:50,Mohonk,12.687,12.6,118.8,0.79,0.03,7.44,91.2,0.04,59,728,MHK,7,NA,NA,NA,41.766,-74.158,379
7/30/2024,13:10:25,Mohonk,13.375,12.61,120.7,0.79,0.04,7.45,90.8,0.04,59,728.1,MHK,6.75,NA,NA,NA,41.766,-74.158,379
7/30/2024,13:10:02,Mohonk,13.852,12.52,121.1,0.69,-0.01,7.46,91.4,0.04,59,728,MHK,6.5,NA,NA,NA,41.766,-74.158,379
7/30/2024,13:09:37,Mohonk,14.195,12.43,121.1,0.68,-0.1,7.49,91.7,0.04,60,728,MHK,6.25,NA,NA,NA,41.766,-74.158,379
