Date,Time,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,pH,specificConductivity_uSpcm,salinity_psu,tds_mgpL,barometerAirHandheld_mbars,lakeID,Depth_m,turbidity_Fnu,orp_MV,waterPressure_barA,latitude,longitude,altitude_m
6/12/2024,11:13:42,9.706,12.62,111.1,0.72,0.51,7.69,83.9,0.04,55,730,MHK,5.75,NA,NA,NA,41.766,−74.158,379
6/12/2024,11:13:28,10.174,12.56,111.8,0.48,0.36,7.69,84.5,0.04,55,730,MHK,6,NA,NA,NA,41.766,−74.158,379
6/12/2024,11:13:00,11.493,12.26,112.5,0.31,0.22,7.66,83.8,0.04,54,730,MHK,6.25,NA,NA,NA,41.766,−74.158,379
6/12/2024,11:12:53,11.819,12.18,112.6,0.34,0.22,7.65,84,0.04,55,730,MHK,6.5,NA,NA,NA,41.766,−74.158,379
6/12/2024,11:12:47,12.156,12.06,112.4,0.31,0.19,7.64,84.1,0.04,55,730,MHK,6.75,NA,NA,NA,41.766,−74.158,379
6/12/2024,11:12:30,13.429,11.8,113.2,0.26,0.16,7.62,83.8,0.04,54,730,MHK,7,NA,NA,NA,41.766,−74.158,379
6/12/2024,11:12:24,13.734,11.71,113,0.24,0.14,7.61,84.1,0.04,55,730,MHK,7.25,NA,NA,NA,41.766,−74.158,379
6/12/2024,11:12:17,13.902,11.65,112.8,0.25,0.12,7.6,84.4,0.04,55,730,MHK,7.5,NA,NA,NA,41.766,−74.158,379
6/12/2024,11:11:35,15.267,10.7,106.7,0.22,0.05,7.54,85.7,0.04,56,730,MHK,7.75,NA,NA,NA,41.766,−74.158,379
6/12/2024,11:11:27,16.628,9.89,101.7,0.24,0.06,7.54,84.9,0.04,55,730,MHK,8,NA,NA,NA,41.766,−74.158,379
6/12/2024,11:11:08,19.536,8.51,92.8,0.16,0.01,7.53,83.8,0.04,54,730,MHK,8.25,NA,NA,NA,41.766,−74.158,379
6/12/2024,11:11:02,19.662,8.53,93.2,0.15,0.01,7.54,83.6,0.04,54,729.9,MHK,8.5,NA,NA,NA,41.766,−74.158,379
6/12/2024,11:10:54,19.726,8.54,93.5,0.17,-0.01,7.54,83.7,0.04,54,730,MHK,8.75,NA,NA,NA,41.766,−74.158,379
6/12/2024,11:10:48,19.814,8.56,93.8,0.15,-0.01,7.54,83.7,0.04,54,730,MHK,9,NA,NA,NA,41.766,−74.158,379
6/12/2024,11:10:41,19.911,8.58,94.2,0.15,-0.03,7.55,83.7,0.04,54,730,MHK,9.25,NA,NA,NA,41.766,−74.158,379
6/12/2024,11:10:32,19.949,8.58,94.3,0.12,-0.03,7.55,83.6,0.04,54,730,MHK,9.5,NA,NA,NA,41.766,−74.158,379
6/12/2024,11:10:18,19.955,8.59,94.4,0.12,-0.04,7.55,83.7,0.04,54,730,MHK,9.75,NA,NA,NA,41.766,−74.158,379
6/12/2024,11:10:12,19.959,8.59,94.4,0.11,-0.04,7.55,83.6,0.04,54,730,MHK,10,NA,NA,NA,41.766,−74.158,379
6/12/2024,11:09:55,19.966,8.6,94.5,0.13,0,7.55,83.7,0.04,54,730,MHK,10.25,NA,NA,NA,41.766,−74.158,379
6/12/2024,11:09:49,19.967,8.6,94.5,0.13,0,7.55,83.6,0.04,54,730,MHK,10.5,NA,NA,NA,41.766,−74.158,379
6/12/2024,11:09:43,19.969,8.6,94.5,0.12,-0.02,7.55,83.7,0.04,54,730,MHK,10.75,NA,NA,NA,41.766,−74.158,379
6/12/2024,11:09:34,19.968,8.6,94.5,0.12,-0.03,7.55,83.6,0.04,54,730,MHK,11,NA,NA,NA,41.766,−74.158,379
6/12/2024,11:09:25,19.966,8.59,94.5,0.1,-0.03,7.55,83.7,0.04,54,730,MHK,11.25,NA,NA,NA,41.766,−74.158,379
6/12/2024,11:09:15,19.963,8.59,94.5,0.13,-0.02,7.55,83.6,0.04,54,730,MHK,11.5,NA,NA,NA,41.766,−74.158,379
6/12/2024,11:08:56,19.959,8.59,94.5,0.13,-0.03,7.55,83.6,0.04,54,730,MHK,11.75,NA,NA,NA,41.766,−74.158,379
6/12/2024,11:08:40,19.952,8.59,94.4,0.13,-0.01,7.55,83.6,0.04,54,730,MHK,12,NA,NA,NA,41.766,−74.158,379
6/12/2024,11:08:25,19.952,8.6,94.5,0.14,0.43,7.55,83.7,0.04,54,730,MHK,12.25,NA,NA,NA,41.766,−74.158,379
6/12/2024,10:54:56,18.293,9,95.6,0.25,3.56,7.65,0.6,0,0,730,MHK,12.5,NA,NA,NA,41.766,−74.158,379
6/12/2024,10:54:05,19.193,8.73,94.5,0.26,3.43,7.39,0.8,0,1,730,MHK,12.75,NA,NA,NA,41.766,−74.158,379
6/12/2024,10:53:55,19.464,8.66,94.3,0.24,3.09,7.4,1.1,0,1,730,MHK,13,NA,NA,NA,41.766,−74.158,379
6/12/2024,10:53:45,19.842,8.62,94.6,0.18,1.21,7.57,1.5,0,1,730,MHK,13.25,NA,NA,NA,41.766,−74.158,379
6/12/2024,10:53:35,19.95,8.65,95.1,0.12,0.01,7.6,83.6,0.04,54,730,MHK,13.5,NA,NA,NA,41.766,−74.158,379
6/12/2024,10:53:25,19.927,8.69,95.5,0.13,-0.01,7.63,83.6,0.04,54,730,MHK,13.75,NA,NA,NA,41.766,−74.158,379
6/12/2024,10:53:15,19.876,8.8,96.6,0.12,0,7.66,83.6,0.04,54,730,MHK,14,NA,NA,NA,41.766,−74.158,379
6/12/2024,10:53:05,19.829,8.93,97.8,0.21,0.13,7.69,13.8,0,9,730,MHK,14.25,NA,NA,NA,41.766,−74.158,379
6/12/2024,10:52:55,17.702,8.97,94.2,0.21,4.07,7.19,0.5,0,0,730,MHK,14.5,NA,NA,NA,41.766,−74.158,379
6/12/2024,10:50:24,19.964,8.64,95,0.11,0.04,7.57,83,0.04,54,730,MHK,14.75,NA,NA,NA,41.766,−74.158,379
6/12/2024,10:50:14,19.955,8.64,95,0.1,0.02,7.57,83.1,0.04,54,730,MHK,15,NA,NA,NA,41.766,−74.158,379
6/12/2024,10:50:04,19.957,8.65,95,0.1,0.04,7.57,82.1,0.04,53,730,MHK,15.25,NA,NA,NA,41.766,−74.158,379
6/12/2024,10:49:31,19.968,8.65,95.1,0.12,0.03,7.58,82.9,0.04,54,730.1,MHK,15.5,NA,NA,NA,41.766,−74.158,379
6/12/2024,10:49:21,19.962,8.65,95.1,0.12,0.05,7.58,83,0.04,54,730,MHK,15.75,NA,NA,NA,41.766,−74.158,379
6/12/2024,10:49:11,19.951,8.65,95.1,0.11,0.07,7.58,83.1,0.04,54,730,MHK,16,NA,NA,NA,41.766,−74.158,379
