lakeID,Date,Time,Depth_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,turbidity_Fnu,pH,orp_MV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
MHK,11/25/2024,13:12:48,0,8.04,10.01,84.6,0.01,-0.55,NA,NA,NA,93.9,0.04,61,NA,0,0,0,728.4
MHK,11/25/2024,13:13:18,0.25,7.968,9.66,81.5,0.05,-0.48,NA,NA,NA,92.9,0.04,60,NA,0,0,0,728.2
MHK,11/25/2024,13:13:37,0.5,7.908,9.53,80.3,0.02,-0.45,NA,NA,NA,92.4,0.04,60,NA,0,0,0,728.2
MHK,11/25/2024,13:14:01,0.75,7.897,9.41,79.3,0.01,-0.41,NA,NA,NA,92.3,0.04,60,NA,0,0,0,728.2
MHK,11/25/2024,13:14:23,1,7.83,9.33,78.5,0.07,-0.34,NA,NA,NA,92.4,0.04,60,NA,0,0,0,728.2
MHK,11/25/2024,13:14:56,1.25,7.745,9.24,77.6,0.1,-0.3,NA,NA,NA,92.5,0.04,60,NA,41.76789,-74.15555,382.2,728.2
MHK,11/25/2024,13:15:24,1.5,7.698,9.16,76.8,0.1,-0.31,NA,NA,NA,92.4,0.04,60,NA,41.76784,-74.1555,381.1,728.3
MHK,11/25/2024,13:15:48,1.75,7.619,9.1,76.1,0.25,-0.17,NA,NA,NA,92.4,0.04,60,NA,41.76786,-74.15553,373.8,728.2
MHK,11/25/2024,13:16:22,2,7.509,9.06,75.6,0.19,-0.18,NA,NA,NA,92.4,0.04,60,NA,0,0,0,728.2
MHK,11/25/2024,13:16:49,2.25,7.483,9.04,75.3,0.21,-0.19,NA,NA,NA,92.3,0.04,60,NA,41.76799,-74.15572,354.1,728.2
MHK,11/25/2024,13:17:14,2.5,7.449,9,75,0.28,-0.12,NA,NA,NA,92.4,0.04,60,NA,41.76794,-74.15566,372.1,728.2
MHK,11/25/2024,13:17:39,2.75,7.425,8.96,74.7,0.25,-0.13,NA,NA,NA,92.8,0.04,60,NA,41.76789,-74.15557,380.5,728.2
MHK,11/25/2024,13:18:00,3,7.405,8.94,74.4,0.21,-0.15,NA,NA,NA,92.9,0.04,60,NA,41.76789,-74.15557,379.1,728.2
MHK,11/25/2024,13:18:25,3.25,7.383,8.91,74.1,0.22,-0.14,NA,NA,NA,93,0.04,60,NA,41.76791,-74.15558,379.5,728.2
MHK,11/25/2024,13:18:53,3.5,7.373,8.89,73.9,0.47,-0.06,NA,NA,NA,93,0.04,60,NA,41.76782,-74.15553,380,728.2
MHK,11/25/2024,13:19:15,3.75,7.364,8.88,73.9,0.17,-0.18,NA,NA,NA,93.1,0.04,61,NA,41.76782,-74.15555,380,728.2
NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MHK,11/25/2024,13:19:43,4.25,7.361,8.87,73.7,0.17,-0.16,NA,NA,NA,93.2,0.04,61,NA,41.7678,-74.1555,381.9,728.2
MHK,11/25/2024,13:20:12,4.5,7.36,8.86,73.7,0.3,-0.13,NA,NA,NA,93.2,0.04,61,NA,41.76786,-74.15558,375.8,728.2
MHK,11/25/2024,13:20:47,4.75,7.359,8.84,73.5,0.32,-0.11,NA,NA,NA,93.4,0.04,61,NA,41.76784,-74.15556,372.8,728.1
MHK,11/25/2024,13:21:16,5,7.351,8.82,73.3,0.23,-0.18,NA,NA,NA,93.4,0.04,61,NA,41.76792,-74.15562,371.4,728.2
MHK,11/25/2024,13:21:42,5.25,7.35,8.8,73.2,0.22,-0.16,NA,NA,NA,93.4,0.04,61,NA,41.76787,-74.15559,372,728.2
MHK,11/25/2024,13:22:10,5.5,7.351,8.79,73,0.47,-0.06,NA,NA,NA,93.4,0.04,61,NA,41.76794,-74.15563,377.6,728.2
MHK,11/25/2024,13:22:32,5.75,7.344,8.78,72.9,0.53,-0.07,NA,NA,NA,93.5,0.04,61,NA,41.76792,-74.1556,378.4,728.2
MHK,11/25/2024,13:22:58,6,7.341,8.76,72.8,0.19,-0.13,NA,NA,NA,93.5,0.04,61,NA,41.76789,-74.15559,378.2,728.2
MHK,11/25/2024,13:23:20,6.25,7.34,8.75,72.7,0.33,-0.11,NA,NA,NA,93.5,0.04,61,NA,41.76785,-74.15556,376.2,728.2
MHK,11/25/2024,13:23:45,6.5,7.339,8.75,72.7,0.16,-0.18,NA,NA,NA,93.5,0.04,61,NA,41.76785,-74.15555,372.6,728.1
