lakeID,Date,Time,Depth_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,turbidity_Fnu,pH,orp_MV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
MHK,4/2/2025,10:58:01,3.25,5.715,12.24,97.6,1.43,-0.15,NA,NA,NA,90.2,0.04,59,NA,41.76785,-74.15554,395.7,738.7
MHK,4/2/2025,10:58:30,3.5,5.714,12.21,97.4,1.33,-0.1,NA,NA,NA,90.2,0.04,59,NA,41.76784,-74.15559,403.3,738.7
MHK,4/2/2025,10:59:11,3.75,5.706,12.19,97.2,0.88,-0.07,NA,NA,NA,90.3,0.04,59,NA,41.76783,-74.15559,400,738.7
NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MHK,4/2/2025,10:59:38,4.25,5.7,12.18,97.1,1.31,-0.17,NA,NA,NA,90.5,0.04,59,NA,41.76784,-74.15558,395.6,738.7
MHK,4/2/2025,11:00:19,4.5,5.694,12.17,97.1,1.32,-0.17,NA,NA,NA,90.7,0.04,59,NA,41.76787,-74.15556,388.5,738.7
MHK,4/2/2025,11:00:55,4.75,5.689,12.15,96.9,1.31,-0.12,NA,NA,NA,90.8,0.04,59,NA,41.76789,-74.15564,371.3,738.7
MHK,4/2/2025,11:01:23,5,5.673,12.13,96.7,1.2,-0.17,NA,NA,NA,90.9,0.04,59,NA,41.76789,-74.15559,366.8,738.7
MHK,4/2/2025,11:01:52,5.25,5.657,12.09,96.3,1.21,-0.15,NA,NA,NA,91,0.04,59,NA,41.76786,-74.15559,376.1,738.8
MHK,4/2/2025,11:02:20,5.5,5.648,12.05,95.9,1.24,-0.14,NA,NA,NA,91.2,0.04,59,NA,41.76781,-74.15555,385.2,738.7
MHK,4/2/2025,11:02:49,5.75,5.617,12.01,95.6,1.36,-0.13,NA,NA,NA,91.4,0.04,59,NA,41.76787,-74.15553,379.6,738.7
MHK,4/2/2025,11:03:19,6,5.6,11.98,95.3,1.31,-0.18,NA,NA,NA,91.5,0.04,59,NA,41.7679,-74.15557,380.4,738.7
MHK,4/2/2025,11:03:45,6.25,5.597,11.96,95.1,1.19,-0.21,NA,NA,NA,91.5,0.04,60,NA,41.76793,-74.15558,384.8,738.7
MHK,4/2/2025,11:04:10,6.5,5.582,11.94,94.9,1.78,-0.14,NA,NA,NA,91.6,0.04,60,NA,41.76794,-74.15555,378.3,738.6
MHK,4/2/2025,11:04:36,6.75,5.577,11.92,94.8,1.25,-0.2,NA,NA,NA,91.7,0.04,60,NA,41.76791,-74.15554,376.4,738.7
MHK,4/2/2025,11:05:05,7,5.568,11.91,94.6,1.15,-0.19,NA,NA,NA,91.9,0.04,60,NA,41.76788,-74.15553,378.2,738.6
MHK,4/2/2025,11:05:36,7.25,5.563,11.89,94.5,1.07,-0.2,NA,NA,NA,92,0.04,60,NA,41.76788,-74.15553,381,738.6
MHK,4/2/2025,11:06:01,7.5,5.562,11.89,94.4,1.25,-0.19,NA,NA,NA,92.1,0.04,60,NA,41.76777,-74.15555,396.3,738.7
MHK,4/2/2025,11:06:27,7.75,5.555,11.88,94.4,1.16,-0.19,NA,NA,NA,92.2,0.04,60,NA,41.76778,-74.15553,395.1,738.6
MHK,4/2/2025,11:06:53,8,5.542,11.86,94.2,1.5,-0.11,NA,NA,NA,92.2,0.04,60,NA,41.76777,-74.15556,392.3,738.7
MHK,4/2/2025,11:07:17,8.25,5.525,11.84,94,1.4,-0.13,NA,NA,NA,92.4,0.04,60,NA,41.76793,-74.15562,398.1,738.7
MHK,4/2/2025,11:08:23,8.5,5.442,11.77,93.3,1.21,-0.09,NA,NA,NA,92.7,0.04,60,NA,41.76791,-74.15556,376.9,738.6
MHK,4/2/2025,11:09:33,8.75,5.378,11.71,92.6,1.29,-0.09,NA,NA,NA,92.9,0.04,60,NA,41.76791,-74.15556,379.1,738.6
MHK,4/2/2025,11:10:02,9,5.357,11.69,92.4,1.27,-0.06,NA,NA,NA,92.8,0.04,60,NA,41.76791,-74.15556,377.8,738.6
MHK,4/2/2025,11:10:38,9.25,5.297,11.67,92.1,1.21,-0.07,NA,NA,NA,93,0.04,60,NA,41.76793,-74.15559,375.4,738.6
MHK,4/2/2025,11:11:10,9.5,5.243,11.64,91.8,1.31,-0.13,NA,NA,NA,93.1,0.04,61,NA,41.76791,-74.15561,380.6,738.6
MHK,4/2/2025,11:11:52,9.75,5.18,11.6,91.3,1.35,0.01,NA,NA,NA,93.2,0.04,61,NA,41.76792,-74.1557,394.6,738.7
MHK,4/2/2025,11:12:20,10,5.136,11.55,90.8,1.13,-0.12,NA,NA,NA,93.4,0.04,61,NA,41.7679,-74.15568,399.8,738.7
MHK,4/2/2025,11:12:53,10.25,5.055,11.47,90,1.25,-0.17,NA,NA,NA,93.9,0.04,61,NA,41.76791,-74.15565,412.6,738.6
MHK,4/2/2025,11:13:20,10.5,5.021,11.4,89.3,1.21,-0.18,NA,NA,NA,94.3,0.04,61,NA,41.76789,-74.15565,413.4,738.5
MHK,4/2/2025,11:13:48,10.75,4.966,11.34,88.7,1.14,-0.22,NA,NA,NA,94,0.04,61,NA,41.76798,-74.15572,424.5,738.6
MHK,4/2/2025,11:14:21,11,4.949,11.28,88.2,1.17,-0.22,NA,NA,NA,94,0.04,61,NA,41.76795,-74.15582,437.3,738.6
MHK,4/2/2025,11:14:57,11.25,4.927,11.23,87.7,1.11,-0.16,NA,NA,NA,94,0.04,61,NA,41.76791,-74.15579,440.6,738.7
MHK,4/2/2025,11:15:35,11.5,4.918,11.17,87.3,0.9,-0.23,NA,NA,NA,94.3,0.04,61,NA,41.76782,-74.15574,420.9,738.6
MHK,4/2/2025,11:16:02,11.75,4.918,11.15,87.1,0.99,-0.18,NA,NA,NA,94.4,0.04,61,NA,41.7678,-74.15561,408.1,738.6
MHK,4/2/2025,11:16:30,12,4.917,11.12,86.9,1.14,-0.19,NA,NA,NA,94.5,0.04,61,NA,41.76786,-74.15565,392,738.6
