lakeID,Date,Time,Depth_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,turbidity_Fnu,pH,orp_MV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
MHK,11/6/2024,11:11:57,0,12.482,10.07,94.5,0.13,-0.49,NA,NA,NA,90.4,0.04,59,NA,41.76788,-74.15561,381.3,728.5
MHK,11/6/2024,11:12:23,0.25,12.473,10.05,94.3,0.14,-0.46,NA,NA,NA,90.4,0.04,59,NA,41.76787,-74.15563,385.8,728.5
MHK,11/6/2024,11:12:42,0.5,12.488,10.04,94.3,0.1,-0.44,NA,NA,NA,90.5,0.04,59,NA,41.76788,-74.15561,382.9,728.5
MHK,11/6/2024,11:13:07,0.75,12.459,10.05,94.2,0.07,-0.49,NA,NA,NA,90.4,0.04,59,NA,41.76788,-74.1556,385.7,728.5
MHK,11/6/2024,11:13:35,1,12.445,10.05,94.3,0.08,-0.41,NA,NA,NA,90.4,0.04,59,NA,41.76788,-74.15557,383.8,728.5
MHK,11/6/2024,11:14:02,1.25,12.437,10.06,94.3,0.04,-0.49,NA,NA,NA,90.5,0.04,59,NA,41.76788,-74.15558,385.6,728.5
MHK,11/6/2024,11:14:29,1.5,12.383,10.05,94.1,0.09,-0.46,NA,NA,NA,90.6,0.04,59,NA,41.76789,-74.15559,383.8,728.5
MHK,11/6/2024,11:14:59,1.75,12.337,10.04,93.9,0.09,-0.48,NA,NA,NA,90.6,0.04,59,NA,41.76791,-74.15556,379.6,728.5
MHK,11/6/2024,11:15:26,2,12.255,10.04,93.8,0.11,-0.44,NA,NA,NA,90.6,0.04,59,NA,41.76789,-74.15559,381.9,728.5
MHK,11/6/2024,11:15:54,2.25,12.209,10.04,93.6,0.13,-0.42,NA,NA,NA,90.6,0.04,59,NA,41.76788,-74.15559,383.8,728.5
