lakeID,Date,Time,Depth_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,turbidity_Fnu,pH,orp_MV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
MHK,3/12/2025,10:52:22,0,0.229,12.21,84,0.1,-0.17,NA,NA,NA,45.6,0.02,30,NA,0,0,0,728.2
MHK,3/12/2025,10:52:53,0.25,0.687,12.12,84.5,0.72,-0.01,NA,NA,NA,51.3,0.02,33,NA,0,0,0,728.2
MHK,3/12/2025,10:53:26,0.5,2.822,12.07,89.3,2.68,0.24,NA,NA,NA,87.5,0.04,57,NA,0,0,0,728.2
MHK,3/12/2025,10:53:55,0.75,3.226,12.2,91.2,2.05,0.41,NA,NA,NA,95.5,0.04,62,NA,0,0,0,728.3
MHK,3/12/2025,10:54:19,1,3.327,12.28,92.1,1.43,0.24,NA,NA,NA,98.2,0.05,64,NA,0,0,0,728.3
MHK,3/12/2025,10:54:40,1.25,3.346,12.33,92.4,2.13,0.29,NA,NA,NA,98.6,0.05,64,NA,0,0,0,728.3
MHK,3/12/2025,10:55:05,1.5,3.355,12.36,92.7,1.9,0.28,NA,NA,NA,98.7,0.05,64,NA,0,0,0,728.3
MHK,3/12/2025,10:55:26,1.75,3.361,12.37,92.8,1.33,0.23,NA,NA,NA,98.8,0.05,64,NA,0,0,0,728.3
MHK,3/12/2025,10:55:49,2,3.369,12.38,92.9,1.42,0.26,NA,NA,NA,98.9,0.05,64,NA,41.76785,-74.15567,390.3,728.4
MHK,3/12/2025,10:56:16,2.25,3.372,12.39,93,1.61,0.19,NA,NA,NA,98.9,0.05,64,NA,41.76808,-74.15553,390.5,728.4
MHK,3/12/2025,10:56:39,2.5,3.374,12.4,93,1.73,0.17,NA,NA,NA,98.9,0.05,64,NA,41.76801,-74.15555,389.3,728.3
MHK,3/12/2025,10:57:07,2.75,3.369,12.4,93.1,0.88,0.23,NA,NA,NA,98.9,0.05,64,NA,41.76796,-74.15555,389.7,728.4
MHK,3/12/2025,10:57:59,3,3.378,12.4,93.1,2.85,0.2,NA,NA,NA,98.9,0.05,64,NA,41.76804,-74.15554,386.9,728.3
MHK,3/12/2025,10:58:22,3.25,3.379,12.4,93.1,1.55,0.19,NA,NA,NA,98.9,0.05,64,NA,41.76789,-74.15561,390.1,728.3
MHK,3/12/2025,10:58:49,3.5,3.38,12.4,93.1,1.77,0.22,NA,NA,NA,99,0.05,64,NA,41.76789,-74.15565,388.2,728.4
MHK,3/12/2025,10:59:11,3.75,3.383,12.4,93.1,1.38,0.2,NA,NA,NA,99,0.05,64,NA,41.7679,-74.15562,390,728.4
MHK,3/12/2025,10:59:36,4,3.387,12.4,93.1,2.86,0.23,NA,NA,NA,99,0.05,64,NA,41.76812,-74.15554,387.8,728.4
MHK,3/12/2025,11:00:00,4.25,3.387,12.4,93.1,1.94,0.17,NA,NA,NA,99,0.05,64,NA,41.76796,-74.15559,384.8,728.4
MHK,3/12/2025,11:00:26,4.5,3.391,12.39,93,1.22,0.21,NA,NA,NA,98.9,0.05,64,NA,41.76789,-74.15562,390,728.4
MHK,3/12/2025,11:00:33,4.75,3.39,12.38,93,1.55,0.23,NA,NA,NA,98.9,0.05,64,NA,41.76792,-74.1556,388.8,728.3
MHK,3/12/2025,11:01:05,5,3.385,12.35,92.7,1.24,0.21,NA,NA,NA,98.9,0.05,64,NA,41.76778,-74.15563,386.7,728.4
MHK,3/12/2025,11:01:27,5.25,3.396,12.34,92.7,4.37,0.28,NA,NA,NA,98.7,0.05,64,NA,0,0,390.1,728.3
MHK,3/12/2025,11:01:56,5.5,3.405,12.31,92.5,1.54,0.25,NA,NA,NA,98.6,0.05,64,NA,0,0,0,728.3
MHK,3/12/2025,11:02:36,5.75,3.418,12.29,92.4,4.67,0.35,NA,NA,NA,98.4,0.05,64,NA,41.76799,-74.1555,390.3,728.2
MHK,3/12/2025,11:02:59,6,3.423,12.29,92.4,1.92,0.26,NA,NA,NA,98.3,0.05,64,NA,0,0,0,728.3
MHK,3/12/2025,11:03:26,6.25,3.433,12.29,92.4,3.2,0.27,NA,NA,NA,98.1,0.05,64,NA,41.76788,-74.15559,367.3,728.4
MHK,3/12/2025,11:03:51,6.5,3.435,12.3,92.4,1.84,0.37,NA,NA,NA,98.1,0.05,64,NA,41.76789,-74.15559,361,728.4
MHK,3/12/2025,11:04:15,6.75,3.43,12.31,92.5,2.63,0.28,NA,NA,NA,98.2,0.05,64,NA,41.76788,-74.15558,367.9,728.4
MHK,3/12/2025,11:04:38,7,3.428,12.34,92.8,1.7,0.19,NA,NA,NA,98.4,0.05,64,NA,41.76787,-74.15558,375.8,728.4
MHK,3/12/2025,11:05:03,7.25,3.426,12.38,93,3.52,0.24,NA,NA,NA,98.5,0.05,64,NA,41.7679,-74.15559,380.6,728.3
MHK,3/12/2025,11:05:30,7.5,3.426,12.4,93.2,2.44,0.3,NA,NA,NA,98.5,0.05,64,NA,41.7679,-74.15556,382.8,728.2
MHK,3/12/2025,11:05:51,7.75,3.428,12.41,93.2,2.21,0.31,NA,NA,NA,98.6,0.05,64,NA,41.76783,-74.15564,382,728.3
MHK,3/12/2025,11:06:12,8,3.426,12.41,93.3,1.95,0.24,NA,NA,NA,98.6,0.05,64,NA,41.76793,-74.15553,384.9,728.3
MHK,3/12/2025,11:06:34,8.25,3.428,12.41,93.3,2.67,0.33,NA,NA,NA,98.6,0.05,64,NA,41.7679,-74.15555,382.9,728.3
MHK,3/12/2025,11:07:01,8.5,3.43,12.41,93.3,2.59,0.33,NA,NA,NA,98.6,0.05,64,NA,41.76789,-74.15557,382.3,728.2
MHK,3/12/2025,11:07:24,8.75,3.431,12.41,93.3,1.99,0.36,NA,NA,NA,98.6,0.05,64,NA,41.76791,-74.15557,381.4,728.3
MHK,3/12/2025,11:07:47,9,3.429,12.42,93.3,2.66,0.44,NA,NA,NA,98.6,0.05,64,NA,41.76791,-74.15557,379,728.3
MHK,3/12/2025,11:08:10,9.25,3.432,12.42,93.3,1.56,0.45,NA,NA,NA,98.5,0.05,64,NA,41.7679,-74.15557,382.2,728.3
MHK,3/12/2025,11:08:34,9.5,3.431,12.41,93.3,3.69,0.33,NA,NA,NA,98.5,0.05,64,NA,41.76789,-74.15559,378.8,728.2
MHK,3/12/2025,11:08:54,9.75,3.433,12.41,93.3,1.44,0.29,NA,NA,NA,98.6,0.05,64,NA,41.76792,-74.15554,372.3,728.2
MHK,3/12/2025,11:09:16,10,3.443,12.4,93.2,3.4,0.39,NA,NA,NA,98.4,0.05,64,NA,41.76789,-74.15557,370,728.2
MHK,3/12/2025,11:09:39,10.25,3.439,12.38,93.1,1.5,0.28,NA,NA,NA,98.4,0.05,64,NA,41.7679,-74.15557,365.9,728.3
MHK,3/12/2025,11:10:01,10.5,3.438,12.37,93,0.97,0.25,NA,NA,NA,98.5,0.05,64,NA,41.76789,-74.15559,366.6,728.3
MHK,3/12/2025,11:10:22,10.75,3.442,12.36,92.9,2.57,0.45,NA,NA,NA,98.5,0.05,64,NA,41.76788,-74.15559,365.1,728.4
MHK,3/12/2025,11:10:43,11,3.443,12.36,92.9,4.1,0.24,NA,NA,NA,98.4,0.05,64,NA,41.7679,-74.15556,362.2,728.3
MHK,3/12/2025,11:11:06,11.25,3.445,12.35,92.9,4.48,0.43,NA,NA,NA,98.3,0.05,64,NA,41.76788,-74.15559,366.1,728.2
MHK,3/12/2025,11:11:34,11.5,3.445,12.34,92.8,2.29,0.4,NA,NA,NA,98.3,0.05,64,NA,41.76788,-74.15558,368.7,728.4
MHK,3/12/2025,11:11:54,11.75,3.437,12.32,92.6,2.87,0.29,NA,NA,NA,98.6,0.05,64,NA,41.76788,-74.15558,368.5,728.3
MHK,3/12/2025,11:12:20,12,3.423,12.29,92.3,3.14,0.24,NA,NA,NA,99.4,0.05,65,NA,41.76789,-74.15557,367.7,728.2
